member,scenario,scenario_label,T_factor,S_factor,T_only_scenario,S_only_scenario,pumping_objective_reeval_cfs,combined_streamflow_change_cfs,T_only_streamflow_change_cfs,S_only_streamflow_change_cfs,additive_expected_streamflow_change_cfs,streamflow_interaction_effect_cfs,combined_depletion_change_cfs,T_only_depletion_change_cfs,S_only_depletion_change_cfs,additive_expected_depletion_change_cfs,depletion_interaction_effect_cfs
gen=39_member=6634_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,37.24656995207669,0.4480217865367573,0.2387352045085027,0.2162234317522688,0.4549586362607715,-0.006936849724014205,-0.4480217865367586,-0.2387352045085036,-0.2162234317522688,-0.4549586362607724,0.0069368497240137605
gen=46_member=7788_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,32.533172613400616,0.30111871936904056,0.1618460317498478,0.1467646809914065,0.3086107127412543,-0.007491993372213734,-0.30111871936904144,-0.1618460317498482,-0.1467646809914065,-0.30861071274125473,0.00749199337221329
gen=46_member=7881_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,27.192862415219388,0.2215391731764189,0.1189976083296269,0.107897641951312,0.2268952502809389,-0.005356077104519991,-0.2215391731764189,-0.1189976083296269,-0.1078976419513122,-0.2268952502809391,0.005356077104520185
gen=27_member=4566_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,34.20265674649548,0.3488850480765846,0.1871225667970453,0.1696523666056029,0.3567749334026482,-0.007889885326063606,-0.34888504807658505,-0.1871225667970453,-0.1696523666056024,-0.3567749334026477,0.007889885326062662
gen=39_member=6698_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,33.52015097310551,0.32665355470071233,0.1752378935843941,0.1588814857808138,0.33411937936520786,-0.007465824664495524,-0.32665355470071145,-0.1752378935843936,-0.1588814857808129,-0.3341193793652065,0.00746582466449508
gen=41_member=6986_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,35.767651554973604,0.4030394933711605,0.2151866685753889,0.1949882048740274,0.4101748734494163,-0.00713538007825576,-0.4030394933711605,-0.2151866685753893,-0.1949882048740274,-0.4101748734494167,0.007135380078256204
gen=41_member=6973_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,35.15947657236159,0.38382107033164914,0.2052159153844375,0.185991633061417,0.3912075484458545,-0.0073864781142053415,-0.38382107033164825,-0.2052159153844379,-0.185991633061417,-0.3912075484458549,0.007386478114206674
gen=27_member=4568_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,32.558684654753776,0.30021898247251677,0.1613706283207534,0.1463380739773851,0.3077087022981385,-0.007489719825621743,-0.30021898247251677,-0.161370628320753,-0.1463380739773851,-0.30770870229813807,0.007489719825621299
gen=37_member=6357_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,32.62572860768373,0.3043335601708561,0.1635626499584166,0.148322812095679,0.3118854620540956,-0.007551901883239509,-0.3043335601708561,-0.163562649958417,-0.148322812095679,-0.31188546205409595,0.007551901883239842
gen=47_member=8006_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,36.761407828424296,0.426317152125554,0.2274507549604836,0.2061239544135613,0.43357470937404485,-0.007257557248490865,-0.4263171521255549,-0.2274507549604849,-0.2061239544135613,-0.4335747093740462,0.007257557248491309
gen=41_member=6898_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,31.489447863162184,0.2818897183222546,0.1517080052131252,0.1375929962460738,0.289301001459199,-0.007411283136944391,-0.2818897183222546,-0.1517080052131254,-0.1375929962460733,-0.2893010014591987,0.007411283136944058
gen=39_member=6668_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,33.933030846740984,0.3375484844705605,0.1809652575950719,0.1640618507783928,0.34502710837346473,-0.007478623902904213,-0.3375484844705605,-0.1809652575950719,-0.1640618507783928,-0.34502710837346473,0.007478623902904213
gen=48_member=8200_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,34.89080581472363,0.37366827918264,0.1999923998461952,0.1812579982564717,0.3812503981026669,-0.0075821189200269146,-0.3736682791826391,-0.1999923998461947,-0.1812579982564708,-0.3812503981026655,0.0075821189200263595
gen=32_member=5452_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,34.84753054005696,0.36951620106286054,0.1978599253242858,0.1793592339667267,0.3772191592910125,-0.007702958228151979,-0.3695162010628601,-0.1978599253242854,-0.1793592339667267,-0.37721915929101213,0.007702958228152035
gen=44_member=7522_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,33.16311565476033,0.31603663325610665,0.1696440381118922,0.1538186904893654,0.3234627286012576,-0.007426095345150929,-0.31603663325610665,-0.1696440381118922,-0.153818690489365,-0.3234627286012572,0.007426095345150541
gen=45_member=7699_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,25.671464649350018,0.2044239939650474,0.1099452223589319,0.0997040612770243,0.2096492836359562,-0.005225289670908795,-0.20442399396504696,-0.1099452223589316,-0.0997040612770239,-0.2096492836359555,0.005225289670908545
gen=38_member=6478_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,35.27857906393331,0.3890727840952177,0.207914362490742,0.1884421954902322,0.3963565579809742,-0.0072837738857564616,-0.3890727840952173,-0.2079143624907411,-0.1884421954902322,-0.3963565579809733,0.0072837738857560175
gen=48_member=8105_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,36.55273076856624,0.42158531496734586,0.2248745262460056,0.2037914821603053,0.42866600840631086,-0.007080693438965002,-0.4215853149673445,-0.2248745262460052,-0.2037914821603044,-0.42866600840630964,0.007080693438965113
gen=47_member=7995_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,36.49744644974915,0.4263841317112451,0.2271964702587308,0.2058610592353744,0.4330575294941052,-0.00667339778286008,-0.4263841317112451,-0.2271964702587308,-0.2058610592353753,-0.4330575294941061,0.006673397782860968
gen=38_member=6507_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,36.243072285057984,0.4118991869066466,0.2198259323645555,0.199190384174118,0.4190163165386735,-0.007117129632026875,-0.4118991869066475,-0.2198259323645559,-0.1991903841741176,-0.4190163165386735,0.007117129632025987
gen=47_member=8017_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,26.33332130996634,0.21134685963994393,0.1136770709190138,0.1030886290443842,0.216765699963398,-0.005418840323454077,-0.21134685963994415,-0.1136770709190135,-0.1030886290443839,-0.2167656999633974,0.0054188403234532445
gen=28_member=4806_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,36.335363024535646,0.4140553479588265,0.2209832127987843,0.2002214377563884,0.4212046505551727,-0.007149302596346219,-0.4140553479588265,-0.2209832127987843,-0.200221437756388,-0.4212046505551723,0.00714930259634583
gen=33_member=5559_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,32.1440689013816,0.2963958400672473,0.1592614188655972,0.1444194181454285,0.30368083701102566,-0.007284996943778377,-0.29639584006724706,-0.1592614188655963,-0.1444194181454277,-0.303680837011024,0.0072849969437769335
gen=28_member=4728_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,25.063855919912235,0.20216518518978166,0.1088841281641928,0.0987562076797337,0.2076403358439265,-0.005475150654144834,-0.20216518518978144,-0.1088841281641923,-0.0987562076797332,-0.2076403358439255,0.0054751506541440564
gen=30_member=4999_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,33.98794532305361,0.3425251203926818,0.1837481159916789,0.1665971840899613,0.3503453000816402,-0.007820179688958429,-0.34252512039268135,-0.1837481159916785,-0.1665971840899613,-0.3503453000816398,0.007820179688958429
gen=47_member=7949_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,31.06896850977157,0.27156567846988455,0.1460836363745956,0.1324844178053768,0.2785680541799724,-0.007002375710087827,-0.2715656784698841,-0.1460836363745952,-0.132484417805377,-0.2785680541799722,0.0070023757100881046
gen=37_member=6216_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,34.76111558406628,0.3643500497286949,0.1951408503140319,0.1768966943800238,0.3720375446940557,-0.007687494965360808,-0.36435004972869534,-0.1951408503140319,-0.1768966943800238,-0.3720375446940557,0.007687494965360364
gen=35_member=5892_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,33.6250096550061,0.32864147291054113,0.1762557168077716,0.1597971948619463,0.3360529116697179,-0.007411438759176769,-0.32864147291054113,-0.1762557168077707,-0.1597971948619458,-0.3360529116697165,0.007411438759175382
gen=47_member=7933_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,26.49956968298791,0.21358801016393159,0.114797316002857,0.1040962879260103,0.2188936039288673,-0.005305593764935723,-0.2135880101639318,-0.114797316002857,-0.104096287926011,-0.218893603928868,0.005305593764936195
gen=42_member=7127_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,33.183068642146345,0.31966006239615563,0.1713307255147524,0.1553228559101835,0.3266535814249359,-0.0069935190287802595,-0.31966006239615563,-0.1713307255147511,-0.155322855910184,-0.32665358142493506,0.006993519028779427
gen=46_member=7815_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,30.209600453547942,0.2551923269263545,0.1372827477109188,0.1245025482225603,0.2617852959334791,-0.006592969007124583,-0.2551923269263545,-0.1372827477109186,-0.1245025482225605,-0.2617852959334791,0.006592969007124583
gen=41_member=6988_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,27.935094147883344,0.22463265558233303,0.1209580510281229,0.1097066518809564,0.2306647029090793,-0.0060320473267462815,-0.2246326555823328,-0.1209580510281225,-0.1097066518809566,-0.2306647029090791,0.0060320473267462815
gen=39_member=6630_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,32.28667995166453,0.29181935940813286,0.1569148830516384,0.1423051689590968,0.2992200520107352,-0.007400692602602343,-0.2918193594081333,-0.1569148830516384,-0.1423051689590972,-0.2992200520107356,0.007400692602602288
gen=46_member=7750_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,33.35737322320111,0.3271639426851207,0.1757311119957059,0.1593463605252996,0.3350774725210055,-0.00791352983588478,-0.3271639426851203,-0.1757311119957054,-0.1593463605252991,-0.3350774725210045,0.007913529835884225
gen=47_member=8066_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,36.14526258672567,0.4093911325655375,0.2185316129784915,0.1979877023492324,0.4165193153277239,-0.007128182762186408,-0.40939113256553794,-0.2185316129784915,-0.1979877023492324,-0.4165193153277239,0.007128182762185964
gen=49_member=8375_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,33.01442462041577,0.311026110207675,0.1670497473325589,0.1514734644067559,0.3185232117393148,-0.007497101531639794,-0.31102611020767545,-0.1670497473325598,-0.1514734644067568,-0.31852321173931664,0.0074971015316411815
gen=48_member=8129_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,36.63353389800296,0.42447661366560396,0.226464122947533,0.2051773742962623,0.4316414972437953,-0.007164883578191339,-0.4244766136656044,-0.2264641229475326,-0.2051773742962628,-0.4316414972437954,0.007164883578191006
gen=39_member=6585_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,34.78292178056862,0.36402288610200184,0.1949552156489185,0.1767291379603852,0.3716843536093037,-0.0076614675073018446,-0.36402288610200184,-0.194955215648918,-0.1767291379603857,-0.3716843536093037,0.0076614675073018446
gen=47_member=8011_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,35.12122980345115,0.3811517650358063,0.2038230916150283,0.1847418476863787,0.388564939301407,-0.0074131742656007305,-0.3811517650358054,-0.2038230916150278,-0.1847418476863787,-0.38856493930140645,0.0074131742656010635
gen=40_member=6726_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,31.242517549639818,0.27551682841844727,0.1482126678585853,0.134415142441699,0.2826278103002843,-0.0071109818818370085,-0.2755168284184468,-0.1482126678585855,-0.1344151424416992,-0.2826278103002847,0.007110981881837897
gen=44_member=7543_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,35.18705597340057,0.3846953576266987,0.2056595113001238,0.1864174073882445,0.3920769186883683,-0.007381561061669595,-0.3846953576266996,-0.2056595113001242,-0.1864174073882449,-0.3920769186883691,0.007381561061669484
gen=43_member=7287_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,33.64656535247972,0.3293036895068093,0.1766180373915968,0.1601249637605946,0.33674300115219136,-0.00743931164538203,-0.3293036895068093,-0.1766180373915973,-0.1601249637605941,-0.33674300115219136,0.00743931164538203
gen=41_member=6982_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,36.278668778733376,0.4149196394999999,0.2213566373192312,0.2006020382645559,0.4219586755837871,-0.007039036083787198,-0.4149196394999981,-0.2213566373192304,-0.2006020382645563,-0.4219586755837867,0.007039036083788586
gen=33_member=5577_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,34.00137781832889,0.3457283379931191,0.1856036626628032,0.16828572652215,0.35388938918495316,-0.008161051191834079,-0.34572833799311864,-0.1856036626628019,-0.16828572652215,-0.3538893891849519,0.008161051191833246
gen=48_member=8183_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,34.70587203703935,0.36073404028788314,0.1931947220127607,0.175124086271289,0.3683188082840497,-0.007584767996166586,-0.36073404028788314,-0.1931947220127603,-0.1751240862712886,-0.3683188082840489,0.007584767996165753
gen=48_member=8234_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,23.781937390842728,0.18898148608120202,0.1018760683038833,0.0924091066304049,0.1942851749342882,-0.005303688853086186,-0.18898148608120247,-0.1018760683038837,-0.0924091066304053,-0.19428517493428898,0.005303688853086519
gen=42_member=7080_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,35.21819334968434,0.38586412522502034,0.2062516842300583,0.1869131742194296,0.3931648584494879,-0.007300733224467559,-0.3858641252250199,-0.2062516842300579,-0.1869131742194292,-0.3931648584494871,0.007300733224467226
gen=47_member=8007_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,34.13470291303967,0.35102021882314816,0.1882978092308036,0.1707197892282295,0.35901759845903314,-0.007997379635884982,-0.3510202188231477,-0.1882978092308036,-0.170719789228229,-0.3590175984590326,0.007997379635884871
gen=35_member=5961_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,36.87726444522587,0.4320446301115135,0.2303558024355583,0.2087343327350348,0.43909013517059314,-0.0070455050590796375,-0.43204463011151395,-0.2303558024355583,-0.2087343327350344,-0.4390901351705927,0.007045505059078749
gen=31_member=5281_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,33.11569694121411,0.3150416794768267,0.1691949956386906,0.1534206423583297,0.3226156379970203,-0.007573958520193602,-0.3150416794768267,-0.1691949956386911,-0.1534206423583297,-0.32261563799702075,0.007573958520194046
gen=44_member=7417_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,28.04007293817745,0.22344096546844927,0.1205803252930408,0.109390818909171,0.22997114420221182,-0.006530178733762548,-0.2234409654684506,-0.1205803252930406,-0.1093908189091708,-0.22997114420221137,0.006530178733760772
gen=32_member=5429_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,36.21459753522952,0.41258319247692743,0.2201680889777248,0.1994612641765885,0.41962935315431327,-0.007046160677385838,-0.412583192476927,-0.220168088977724,-0.1994612641765885,-0.4196293531543125,0.0070461606773855046
gen=37_member=6347_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,35.66303769617801,0.3987627217045473,0.2129734731537,0.1929848163258523,0.40595828947955226,-0.007195567775004963,-0.39876272170454685,-0.2129734731536996,-0.1929848163258514,-0.40595828947955104,0.007195567775004186
gen=42_member=7094_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,32.72396444274264,0.3031897692111434,0.1629456914648859,0.147762158651509,0.3107078501163949,-0.007518080905251523,-0.30318976921114293,-0.1629456914648863,-0.147762158651509,-0.3107078501163953,0.007518080905252356
gen=45_member=7577_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,33.348578128286576,0.3217062604903669,0.1724975028524316,0.156389904563496,0.3288874074159276,-0.007181146925560711,-0.32170626049036644,-0.1724975028524298,-0.1563899045634964,-0.3288874074159262,0.007181146925559767
gen=38_member=6402_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,30.51186014513365,0.26230211790987834,0.1411372121307641,0.1280012088288966,0.2691384209596607,-0.006836303049782333,-0.2623021179098788,-0.1411372121307641,-0.1280012088288968,-0.2691384209596609,0.006836303049782111
gen=31_member=5196_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,37.154036317385696,0.44716971701065766,0.238194908743436,0.2158348791557722,0.4540297878992082,-0.006860070888550562,-0.4471697170106572,-0.238194908743436,-0.2158348791557722,-0.4540297878992082,0.0068600708885510064
gen=41_member=6995_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,33.05810757863159,0.3129831485648378,0.1680823243230733,0.1524111430285355,0.3204934673516088,-0.0075103187867709975,-0.3129831485648378,-0.1680823243230733,-0.1524111430285359,-0.3204934673516092,0.007510318786771442
gen=39_member=6611_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,35.89623286365389,0.40337447315084596,0.2153828382293401,0.1951502681513481,0.4105331063806882,-0.007158633229842226,-0.40337447315084596,-0.2153828382293405,-0.1951502681513481,-0.41053310638068863,0.00715863322984267
gen=49_member=8310_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,30.43676948862573,0.2622470411714124,0.1411337729577209,0.1280005647147097,0.26913433767243056,-0.006887296501018159,-0.2622470411714124,-0.1411337729577213,-0.1280005647147097,-0.269134337672431,0.006887296501018603
gen=41_member=6917_pso,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,T_minus_10pct,storage_plus_10pct,30.7026693264571,0.26560342093214295,0.1428876838256219,0.1295863250026929,0.2724740088283148,-0.0068705878961718425,-0.26560342093214273,-0.1428876838256212,-0.1295863250026929,-0.2724740088283141,0.006870587896171343
