member,member_label,pumping_objective_reeval_cfs,expected_shortfall_cfs,probability_below_threshold,risk_aversion,risk_adjusted_score
gen=47_member=7948_pso,gen=47_member=7948_pso,28.52993245450245,0.0,0.0,2.0,28.52993245450245
gen=35_member=5926_pso,gen=35_member=5926_pso,28.75848621927199,0.0,0.0,2.0,28.75848621927199
gen=44_member=7409_pso,gen=44_member=7409_pso,29.02617500954204,0.0,0.0,2.0,29.02617500954204
gen=50_member=8443_pso,gen=50_member=8443_pso,29.0287517204358,0.0,0.0,2.0,29.0287517204358
gen=50_member=8507_pso,gen=50_member=8507_pso,29.113125122660595,0.0,0.0,2.0,29.113125122660595
gen=40_member=6722_pso,gen=40_member=6722_pso,29.206608318766545,0.0,0.0,2.0,29.206608318766545
gen=39_member=6689_pso,gen=39_member=6689_pso,29.416418185838467,0.0,0.0,2.0,29.416418185838467
gen=45_member=7580_pso,gen=45_member=7580_pso,29.41977376399195,0.0,0.0,2.0,29.41977376399195
gen=36_member=6150_pso,gen=36_member=6150_pso,29.51027094900253,0.0,0.0,2.0,29.51027094900253
gen=41_member=6902_pso,gen=41_member=6902_pso,29.628353465378915,0.0,0.0,2.0,29.628353465378915
gen=43_member=7394_pso,gen=43_member=7394_pso,29.69937939750987,0.0,0.0,2.0,29.69937939750987
gen=44_member=7479_pso,gen=44_member=7479_pso,29.72699292855369,0.0,0.0,2.0,29.72699292855369
gen=37_member=6202_pso,gen=37_member=6202_pso,29.76557254860932,0.0,0.0,2.0,29.76557254860932
gen=41_member=6892_pso,gen=41_member=6892_pso,29.76585730134148,0.0,0.0,2.0,29.76585730134148
gen=42_member=7112_pso,gen=42_member=7112_pso,29.954952265185444,0.0,0.0,2.0,29.954952265185444
gen=49_member=8327_pso,gen=49_member=8327_pso,30.10695679161178,0.0,0.0,2.0,30.10695679161178
gen=46_member=7815_pso,gen=46_member=7815_pso,30.209600453547942,0.0,0.0,2.0,30.209600453547942
gen=46_member=7833_pso,gen=46_member=7833_pso,30.273822445456965,0.0,0.0,2.0,30.273822445456965
gen=48_member=8130_pso,gen=48_member=8130_pso,30.29664546331896,0.0,0.0,2.0,30.29664546331896
gen=49_member=8310_pso,gen=49_member=8310_pso,30.43676948862573,0.0,0.0,2.0,30.43676948862573
gen=38_member=6402_pso,gen=38_member=6402_pso,30.51186014513365,0.0,0.0,2.0,30.51186014513365
gen=43_member=7373_pso,gen=43_member=7373_pso,30.566917442941545,0.0,0.0,2.0,30.566917442941545
gen=42_member=7156_pso,gen=42_member=7156_pso,30.610510708305725,0.0,0.0,2.0,30.610510708305725
gen=41_member=6917_pso,gen=41_member=6917_pso,30.7026693264571,0.0,0.0,2.0,30.7026693264571
gen=47_member=7988_pso,gen=47_member=7988_pso,30.769795007202468,0.0,0.0,2.0,30.769795007202468
gen=46_member=7811_pso,gen=46_member=7811_pso,30.84800808580873,0.0,0.0,2.0,30.84800808580873
gen=34_member=5765_pso,gen=34_member=5765_pso,30.92338623359191,3.953308228417406e-05,0.002969016743950404,2.0,30.923307167427343
gen=39_member=6557_pso,gen=39_member=6557_pso,30.95190437561837,4.556877775935939e-05,0.002969016743950404,2.0,30.95181323806285
gen=46_member=7821_pso,gen=46_member=7821_pso,31.019254054929405,7.883079286535062e-05,0.002969016743950404,2.0,31.019096393343673
gen=47_member=7949_pso,gen=47_member=7949_pso,31.06896850977157,9.073047946092643e-05,0.002969016743950404,2.0,31.06878704881265
gen=29_member=4835_pso,gen=29_member=4835_pso,31.16289112554577,0.00019786184039841405,0.002969016743950404,2.0,31.162495401864973
gen=40_member=6726_pso,gen=40_member=6726_pso,31.242517549639818,0.0002462333296620041,0.002969016743950404,2.0,31.242025082980494
gen=36_member=6031_pso,gen=36_member=6031_pso,31.33839078755168,0.0003127983345306755,0.002969016743950404,2.0,31.33776519088262
gen=38_member=6480_pso,gen=38_member=6480_pso,31.40713306593588,0.00039444382890947797,0.002969016743950404,2.0,31.40634417827806
gen=41_member=7002_pso,gen=41_member=7002_pso,31.456010064777686,0.00042949315482773703,0.002969016743950404,2.0,31.45515107846803
gen=41_member=6898_pso,gen=41_member=6898_pso,31.489447863162184,0.0009297027651446729,0.016275226634964023,2.0,31.487588457631894
gen=27_member=4602_pso,gen=27_member=4602_pso,31.534063129350688,0.00108820401041497,0.016275226634964023,2.0,31.531886721329858
gen=50_member=8596_pso,gen=50_member=8596_pso,31.656131000200023,0.0012079198350876757,0.016275226634964023,2.0,31.65371516052985
gen=38_member=6443_pso,gen=38_member=6443_pso,31.67115470758055,0.0014765608608725994,0.02958143652597764,2.0,31.668201585858803
gen=41_member=6951_pso,gen=41_member=6951_pso,31.788273688982024,0.0019844452072045795,0.02958143652597764,2.0,31.784304798567614
gen=42_member=7137_pso,gen=42_member=7137_pso,31.79987010539568,0.0022016240551427325,0.02958143652597764,2.0,31.795466857285394
gen=49_member=8286_pso,gen=49_member=8286_pso,31.88574680923485,0.0027844815286834994,0.02958143652597764,2.0,31.88017784617748
gen=45_member=7712_pso,gen=45_member=7712_pso,31.96441941761888,0.0034839437176097856,0.02958143652597764,2.0,31.95745153018366
gen=40_member=6749_pso,gen=40_member=6749_pso,32.03382245921868,0.004159921536489347,0.02958143652597764,2.0,32.02550261614571
gen=41_member=6922_pso,gen=41_member=6922_pso,32.11592080418332,0.004922861634280453,0.05151966780569227,2.0,32.106075080914756
gen=50_member=8483_pso,gen=50_member=8483_pso,32.12450543561306,0.00526446949391972,0.05151966780569227,2.0,32.11397649662522
gen=33_member=5559_pso,gen=33_member=5559_pso,32.1440689013816,0.0071125937638135284,0.11115396324187245,2.0,32.12984371385397
gen=39_member=6630_pso,gen=39_member=6630_pso,32.28667995166453,0.0069171728718961205,0.11115396324187245,2.0,32.272845605920736
gen=47_member=7987_pso,gen=47_member=7987_pso,32.3379503115816,0.01052529345543203,0.13309219452158708,2.0,32.31689972467073
gen=38_member=6501_pso,gen=38_member=6501_pso,32.396349530682755,0.01234417576516848,0.13309219452158708,2.0,32.37166117915242
gen=39_member=6670_pso,gen=39_member=6670_pso,32.43577512726643,0.013851072423223676,0.13309219452158708,2.0,32.40807298241999
gen=48_member=8203_pso,gen=48_member=8203_pso,32.453841272609736,0.014484066825887928,0.13309219452158708,2.0,32.42487313895796
gen=46_member=7788_pso,gen=46_member=7788_pso,32.533172613400616,0.017453008288243744,0.13309219452158708,2.0,32.49826659682413
gen=27_member=4568_pso,gen=27_member=4568_pso,32.558684654753776,0.01947876239720086,0.13309219452158708,2.0,32.51972712995937
gen=37_member=6357_pso,gen=37_member=6357_pso,32.62572860768373,0.0225380114476754,0.13309219452158708,2.0,32.58065258478838
gen=42_member=7094_pso,gen=42_member=7094_pso,32.72396444274264,0.024494006826252884,0.13309219452158708,2.0,32.67497642909014
gen=42_member=7063_pso,gen=42_member=7063_pso,32.77998072785285,0.02625348934127362,0.1463984044126007,2.0,32.72747374917031
gen=46_member=7888_pso,gen=46_member=7888_pso,32.783404919650515,0.02667754560040721,0.1463984044126007,2.0,32.7300498284497
gen=47_member=7961_pso,gen=47_member=7961_pso,32.81846706326812,0.028039881064450874,0.1463984044126007,2.0,32.76238730113922
gen=26_member=4423_pso,gen=26_member=4423_pso,32.826298754166096,0.032637291727536766,0.34303906711029236,2.0,32.761024170711025
gen=29_member=4976_pso,gen=29_member=4976_pso,32.85346614458213,0.03287295683295419,0.34303906711029236,2.0,32.78772023091622
gen=49_member=8356_pso,gen=49_member=8356_pso,32.88362932713905,0.036711230808139796,0.34303906711029236,2.0,32.810206865522765
gen=33_member=5592_pso,gen=33_member=5592_pso,32.90581117439859,0.03847063104456959,0.35634527700130597,2.0,32.82886991230946
gen=20_member=3413_pso,gen=20_member=3413_pso,32.95461211746549,0.04480467690109433,0.35634527700130597,2.0,32.8650027636633
gen=44_member=7565_pso,gen=44_member=7565_pso,32.97144846847227,0.04584838939801797,0.35634527700130597,2.0,32.87975168967623
gen=49_member=8375_pso,gen=49_member=8375_pso,33.01442462041577,0.048133844715729665,0.35634527700130597,2.0,32.91815693098431
gen=41_member=6995_pso,gen=41_member=6995_pso,33.05810757863159,0.05681009663446765,0.35634527700130597,2.0,32.944487385362656
gen=40_member=6846_pso,gen=40_member=6846_pso,33.07610629167887,0.05889451467601657,0.35634527700130597,2.0,32.95831726232684
gen=31_member=5281_pso,gen=31_member=5281_pso,33.11569694121411,0.06431391784262269,0.35634527700130597,2.0,32.98706910552887
gen=44_member=7522_pso,gen=44_member=7522_pso,33.16311565476033,0.06866786329632886,0.35634527700130597,2.0,33.02577992816767
gen=42_member=7127_pso,gen=42_member=7127_pso,33.183068642146345,0.07693247559112987,0.35634527700130597,2.0,33.02920369096409
gen=31_member=5227_pso,gen=31_member=5227_pso,33.191986899653344,0.08054381137882985,0.35634527700130597,2.0,33.03089927689568
gen=32_member=5391_pso,gen=32_member=5391_pso,33.261505768011496,0.08196823513248735,0.35634527700130597,2.0,33.097569297746524
gen=47_member=7929_pso,gen=47_member=7929_pso,33.27569117913837,0.08500238651066312,0.35634527700130597,2.0,33.105686406117044
gen=29_member=4924_pso,gen=29_member=4924_pso,33.32221023991749,0.08749690728698878,0.35634527700130597,2.0,33.14721642534351
gen=45_member=7577_pso,gen=45_member=7577_pso,33.348578128286576,0.08926508175874777,0.35634527700130597,2.0,33.17004796476908
gen=46_member=7750_pso,gen=46_member=7750_pso,33.35737322320111,0.1030084814935809,0.643654722998694,2.0,33.151356260213944
gen=42_member=7193_pso,gen=42_member=7193_pso,33.44556490244684,0.1079051617450096,0.643654722998694,2.0,33.22975457895682
gen=47_member=8010_pso,gen=47_member=8010_pso,33.48339815320258,0.1150527032363471,0.643654722998694,2.0,33.25329274672988
gen=22_member=3634_pso,gen=22_member=3634_pso,33.48751472965719,0.11519378942235896,0.643654722998694,2.0,33.25712715081247
gen=39_member=6698_pso,gen=39_member=6698_pso,33.52015097310551,0.1250146069326233,0.643654722998694,2.0,33.27012175924026
gen=35_member=5892_pso,gen=35_member=5892_pso,33.6250096550061,0.13812595506411876,0.643654722998694,2.0,33.348757744877865
gen=43_member=7287_pso,gen=43_member=7287_pso,33.64656535247972,0.1459903606085275,0.643654722998694,2.0,33.35458463126266
gen=42_member=7082_pso,gen=42_member=7082_pso,33.697411190937146,0.15761264972047262,0.643654722998694,2.0,33.3821858914962
gen=44_member=7554_pso,gen=44_member=7554_pso,33.71131958774986,0.1576361996105491,0.643654722998694,2.0,33.39604718852876
gen=47_member=7966_pso,gen=47_member=7966_pso,33.72345101193558,0.15943842333335875,0.643654722998694,2.0,33.40457416526886
gen=46_member=7849_pso,gen=46_member=7849_pso,33.7256272553146,0.16839451534816877,0.643654722998694,2.0,33.38883822461826
gen=28_member=4655_pso,gen=28_member=4655_pso,33.73614280489097,0.1695000899480634,0.643654722998694,2.0,33.39714262499484
gen=24_member=4008_pso,gen=24_member=4008_pso,33.76696087691461,0.17206037324938792,0.643654722998694,2.0,33.422840130415835
gen=34_member=5732_pso,gen=34_member=5732_pso,33.7821917262945,0.17219992384709493,0.643654722998694,2.0,33.43779187860031
gen=40_member=6803_pso,gen=40_member=6803_pso,33.822321012801254,0.17438768510558092,0.643654722998694,2.0,33.47354564259009
gen=45_member=7708_pso,gen=45_member=7708_pso,33.85718549462576,0.18768124491220237,0.643654722998694,2.0,33.481823004801356
gen=37_member=6349_pso,gen=37_member=6349_pso,33.862942575484915,0.1879878715188812,0.643654722998694,2.0,33.48696683244715
gen=29_member=4911_pso,gen=29_member=4911_pso,33.86401239624249,0.19453955867054415,0.6569609328897077,2.0,33.474933278901396
gen=48_member=8227_pso,gen=48_member=8227_pso,33.90734269461019,0.19610650000073404,0.6569609328897077,2.0,33.515129694608724
gen=50_member=8489_pso,gen=50_member=8489_pso,33.928075253726064,0.2007558760493537,0.6569609328897077,2.0,33.52656350162736
gen=39_member=6668_pso,gen=39_member=6668_pso,33.933030846740984,0.2069076856672284,0.7552812642385535,2.0,33.519215475406526
gen=30_member=4999_pso,gen=30_member=4999_pso,33.98794532305361,0.22278519340861458,0.8536015955873992,2.0,33.54237493623638
gen=33_member=5577_pso,gen=33_member=5577_pso,34.00137781832889,0.234921396692797,0.8536015955873992,2.0,33.531535024943295
gen=41_member=6969_pso,gen=41_member=6969_pso,34.01408910075473,0.24814917904468475,0.866907805478413,2.0,33.51779074266536
gen=31_member=5250_pso,gen=31_member=5250_pso,34.05351185359164,0.25357428371590063,0.866907805478413,2.0,33.54636328615984
gen=35_member=5956_pso,gen=35_member=5956_pso,34.07740547464268,0.2588359661869232,0.866907805478413,2.0,33.55973354226884
gen=30_member=5155_pso,gen=30_member=5155_pso,34.12094915647915,0.2726894706761881,0.866907805478413,2.0,33.575570215126774
gen=47_member=8007_pso,gen=47_member=8007_pso,34.13470291303967,0.2781185715036379,0.866907805478413,2.0,33.578465770032395
gen=27_member=4566_pso,gen=27_member=4566_pso,34.20265674649548,0.29841161156728685,0.866907805478413,2.0,33.60583352336091
gen=36_member=6039_pso,gen=36_member=6039_pso,34.236759922666806,0.30723311050773827,0.866907805478413,2.0,33.62229370165133
gen=42_member=7162_pso,gen=42_member=7162_pso,34.265693983561704,0.3374589461460208,0.8888460367581275,2.0,33.59077609126966
gen=40_member=6783_pso,gen=40_member=6783_pso,34.28795088667764,0.3466548807291649,0.8888460367581275,2.0,33.59464112521931
gen=44_member=7534_pso,gen=44_member=7534_pso,34.34682017838482,0.3483890574113552,0.8888460367581275,2.0,33.650042063562104
gen=31_member=5213_pso,gen=31_member=5213_pso,34.37459988167344,0.3603750644098122,0.8888460367581275,2.0,33.653849752853816
gen=42_member=7123_pso,gen=42_member=7123_pso,34.396745119239434,0.3719803730393016,0.9484803321943077,2.0,33.65278437316083
gen=44_member=7514_pso,gen=44_member=7514_pso,34.40775328560086,0.38199563759529076,0.9484803321943077,2.0,33.64376201041028
gen=38_member=6418_pso,gen=38_member=6418_pso,34.44301031817496,0.38987628238845684,0.9484803321943077,2.0,33.66325775339805
gen=43_member=7261_pso,gen=43_member=7261_pso,34.48623759426499,0.40046246714451206,0.9704185634740223,2.0,33.68531265997597
gen=32_member=5373_pso,gen=32_member=5373_pso,34.49010839919886,0.4063987165789236,0.9704185634740223,2.0,33.67731096604101
gen=46_member=7862_pso,gen=46_member=7862_pso,34.50190548961805,0.4091383156562684,0.9704185634740223,2.0,33.68362885830552
gen=36_member=6144_pso,gen=36_member=6144_pso,34.510550189225945,0.4175717006305327,0.9704185634740223,2.0,33.67540678796488
gen=40_member=6804_pso,gen=40_member=6804_pso,34.528979791643806,0.42726986494244296,0.9704185634740223,2.0,33.67444006175892
gen=34_member=5819_pso,gen=34_member=5819_pso,34.56103873283972,0.43281371878794833,0.9704185634740223,2.0,33.695411295263824
gen=46_member=7810_pso,gen=46_member=7810_pso,34.57406416730866,0.43370396139116285,0.9704185634740223,2.0,33.706656244526336
gen=47_member=7945_pso,gen=47_member=7945_pso,34.610460392456865,0.4449629182122587,0.9704185634740223,2.0,33.72053455603235
gen=38_member=6529_pso,gen=38_member=6529_pso,34.611036113818564,0.45111395830197665,0.9704185634740223,2.0,33.70880819721461
gen=46_member=7897_pso,gen=46_member=7897_pso,34.66001472979494,0.464038402923086,0.9704185634740223,2.0,33.73193792394876
gen=48_member=8233_pso,gen=48_member=8233_pso,34.67641402474263,0.47208321656074026,0.9704185634740223,2.0,33.732247591621146
gen=35_member=5994_pso,gen=35_member=5994_pso,34.68326987798987,0.48553894551316584,0.9704185634740223,2.0,33.71219198696354
gen=48_member=8183_pso,gen=48_member=8183_pso,34.70587203703935,0.4865088423978248,0.9704185634740223,2.0,33.7328543522437
gen=37_member=6216_pso,gen=37_member=6216_pso,34.76111558406628,0.5126203802660781,0.9704185634740223,2.0,33.735874823534125
gen=39_member=6585_pso,gen=39_member=6585_pso,34.78292178056862,0.5174539184305531,0.9704185634740223,2.0,33.74801394370751
gen=50_member=8555_pso,gen=50_member=8555_pso,34.798261721440575,0.5309850534984736,0.9837247733650359,2.0,33.73629161444363
gen=32_member=5452_pso,gen=32_member=5452_pso,34.84753054005696,0.5497281016067755,0.9837247733650359,2.0,33.74807433684341
gen=48_member=8200_pso,gen=48_member=8200_pso,34.89080581472363,0.574683889651351,0.9837247733650359,2.0,33.74143803542093
gen=42_member=7215_pso,gen=42_member=7215_pso,34.92253563470857,0.5831906672652004,0.9837247733650359,2.0,33.75615430017817
gen=40_member=6799_pso,gen=40_member=6799_pso,34.952751930942966,0.597076423979644,0.9970309832560496,2.0,33.75859908298368
gen=43_member=7329_pso,gen=43_member=7329_pso,34.981147257172495,0.6038433808841323,0.9970309832560496,2.0,33.77346049540423
gen=48_member=8171_pso,gen=48_member=8171_pso,34.99403631605541,0.6169035361452371,0.9970309832560496,2.0,33.76022924376493
gen=44_member=7508_pso,gen=44_member=7508_pso,35.030748929325185,0.6283950970258441,0.9970309832560496,2.0,33.773958735273496
gen=47_member=7974_pso,gen=47_member=7974_pso,35.04236881028093,0.638706342322283,0.9970309832560496,2.0,33.76495612563636
gen=38_member=6471_pso,gen=38_member=6471_pso,35.06049322067706,0.6512074891052358,0.9970309832560496,2.0,33.75807824246659
gen=48_member=8165_pso,gen=48_member=8165_pso,35.08459194378328,0.654098949060456,0.9970309832560496,2.0,33.77639404566237
gen=38_member=6398_pso,gen=38_member=6398_pso,35.09741973001883,0.6614174721002551,0.9970309832560496,2.0,33.77458478581832
gen=47_member=8011_pso,gen=47_member=8011_pso,35.12122980345115,0.6709240768376542,0.9970309832560496,2.0,33.77938164977584
gen=41_member=6973_pso,gen=41_member=6973_pso,35.15947657236159,0.6906791128549288,0.9970309832560496,2.0,33.77811834665173
gen=50_member=8464_pso,gen=50_member=8464_pso,35.16929619734085,0.694209535941686,0.9970309832560496,2.0,33.78087712545748
gen=44_member=7543_pso,gen=44_member=7543_pso,35.18705597340057,0.7050730786151116,0.9970309832560496,2.0,33.776909816170345
gen=42_member=7080_pso,gen=42_member=7080_pso,35.21819334968434,0.7196860917239476,0.9970309832560496,2.0,33.77882116623645
gen=37_member=6224_pso,gen=37_member=6224_pso,35.24434680969291,0.7328860661340794,0.9970309832560496,2.0,33.77857467742475
gen=46_member=7783_pso,gen=46_member=7783_pso,35.250884894283324,0.7416360139936605,0.9970309832560496,2.0,33.767612866296005
gen=29_member=4851_pso,gen=29_member=4851_pso,35.264277472776136,0.7464374625027315,0.9970309832560496,2.0,33.77140254777068
gen=45_member=7589_pso,gen=45_member=7589_pso,35.264548182297666,0.7483020574680946,0.9970309832560496,2.0,33.767944067361476
gen=50_member=8579_pso,gen=50_member=8579_pso,35.267503555717184,0.748525756294832,0.9970309832560496,2.0,33.77045204312752
gen=38_member=6478_pso,gen=38_member=6478_pso,35.27857906393331,0.7603005347094872,0.9970309832560496,2.0,33.757977994514334
gen=34_member=5714_pso,gen=34_member=5714_pso,35.289422752427136,0.7815089080183939,1.0,2.0,33.726404936390345
gen=42_member=7200_pso,gen=42_member=7200_pso,35.33222140569574,0.7816768756545648,1.0,2.0,33.76886765438661
gen=50_member=8572_pso,gen=50_member=8572_pso,35.38077037906462,0.7960798667354897,1.0,2.0,33.78861064559364
gen=28_member=4720_pso,gen=28_member=4720_pso,35.38488870745046,0.8044179788091749,1.0,2.0,33.77605274983211
gen=32_member=5467_pso,gen=32_member=5467_pso,35.42529510560696,0.8157141746743537,1.0,2.0,33.793866756258254
gen=50_member=8550_pso,gen=50_member=8550_pso,35.43550778076299,0.8173744529289099,1.0,2.0,33.80075887490517
gen=31_member=5214_pso,gen=31_member=5214_pso,35.44276706150495,0.8290013143786518,1.0,2.0,33.78476443274765
gen=44_member=7456_pso,gen=44_member=7456_pso,35.454985598383615,0.8375901733253697,1.0,2.0,33.779805251732874
gen=46_member=7796_pso,gen=46_member=7796_pso,35.46763029885118,0.8446628218418558,1.0,2.0,33.77830465516747
gen=49_member=8363_pso,gen=49_member=8363_pso,35.477807888172215,0.8462867436080006,1.0,2.0,33.78523440095621
gen=50_member=8487_pso,gen=50_member=8487_pso,35.50262187067714,0.8586209054201034,1.0,2.0,33.78538005983693
gen=47_member=7977_pso,gen=47_member=7977_pso,35.50698668092144,0.8618146045146372,1.0,2.0,33.78335747189217
gen=43_member=7295_pso,gen=43_member=7295_pso,35.51686845465705,0.8691747920505072,1.0,2.0,33.778518870556034
gen=40_member=6879_pso,gen=40_member=6879_pso,35.52547804840835,0.8823722764471317,1.0,2.0,33.76073349551409
gen=38_member=6409_pso,gen=38_member=6409_pso,35.558655547749574,0.8917762454360564,1.0,2.0,33.77510305687746
gen=34_member=5724_pso,gen=34_member=5724_pso,35.55966917902097,0.8955089664286547,1.0,2.0,33.768651246163664
gen=38_member=6465_pso,gen=38_member=6465_pso,35.58483752237572,0.9034950918233471,1.0,2.0,33.777847338729025
gen=44_member=7474_pso,gen=44_member=7474_pso,35.60659604089044,0.906505689004323,1.0,2.0,33.79358466288179
gen=45_member=7645_pso,gen=45_member=7645_pso,35.61911037390231,0.9232197812015499,1.0,2.0,33.77267081149921
gen=33_member=5655_pso,gen=33_member=5655_pso,35.630370058555734,0.9236267690730988,1.0,2.0,33.783116520409536
gen=37_member=6347_pso,gen=37_member=6347_pso,35.66303769617801,0.9356464105740584,1.0,2.0,33.79174487502989
gen=41_member=6946_pso,gen=41_member=6946_pso,35.683385394119824,0.9507430548329895,1.0,2.0,33.78189928445384
gen=43_member=7341_pso,gen=43_member=7341_pso,35.69752068422161,0.9541833086782868,1.0,2.0,33.78915406686504
gen=34_member=5786_pso,gen=34_member=5786_pso,35.69845644451818,0.9619743037266733,1.0,2.0,33.77450783706483
gen=48_member=8123_pso,gen=48_member=8123_pso,35.70569359544761,0.9747625363520679,1.0,2.0,33.75616852274348
gen=43_member=7239_pso,gen=43_member=7239_pso,35.72083483075705,0.9752867774591174,1.0,2.0,33.77026127583881
gen=41_member=6986_pso,gen=41_member=6986_pso,35.767651554973604,0.9931164695711563,1.0,2.0,33.78141861583129
gen=42_member=7088_pso,gen=42_member=7088_pso,35.79047148072272,1.009620094226784,1.0,2.0,33.77123129226916
gen=35_member=5978_pso,gen=35_member=5978_pso,35.798046250315835,1.0130868136729625,1.0,2.0,33.77187262296991
gen=41_member=6992_pso,gen=41_member=6992_pso,35.82539989519937,1.0189332203011796,1.0,2.0,33.78753345459701
gen=49_member=8399_pso,gen=49_member=8399_pso,35.85181623963164,1.0326287572884478,1.0,2.0,33.786558725054746
gen=46_member=7820_pso,gen=46_member=7820_pso,35.860377441964175,1.0390528575250626,1.0,2.0,33.78227172691405
gen=43_member=7367_pso,gen=43_member=7367_pso,35.86655852747779,1.0528047639212283,1.0,2.0,33.76094899963534
gen=36_member=6133_pso,gen=36_member=6133_pso,35.87203034437702,1.0601819413644242,1.0,2.0,33.75166646164818
gen=39_member=6611_pso,gen=39_member=6611_pso,35.89623286365389,1.069488610392694,1.0,2.0,33.75725564286851
gen=29_member=4898_pso,gen=29_member=4898_pso,35.92717187396659,1.086550124320093,1.0,2.0,33.754071625326404
gen=36_member=6120_pso,gen=36_member=6120_pso,35.95802982865704,1.0955697080475977,1.0,2.0,33.76689041256184
gen=47_member=8012_pso,gen=47_member=8012_pso,35.984022812402536,1.1074871246263858,1.0,2.0,33.76904856314977
gen=49_member=8311_pso,gen=49_member=8311_pso,36.00733726709178,1.1119473163029459,1.0,2.0,33.78344263448589
gen=36_member=6131_pso,gen=36_member=6131_pso,36.00986073528155,1.114860254789319,1.0,2.0,33.78014022570291
gen=44_member=7539_pso,gen=44_member=7539_pso,36.01086498046887,1.1221285465217674,1.0,2.0,33.76660788742533
gen=48_member=8120_pso,gen=48_member=8120_pso,36.049477181493145,1.1302288609506832,1.0,2.0,33.78901945959178
gen=35_member=6019_pso,gen=35_member=6019_pso,36.06245626130536,1.1367550079248372,1.0,2.0,33.78894624545568
gen=38_member=6490_pso,gen=38_member=6490_pso,36.06985802316135,1.1389099137039058,1.0,2.0,33.79203819575354
gen=47_member=8023_pso,gen=47_member=8023_pso,36.0756878960716,1.1426541613950685,1.0,2.0,33.79037957328146
gen=44_member=7516_pso,gen=44_member=7516_pso,36.10912532430648,1.1601211358335206,1.0,2.0,33.78888305263944
gen=45_member=7737_pso,gen=45_member=7737_pso,36.12613241634489,1.1639140665949375,1.0,2.0,33.79830428315501
gen=34_member=5729_pso,gen=34_member=5729_pso,36.12729970982421,1.16886876134651,1.0,2.0,33.78956218713119
gen=47_member=8066_pso,gen=47_member=8066_pso,36.14526258672567,1.174452696297637,1.0,2.0,33.796357194130394
gen=50_member=8506_pso,gen=50_member=8506_pso,36.17771080932583,1.19722606973862,1.0,2.0,33.78325866984859
gen=32_member=5429_pso,gen=32_member=5429_pso,36.21459753522952,1.214111130382897,1.0,2.0,33.78637527446373
gen=38_member=6507_pso,gen=38_member=6507_pso,36.243072285057984,1.2332688593738652,1.0,2.0,33.776534566310254
gen=41_member=6982_pso,gen=41_member=6982_pso,36.278668778733376,1.24653934730132,1.0,2.0,33.78559008413074
gen=30_member=5151_pso,gen=30_member=5151_pso,36.2973927021264,1.2615815728072004,1.0,2.0,33.774229556512
gen=42_member=7145_pso,gen=42_member=7145_pso,36.30614392385608,1.2651347297940807,1.0,2.0,33.775874464267915
gen=45_member=7594_pso,gen=45_member=7594_pso,36.31039554746737,1.2670040313182305,1.0,2.0,33.77638748483091
gen=28_member=4806_pso,gen=28_member=4806_pso,36.335363024535646,1.282126595057627,1.0,2.0,33.77110983442039
gen=37_member=6318_pso,gen=37_member=6318_pso,36.35850397821222,1.2990383461720636,1.0,2.0,33.76042728586809
gen=43_member=7354_pso,gen=43_member=7354_pso,36.365559376347385,1.3183804151483685,1.0,2.0,33.72879854605065
gen=41_member=6991_pso,gen=41_member=6991_pso,36.393381324833584,1.3245216571182958,1.0,2.0,33.74433801059699
gen=30_member=5110_pso,gen=30_member=5110_pso,36.39534938259375,1.3388117695054005,1.0,2.0,33.71772584358295
gen=31_member=5217_pso,gen=31_member=5217_pso,36.4522647735805,1.34709702399409,1.0,2.0,33.75807072559232
gen=30_member=5150_pso,gen=30_member=5150_pso,36.47794126781239,1.3615692230579683,1.0,2.0,33.75480282169645
gen=34_member=5808_pso,gen=34_member=5808_pso,36.496093279758526,1.364133251321115,1.0,2.0,33.7678267771163
gen=47_member=7995_pso,gen=47_member=7995_pso,36.49744644974915,1.3812512987511991,1.0,2.0,33.73494385224675
gen=48_member=8105_pso,gen=48_member=8105_pso,36.55273076856624,1.3965627573293924,1.0,2.0,33.75960525390746
gen=46_member=7861_pso,gen=46_member=7861_pso,36.57795625745423,1.413674607415852,1.0,2.0,33.750607042622526
gen=48_member=8218_pso,gen=48_member=8218_pso,36.62363801974855,1.4404392653002682,1.0,2.0,33.742759489148014
gen=48_member=8129_pso,gen=48_member=8129_pso,36.63353389800296,1.4690804433154858,1.0,2.0,33.695373011371984
gen=40_member=6768_pso,gen=40_member=6768_pso,36.65302211816361,1.4696643774183829,1.0,2.0,33.71369336332685
gen=46_member=7822_pso,gen=46_member=7822_pso,36.69936383186918,1.4725125620921224,1.0,2.0,33.75433870768493
gen=36_member=6139_pso,gen=36_member=6139_pso,36.722176673504485,1.4827174503077873,1.0,2.0,33.75674177288891
gen=38_member=6459_pso,gen=38_member=6459_pso,36.73590992805043,1.4855532538412572,1.0,2.0,33.76480342036792
gen=39_member=6590_pso,gen=39_member=6590_pso,36.73640015568762,1.4976145495862783,1.0,2.0,33.741171056515064
gen=47_member=8006_pso,gen=47_member=8006_pso,36.761407828424296,1.502463935859134,1.0,2.0,33.75647995670603
gen=50_member=8584_pso,gen=50_member=8584_pso,36.77633515260383,1.5060851780450528,1.0,2.0,33.764164796513725
gen=42_member=7147_pso,gen=42_member=7147_pso,36.78548226240043,1.5313628621147835,1.0,2.0,33.72275653817086
