member,pumping_objective_reeval_cfs,streamflow_p05_cfs,streamflow_p95_cfs,worst_case_streamflow_cfs,best_case_streamflow_cfs,expected_depletion_cfs,full_envelope_height_cfs,central_90pct_envelope_height_cfs,prob_below_5_cfs,expected_shortfall_below_5_cfs,max_shortfall_below_5_cfs,streamflow_meets_5_cfs_prob,prob_below_6_cfs,expected_shortfall_below_6_cfs,max_shortfall_below_6_cfs,streamflow_meets_6_cfs_prob,prob_below_7_cfs,expected_shortfall_below_7_cfs,max_shortfall_below_7_cfs,streamflow_meets_7_cfs_prob,baseline_streamflow_cfs,baseline_depletion_cfs,member_label
gen=30_member=4999_pso,33.98794532305361,5.3838488924815255,6.155623019642086,5.023439645725654,6.470730230177506,2.796790601213725,1.447290584451852,0.77177412716056,0.0,0.0,0.0,1.0,0.8536015955873992,0.22278519340861458,0.976560354274346,0.14639840441260077,1.0,1.1967906012137253,1.976560354274346,0.0,5.810575510010488,2.7894244899895115,gen=30_member=4999_pso
gen=33_member=5577_pso,34.00137781832889,5.3657751331912475,6.145460887693927,5.002784097553596,6.462638396994185,2.8103942885049413,1.4598542994405888,0.7796857545026796,0.0,0.0,0.0,1.0,0.8536015955873992,0.234921396692797,0.9972159024464036,0.14639840441260077,1.0,1.210394288504942,1.9972159024464036,0.0,5.797190683947761,2.802809316052238,gen=33_member=5577_pso
gen=41_member=6969_pso,34.01408910075473,5.348105044141553,6.13334750527592,4.983945308576484,6.452704816013928,2.8252523830311875,1.4687595074374444,0.7852424611343674,0.002969016743950404,4.766664765537664e-05,0.016054691423516232,0.9970309832560496,0.866907805478413,0.24814917904468475,1.0160546914235162,0.13309219452158705,1.0,1.2252523830311877,2.0160546914235162,0.0,5.782266361609008,2.817733638390992,gen=41_member=6969_pso
gen=31_member=5250_pso,34.05351185359164,5.3409258549603615,6.128352067759852,4.9761275369288445,6.44866497511463,2.8313265401323333,1.4725374381857854,0.7874262127994909,0.002969016743950404,7.087774257759847e-05,0.023872463071155536,0.9970309832560496,0.866907805478413,0.25357428371590063,1.0238724630711555,0.13309219452158705,1.0,1.231326540132334,2.0238724630711555,0.0,5.776153116234049,2.8238468837659503,gen=31_member=5250_pso
gen=35_member=5956_pso,34.07740547464268,5.334489550242622,6.122635063070132,4.969236805973914,6.443258196767197,2.8373445093397733,1.4740213907932835,0.7881455128275103,0.002969016743950404,9.133643816084492e-05,0.030763194026086182,0.9970309832560496,0.866907805478413,0.2588359661869232,1.0307631940260862,0.13309219452158705,1.0,1.237344509339774,2.030763194026086,0.0,5.77015754947076,2.8298424505292394,gen=35_member=5956_pso
gen=30_member=5155_pso,34.12094915647915,5.32953965861141,6.09566421260652,4.974169451759602,6.411838035729484,2.8548702842996767,1.4376685839698817,0.7661245539951098,0.002969016743950404,7.669133023116028e-05,0.025830548240397988,0.9970309832560496,0.866907805478413,0.2726894706761881,1.025830548240398,0.13309219452158705,1.0,1.254870284299677,2.025830548240398,0.0,5.751968388986981,2.848031611013018,gen=30_member=5155_pso
gen=47_member=8007_pso,34.13470291303967,5.312027814726218,6.101485489264196,4.946563365837834,6.4240638715520255,2.8594118764016363,1.4775005057141914,0.789457674537978,0.002969016743950404,0.0001586542615678228,0.05343663416216593,0.9970309832560496,0.866907805478413,0.2781185715036379,1.053436634162166,0.13309219452158705,1.0,1.2594118764016367,2.053436634162166,0.0,5.7478807047383285,2.8521192952616707,gen=47_member=8007_pso
gen=27_member=4566_pso,34.20265674649548,5.290013085998139,6.075730141893963,4.924415635517528,6.397054642869064,2.8831563304555163,1.4726390073515354,0.785717055895824,0.002969016743950404,0.00022441124372930916,0.07558436448247186,0.9970309832560496,0.866907805478413,0.29841161156728685,1.0755843644824719,0.13309219452158705,1.0,1.283156330455517,2.075584364482472,0.0,5.72427439788265,2.87572560211735,gen=27_member=4566_pso
gen=36_member=6039_pso,34.236759922666806,5.283017198462545,6.06283544133714,4.920088263948131,6.3832117983199925,2.893712520284164,1.4631235343718618,0.7798182428745948,0.002969016743950404,0.0002372592823761451,0.0799117360518693,0.9970309832560496,0.866907805478413,0.30723311050773827,1.0799117360518693,0.13309219452158705,1.0,1.2937125202841644,2.0799117360518693,0.0,5.713420907461048,2.8865790925389523,gen=36_member=6039_pso
gen=42_member=7162_pso,34.265693983561704,5.246484248087308,6.029519876278095,4.880960373633775,6.35093197349882,2.9282772762390743,1.4699715998650449,0.7830356281907873,0.002969016743950404,0.00035343064387492073,0.11903962636622456,0.9970309832560496,0.8888460367581275,0.3374589461460208,1.1190396263662246,0.11115396324187254,1.0,1.3282772762390747,2.1190396263662246,0.0,5.67901004605478,2.92098995394522,gen=42_member=7162_pso
gen=40_member=6783_pso,34.28795088667764,5.2249539678056856,6.03355892966043,4.853755644452283,6.36565852288342,2.9368174268683047,1.5119028784311368,0.8086049618547442,0.002969016743950404,0.00043420194032940755,0.14624435554771686,0.9970309832560496,0.8888460367581275,0.3466548807291649,1.1462443555477169,0.11115396324187254,1.0,1.3368174268683048,2.146244355547717,0.0,5.670166560384464,2.929833439615535,gen=40_member=6783_pso
gen=44_member=7534_pso,34.34682017838482,5.236781029968421,6.015856629020576,4.875590145196419,6.337919953921598,2.9407201283102458,1.4623298087251788,0.7790755990521552,0.002969016743950404,0.00036937494202427,0.1244098548035808,0.9970309832560496,0.8888460367581275,0.3483890574113552,1.1244098548035808,0.11115396324187254,1.0,1.340720128310247,2.124409854803581,0.0,5.6661495876584365,2.9338504123415627,gen=44_member=7534_pso
gen=31_member=5213_pso,34.37459988167344,5.2210767004558525,6.004705658271098,4.857843796371865,6.3282106058306375,2.9539175074410795,1.4703668094587723,0.7836289578152451,0.002969016743950404,0.00042206414882835523,0.14215620362813475,0.9970309832560496,0.8888460367581275,0.3603750644098122,1.1421562036281347,0.11115396324187254,1.0,1.3539175074410796,2.1421562036281347,0.0,5.653023341816385,2.9469766581836145,gen=31_member=5213_pso
gen=42_member=7123_pso,34.396745119239434,5.210980284797983,5.99069327578051,4.850522852177397,6.314024687673864,2.9663791517696887,1.4635018354964675,0.7797129909825271,0.002969016743950404,0.00044380015472325835,0.14947714782260313,0.9970309832560496,0.9484803321943077,0.3719803730393016,1.1494771478226031,0.05151966780569228,1.0,1.3663791517696886,2.149477147822603,0.0,5.640360929242174,2.959639070757825,gen=42_member=7123_pso
gen=44_member=7514_pso,34.40775328560086,5.196878130947971,5.983161007860658,4.832705952534985,6.308093448766122,2.9767489378889507,1.4753874962311375,0.7862828769126873,0.002969016743950404,0.0004966988280868635,0.16729404746501508,0.9970309832560496,0.9484803321943077,0.38199563759529076,1.167294047465015,0.05151966780569228,1.0,1.376748937888951,2.167294047465015,0.0,5.630164909226297,2.969835090773703,gen=44_member=7514_pso
gen=38_member=6418_pso,34.44301031817496,5.190024033671585,5.973786999588435,4.8275742321935695,6.298636645609411,2.9851172623997444,1.4710624134158419,0.7837629659168499,0.002969016743950404,0.0005119349917057966,0.17242576780643049,0.9970309832560496,0.9484803321943077,0.38987628238845684,1.1724257678064305,0.05151966780569228,1.0,1.3851172623997445,2.1724257678064305,0.0,5.621670913998743,2.978329086001256,gen=38_member=6418_pso
gen=43_member=7261_pso,34.48623759426499,5.177700357347739,5.963796103011728,4.814122181945885,6.289556860088864,2.9961715541600156,1.475434678142979,0.7860957456639897,0.016275226634964023,0.0006212172188199533,0.18587781805411474,0.9837247733650359,0.9704185634740223,0.40046246714451206,1.1858778180541147,0.029581436525977667,1.0,1.3961715541600157,2.1858778180541147,0.0,5.610640078837369,2.989359921162631,gen=43_member=7261_pso
gen=32_member=5373_pso,34.49010839919886,5.165923376004881,5.962245523083395,4.796918829100472,6.290448555006206,3.0021083615886344,1.4935297259057343,0.7963221470785138,0.016275226634964023,0.0008662321527147978,0.20308117089952837,0.9837247733650359,0.9704185634740223,0.4063987165789236,1.2030811708995284,0.029581436525977667,1.0,1.402108361588635,2.2030811708995284,0.0,5.604995795345674,2.995004204654325,gen=32_member=5373_pso
gen=46_member=7862_pso,34.50190548961805,5.168639372883692,5.954980154879203,4.805018675550876,6.280844445173603,3.0051064865262913,1.4758257696227268,0.786340781995511,0.016275226634964023,0.0007693153805453755,0.19498132444912386,0.9837247733650359,0.9704185634740223,0.4091383156562684,1.1949813244491239,0.029581436525977667,1.0,1.4051064865262914,2.194981324449124,0.0,5.601701092092536,2.998298907907464,gen=46_member=7862_pso
gen=36_member=6144_pso,34.510550189225945,5.158032705431861,5.947958424674122,4.792574769095035,6.274915255675491,3.01372847969258,1.4823404865804557,0.7899257192422615,0.016275226634964023,0.0009594510364589008,0.20742523090496512,0.9837247733650359,0.9704185634740223,0.4175717006305327,1.2074252309049651,0.029581436525977667,1.0,1.4137284796925804,2.207425230904965,0.0,5.593140826129258,3.0068591738707413,gen=36_member=6144_pso
gen=40_member=6804_pso,34.528979791643806,5.1479523425510445,5.938156505603711,4.782162650215998,6.265743755903966,3.0237078469186067,1.4835811056879677,0.7902041630526666,0.016275226634964023,0.0011255875952769726,0.21783734978400204,0.9837247733650359,0.9704185634740223,0.42726986494244296,1.217837349784002,0.029581436525977667,1.0,1.4237078469186069,2.217837349784002,0.0,5.583129992594539,3.016870007405461,gen=40_member=6804_pso
gen=34_member=5819_pso,34.56103873283972,5.140208398347597,5.934015370676661,4.771553116105476,6.262479556456539,3.029358554549426,1.4909264403510631,0.7938069723290644,0.016275226634964023,0.0012771017466198802,0.22844688389452372,0.9837247733650359,0.9704185634740223,0.43281371878794833,1.2284468838945237,0.029581436525977667,1.0,1.4293585545494265,2.2284468838945237,0.0,5.577601408993155,3.022398591006844,gen=34_member=5819_pso
gen=46_member=7810_pso,34.57406416730866,5.139768985891455,5.932970708423359,4.773045872293436,6.261559010471707,3.0302778764956173,1.4885131381782708,0.7932017225319044,0.016275226634964023,0.0012691272503589646,0.22695412770656365,0.9837247733650359,0.9704185634740223,0.43370396139116285,1.2269541277065636,0.029581436525977667,1.0,1.4302778764956177,2.2269541277065636,0.0,5.57657704156893,3.0234229584310697,gen=46_member=7810_pso
gen=47_member=7945_pso,34.610460392456865,5.12615818481804,5.92301066794051,4.757123849239816,6.252730845038864,3.0418120826433497,1.495606995799048,0.7968524831224695,0.016275226634964023,0.0015122608270620827,0.24287615076018376,0.9837247733650359,0.9704185634740223,0.4449629182122587,1.2428761507601838,0.029581436525977667,1.0,1.44181208264335,2.2428761507601838,0.0,5.565141783043986,3.034858216956013,gen=47_member=7945_pso
gen=38_member=6529_pso,34.611036113818564,5.118799525242422,5.917495064751284,4.748513399446559,6.247821115998004,3.048116157681,1.4993077165514448,0.798695539508862,0.02958143652597764,0.0016921823359291816,0.25148660055344063,0.9704185634740223,0.9704185634740223,0.45111395830197665,1.2514866005534406,0.029581436525977667,1.0,1.4481161576810007,2.2514866005534406,0.0,5.558888244545841,3.041111755454159,gen=38_member=6529_pso
gen=46_member=7897_pso,34.66001472979494,5.104179352522986,5.905473646007043,4.733111157692443,6.237002510774642,3.0613765024018753,1.5038913530821985,0.801294293484057,0.02958143652597764,0.0021370106183421066,0.26688884230755683,0.9704185634740223,0.9704185634740223,0.464038402923086,1.2668888423075568,0.029581436525977667,1.0,1.4613765024018757,2.266888842307557,0.0,5.545616914802227,3.054383085197773,gen=46_member=7897_pso
gen=48_member=8233_pso,34.67641402474263,5.093066565319734,5.8995171235382395,4.720017464750784,6.232479477521279,3.0695715613781474,1.512462012770495,0.806450558218506,0.02958143652597764,0.0024978322513829147,0.279982535249216,0.9704185634740223,0.9704185634740223,0.47208321656074026,1.279982535249216,0.029581436525977667,1.0,1.4695715613781475,2.279982535249216,0.0,5.537553600135759,3.0624463998642413,gen=48_member=8233_pso
gen=35_member=5994_pso,34.68326987798987,5.076134117140209,5.8880335947131375,4.700542280895751,6.22260641647795,3.083339611883994,1.522064135582199,0.8118994775729282,0.02958143652597764,0.003036597719502975,0.29945771910424934,0.9704185634740223,0.9704185634740223,0.48553894551316584,1.2994577191042493,0.029581436525977667,1.0,1.4833396118839945,2.2994577191042493,0.0,5.523972972870556,3.076027027129444,gen=35_member=5994_pso
gen=48_member=8183_pso,34.70587203703935,5.076876765845414,5.886103984595113,4.703058622831184,6.220513851670758,3.0843703007469943,1.517455228839574,0.8092272187496992,0.02958143652597764,0.0029875068201161608,0.29694137716881563,0.9704185634740223,0.9704185634740223,0.4865088423978248,1.2969413771688156,0.029581436525977667,1.0,1.484370300746995,2.2969413771688156,0.0,5.5227024109055005,3.077297589094499,gen=48_member=8183_pso
gen=37_member=6216_pso,34.76111558406628,5.045916841406113,5.863043762577085,4.6694046168730505,6.200594157937356,3.1111111033525405,1.5311895410643057,0.8171269211709724,0.02958143652597764,0.003944577870713586,0.33059538312694947,0.9704185634740223,0.9704185634740223,0.5126203802660781,1.3305953831269495,0.029581436525977667,1.0,1.5111111033525413,2.3305953831269495,0.0,5.496000163176588,3.1039998368234114,gen=37_member=6216_pso
gen=39_member=6585_pso,34.78292178056862,5.041314060520558,5.857713634283797,4.664917771126216,6.195068021278374,3.116106168305351,1.5301502501521576,0.8163995737632392,0.02958143652597764,0.004078487141208563,0.3350822288737838,0.9704185634740223,0.9704185634740223,0.5174539184305531,1.3350822288737838,0.029581436525977667,1.0,1.5161061683053514,2.335082228873784,0.0,5.490999340351926,3.109000659648074,gen=39_member=6585_pso
gen=50_member=8555_pso,34.798261721440575,5.023480283160823,5.8479652222511636,4.645035124836497,6.188735277018845,3.1298027713103034,1.543700152182348,0.8244849390903406,0.02958143652597764,0.004638052729961108,0.3549648751635033,0.9704185634740223,0.9837247733650359,0.5309850534984736,1.3549648751635033,0.016275226634964057,1.0,1.5298027713103035,2.3549648751635033,0.0,5.477222924912946,3.122777075087054,gen=50_member=8555_pso
gen=32_member=5452_pso,34.84753054005696,5.0028804581238555,5.83043174370624,4.623257798267087,6.172816360751963,3.1488141643303384,1.5495585624848758,0.8275512855823841,0.02958143652597764,0.005264447761558799,0.3767422017329132,0.9704185634740223,0.9837247733650359,0.5497281016067755,1.3767422017329132,0.016275226634964057,1.0,1.548814164330339,2.376742201732913,0.0,5.458182447828408,3.141817552171591,gen=32_member=5452_pso
gen=48_member=8200_pso,34.89080581472363,4.973709679355361,5.8091882237641155,4.591851703648952,6.155768102709336,3.1740705976260655,1.5639163990603846,0.8354785444087547,0.05151966780569227,0.006531885000525193,0.4081482963510483,0.9484803321943077,0.9837247733650359,0.574683889651351,1.4081482963510483,0.016275226634964057,1.0,1.574070597626066,2.4081482963510483,0.0,5.432754119426754,3.1672458805732453,gen=48_member=8200_pso
gen=42_member=7215_pso,34.92253563470857,4.966307471139937,5.799010187322041,4.584968106047871,6.143898944625537,3.1827612137194388,1.5589308385776661,0.8327027161821041,0.05151966780569227,0.00690406287218318,0.41503189395212914,0.9484803321943077,0.9837247733650359,0.5831906672652004,1.4150318939521291,0.016275226634964057,1.0,1.5827612137194396,2.415031893952129,0.0,5.424170842804221,3.175829157195778,gen=42_member=7215_pso
gen=40_member=6799_pso,34.952751930942966,4.949429497443916,5.788126974232003,4.5663612690550925,6.13653606563639,3.196671046114616,1.5701747965812975,0.838697476788087,0.05151966780569227,0.007798452594573132,0.43363873094490746,0.9484803321943077,0.9970309832560496,0.597076423979644,1.4336387309449075,0.002969016743950448,1.0,1.5966710461146165,2.4336387309449075,0.0,5.410122826340224,3.189877173659776,gen=40_member=6799_pso
gen=43_member=7329_pso,34.981147257172495,4.941897259689502,5.782026947825414,4.55822773196063,6.131077781864203,3.203454208755017,1.5728500499035727,0.8401296881359119,0.11115396324187245,0.008291869313781975,0.44177226803936964,0.8888460367581276,0.9970309832560496,0.6038433808841323,1.4417722680393696,0.002969016743950448,1.0,1.6034542087550174,2.4417722680393696,0.0,5.403335053462497,3.196664946537503,gen=43_member=7329_pso
gen=48_member=8171_pso,34.99403631605541,4.927568718487211,5.770157098554948,4.543204340198608,6.120639436610827,3.2165453556379586,1.577435096412219,0.8425883800677374,0.11115396324187245,0.009886666997371316,0.4567956598013918,0.8888460367581276,0.9970309832560496,0.6169035361452371,1.4567956598013918,0.002969016743950448,1.0,1.6165453556379585,2.456795659801392,0.0,5.390216786591238,3.2097832134087616,gen=48_member=8171_pso
gen=44_member=7508_pso,35.030748929325185,4.914640329487989,5.759861664741114,4.529235603249979,6.111489922225388,3.228064081579975,1.5822543189754095,0.8452213352531244,0.11115396324187245,0.01132300405318807,0.47076439675002124,0.8888460367581276,0.9970309832560496,0.6283950970258441,1.4707643967500212,0.002969016743950448,1.0,1.628064081579975,2.4707643967500212,0.0,5.378674898163598,3.2213251018364017,gen=44_member=7508_pso
gen=47_member=7974_pso,35.04236881028093,4.903221819580111,5.750614721718649,4.517052007096697,6.103481257773018,3.2383991047352687,1.5864292506763213,0.8473929021385382,0.13309219452158708,0.012632564901186197,0.4829479929033029,0.866907805478413,0.9970309832560496,0.638706342322283,1.482947992903303,0.002969016743950448,1.0,1.6383991047352697,2.482947992903303,0.0,5.368327818425125,3.231672181574875,gen=47_member=7974_pso
gen=38_member=6471_pso,35.06049322067706,4.889600166769623,5.739189717180805,4.502647775221162,6.093341334404354,3.2509303571204855,1.5906935591831912,0.8495895504111823,0.13309219452158708,0.01444848639635023,0.49735222477883756,0.866907805478413,0.9970309832560496,0.6512074891052358,1.4973522247788376,0.002969016743950448,1.0,1.6509303571204865,2.4973522247788376,0.0,5.355736863713895,3.2442631362861047,gen=38_member=6471_pso
gen=48_member=8165_pso,35.08459194378328,4.886692208057093,5.7362371918802815,4.49991179756995,6.090412396961968,3.253830513140015,1.5905005993920183,0.8495449838231881,0.13309219452158708,0.014825938460409624,0.5000882024300504,0.866907805478413,0.9970309832560496,0.654098949060456,1.5000882024300504,0.002969016743950448,1.0,1.653830513140015,2.5000882024300504,0.0,5.352859115934146,3.2471408840658538,gen=48_member=8165_pso
gen=38_member=6398_pso,35.09741973001883,4.878670397366188,5.729482509414234,4.4913333444517125,6.0842045564018825,3.2611674673623803,1.59287121195017,0.8508121120480467,0.13309219452158708,0.015892285462122097,0.5086666555482875,0.866907805478413,0.9970309832560496,0.6614174721002551,1.5086666555482875,0.002969016743950448,1.0,1.661167467362381,2.5086666555482875,0.0,5.345510106711024,3.254489893288976,gen=38_member=6398_pso
gen=47_member=8011_pso,35.12122980345115,4.869157376718692,5.7199454480016065,4.481844258554656,6.074648361541682,3.270702444602328,1.5928041029870261,0.8507880712829143,0.13309219452158708,0.01715798128696254,0.5181557414453444,0.866907805478413,0.9970309832560496,0.6709240768376542,1.5181557414453444,0.002969016743950448,1.0,1.6707024446023282,2.5181557414453444,0.0,5.335967344979789,3.2640326550202103,gen=47_member=8011_pso
gen=41_member=6973_pso,35.15947657236159,4.8466069080327605,5.702783874935073,4.457324561105237,6.060343689799129,3.290499951429523,1.6030191286938926,0.8561769669023125,0.13309219452158708,0.02016203384763185,0.5426754388947632,0.866907805478413,0.9970309832560496,0.6906791128549288,1.5426754388947632,0.002969016743950448,1.0,1.6904999514295236,2.542675438894763,0.0,5.316115040107832,3.283884959892168,gen=41_member=6973_pso
gen=50_member=8464_pso,35.16929619734085,4.8441328799983205,5.698153499739792,4.455624049118407,6.054593572596178,3.294047446710535,1.5989695234777708,0.8540206197414717,0.13309219452158708,0.020487966660141542,0.5443759508815926,0.866907805478413,0.9970309832560496,0.694209535941686,1.5443759508815926,0.002969016743950448,1.0,1.6940474467105355,2.5443759508815926,0.0,5.312622777453885,3.287377222546114,gen=50_member=8464_pso
gen=44_member=7543_pso,35.18705597340057,4.8312403350123105,5.689217494620592,4.441325868577824,6.047782378544846,3.304931211933146,1.606456509967022,0.8579771596082812,0.13309219452158708,0.02220482942377169,0.5586741314221761,0.866907805478413,0.9970309832560496,0.7050730786151116,1.5586741314221761,0.002969016743950448,1.0,1.7049312119331463,2.558674131422176,0.0,5.301665638531258,3.298334361468742,gen=44_member=7543_pso
gen=42_member=7080_pso,35.21819334968434,4.81538488129493,5.675732625927272,4.42456185083025,6.035604434073457,3.319580381563024,1.611042583243207,0.8603477446323415,0.13309219452158708,0.02432026944507237,0.5754381491697496,0.866907805478413,0.9970309832560496,0.7196860917239476,1.5754381491697496,0.002969016743950448,1.0,1.7195803815630246,2.5754381491697496,0.0,5.287002650424236,3.312997349575764,gen=42_member=7080_pso
gen=37_member=6224_pso,35.24434680969291,4.800945704020787,5.663594480671483,4.409219296877258,6.024591016790996,3.332813054993476,1.615371719913738,0.8626487766506958,0.13309219452158708,0.02624135683063491,0.5907807031227419,0.866907805478413,0.9970309832560496,0.7328860661340794,1.590780703122742,0.002969016743950448,1.0,1.7328130549934757,2.590780703122742,0.0,5.273762832867133,3.326237167132866,gen=37_member=6224_pso
gen=46_member=7783_pso,35.250884894283324,4.7908374253295865,5.656077732969482,4.398289472972077,6.018346112485029,3.341581544078506,1.6200566395129519,0.8652403076398958,0.13309219452158708,0.02757343320996873,0.6017105270279233,0.866907805478413,0.9970309832560496,0.7416360139936605,1.6017105270279233,0.002969016743950448,1.0,1.7415815440785058,2.6017105270279233,0.0,5.264953444990326,3.335046555009673,gen=46_member=7783_pso
gen=29_member=4851_pso,35.264277472776136,4.785817009779259,5.651409128378658,4.393082780019712,6.013858955593879,3.3463963150315195,1.620776175574167,0.8655921185993991,0.13309219452158708,0.028242553797706207,0.6069172199802884,0.866907805478413,0.9970309832560496,0.7464374625027315,1.6069172199802884,0.002969016743950448,1.0,1.7463963150315196,2.6069172199802884,0.0,5.260147764186046,3.339852235813954,gen=29_member=4851_pso
gen=45_member=7589_pso,35.264548182297666,4.786391034920267,5.647248937836658,4.395255514714765,6.007287998528547,3.3482804192784332,1.612032483813782,0.8608579029163916,0.13309219452158708,0.02817719925968578,0.6047444852852353,0.866907805478413,0.9970309832560496,0.7483020574680946,1.6047444852852353,0.002969016743950448,1.0,1.7482804192784334,2.6047444852852353,0.0,5.258306150613514,3.3416938493864854,gen=45_member=7589_pso
gen=50_member=8579_pso,35.267503555717184,4.783583099808718,5.649491190070253,4.390777335701175,6.012121033744082,3.3484897687426916,1.6213436980429066,0.8659080902615353,0.13309219452158708,0.028538864811973565,0.6092226642988248,0.866907805478413,0.9970309832560496,0.748525756294832,1.6092226642988248,0.002969016743950448,1.0,1.7484897687426917,2.6092226642988248,0.0,5.258039930206875,3.341960069793125,gen=50_member=8579_pso
gen=38_member=6478_pso,35.27857906393331,4.771183216139349,5.638202483387528,4.378047978826848,6.0014824242443705,3.360296133367084,1.623434445417523,0.8670192672481791,0.13309219452158708,0.030193596385608656,0.6219520211731524,0.866907805478413,0.9970309832560496,0.7603005347094872,1.6219520211731524,0.002969016743950448,1.0,1.760296133367084,2.6219520211731524,0.0,5.246238298125714,3.3537617018742854,gen=38_member=6478_pso
gen=34_member=5714_pso,35.289422752427136,4.766895566681041,5.600607185860247,4.382821604204599,5.947661690284166,3.3815089080183935,1.5648400860795668,0.8337116191792067,0.1463984044126007,0.03088584875295758,0.6171783957954009,0.8536015955873992,1.0,0.7815089080183939,1.617178395795401,0.0,1.0,1.7815089080183937,2.617178395795401,0.0,5.225475986213207,3.3745240137867936,gen=34_member=5714_pso
gen=42_member=7200_pso,35.33222140569574,4.747738148472412,5.618687928040418,4.352924965893597,5.983665547625479,3.3816768756545645,1.6307405817318825,0.8709497795680061,0.1463984044126007,0.033543206808025125,0.6470750341064031,0.8536015955873992,1.0,0.7816768756545648,1.647075034106403,0.0,1.0,1.7816768756545647,2.647075034106403,0.0,5.224853448693191,3.375146551306809,gen=42_member=7200_pso
gen=50_member=8572_pso,35.38077037906462,4.732435011859928,5.605169147331054,4.337010714555358,5.97120719858694,3.3960798667354894,1.6341964840315821,0.8727341354711262,0.24471873576144654,0.03642762750150043,0.6629892854446418,0.7552812642385535,1.0,0.7960798667354897,1.6629892854446418,0.0,1.0,1.7960798667354896,2.6629892854446418,0.0,5.210420299187231,3.389579700812769,gen=50_member=8572_pso
gen=28_member=4720_pso,35.38488870745046,4.723184690676384,5.597632309292562,4.327204763164519,5.964616777319279,3.4044179788091746,1.6374120141547595,0.8744476186161778,0.24471873576144654,0.03863663332752558,0.6727952368354808,0.7552812642385535,1.0,0.8044179788091749,1.6727952368354808,0.0,1.0,1.8044179788091748,2.672795236835481,0.0,5.202064059359213,3.397935940640787,gen=28_member=4720_pso
gen=32_member=5467_pso,35.42529510560696,4.711108944980801,5.587071676912068,4.314423695082933,5.954701618093134,3.415714174674353,1.640277923010201,0.8759627319312671,0.34303906711029236,0.04213171350091494,0.6855763049170669,0.6569609328897077,1.0,0.8157141746743537,1.685576304917067,0.0,1.0,1.8157141746743537,2.685576304917067,0.0,5.190773292342048,3.4092267076579525,gen=32_member=5467_pso
gen=50_member=8550_pso,35.43550778076299,4.709275534993082,5.585572101948734,4.31246084135698,5.953373503595744,3.4173744529289096,1.6409126622387635,0.8762965669556522,0.34303906711029236,0.042740855568196665,0.6875391586430197,0.6569609328897077,1.0,0.8173744529289099,1.6875391586430197,0.0,1.0,1.8173744529289098,2.6875391586430197,0.0,5.189110602429537,3.410889397570464,gen=50_member=8550_pso
gen=31_member=5214_pso,35.44276706150495,4.696544783540774,5.574910289299053,4.299017905403047,5.943809968016893,3.4290013143786515,1.6447920626138464,0.8783655057582793,0.35634527700130597,0.04700829703205215,0.7009820945969532,0.643654722998694,1.0,0.8290013143786518,1.7009820945969532,0.0,1.0,1.8290013143786519,2.700982094596953,0.0,5.17747134148582,3.42252865851418,gen=31_member=5214_pso
gen=44_member=7456_pso,35.454985598383615,4.6874554515988205,5.5668947471523795,4.28963797480144,5.936412077094342,3.437590173325369,1.6467741022929019,0.879439295553559,0.35634527700130597,0.050192593933777035,0.7103620251985596,0.643654722998694,1.0,0.8375901733253697,1.7103620251985596,0.0,1.0,1.8375901733253697,2.7103620251985596,0.0,5.168843150808998,3.431156849191001,gen=44_member=7456_pso
gen=46_member=7796_pso,35.46763029885118,4.679900118767522,5.560319380439083,4.281710614880241,5.930446973241407,3.444662821841855,1.648736358361166,0.8804192616715607,0.35634527700130597,0.052848103955235926,0.7182893851197587,0.643654722998694,1.0,0.8446628218418558,1.7182893851197587,0.0,1.0,1.844662821841856,2.7182893851197587,0.0,5.16176106425002,3.43823893574998,gen=46_member=7796_pso
gen=49_member=8363_pso,35.477807888172215,4.68207275079778,5.554980702072535,4.286330545297183,5.921046581085965,3.4462867436080002,1.6347160357887818,0.8729079512747546,0.35634527700130597,0.05250714896359016,0.7136694547028171,0.643654722998694,1.0,0.8462867436080006,1.713669454702817,0.0,1.0,1.8462867436080004,2.713669454702817,0.0,5.160247163506703,3.4397528364932968,gen=49_member=8363_pso
gen=50_member=8487_pso,35.50262187067714,4.667197572585583,5.545077770858663,4.269671917630395,5.913805874068592,3.458620905420103,1.6441339564381963,0.87788019827308,0.35634527700130597,0.05751149209908636,0.7303280823696046,0.643654722998694,1.0,0.8586209054201034,1.7303280823696046,0.0,1.0,1.8586209054201033,2.7303280823696046,0.0,5.147850877648986,3.452149122351013,gen=50_member=8487_pso
gen=47_member=7977_pso,35.50698668092144,4.662630839776685,5.54306649575103,4.264053962387648,5.912754627922375,3.4618146045146365,1.6487006655347267,0.8804356559743454,0.35634527700130597,0.058960313210594195,0.7359460376123517,0.643654722998694,1.0,0.8618146045146372,1.7359460376123517,0.0,1.0,1.8618146045146373,2.7359460376123517,0.0,5.14467489775845,3.4553251022415497,gen=47_member=7977_pso
gen=43_member=7295_pso,35.51686845465705,4.65867697502263,5.532471768304206,4.262553320803302,5.898880767647361,3.469174792050507,1.6363274468440592,0.8737947932815766,0.35634527700130597,0.060772472784358184,0.7374466791966983,0.643654722998694,1.0,0.8691747920505072,1.7374466791966983,0.0,1.0,1.8691747920505069,2.7374466791966983,0.0,5.137383948180831,3.462616051819169,gen=43_member=7295_pso
