member,generation,raw_total_pumping_cfs,effective_total_pumping_cfs,baseline_T_streamflow_cfs,baseline_T_depletion_cfs,expected_streamflow_cfs,expected_depletion_cfs,expected_streamflow_bias_from_baseline_cfs,expected_depletion_bias_from_baseline_cfs,streamflow_std_cfs,depletion_std_cfs,streamflow_p05_cfs,streamflow_p50_cfs,streamflow_p95_cfs,depletion_p05_cfs,depletion_p50_cfs,depletion_p95_cfs,probability_weighted_streamflow_error_cfs,probability_weighted_absolute_streamflow_error_cfs,probability_weighted_streamflow_shortfall_cfs,probability_streamflow_lower_than_baseline,probability_streamflow_below_threshold,max_absolute_streamflow_error_cfs,max_streamflow_shortfall_below_baseline_cfs,min_streamflow_cfs,max_streamflow_cfs,min_depletion_cfs,max_depletion_cfs
gen=47_member=5970_pso,50.0,112.98882236975206,112.64563778789609,5.355705385582253,3.2442946144177465,5.360715380120934,3.2392846198790655,0.005009994538681006,-0.005009994538681006,0.1714802988060982,0.17148029880609822,5.045822660361902,5.318907410576545,5.620149396340264,2.8969586233578726,3.206598334876227,3.486331651458622,-0.005009994538681235,0.13770591064673288,0.06634795805402581,0.41801639616164893,,0.39881113172074656,0.35067183672996727,5.0050335488522855,5.754516517302999,2.845483482697,3.5949664511477146
gen=41_member=5212_pso,50.0,113.39280908408173,112.64868744227903,5.356229030148956,3.243770969851043,5.361242315950345,3.2387576840496552,0.005013285801388712,-0.005013285801387823,0.17150599358260743,0.17150599358260749,5.046301689954971,5.319427573611504,5.620716228302914,2.896379286422684,3.2060673001156728,3.485839144993563,-0.00501328580138852,0.1377264106348949,0.06635656241675321,0.41801639616164893,,0.39887604643932306,0.35072469260018835,5.005504337548768,5.755105076588279,2.84489492341172,3.594495662451232
gen=43_member=5399_pso,50.0,112.87509962484884,112.655441579843,5.355092859895867,3.2449071401041327,5.360106718121783,3.2398932818782162,0.005013858225916046,-0.00501385822591649,0.17155214126689847,0.1715521412668985,5.0450870966964,5.31827963497379,5.61965147597088,2.897419732815068,3.20719481412796,3.4870416692326405,-0.005013858225916119,0.1377635963382369,0.06637486905616038,0.41801639616164893,,0.39898567721712297,0.3508099061131462,5.004282953782721,5.75407853711299,2.845921462887009,3.5957170462172785
gen=43_member=5440_pso,50.0,113.26056522804235,112.78527199842394,5.142030416018201,3.4579695839817983,5.147392761972856,3.4526072380271424,0.005362345954655012,-0.0053623459546559005,0.17539812641235744,0.17539812641235744,4.825940030185973,5.1044277270571135,5.413044861820911,3.1018167494105353,3.419392193333851,3.7050082501502364,-0.005362345954655491,0.1408353529957519,0.06773650352054822,0.41801639616164893,,0.4090689683751263,0.35764175284718736,4.784388663171014,5.551099384393328,3.048900615606672,3.8156113368289857
gen=40_member=5107_pso,50.0,113.2918564342654,112.80548479904043,5.1419525530144465,3.4580474469855527,5.147313915131102,3.452686084868898,0.005361362116655499,-0.005361362116654611,0.1754352444551786,0.17543524445517877,4.825788272389555,5.104341368227496,5.413020112018195,3.1018261554462385,3.4194621429158594,3.705143168494891,-0.005361362116655291,0.1408652810462834,0.06775195946481405,0.41801639616164893,,0.40914636524209236,0.3577254038787805,4.784227149135666,5.551098918256539,3.0489010817434608,3.8157728508643336
gen=31_member=3915_pso,50.0,113.13347995202655,113.0032712800369,4.938415876596945,3.661584123403055,4.944184307680454,3.6558156923195453,0.005768431083509107,-0.005768431083509551,0.1808648327604138,0.1808648327604138,4.613166941551315,4.899693991726725,5.218331219398928,3.2935841336757705,3.6217381864581646,3.9158838607349735,-0.00576843108350906,0.14521337077640448,0.06972246984644773,0.41801639616164893,,0.42281324118396846,0.3678444426774554,4.57057143391949,5.361229117780914,3.2387708822190855,4.02942856608051
gen=46_member=5862_pso,50.0,113.34583744841463,113.0969236413901,5.127386814601836,3.472613185398164,5.132719737444356,3.467280262555643,0.005332922842519849,-0.0053329228425207376,0.17739872526162126,0.1773987252616212,4.807285055811999,5.089360575074114,5.401256013213737,3.1128166500482015,3.4335713731138147,3.722716207782894,-0.0053329228425202085,0.14245276729430562,0.0685599222258927,0.41801639616164893,,0.4131761504939,0.3621644445315777,4.7652223700702585,5.540562965095736,3.0594370349042634,3.8347776299297407
gen=46_member=5801_pso,50.0,113.22196912434818,113.1202239034437,5.0917225879018275,3.5082774120981726,5.097092278545826,3.502907721454173,0.005369690643998837,-0.005369690643999725,0.17859272101090556,0.17859272101090556,4.769702362454157,5.053407194091113,5.367524400915279,3.1458320739775254,3.469037112029171,3.7599122205551563,-0.005369690643999199,0.14340341937491732,0.06901686436545906,0.41801639616164893,,0.416313062898956,0.3644260983629266,4.727296489538901,5.5080356508007835,3.0919643491992166,3.8727035104610983
gen=34_member=4241_pso,50.0,114.4614280237375,113.14276330565143,5.08666873967983,3.5133312603201694,5.092036756283713,3.507963243716286,0.005368016603883419,-0.005368016603883419,0.1783035442279689,0.178303544227969,4.764941860144514,5.048459780611217,5.3619511588828095,3.151686053115241,3.474101207786253,3.76468037081943,-0.005368016603883767,0.14317543897462603,0.06890371118537114,0.41801639616164893,,0.41530347245317945,0.36404248472075906,4.722626254959071,5.501972212133009,3.0980277878669904,3.877373745040929
gen=44_member=5517_pso,50.0,114.64506990106455,113.16967286457135,5.076100786877321,3.523899213122679,5.081491870033074,3.518508129966926,0.005391083155752874,-0.005391083155753318,0.17860622595028172,0.17860622595028175,4.753866185156214,5.037832162823585,5.351874854457077,3.161599185836502,3.484599619699912,3.775647089664993,-0.00539108315575315,0.14341783283282175,0.0690133748385343,0.41801639616164893,,0.4160608611364429,0.3646060659627315,4.711494720914589,5.492161648013764,3.107838351986236,3.88850527908541
gen=49_member=6177_pso,50.0,113.24006846059348,113.18633487060403,5.06471106184965,3.5352889381503494,5.07010569281675,3.529894307183249,0.0053946309670998005,-0.005394630967100245,0.17934348593081306,0.17934348593081306,4.74135088547203,5.026216094876128,5.3417034247732875,3.171271011903861,3.495886077409043,3.7879444441737697,-0.005394630967100541,0.14400588973675496,0.06930562938482722,0.41801639616164893,,0.41816355602851907,0.3659132740929518,4.698797787756698,5.482874617878169,3.1171253821218303,3.901202212243301
gen=38_member=4827_pso,50.0,113.58228336854604,113.21257762424806,4.905776156419224,3.6942238435807764,4.91160488216768,3.6883951178323207,0.005828725748456165,-0.005828725748455721,0.18200149381318667,0.1820014938131867,4.578578579974003,4.866845057977475,5.187466722399596,3.3238514656718965,3.6541139996935668,3.9500873569347226,-0.005828725748456033,0.14612516983911686,0.0701482220453304,0.41801639616164893,,0.42557453710592075,0.37002159603696505,4.535754560382259,5.3313506935251445,3.268649306474855,4.064245439617741
gen=30_member=3730_pso,50.0,113.79520213225304,113.21681184879121,5.053570446627202,3.5464295533727976,5.058950773750703,3.541049226249297,0.005380327123501338,-0.00538032712350045,0.1791514201846703,0.1791514201846703,4.730341168581425,5.015158065423473,5.330161649818543,3.1830439757489923,3.507023145996896,3.798978201701423,-0.005380327123501082,0.1438573356428013,0.06923850425965011,0.41801639616164893,,0.41730742736422854,0.3657499464238141,4.6878205002033875,5.47087787399143,3.1291221260085695,3.912179499796612
gen=46_member=5827_pso,50.0,114.11920195538859,113.22333719727689,5.045665954945619,3.55433404505438,5.051082311242448,3.5489176887575518,0.005416356296828795,-0.005416356296828351,0.17937226996463768,0.17937226996463776,4.722104284177846,5.007221044688957,5.322649872121057,3.19042903916301,3.514872213666669,3.8071399886236947,-0.005416356296829027,0.14403278277046125,0.06930821323681612,0.41801639616164893,,0.41790652298613473,0.3661068608157514,4.679559094129868,5.463572477931754,3.136427522068246,3.9204409058701324
gen=38_member=4844_pso,50.0,113.49729508533946,113.23465912581813,5.0499491593477055,3.550050840652294,5.055335071249038,3.544664928750962,0.005385911901332641,-0.0053859119013321965,0.17928085109594194,0.1792808510959419,4.726505425828827,5.011505817398124,5.326746731413307,3.1863856920191385,3.510616839734568,3.802773802696816,-0.005385911901332184,0.14396150783459985,0.06928779796663383,0.41801639616164893,,0.41763423715527015,0.3659890729940454,4.68396008635366,5.467583396502976,3.132416603497024,3.9160399136463395
gen=37_member=4713_pso,50.0,113.62329616992702,113.25725659789096,4.874968694613963,3.725031305386037,4.880697054961824,3.719302945038177,0.005728360347861283,-0.005728360347859951,0.18281562461992956,0.1828156246199294,4.546207420510423,4.835758930972281,5.1578194901303505,3.353045939068242,3.6848688883392424,3.9820325830002945,-0.0057283603478600915,0.14677527365033846,0.07052345665123919,0.41801639616164893,,0.42743063851366525,0.3719276221510919,4.503041072462871,5.302399333127628,3.297600666872372,4.096958927537129
gen=50_member=6311_pso,50.0,113.50255122228927,113.27180171753508,5.012144537940079,3.58785546205992,5.0176940035432995,3.5823059964567,0.005549465603220227,-0.005549465603219783,0.18070050978552107,0.18070050978552105,4.686486600105085,4.973391842139604,5.2914015887902,3.220865232684191,3.5480834732214515,3.8422408203494443,-0.005549465603220069,0.1450967996233339,0.06977366701005691,0.41801639616164893,,0.4215826577822064,0.3684743944404296,4.64367014349965,5.433727195722286,3.166272804277714,3.9563298565003495
gen=33_member=4157_pso,50.0,114.04680931292806,113.29195117004582,4.82124385645948,3.7787561435405195,4.8271441835315185,3.7728558164684816,0.005900327072038358,-0.005900327072037914,0.1841547608762604,0.18415476087626037,4.490398376373586,4.781820425504359,5.106348411042182,3.4037624911596263,3.738259599853171,4.0374498657524835,-0.005900327072037784,0.14784546839189086,0.07097257065992654,0.41801639616164893,,0.4308414345738498,0.37430600648520596,4.446937849974274,5.25208529103333,3.347914708966669,4.153062150025725
gen=47_member=5956_pso,50.0,113.51642230234141,113.30463357982367,4.852302008886767,3.747697991113233,4.858097064879766,3.741902935120234,0.005795055992999565,-0.005795055992998677,0.18345971413117929,0.18345971413117926,4.522498240625177,4.812979974113332,5.136214891010829,3.3742993015221248,3.7073799755027093,4.005536057849526,-0.00579505599299893,0.14729059408867148,0.07074776904783626,0.41801639616164893,,0.42903827656136784,0.37311313482757846,4.479188874059188,5.281340285448135,3.3186597145518646,4.120811125940811
gen=47_member=5927_pso,50.0,113.3891113585374,113.32560510319023,4.802858315536497,3.797141684463503,4.808757337597742,3.7912426624022566,0.0058990220612447075,-0.005899022061246484,0.18464197854371503,0.18464197854371503,4.471115375324867,4.763313256252139,5.088707123554586,3.4211595740757246,3.756548756053858,4.056527714719488,-0.005899022061245906,0.14823629826273266,0.07116863810074339,0.41801639616164893,,0.4320012432441942,0.3753089410900703,4.427549374446427,5.234859558780691,3.3651404412193084,4.172450625553573
gen=46_member=5826_pso,50.0,113.58942872082606,113.32643562664363,4.846733754611018,3.753266245388982,4.852525814677939,3.7474741853220603,0.005792060066921678,-0.005792060066921678,0.18362478166039803,0.18362478166039795,4.516620886706289,4.807368449177211,5.130896047735435,3.3795371360508155,3.712916575011003,4.011341606365017,-0.005792060066922079,0.1474231816558701,0.07081556079447403,0.41801639616164893,,0.4294269175456762,0.3734570600064382,4.473276694604579,5.276160672156694,3.3238393278433054,4.12672330539542
gen=27_member=3377_pso,50.0,113.5056141385198,113.33158190018415,4.829414840065506,3.7705851599344937,4.835319232023751,3.7646807679762495,0.005904391958244659,-0.005904391958244215,0.18400257945107634,0.18400257945107643,4.498828272746364,4.790044430209688,5.114273386882341,3.395931416872646,3.730109956958109,4.029081656404063,-0.005904391958244716,0.14772327722248735,0.07090944263212133,0.41801639616164893,,0.4304286604370562,0.3740348322324474,4.4553800078330585,5.259843500502562,3.340156499497438,4.144619992166941
gen=35_member=4358_pso,50.0,113.86524662813433,113.64986756608504,4.735851997123277,3.8641480028767226,4.741839697324899,3.8581603026751004,0.005987700201622204,-0.005987700201622204,0.1874959560556287,0.18749595605562866,4.398789502139425,4.695767652075254,5.026025202659216,3.482570100455002,3.8228837116394727,4.127700747308083,-0.005987700201622445,0.15052629358147585,0.0722692966899267,0.41801639616164893,,0.438372133136939,0.3813140133453832,4.3545379837778935,5.174224130260216,3.425775869739784,4.245462016222106
gen=32_member=3991_pso,50.0,114.11748498664006,113.6728294514638,4.7412011901892335,3.8587988098107666,4.747178259998371,3.8528217400016285,0.005977069809137703,-0.005977069809138147,0.18750289229413794,0.18750289229413794,4.404026186631375,4.701136817135488,5.031342758364093,3.477294003273436,3.8175206149477847,4.122438024052702,-0.005977069809137984,0.15052998363469272,0.07227645691277738,0.41801639616164893,,0.4382855504504617,0.38140433015407194,4.3597968600351615,5.179486740639695,3.4205132593603045,4.240203139964838
gen=46_member=5774_pso,50.0,113.69864725552864,113.69864725552864,4.799183081404655,3.8008169185953444,4.805025201228595,3.7949747987714044,0.00584211982394045,-0.005842119823940006,0.18643629812346302,0.18643629812346302,4.463592669297383,4.75923528871717,5.087527224849882,3.4217844735002325,3.759775786648782,4.06313695215049,-0.005842119823940549,0.1496905932986508,0.07192423673735514,0.41801639616164893,,0.4354308082727023,0.3795853324127192,4.419597748991936,5.234613889677357,3.3653861103226426,4.180402251008064
gen=36_member=4531_pso,50.0,113.7461384682562,113.7461384682562,4.5651744885854155,4.034825511414584,4.571594843899915,4.028405156100085,0.006420355314499915,-0.006420355314499027,0.1921647900349745,0.19216479003497453,4.22065216605874,4.5241257474937235,4.863143042811799,3.6427975712277605,3.9924534702100445,4.304387723792994,-0.006420355314499171,0.15426534581185466,0.07392249524867776,0.41801639616164893,,0.4506376112583217,0.3895085107619316,4.175665977823484,5.015812099843737,3.584187900156263,4.424334022176516
gen=44_member=5592_pso,50.0,113.83513390610548,113.76481946062475,4.73883868894343,3.86116131105657,4.7448126979125265,3.855187302087473,0.005974008969096722,-0.005974008969096722,0.18795935374434888,0.18795935374434874,4.400775725192845,4.69867404328518,5.029647888260188,3.478800391598064,3.819781262974912,4.125487377463208,-0.005974008969096802,0.15089822889892762,0.07246210996491541,0.41801639616164893,,0.43925737640977225,0.3824090836071665,4.356429605336263,5.178096065353202,3.421903934646798,4.243570394663736
gen=40_member=5102_pso,50.0,113.76569959363228,113.76569959363228,4.73123341350035,3.86876658649965,4.7372368441162145,3.862763155883786,0.006003430615864502,-0.006003430615864058,0.18809678343669214,0.1880967834366921,4.393009543468152,4.691025862870591,5.02230700461051,3.4860464617674642,3.8273381868893104,4.133237378700313,-0.0060034306158640045,0.15101203847243566,0.07250430392828583,0.41801639616164893,,0.4397197972513638,0.3825485757812981,4.348684837719052,5.170953210751714,3.4290467892482854,4.251315162280948
gen=47_member=5934_pso,50.0,113.82797755135174,113.82797755135174,4.7275234653692735,3.8724765346307266,4.733525570683496,3.8664744293165034,0.006002105314222739,-0.006002105314223183,0.1883704697933983,0.18837046979339842,4.388768372992529,4.687246399869995,5.018998205934737,3.489245950926341,3.830979654510858,4.137362875881795,-0.006002105314223002,0.15123541463117263,0.07261665465847482,0.41801639616164893,,0.44031209961096174,0.3831291764715852,4.344394288897688,5.167835564980235,3.432164435019764,4.255605711102311
gen=49_member=6222_pso,50.0,113.86456508053438,113.86456508053438,4.705847352519223,3.894152647480776,4.7118785596749575,3.888121440325043,0.006031207155734464,-0.0060312071557331315,0.18892345048451112,0.18892345048451115,4.366145924450313,4.665478866882169,4.998203958170962,3.50973436612829,3.8525556763727367,4.15977292847011,-0.00603120715573344,0.1516711423044899,0.07281996757437824,0.41801639616164893,,0.4416481973357529,0.38425423332473585,4.321593119194487,5.147495549854976,3.4525044501450237,4.2784068808055125
gen=50_member=6314_pso,50.0,113.86884680000001,113.86884680000001,4.704768637442159,3.895231362557841,4.7108014013107615,3.889198598689239,0.006032763868602409,-0.006032763868601965,0.18897972726844264,0.18897972726844264,4.3649648661009435,4.66438708361174,4.997211691358385,3.510700561077427,3.8536210225202163,4.1609321625171685,-0.006032763868601725,0.15171667065517197,0.07284195339328513,0.41801639616164893,,0.44177865794747717,0.3843675391166812,4.320401098325478,5.146547295389636,3.453452704610364,4.279598901674522
gen=39_member=4891_pso,50.0,114.04452867622658,114.03231986760247,4.466077227336892,4.133922772663108,4.472593488559002,4.127406511440998,0.006516261222110131,-0.006516261222110131,0.1950863865240353,0.19508638652403537,4.116439771201562,4.424410042113615,4.768610111136541,3.7357999315783714,4.090980023827216,4.4074597976532495,-0.006516261222109538,0.15659982313353224,0.07504178095571136,0.41801639616164893,,0.45755723168916607,0.3954698220121733,4.0706074053247185,4.923634459026058,3.6763655409739413,4.529392594675281
gen=50_member=6331_pso,50.0,114.13882836846665,114.05054430401732,4.502363235074104,4.097636764925896,4.508845944848179,4.09115405515182,0.006482709774075168,-0.006482709774075168,0.19426865755986947,0.1942686575598694,4.154046233766255,4.460899217582922,4.803576594990086,3.701307400365035,4.0548339636312605,4.370144423148676,-0.006482709774074875,0.15594317103755187,0.07473023063173852,0.41801639616164893,,0.45554262510174404,0.39388335336037095,4.108479881713733,4.957905860175848,3.6420941398241515,4.4915201182862665
gen=43_member=5423_pso,50.0,114.14786179689636,114.14786179689636,4.438608458609333,4.161391541390667,4.445188475630275,4.154811524369724,0.006580017020941575,-0.0065800170209424635,0.19613019243540242,0.19613019243540245,4.0870773354666685,4.3967575879683976,4.742780396169167,3.7611336431920304,4.118177979159922,4.43643339439023,-0.006580017020942111,0.15743387167365883,0.07542692732635836,0.41801639616164893,,0.46007483087877343,0.3975059294390464,4.041102529170287,4.8986832894881065,3.7013167105118927,4.558897470829713
gen=42_member=5263_pso,50.0,114.5217720819255,114.2226322908421,4.405982573321649,4.194017426678351,4.412591993856692,4.1874080061433085,0.00660942053504332,-0.006609420535042432,0.19705080675145295,0.19705080675145292,4.052880652517475,4.3639173969246965,4.711605691314586,3.7918127615923773,4.1506316304680935,4.470280419636505,-0.006609420535042215,0.15817243692047672,0.07578150819271724,0.41801639616164893,,0.4622744956284688,0.39935574500302806,4.006626828318621,4.8682570689501174,3.731742931049882,4.593373171681379
gen=44_member=5540_pso,50.0,114.53935053258057,114.24014400405802,4.40229865627693,4.19770134372307,4.408915419434286,4.191084580565714,0.006616763157356154,-0.006616763157356154,0.19718680176635378,0.1971868017663538,4.04897382579602,4.360200772850186,4.708141939577884,3.7952011134555956,4.154287509369766,4.474139440276948,-0.006616763157356308,0.15828192627407062,0.07583258155835715,0.41801639616164893,,0.4626156255073628,0.39961432990114254,4.002684326375787,4.8649142817842925,3.7350857182157067,4.5973156736242125
gen=42_member=5264_pso,50.0,115.23581890516928,114.57582236251024,4.357382539951839,4.2426174600481605,4.363992701377788,4.236007298622212,0.006610161425949279,-0.006610161425948391,0.19986193614406958,0.19986193614406964,3.998758932044769,4.31464090133746,4.667160001464599,3.8351883909127524,4.1985260210699415,4.523149819377042,-0.006610161425948223,0.1604574603951635,0.07692364948460766,0.41801639616164893,,0.4682808141361381,0.40546349174163954,3.9519190482101996,4.825663354087977,3.774336645912022,4.6480809517898
gen=40_member=5105_pso,50.0,115.56391478569493,114.61935880162932,4.318901903573145,4.281098096426855,4.325577534903354,4.274422465096645,0.0066756313302089865,-0.006675631330209875,0.20068953506815856,0.2006895350681586,3.9589816024425475,4.276042982504949,4.630018261930714,3.8717810247813924,4.236856867797047,4.562694568545883,-0.006675631330209203,0.16110668340681578,0.07721552603830328,0.41801639616164893,,0.4704770708097614,0.40693456244427306,3.9119673411288716,4.789378974382906,3.810621025617094,4.688032658871128
gen=50_member=6375_pso,50.0,114.69132797029671,114.69132797029671,4.306661204551666,4.293338795448333,4.313354552892484,4.286645447107516,0.006693348340817806,-0.006693348340816918,0.20128366087124794,0.20128366087124797,3.945667366759125,4.263671872099002,4.61869369313931,3.882822697326224,4.248963202064815,4.575776729423698,-0.0066933483408177195,0.16158501201596964,0.07744583183757596,0.41801639616164893,,0.4718574258437602,0.4081405440344872,3.898520660517179,4.778518630395427,3.8214813696045726,4.7014793394828205
30,50.0,116.27315743031438,116.27315743031438,3.9093383495918115,4.690661650408188,3.916910134594112,4.683089865405888,0.007571785002300491,-0.007571785002300047,0.21842286216264717,0.2184228621626472,3.518984652125106,3.862630343894668,4.248711881995312,4.243797596279281,4.642583940629243,4.996132290131371,-0.0075717850023006485,0.1753296133804359,0.08387891418906764,0.41801639616164893,,0.5138380579982655,0.441256712820179,3.4680816367716325,4.423176407590077,4.176823592409923,5.131918363228367
18,50.0,116.27397312519085,116.27397312519085,4.032939814289706,4.567060185710294,4.040416488975654,4.559583511024347,0.007476674685948481,-0.007476674685946705,0.21651729357888796,0.21651729357888796,3.6456823388791633,3.9867118141595608,4.369202914203389,4.124631243269988,4.519245671801294,4.870189888021045,-0.007476674685947489,0.1738254801549455,0.08317440273449901,0.41801639616164893,,0.5085331386223171,0.4378769353008609,3.595062878988845,4.541472952912023,4.058527047087977,5.004937121011155
64,50.0,116.39420226778142,116.39420226778142,4.142734734648823,4.457265265351177,4.149966154357414,4.4500338456425865,0.0072314197085914245,-0.007231419708590536,0.21421655673291312,0.2142165567329131,3.7590818038854055,4.096928191246581,4.475123413966197,4.019965207516593,4.410030149235301,4.757532546038196,-0.007231419708590887,0.1719797017476217,0.0823741410195154,0.41801639616164893,,0.5025371864028303,0.43373192617979317,3.7090028084690294,4.645271921051653,3.9547280789483468,4.89099719153097
105,50.0,116.58488216275714,116.58488216275714,4.007786275168753,4.592213724831247,4.015183619867076,4.584816380132923,0.007397344698323316,-0.007397344698323316,0.21853116427829475,0.21853116427829475,3.616524898306115,3.961048425541402,4.346927150510471,4.145989791849418,4.544039856384071,4.898465356505757,-0.007397344698322995,0.17544240263363928,0.08402252896765815,0.41801639616164893,,0.5127697720750328,0.4423175218795725,3.5654687532891804,4.520556047243786,4.079443952756214,5.034531246710819
90,50.0,116.67420011609178,116.67420011609178,4.024778407074204,4.5752215929257956,4.032061653910461,4.567938346089539,0.007283246836256474,-0.007283246836256474,0.2175200263154781,0.2175200263154781,3.6349958486877303,3.978246839483834,4.362174257164554,4.131369722865467,4.527271039885114,4.880268992978867,-0.007283246836256132,0.17463343686381277,0.08367509501377829,0.41801639616164893,,0.5100502090603278,0.44062609759467986,3.5841523094795242,4.534828616134532,4.065171383865468,5.015847690520475
8,50.0,116.81868744021499,116.81868744021499,4.0256290590736885,4.574370940926311,4.032950726464122,4.567049273535877,0.007321667390433717,-0.007321667390433717,0.2191368451463294,0.2191368451463294,3.6330030748176205,3.9787214701949103,4.36551193613588,4.127211528419777,4.5260992623219645,4.8816700236116315,-0.007321667390434376,0.1759344205668228,0.08430637658819422,0.41801639616164893,,0.5138595909402497,0.44384783388860694,3.5817812251850816,4.539488650013938,4.0605113499860614,5.018218774814918
56,50.0,117.27557653095823,117.27557653095823,3.802679563058498,4.797320436941502,3.810297706577696,4.789702293422303,0.007618143519198206,-0.007618143519199094,0.22423295576777738,0.22423295576777738,3.401267809251553,3.7547339283677785,4.150717151407501,4.339373225867326,4.747877028212223,5.111522905718683,-0.007618143519197941,0.18001667736181806,0.08619926692131004,0.41801639616164893,,0.526296565551867,0.4537646402262201,3.348914922832278,4.328976128610365,4.271023871389635,5.251085077167722
35,50.0,117.41565744237754,117.41565744237754,3.805159370833632,4.794840629166368,3.812868333962801,4.787131666037199,0.007708963129168911,-0.007708963129168467,0.2252841767167104,0.2252841767167104,3.4020973769654455,3.7569930600534347,4.1549536494775134,4.334511078870314,4.74517164127244,5.110366583255515,-0.007708963129168614,0.18085651684824597,0.0865737768595387,0.41801639616164893,,0.5290403032259885,0.4556348417119196,3.3495245291217124,4.3341996740596205,4.265800325940379,5.250475470878287
