,member,Total Pumping (cfs),Streamflow (cfs),Depletion (cfs)
8380,gen=33_member=5646_pso,35.250747600000004,5.24724,3.35276
8381,151,38.940984,3.7815499999999993,4.81845
8382,gen=32_member=5451_pso,23.02638,7.525259999999999,1.07474
8383,gen=49_member=8363_pso,24.133027600000002,7.46782,1.13218
8384,gen=47_member=7976_pso,30.425568,6.66146,1.93854
8386,gen=47_member=7948_pso,34.885801199999996,5.43164,3.16836
8387,gen=49_member=8287_pso,37.3392748,4.17767,4.42233
8388,gen=30_member=5017_pso,33.990368,5.779999999999999,2.82
8389,gen=39_member=6556_pso,25.551149600000002,7.30082,1.29918
8390,gen=47_member=7957_pso,33.941352,5.83014,2.76986
8391,gen=37_member=6278_pso,33.601582,5.91025,2.68975
8392,gen=49_member=8426_pso,36.1731396,4.795719999999999,3.80428
8393,gen=35_member=5941_pso,34.5030308,5.60274,2.99726
8394,gen=47_member=7989_pso,31.749668399999997,6.43075,2.16925
8395,gen=42_member=7070_pso,24.7345876,7.38331,1.21669
8396,gen=46_member=7880_pso,32.015691600000004,6.36242,2.23758
8397,gen=38_member=6376_pso,36.0243092,4.876709999999999,3.72329
8398,gen=47_member=7941_pso,25.039823600000002,7.3632599999999995,1.23674
8399,gen=48_member=8145_pso,20.565665399999997,7.724762999999999,0.875237
8400,gen=41_member=6940_pso,23.419399199999997,7.49857,1.10143
8401,gen=49_member=8274_pso,35.9995784,4.9062,3.6938
8402,gen=37_member=6195_pso,36.670652,4.553389999999999,4.04661
8403,gen=43_member=7276_pso,35.189923199999996,5.2978499999999995,3.30215
8404,gen=38_member=6492_pso,34.2708732,5.67915,2.92085
8405,gen=34_member=5847_pso,32.898648,6.125209999999999,2.47479
8406,gen=45_member=7691_pso,37.3063004,4.20665,4.39335
8407,gen=39_member=6570_pso,36.8593636,4.454219999999999,4.14578
8408,gen=46_member=7844_pso,32.8654508,6.147349999999999,2.45265
8409,gen=29_member=4863_pso,33.4006164,5.97814,2.62186
8410,gen=41_member=7043_pso,37.0110904,4.376309999999999,4.22369
8411,gen=46_member=7751_pso,30.3489248,6.70752,1.89248
8412,gen=41_member=6993_pso,36.16601,4.8237,3.7763
8413,gen=45_member=7690_pso,37.2474812,4.2391499999999995,4.36085
8414,gen=44_member=7565_pso,34.221857199999995,5.7096,2.8904
8415,gen=47_member=8058_pso,31.2635188,6.53617,2.06383
8417,gen=49_member=8385_pso,34.6614416,5.54528,3.05472
8418,gen=47_member=7978_pso,18.461519919999997,7.786836999999999,0.813163
8419,gen=46_member=7793_pso,37.250600399999996,4.22223,4.37777
8420,gen=36_member=6112_pso,29.492927199999997,6.8567,1.7433
8421,gen=35_member=5967_pso,36.3045916,4.743829999999999,3.85617
8423,gen=40_member=6762_pso,34.4085636,5.64014,2.95986
8424,gen=46_member=7832_pso,37.0353756,4.3567,4.2433
8425,gen=30_member=5103_pso,35.6809744,5.05462,3.54538
8426,gen=42_member=7185_pso,35.8982044,4.9422,3.6578
8427,gen=47_member=8054_pso,34.7966812,5.47413,3.12587
8428,gen=43_member=7306_pso,30.9663036,6.60678,1.99322
8429,gen=40_member=6766_pso,18.1672234,7.803013999999999,0.796986
8430,gen=44_member=7488_pso,35.4773352,5.163589999999999,3.43641
8432,gen=45_member=7729_pso,33.4418344,5.95011,2.64989
8434,gen=30_member=5043_pso,19.06575352,7.7421,0.8579
8435,gen=40_member=6837_pso,35.5203356,5.12101,3.47899
8436,gen=49_member=8366_pso,35.778783600000004,5.00929,3.59071
8437,gen=48_member=8250_pso,36.6978336,4.52922,4.07078
8438,gen=31_member=5222_pso,36.090258,4.84805,3.75195
8439,gen=46_member=7797_pso,37.0944176,4.33008,4.26992
8440,gen=49_member=8412_pso,35.4521588,5.18272,3.41728
8441,gen=45_member=7684_pso,36.4558728,4.654249999999999,3.94575
8442,gen=47_member=8011_pso,25.7160216,7.27973,1.32027
8443,gen=42_member=7164_pso,36.3384572,4.72894,3.87106
8444,gen=48_member=8100_pso,32.3173628,6.28105,2.31895
