child,parent_1,parent_2,parent_3
GEN=3_MEMBER=489_PSO,GEN=1_MEMBER=34_PSO,,
GEN=3_MEMBER=490_PSO,100,,
GEN=3_MEMBER=491_PSO,106,,
GEN=3_MEMBER=492_PSO,134,,
GEN=3_MEMBER=493_PSO,102,,
GEN=3_MEMBER=494_PSO,109,,
GEN=3_MEMBER=495_PSO,150,,
GEN=3_MEMBER=496_PSO,31,,
GEN=3_MEMBER=497_PSO,93,,
GEN=3_MEMBER=498_PSO,162,,
GEN=3_MEMBER=499_PSO,GEN=2_MEMBER=288_PSO,,
GEN=3_MEMBER=500_PSO,GEN=2_MEMBER=254_PSO,,
GEN=3_MEMBER=501_PSO,85,,
GEN=3_MEMBER=502_PSO,GEN=2_MEMBER=315_PSO,,
GEN=3_MEMBER=503_PSO,20,,
GEN=3_MEMBER=504_PSO,GEN=1_MEMBER=106_PSO,,
GEN=3_MEMBER=505_PSO,48,,
GEN=3_MEMBER=506_PSO,126,,
GEN=3_MEMBER=507_PSO,122,,
GEN=3_MEMBER=508_PSO,148,,
GEN=3_MEMBER=509_PSO,GEN=1_MEMBER=24_PSO,,
GEN=3_MEMBER=510_PSO,22,,
GEN=3_MEMBER=511_PSO,37,,
GEN=3_MEMBER=512_PSO,154,,
GEN=3_MEMBER=513_PSO,GEN=1_MEMBER=87_PSO,,
GEN=3_MEMBER=514_PSO,15,,
GEN=3_MEMBER=515_PSO,67,,
GEN=4_MEMBER=516_PSO,152,,
GEN=4_MEMBER=517_PSO,GEN=3_MEMBER=374_PSO,,
GEN=4_MEMBER=518_PSO,GEN=3_MEMBER=382_PSO,,
GEN=4_MEMBER=519_PSO,GEN=2_MEMBER=303_PSO,,
GEN=4_MEMBER=520_PSO,GEN=3_MEMBER=354_PSO,,
GEN=4_MEMBER=521_PSO,GEN=3_MEMBER=391_PSO,,
GEN=4_MEMBER=522_PSO,GEN=3_MEMBER=353_PSO,,
GEN=4_MEMBER=523_PSO,GEN=3_MEMBER=386_PSO,,
GEN=4_MEMBER=524_PSO,GEN=3_MEMBER=379_PSO,,
GEN=4_MEMBER=525_PSO,130,,
GEN=4_MEMBER=526_PSO,GEN=3_MEMBER=424_PSO,,
GEN=4_MEMBER=527_PSO,16,,
GEN=4_MEMBER=528_PSO,GEN=2_MEMBER=183_PSO,,
GEN=4_MEMBER=529_PSO,GEN=3_MEMBER=420_PSO,,
GEN=4_MEMBER=530_PSO,GEN=3_MEMBER=477_PSO,,
GEN=4_MEMBER=531_PSO,GEN=3_MEMBER=416_PSO,,
GEN=4_MEMBER=532_PSO,GEN=3_MEMBER=421_PSO,,
GEN=4_MEMBER=533_PSO,GEN=3_MEMBER=401_PSO,,
GEN=4_MEMBER=534_PSO,GEN=3_MEMBER=359_PSO,,
GEN=4_MEMBER=535_PSO,GEN=3_MEMBER=389_PSO,,
GEN=4_MEMBER=536_PSO,GEN=2_MEMBER=212_PSO,,
GEN=4_MEMBER=537_PSO,68,,
GEN=4_MEMBER=538_PSO,95,,
GEN=4_MEMBER=539_PSO,156,,
GEN=4_MEMBER=540_PSO,10,,
GEN=4_MEMBER=541_PSO,GEN=3_MEMBER=371_PSO,,
GEN=4_MEMBER=542_PSO,GEN=3_MEMBER=423_PSO,,
GEN=4_MEMBER=543_PSO,GEN=3_MEMBER=486_PSO,,
GEN=4_MEMBER=544_PSO,121,,
GEN=4_MEMBER=545_PSO,116,,
GEN=4_MEMBER=546_PSO,131,,
GEN=4_MEMBER=547_PSO,GEN=3_MEMBER=419_PSO,,
GEN=4_MEMBER=548_PSO,GEN=3_MEMBER=471_PSO,,
GEN=4_MEMBER=549_PSO,GEN=3_MEMBER=411_PSO,,
GEN=4_MEMBER=550_PSO,GEN=3_MEMBER=356_PSO,,
GEN=4_MEMBER=551_PSO,GEN=3_MEMBER=466_PSO,,
GEN=4_MEMBER=552_PSO,GEN=3_MEMBER=432_PSO,,
GEN=4_MEMBER=553_PSO,GEN=3_MEMBER=487_PSO,,
GEN=4_MEMBER=554_PSO,GEN=3_MEMBER=381_PSO,,
GEN=4_MEMBER=555_PSO,GEN=3_MEMBER=392_PSO,,
GEN=4_MEMBER=556_PSO,GEN=2_MEMBER=179_PSO,,
GEN=4_MEMBER=557_PSO,GEN=3_MEMBER=437_PSO,,
GEN=4_MEMBER=558_PSO,GEN=3_MEMBER=345_PSO,,
GEN=4_MEMBER=559_PSO,GEN=3_MEMBER=427_PSO,,
GEN=4_MEMBER=560_PSO,GEN=2_MEMBER=245_PSO,,
GEN=4_MEMBER=561_PSO,GEN=3_MEMBER=436_PSO,,
GEN=4_MEMBER=562_PSO,53,,
GEN=4_MEMBER=563_PSO,GEN=2_MEMBER=242_PSO,,
GEN=4_MEMBER=564_PSO,GEN=3_MEMBER=452_PSO,,
GEN=4_MEMBER=565_PSO,GEN=3_MEMBER=474_PSO,,
GEN=4_MEMBER=566_PSO,66,,
GEN=4_MEMBER=567_PSO,GEN=2_MEMBER=199_PSO,,
GEN=4_MEMBER=568_PSO,GEN=3_MEMBER=483_PSO,,
GEN=4_MEMBER=569_PSO,46,,
GEN=4_MEMBER=570_PSO,44,,
GEN=4_MEMBER=571_PSO,123,,
GEN=4_MEMBER=572_PSO,32,,
GEN=4_MEMBER=573_PSO,9,,
GEN=4_MEMBER=574_PSO,GEN=3_MEMBER=456_PSO,,
GEN=4_MEMBER=575_PSO,GEN=3_MEMBER=431_PSO,,
GEN=4_MEMBER=576_PSO,GEN=3_MEMBER=464_PSO,,
GEN=4_MEMBER=577_PSO,GEN=3_MEMBER=367_PSO,,
GEN=4_MEMBER=578_PSO,89,,
GEN=4_MEMBER=579_PSO,29,,
GEN=4_MEMBER=580_PSO,139,,
GEN=4_MEMBER=581_PSO,GEN=2_MEMBER=216_PSO,,
GEN=4_MEMBER=582_PSO,159,,
GEN=4_MEMBER=583_PSO,142,,
GEN=4_MEMBER=584_PSO,GEN=3_MEMBER=512_PSO,,
GEN=4_MEMBER=585_PSO,GEN=3_MEMBER=370_PSO,,
GEN=4_MEMBER=586_PSO,5,,
GEN=4_MEMBER=587_PSO,GEN=3_MEMBER=346_PSO,,
GEN=4_MEMBER=588_PSO,27,,
GEN=4_MEMBER=589_PSO,GEN=3_MEMBER=469_PSO,,
GEN=4_MEMBER=590_PSO,GEN=3_MEMBER=380_PSO,,
GEN=4_MEMBER=591_PSO,GEN=3_MEMBER=428_PSO,,
GEN=4_MEMBER=592_PSO,GEN=3_MEMBER=351_PSO,,
GEN=4_MEMBER=593_PSO,GEN=3_MEMBER=364_PSO,,
GEN=4_MEMBER=594_PSO,GEN=3_MEMBER=408_PSO,,
GEN=4_MEMBER=595_PSO,GEN=1_MEMBER=85_PSO,,
GEN=4_MEMBER=596_PSO,GEN=3_MEMBER=511_PSO,,
GEN=4_MEMBER=597_PSO,GEN=3_MEMBER=366_PSO,,
GEN=4_MEMBER=598_PSO,GEN=2_MEMBER=238_PSO,,
GEN=4_MEMBER=599_PSO,GEN=3_MEMBER=444_PSO,,
GEN=4_MEMBER=600_PSO,GEN=2_MEMBER=339_PSO,,
GEN=4_MEMBER=601_PSO,56,,
GEN=4_MEMBER=602_PSO,GEN=2_MEMBER=289_PSO,,
GEN=4_MEMBER=603_PSO,GEN=1_MEMBER=99_PSO,,
GEN=4_MEMBER=604_PSO,GEN=2_MEMBER=251_PSO,,
GEN=4_MEMBER=605_PSO,GEN=3_MEMBER=422_PSO,,
GEN=4_MEMBER=606_PSO,GEN=2_MEMBER=334_PSO,,
GEN=4_MEMBER=607_PSO,GEN=3_MEMBER=425_PSO,,
GEN=4_MEMBER=608_PSO,GEN=2_MEMBER=181_PSO,,
GEN=4_MEMBER=609_PSO,42,,
GEN=4_MEMBER=610_PSO,GEN=3_MEMBER=373_PSO,,
GEN=4_MEMBER=611_PSO,71,,
GEN=4_MEMBER=612_PSO,GEN=3_MEMBER=350_PSO,,
GEN=4_MEMBER=613_PSO,GEN=2_MEMBER=273_PSO,,
GEN=4_MEMBER=614_PSO,GEN=3_MEMBER=402_PSO,,
GEN=4_MEMBER=615_PSO,35,,
GEN=4_MEMBER=616_PSO,72,,
GEN=4_MEMBER=617_PSO,49,,
GEN=4_MEMBER=618_PSO,GEN=2_MEMBER=180_PSO,,
GEN=4_MEMBER=619_PSO,GEN=2_MEMBER=176_PSO,,
GEN=4_MEMBER=620_PSO,124,,
GEN=4_MEMBER=621_PSO,GEN=3_MEMBER=465_PSO,,
GEN=4_MEMBER=622_PSO,GEN=1_MEMBER=69_PSO,,
GEN=4_MEMBER=623_PSO,GEN=3_MEMBER=394_PSO,,
GEN=4_MEMBER=624_PSO,GEN=2_MEMBER=260_PSO,,
GEN=4_MEMBER=625_PSO,118,,
GEN=4_MEMBER=626_PSO,GEN=3_MEMBER=360_PSO,,
GEN=4_MEMBER=627_PSO,GEN=2_MEMBER=304_PSO,,
GEN=4_MEMBER=628_PSO,117,,
GEN=4_MEMBER=629_PSO,GEN=3_MEMBER=435_PSO,,
GEN=4_MEMBER=630_PSO,GEN=3_MEMBER=375_PSO,,
GEN=4_MEMBER=631_PSO,GEN=3_MEMBER=439_PSO,,
GEN=4_MEMBER=632_PSO,GEN=3_MEMBER=407_PSO,,
GEN=4_MEMBER=633_PSO,GEN=3_MEMBER=500_PSO,,
GEN=4_MEMBER=634_PSO,62,,
GEN=4_MEMBER=635_PSO,GEN=2_MEMBER=226_PSO,,
GEN=4_MEMBER=636_PSO,GEN=2_MEMBER=257_PSO,,
GEN=4_MEMBER=637_PSO,21,,
GEN=4_MEMBER=638_PSO,GEN=2_MEMBER=328_PSO,,
GEN=4_MEMBER=639_PSO,GEN=3_MEMBER=475_PSO,,
GEN=4_MEMBER=640_PSO,GEN=1_MEMBER=170_PSO,,
GEN=4_MEMBER=641_PSO,91,,
GEN=4_MEMBER=642_PSO,GEN=3_MEMBER=378_PSO,,
GEN=4_MEMBER=643_PSO,73,,
GEN=4_MEMBER=644_PSO,GEN=3_MEMBER=417_PSO,,
GEN=4_MEMBER=645_PSO,GEN=3_MEMBER=460_PSO,,
GEN=4_MEMBER=646_PSO,GEN=3_MEMBER=361_PSO,,
GEN=4_MEMBER=647_PSO,GEN=3_MEMBER=363_PSO,,
GEN=4_MEMBER=648_PSO,GEN=3_MEMBER=495_PSO,,
GEN=4_MEMBER=649_PSO,GEN=3_MEMBER=493_PSO,,
GEN=4_MEMBER=650_PSO,GEN=3_MEMBER=413_PSO,,
GEN=4_MEMBER=651_PSO,GEN=3_MEMBER=385_PSO,,
GEN=4_MEMBER=652_PSO,GEN=2_MEMBER=296_PSO,,
GEN=4_MEMBER=653_PSO,GEN=3_MEMBER=430_PSO,,
GEN=4_MEMBER=654_PSO,GEN=3_MEMBER=396_PSO,,
GEN=4_MEMBER=655_PSO,GEN=3_MEMBER=481_PSO,,
GEN=4_MEMBER=656_PSO,GEN=1_MEMBER=61_PSO,,
GEN=4_MEMBER=657_PSO,GEN=2_MEMBER=298_PSO,,
GEN=4_MEMBER=658_PSO,GEN=3_MEMBER=504_PSO,,
GEN=4_MEMBER=659_PSO,GEN=2_MEMBER=343_PSO,,
GEN=4_MEMBER=660_PSO,140,,
GEN=4_MEMBER=661_PSO,GEN=3_MEMBER=412_PSO,,
GEN=4_MEMBER=662_PSO,GEN=3_MEMBER=395_PSO,,
GEN=4_MEMBER=663_PSO,100,,
GEN=4_MEMBER=664_PSO,GEN=3_MEMBER=514_PSO,,
GEN=4_MEMBER=665_PSO,106,,
GEN=4_MEMBER=666_PSO,134,,
GEN=4_MEMBER=667_PSO,GEN=3_MEMBER=398_PSO,,
GEN=4_MEMBER=668_PSO,GEN=2_MEMBER=275_PSO,,
GEN=4_MEMBER=669_PSO,GEN=2_MEMBER=233_PSO,,
GEN=4_MEMBER=670_PSO,GEN=3_MEMBER=502_PSO,,
GEN=4_MEMBER=671_PSO,GEN=1_MEMBER=117_PSO,,
GEN=4_MEMBER=672_PSO,102,,
GEN=4_MEMBER=673_PSO,109,,
GEN=4_MEMBER=674_PSO,GEN=3_MEMBER=358_PSO,,
GEN=4_MEMBER=675_PSO,GEN=2_MEMBER=254_PSO,,
GEN=4_MEMBER=676_PSO,GEN=2_MEMBER=239_PSO,,
GEN=4_MEMBER=677_PSO,GEN=2_MEMBER=213_PSO,,
GEN=4_MEMBER=678_PSO,GEN=1_MEMBER=171_PSO,,
GEN=4_MEMBER=679_PSO,150,,
GEN=4_MEMBER=680_PSO,31,,
GEN=4_MEMBER=681_PSO,GEN=2_MEMBER=267_PSO,,
GEN=4_MEMBER=682_PSO,93,,
GEN=4_MEMBER=683_PSO,GEN=2_MEMBER=235_PSO,,
GEN=4_MEMBER=684_PSO,162,,
GEN=4_MEMBER=685_PSO,85,,
GEN=4_MEMBER=686_PSO,20,,
GEN=4_MEMBER=687_PSO,GEN=1_MEMBER=124_PSO,,
GEN=5_MEMBER=688_PSO,GEN=4_MEMBER=548_PSO,,
GEN=5_MEMBER=689_PSO,152,,
GEN=5_MEMBER=690_PSO,GEN=4_MEMBER=533_PSO,,
GEN=5_MEMBER=691_PSO,GEN=4_MEMBER=574_PSO,,
GEN=5_MEMBER=692_PSO,GEN=3_MEMBER=382_PSO,,
GEN=5_MEMBER=693_PSO,GEN=4_MEMBER=652_PSO,,
GEN=5_MEMBER=694_PSO,GEN=4_MEMBER=661_PSO,,
GEN=5_MEMBER=695_PSO,GEN=4_MEMBER=664_PSO,,
GEN=5_MEMBER=696_PSO,GEN=4_MEMBER=518_PSO,,
GEN=5_MEMBER=697_PSO,GEN=4_MEMBER=647_PSO,,
GEN=5_MEMBER=698_PSO,GEN=4_MEMBER=644_PSO,,
GEN=5_MEMBER=699_PSO,GEN=4_MEMBER=564_PSO,,
GEN=5_MEMBER=700_PSO,GEN=4_MEMBER=532_PSO,,
GEN=5_MEMBER=701_PSO,GEN=4_MEMBER=607_PSO,,
GEN=5_MEMBER=702_PSO,GEN=4_MEMBER=657_PSO,,
GEN=5_MEMBER=703_PSO,130,,
GEN=5_MEMBER=704_PSO,16,,
GEN=5_MEMBER=705_PSO,GEN=4_MEMBER=654_PSO,,
GEN=5_MEMBER=706_PSO,GEN=4_MEMBER=677_PSO,,
GEN=5_MEMBER=707_PSO,GEN=4_MEMBER=558_PSO,,
GEN=5_MEMBER=708_PSO,GEN=4_MEMBER=551_PSO,,
GEN=5_MEMBER=709_PSO,GEN=4_MEMBER=559_PSO,,
GEN=5_MEMBER=710_PSO,GEN=3_MEMBER=477_PSO,,
GEN=5_MEMBER=711_PSO,GEN=4_MEMBER=633_PSO,,
GEN=5_MEMBER=712_PSO,95,,
GEN=5_MEMBER=713_PSO,GEN=4_MEMBER=650_PSO,,
GEN=5_MEMBER=714_PSO,156,,
GEN=5_MEMBER=715_PSO,10,,
GEN=5_MEMBER=716_PSO,GEN=4_MEMBER=593_PSO,,
GEN=5_MEMBER=717_PSO,GEN=4_MEMBER=608_PSO,,
GEN=5_MEMBER=718_PSO,68,,
GEN=5_MEMBER=719_PSO,121,,
GEN=5_MEMBER=720_PSO,GEN=3_MEMBER=424_PSO,,
GEN=5_MEMBER=721_PSO,GEN=4_MEMBER=621_PSO,,
GEN=5_MEMBER=722_PSO,116,,
GEN=5_MEMBER=723_PSO,131,,
GEN=5_MEMBER=724_PSO,GEN=4_MEMBER=596_PSO,,
GEN=5_MEMBER=725_PSO,GEN=4_MEMBER=517_PSO,,
GEN=5_MEMBER=726_PSO,GEN=3_MEMBER=374_PSO,,
GEN=5_MEMBER=727_PSO,GEN=4_MEMBER=623_PSO,,
GEN=5_MEMBER=728_PSO,GEN=4_MEMBER=528_PSO,,
GEN=5_MEMBER=729_PSO,GEN=4_MEMBER=542_PSO,,
GEN=5_MEMBER=730_PSO,GEN=4_MEMBER=565_PSO,,
GEN=5_MEMBER=731_PSO,GEN=3_MEMBER=354_PSO,,
GEN=5_MEMBER=732_PSO,GEN=3_MEMBER=487_PSO,,
GEN=5_MEMBER=733_PSO,GEN=4_MEMBER=534_PSO,,
GEN=5_MEMBER=734_PSO,GEN=4_MEMBER=619_PSO,,
GEN=5_MEMBER=735_PSO,GEN=4_MEMBER=678_PSO,,
GEN=5_MEMBER=736_PSO,GEN=4_MEMBER=553_PSO,,
GEN=5_MEMBER=737_PSO,GEN=4_MEMBER=552_PSO,,
GEN=5_MEMBER=738_PSO,GEN=4_MEMBER=651_PSO,,
GEN=5_MEMBER=739_PSO,GEN=4_MEMBER=626_PSO,,
GEN=5_MEMBER=740_PSO,GEN=4_MEMBER=543_PSO,,
GEN=5_MEMBER=741_PSO,GEN=4_MEMBER=632_PSO,,
GEN=5_MEMBER=742_PSO,GEN=4_MEMBER=526_PSO,,
GEN=5_MEMBER=743_PSO,GEN=4_MEMBER=614_PSO,,
GEN=5_MEMBER=744_PSO,GEN=4_MEMBER=554_PSO,,
GEN=5_MEMBER=745_PSO,GEN=3_MEMBER=345_PSO,,
GEN=5_MEMBER=746_PSO,GEN=2_MEMBER=303_PSO,,
GEN=5_MEMBER=747_PSO,GEN=3_MEMBER=401_PSO,,
GEN=5_MEMBER=748_PSO,GEN=4_MEMBER=602_PSO,,
GEN=5_MEMBER=749_PSO,66,,
GEN=5_MEMBER=750_PSO,GEN=2_MEMBER=199_PSO,,
GEN=5_MEMBER=751_PSO,GEN=4_MEMBER=640_PSO,,
GEN=5_MEMBER=752_PSO,GEN=4_MEMBER=598_PSO,,
GEN=5_MEMBER=753_PSO,46,,
GEN=5_MEMBER=754_PSO,44,,
GEN=5_MEMBER=755_PSO,GEN=4_MEMBER=605_PSO,,
GEN=5_MEMBER=756_PSO,123,,
GEN=5_MEMBER=757_PSO,32,,
GEN=5_MEMBER=758_PSO,9,,
GEN=5_MEMBER=759_PSO,53,,
GEN=5_MEMBER=760_PSO,GEN=4_MEMBER=556_PSO,,
GEN=5_MEMBER=761_PSO,89,,
GEN=5_MEMBER=762_PSO,GEN=3_MEMBER=421_PSO,,
GEN=5_MEMBER=763_PSO,GEN=4_MEMBER=555_PSO,,
GEN=5_MEMBER=764_PSO,GEN=3_MEMBER=371_PSO,,
GEN=5_MEMBER=765_PSO,29,,
GEN=5_MEMBER=766_PSO,139,,
GEN=5_MEMBER=767_PSO,GEN=4_MEMBER=549_PSO,,
GEN=5_MEMBER=768_PSO,GEN=3_MEMBER=486_PSO,,
GEN=5_MEMBER=769_PSO,159,,
GEN=5_MEMBER=770_PSO,GEN=4_MEMBER=676_PSO,,
GEN=5_MEMBER=771_PSO,142,,
GEN=5_MEMBER=772_PSO,5,,
GEN=5_MEMBER=773_PSO,GEN=4_MEMBER=521_PSO,,
GEN=5_MEMBER=774_PSO,27,,
GEN=5_MEMBER=775_PSO,GEN=4_MEMBER=662_PSO,,
GEN=5_MEMBER=776_PSO,GEN=4_MEMBER=530_PSO,,
GEN=5_MEMBER=777_PSO,GEN=3_MEMBER=386_PSO,,
GEN=5_MEMBER=778_PSO,GEN=4_MEMBER=541_PSO,,
GEN=5_MEMBER=779_PSO,GEN=3_MEMBER=427_PSO,,
GEN=5_MEMBER=780_PSO,GEN=3_MEMBER=359_PSO,,
GEN=5_MEMBER=781_PSO,GEN=4_MEMBER=525_PSO,,
GEN=5_MEMBER=782_PSO,GEN=3_MEMBER=379_PSO,,
GEN=5_MEMBER=783_PSO,GEN=4_MEMBER=536_PSO,,
GEN=5_MEMBER=784_PSO,GEN=3_MEMBER=483_PSO,,
GEN=5_MEMBER=785_PSO,GEN=4_MEMBER=624_PSO,,
GEN=5_MEMBER=786_PSO,GEN=4_MEMBER=560_PSO,,
GEN=5_MEMBER=787_PSO,GEN=3_MEMBER=452_PSO,,
GEN=5_MEMBER=788_PSO,GEN=3_MEMBER=416_PSO,,
GEN=5_MEMBER=789_PSO,GEN=4_MEMBER=612_PSO,,
GEN=5_MEMBER=790_PSO,GEN=4_MEMBER=520_PSO,,
GEN=5_MEMBER=791_PSO,GEN=4_MEMBER=669_PSO,,
GEN=5_MEMBER=792_PSO,GEN=3_MEMBER=389_PSO,,
GEN=5_MEMBER=793_PSO,GEN=2_MEMBER=212_PSO,,
GEN=5_MEMBER=794_PSO,56,,
GEN=5_MEMBER=795_PSO,GEN=4_MEMBER=523_PSO,,
GEN=5_MEMBER=796_PSO,GEN=3_MEMBER=435_PSO,,
GEN=5_MEMBER=797_PSO,42,,
GEN=5_MEMBER=798_PSO,71,,
GEN=5_MEMBER=799_PSO,GEN=4_MEMBER=629_PSO,,
GEN=5_MEMBER=800_PSO,GEN=4_MEMBER=653_PSO,,
GEN=5_MEMBER=801_PSO,GEN=4_MEMBER=638_PSO,,
GEN=5_MEMBER=802_PSO,GEN=3_MEMBER=432_PSO,,
GEN=5_MEMBER=803_PSO,35,,
GEN=5_MEMBER=804_PSO,72,,
GEN=5_MEMBER=805_PSO,49,,
GEN=5_MEMBER=806_PSO,GEN=3_MEMBER=420_PSO,,
GEN=5_MEMBER=807_PSO,GEN=3_MEMBER=422_PSO,,
GEN=5_MEMBER=808_PSO,GEN=4_MEMBER=587_PSO,,
GEN=5_MEMBER=809_PSO,GEN=4_MEMBER=639_PSO,,
GEN=5_MEMBER=810_PSO,124,,
GEN=5_MEMBER=811_PSO,GEN=3_MEMBER=456_PSO,,
GEN=5_MEMBER=812_PSO,GEN=1_MEMBER=99_PSO,,
GEN=5_MEMBER=813_PSO,GEN=4_MEMBER=568_PSO,,
GEN=5_MEMBER=814_PSO,GEN=3_MEMBER=423_PSO,,
GEN=5_MEMBER=815_PSO,118,,
GEN=5_MEMBER=816_PSO,GEN=4_MEMBER=557_PSO,,
GEN=5_MEMBER=817_PSO,117,,
GEN=5_MEMBER=818_PSO,GEN=2_MEMBER=179_PSO,,
GEN=5_MEMBER=819_PSO,GEN=4_MEMBER=675_PSO,,
GEN=5_MEMBER=820_PSO,GEN=3_MEMBER=500_PSO,,
GEN=5_MEMBER=821_PSO,62,,
GEN=5_MEMBER=822_PSO,21,,
GEN=5_MEMBER=823_PSO,91,,
GEN=5_MEMBER=824_PSO,73,,
GEN=5_MEMBER=825_PSO,GEN=4_MEMBER=591_PSO,,
GEN=5_MEMBER=826_PSO,GEN=2_MEMBER=183_PSO,,
GEN=5_MEMBER=827_PSO,GEN=2_MEMBER=245_PSO,,
GEN=5_MEMBER=828_PSO,GEN=2_MEMBER=242_PSO,,
GEN=5_MEMBER=829_PSO,GEN=4_MEMBER=615_PSO,,
GEN=5_MEMBER=830_PSO,106,,
GEN=5_MEMBER=831_PSO,GEN=3_MEMBER=381_PSO,,
GEN=5_MEMBER=832_PSO,GEN=3_MEMBER=437_PSO,,
GEN=5_MEMBER=833_PSO,GEN=3_MEMBER=411_PSO,,
GEN=5_MEMBER=834_PSO,GEN=4_MEMBER=575_PSO,,
GEN=5_MEMBER=835_PSO,GEN=1_MEMBER=85_PSO,,
GEN=5_MEMBER=836_PSO,GEN=3_MEMBER=356_PSO,,
GEN=5_MEMBER=837_PSO,GEN=3_MEMBER=370_PSO,,
GEN=5_MEMBER=838_PSO,GEN=3_MEMBER=353_PSO,,
GEN=5_MEMBER=839_PSO,GEN=4_MEMBER=567_PSO,,
GEN=5_MEMBER=840_PSO,GEN=4_MEMBER=576_PSO,,
GEN=5_MEMBER=841_PSO,GEN=2_MEMBER=289_PSO,,
GEN=5_MEMBER=842_PSO,GEN=4_MEMBER=529_PSO,,
GEN=5_MEMBER=843_PSO,GEN=3_MEMBER=474_PSO,,
GEN=5_MEMBER=844_PSO,GEN=3_MEMBER=380_PSO,,
GEN=5_MEMBER=845_PSO,GEN=2_MEMBER=181_PSO,,
GEN=5_MEMBER=846_PSO,100,,
GEN=5_MEMBER=847_PSO,GEN=4_MEMBER=618_PSO,,
GEN=5_MEMBER=848_PSO,GEN=3_MEMBER=502_PSO,,
GEN=5_MEMBER=849_PSO,85,,
GEN=5_MEMBER=850_PSO,GEN=4_MEMBER=522_PSO,,
GEN=5_MEMBER=851_PSO,150,,
GEN=5_MEMBER=852_PSO,134,,
GEN=5_MEMBER=853_PSO,GEN=3_MEMBER=375_PSO,,
GEN=5_MEMBER=854_PSO,140,,
GEN=5_MEMBER=855_PSO,GEN=2_MEMBER=238_PSO,,
GEN=5_MEMBER=856_PSO,GEN=4_MEMBER=590_PSO,,
GEN=5_MEMBER=857_PSO,GEN=3_MEMBER=436_PSO,,
GEN=5_MEMBER=858_PSO,20,,
GEN=5_MEMBER=859_PSO,GEN=4_MEMBER=642_PSO,,
GEN=6_MEMBER=860_PSO,GEN=5_MEMBER=693_PSO,,
GEN=6_MEMBER=861_PSO,152,,
GEN=6_MEMBER=862_PSO,GEN=5_MEMBER=743_PSO,,
GEN=6_MEMBER=863_PSO,GEN=5_MEMBER=859_PSO,,
GEN=6_MEMBER=864_PSO,GEN=5_MEMBER=764_PSO,,
GEN=6_MEMBER=865_PSO,GEN=5_MEMBER=716_PSO,,
GEN=6_MEMBER=866_PSO,GEN=5_MEMBER=796_PSO,,
GEN=6_MEMBER=867_PSO,GEN=5_MEMBER=813_PSO,,
GEN=6_MEMBER=868_PSO,GEN=5_MEMBER=831_PSO,,
GEN=6_MEMBER=869_PSO,GEN=5_MEMBER=818_PSO,,
GEN=6_MEMBER=870_PSO,GEN=5_MEMBER=707_PSO,,
GEN=6_MEMBER=871_PSO,GEN=4_MEMBER=647_PSO,,
GEN=6_MEMBER=872_PSO,GEN=5_MEMBER=801_PSO,,
GEN=6_MEMBER=873_PSO,GEN=5_MEMBER=777_PSO,,
GEN=6_MEMBER=874_PSO,GEN=5_MEMBER=692_PSO,,
GEN=6_MEMBER=875_PSO,121,,
GEN=6_MEMBER=876_PSO,130,,
GEN=6_MEMBER=877_PSO,16,,
GEN=6_MEMBER=878_PSO,GEN=5_MEMBER=700_PSO,,
GEN=6_MEMBER=879_PSO,GEN=5_MEMBER=720_PSO,,
GEN=6_MEMBER=880_PSO,GEN=5_MEMBER=744_PSO,,
GEN=6_MEMBER=881_PSO,GEN=5_MEMBER=770_PSO,,
GEN=6_MEMBER=882_PSO,GEN=5_MEMBER=702_PSO,,
GEN=6_MEMBER=883_PSO,GEN=5_MEMBER=728_PSO,,
GEN=6_MEMBER=884_PSO,GEN=5_MEMBER=747_PSO,,
GEN=6_MEMBER=885_PSO,GEN=5_MEMBER=691_PSO,,
GEN=6_MEMBER=886_PSO,GEN=4_MEMBER=657_PSO,,
GEN=6_MEMBER=887_PSO,GEN=5_MEMBER=762_PSO,,
GEN=6_MEMBER=888_PSO,95,,
GEN=6_MEMBER=889_PSO,GEN=4_MEMBER=574_PSO,,
GEN=6_MEMBER=890_PSO,GEN=5_MEMBER=730_PSO,,
GEN=6_MEMBER=891_PSO,GEN=5_MEMBER=833_PSO,,
GEN=6_MEMBER=892_PSO,156,,
GEN=6_MEMBER=893_PSO,10,,
GEN=6_MEMBER=894_PSO,GEN=5_MEMBER=776_PSO,,
GEN=6_MEMBER=895_PSO,GEN=5_MEMBER=708_PSO,,
GEN=6_MEMBER=896_PSO,GEN=5_MEMBER=787_PSO,,
GEN=6_MEMBER=897_PSO,GEN=5_MEMBER=819_PSO,,
GEN=6_MEMBER=898_PSO,116,,
GEN=6_MEMBER=899_PSO,GEN=5_MEMBER=732_PSO,,
GEN=6_MEMBER=900_PSO,131,,
GEN=6_MEMBER=901_PSO,GEN=4_MEMBER=548_PSO,,
GEN=6_MEMBER=902_PSO,GEN=5_MEMBER=711_PSO,,
GEN=6_MEMBER=903_PSO,GEN=5_MEMBER=784_PSO,,
GEN=6_MEMBER=904_PSO,GEN=5_MEMBER=835_PSO,,
GEN=6_MEMBER=905_PSO,GEN=5_MEMBER=808_PSO,,
GEN=6_MEMBER=906_PSO,GEN=5_MEMBER=786_PSO,,
GEN=6_MEMBER=907_PSO,GEN=4_MEMBER=661_PSO,,
