member,generation,raw_total_pumping_cfs,effective_total_pumping_cfs,T_value__T_minus_10pct,T_value__T_plus_10pct,T_value__baseline_T,absolute_streamflow_error_cfs__T_minus_10pct,absolute_streamflow_error_cfs__T_plus_10pct,absolute_streamflow_error_cfs__baseline_T,depletion_cfs__T_minus_10pct,depletion_cfs__T_plus_10pct,depletion_cfs__baseline_T,depletion_change_from_baseline_cfs__T_minus_10pct,depletion_change_from_baseline_cfs__T_plus_10pct,depletion_change_from_baseline_cfs__baseline_T,streamflow_cfs__T_minus_10pct,streamflow_cfs__T_plus_10pct,streamflow_cfs__baseline_T,streamflow_change_from_baseline_cfs__T_minus_10pct,streamflow_change_from_baseline_cfs__T_plus_10pct,streamflow_change_from_baseline_cfs__baseline_T,streamflow_shortfall_below_baseline_cfs__T_minus_10pct,streamflow_shortfall_below_baseline_cfs__T_plus_10pct,streamflow_shortfall_below_baseline_cfs__baseline_T
gen=31_member=3921_pso,50,113.08998190908493,112.60699541547174,1530.0,1870.0000000000002,1700.0,0.19596523105224684,0.18327340777454815,0.0,3.2362940319314557,3.615532670758251,3.432259262983702,-0.1959652310522464,0.18327340777454904,0.0,5.363705968068544,4.984467329241749,5.167740737016297,0.19596523105224684,-0.18327340777454815,0.0,0.0,0.18327340777454815,0.0
gen=32_member=3978_pso,50,110.25053912128294,108.89158967774969,1530.0,1870.0000000000002,1700.0,0.14985560962089473,0.1399235998738817,0.0,2.3034583718201382,2.593237581314914,2.453313981441033,-0.14985560962089473,0.13992359987388125,0.0,6.296541628179861,6.006762418685085,6.146686018558967,0.14985560962089473,-0.1399235998738817,0.0,0.0,0.1399235998738817,0.0
gen=32_member=3991_pso,50,114.11748498664006,113.6728294514638,1530.0,1870.0000000000002,1700.0,0.21087586566003402,0.19685527219807497,0.0,3.647922944150732,4.055654082008841,3.8587988098107666,-0.21087586566003447,0.19685527219807453,0.0,4.9520770558492675,4.5443459179911585,4.7412011901892335,0.21087586566003402,-0.19685527219807497,0.0,0.0,0.19685527219807497,0.0
gen=33_member=4144_pso,50,97.77897338467862,96.24435466052263,1530.0,1870.0000000000002,1700.0,0.10280171394497106,0.09732353283007722,0.0,1.4483022677709323,1.6484275145459806,1.5511039817159038,-0.1028017139449715,0.09732353283007678,0.0,7.151697732229067,6.951572485454019,7.048896018284096,0.10280171394497106,-0.09732353283007722,0.0,0.0,0.09732353283007722,0.0
gen=33_member=4157_pso,50,114.04680931292806,113.29195117004582,1530.0,1870.0000000000002,1700.0,0.20718641982841746,0.19325183471023877,0.0,3.5715697237121025,3.972007978250758,3.7787561435405195,-0.207186419828417,0.19325183471023832,0.0,5.028430276287898,4.627992021749241,4.82124385645948,0.20718641982841746,-0.19325183471023877,0.0,0.0,0.19325183471023877,0.0
gen=33_member=4206_pso,50,108.43121424251783,106.53460570377749,1530.0,1870.0000000000002,1700.0,0.14169352259101942,0.13285128821358594,0.0,2.1241147266780747,2.39865953748268,2.265808249269094,-0.14169352259101942,0.13285128821358594,0.0,6.475885273321925,6.20134046251732,6.334191750730906,0.14169352259101942,-0.13285128821358594,0.0,0.0,0.13285128821358594,0.0
gen=34_member=4241_pso,50,114.4614280237375,113.14276330565143,1530.0,1870.0000000000002,1700.0,0.2002302583344564,0.1875433824362105,0.0,3.3131010019857134,3.7008746427563803,3.5133312603201694,-0.20023025833445596,0.18754338243621094,0.0,5.286898998014286,4.899125357243619,5.08666873967983,0.2002302583344564,-0.1875433824362105,0.0,0.0,0.1875433824362105,0.0
gen=34_member=4254_pso,50,109.81719802653583,109.37435490938714,1530.0,1870.0000000000002,1700.0,0.1574384388494714,0.1482697178123189,0.0,2.4105510513701263,2.716259208031916,2.567989490219597,-0.15743843884947095,0.1482697178123189,0.0,6.189448948629874,5.8837407919680835,6.032010509780402,0.1574384388494714,-0.1482697178123189,0.0,0.0,0.1482697178123189,0.0
gen=34_member=4333_pso,50,109.59674723816163,106.99026041312557,1530.0,1870.0000000000002,1700.0,0.1428271060616222,0.13486201706344758,0.0,2.1297067264818548,2.407395849606925,2.272533832543477,-0.1428271060616222,0.13486201706344803,0.0,6.470293273518145,6.192604150393075,6.327466167456523,0.1428271060616222,-0.13486201706344758,0.0,0.0,0.13486201706344758,0.0
gen=35_member=4358_pso,50,113.86524662813433,113.64986756608504,1530.0,1870.0000000000002,1700.0,0.2108873482842375,0.1968237916589679,0.0,3.6532606545924855,4.060971794535691,3.8641480028767226,-0.21088734828423705,0.19682379165896835,0.0,4.946739345407514,4.539028205464309,4.735851997123277,0.2108873482842375,-0.1968237916589679,0.0,0.0,0.1968237916589679,0.0
