generation,member,lpr:total_combined:bdpl,obj_well,nsga2_front,nsga2_crowding_distance,spea2_unconstrained_fitness,spea2_constrained_fitness,is_feasible,feasible_distance
1,gen=1_member=40_pso,4.23002,15513.8,6,0.0129733,832.019,832.019,1,-999
1,gen=1_member=41_pso,4.34115,15575.7,6,0.0289051,113.019,113.019,1,-999
1,gen=1_member=42_pso,4.04911,15123.9,5,0.00916594,1523.02,1523.02,1,-999
1,gen=1_member=43_pso,4.34436,15716.9,5,0.184695,176.013,176.013,1,-999
1,gen=1_member=44_pso,4.11202,15572.9,2,0.0776222,2367.02,2367.02,1,-999
1,gen=1_member=45_pso,4.01355,15227.7,3,0.101079,1898.02,1898.02,1,-999
1,gen=1_member=46_pso,4.16207,15452.2,5,0.0969273,1452.02,1452.02,1,-999
1,gen=1_member=47_pso,4.33482,15710.2,5,0.0392171,244.012,244.012,1,-999
1,gen=1_member=48_pso,4.11885,15200.2,5,0.0779991,1262.02,1262.02,1,-999
1,gen=1_member=49_pso,4.14802,15029.3,9,0.0254133,598.016,598.016,1,-999
1,gen=1_member=50_pso,4.12914,15513.3,3,0.0191906,1976.02,1976.02,1,-999
1,gen=1_member=51_pso,4.28068,15797.6,1,0.137041,746.009,746.009,1,-999
1,gen=1_member=52_pso,4.18037,15734.3,2,0.0685512,1850.01,1850.01,1,-999
1,gen=1_member=53_pso,4.2484,15024.4,12,0.0515533,216.017,216.017,1,-999
1,gen=1_member=54_pso,4.25091,15184.5,12,0.199477,216.02,216.02,1,-999
1,gen=1_member=55_pso,4.19787,15400.6,7,0.0499412,807.019,807.019,1,-999
1,gen=1_member=56_pso,3.67497,14279.4,1,0.0887447,3.00201,3.00201,1,-999
1,gen=1_member=57_pso,4.18647,15352.9,8,0.0356092,747.014,747.014,1,-999
1,gen=1_member=58_pso,4.14186,15736.2,1,0.150585,2256.01,2256.01,1,-999
1,gen=1_member=59_pso,4.38125,15790.3,3,0.212656,38.01,38.01,1,-999
1,gen=1_member=60_pso,4.34166,15923.1,1,0.0693939,218.005,218.005,1,-999
1,gen=1_member=61_pso,4.07963,15500.1,2,0.0538114,2417.02,2417.02,1,-999
1,gen=1_member=62_pso,3.94777,15050.4,4,1e+30,1481.01,1481.01,1,-999
1,gen=1_member=63_pso,4.00743,15241.2,2,0.099094,1936.02,1936.02,1,-999
1,gen=1_member=64_pso,4.00335,14915.8,7,0.108946,572.014,572.014,1,-999
1,gen=1_member=65_pso,3.97126,15473.5,1,0.0305676,2746.02,2746.02,1,-999
1,gen=1_member=66_pso,4.32415,15430.1,10,0.488824,107.022,107.022,1,-999
