member,generation,scenario,parameter_name,parameter_label,parameter_symbol,parameter_factor,parameter_value,base_parameter_value,probability_weight,T_factor,T_value,S_factor,S_value,archive_pumping_objective_cfs,pumping_objective_reeval_cfs,full_model_total_pumping_cfs,archive_depletion_cfs,depletion_cfs,streamflow_cfs
gen=29_member=4924_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,33.3221908,33.32221023991749,111.93473943991748,2.58783,2.431217359903526,6.168782640096474
gen=46_member=7822_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.6993932,36.69936383186918,115.31189303186918,4.06609,3.86063157510081,4.73936842489919
gen=33_member=5655_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.6303988,35.630370058555734,114.24289925855572,3.51718,3.3245443216505364,5.275455678349463
gen=31_member=5227_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,33.1920756,33.191986899653344,111.80451609965334,2.57051,2.4151507476017366,6.184849252398263
gen=46_member=7810_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.574104,34.57406416730866,113.18659336730867,3.02342,2.851725421604526,5.748274578395474
gen=28_member=4720_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.3848732,35.38488870745046,113.99741790745045,3.39794,3.207830356896155,5.392169643103845
gen=31_member=5250_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.0534204,34.05351185359164,112.66604105359163,2.82385,2.653640967200524,5.946359032799476
gen=46_member=7862_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.5019168,34.50190548961805,113.11443468961807,2.9983,2.8281026337397637,5.7718973662602355
gen=29_member=4911_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,33.8640404,33.86401239624249,112.47654159624248,2.75415,2.5911133696490185,6.008886630350981
gen=43_member=7385_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,26.117729999999998,26.117703630103588,104.73023283010357,1.30432,1.202075230466898,7.397924769533102
gen=34_member=5724_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.5597712,35.55966917902097,114.17219837902098,3.48909,3.295948023025541,5.304051976974458
gen=39_member=6557_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,30.951821600000002,30.95190437561837,109.56443357561837,1.98352,1.851737228294985,6.748262771705015
gen=43_member=7341_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.697461600000004,35.69752068422161,114.31004988422161,3.54777,3.3539429168920036,5.246057083107996
gen=37_member=6349_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,33.8629264,33.862942575484915,112.47547177548492,2.74347,2.5798959754608988,6.020104024539101
gen=41_member=6889_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,27.384348,27.38432060845482,105.99684980845481,1.4106,1.303184166940057,7.296815833059942
gen=47_member=8010_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,33.483498,33.48339815320258,112.09592735320258,2.63426,2.4754917645962684,6.124508235403731
gen=38_member=6465_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.5849476,35.58483752237572,114.19736672237573,3.49711,3.3036542631310786,5.296345736868921
gen=29_member=4976_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,32.8534196,32.85346614458213,111.46599534458214,2.44488,2.295303237343863,6.304696762656137
gen=34_member=5729_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.1272428,36.12729970982421,114.7398289098242,3.76248,3.565028268420296,5.034971731579704
gen=46_member=7888_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,32.783460399999996,32.783404919650515,111.3959341196505,2.41843,2.2700722348987252,6.329927765101274
gen=46_member=7821_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,31.01933,31.019254054929405,109.63178325492942,1.99327,1.8611129765573775,6.738887023442622
gen=48_member=8165_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.0845388,35.08459194378328,113.69712114378328,3.24714,3.0627092694621405,5.537290730537859
gen=36_member=6131_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.0098272,36.00986073528155,114.62238993528156,3.70849,3.511928037614099,5.0880719623859
gen=32_member=5391_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,33.261589199999996,33.261505768011496,111.8740349680115,2.57343,2.417666319938574,6.182333680061426
gen=34_member=5740_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,27.0249716,27.025055498234494,105.63758469823449,1.37217,1.2668197190074206,7.333180280992579
gen=35_member=5978_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.7979444,35.798046250315835,114.41057545031585,3.60663,3.4120247367689758,5.187975263231024
gen=32_member=5373_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.4901084,34.49010839919886,113.10263759919886,2.995,2.8227701769238265,5.777229823076173
gen=44_member=7565_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,32.9715036,32.97144846847227,111.58397766847226,2.47831,2.3267634823250134,6.273236517674986
gen=45_member=7737_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.1261288,36.12613241634489,114.7386616163449,3.75756,3.559949581274392,5.040050418725608
gen=35_member=6019_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.062408,36.06245626130536,114.67498546130537,3.73038,3.533773554832304,5.066226445167695
gen=46_member=7796_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.467532,35.46763029885118,114.08015949885117,3.43824,3.246726459583567,5.353273540416433
gen=47_member=7977_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.5069676,35.506986680921436,114.11951588092144,3.45533,3.263881047247399,5.336118952752601
gen=49_member=8311_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.0073764,36.00733726709178,114.61986646709177,3.70558,3.509282502625147,5.090717497374852
gen=29_member=4851_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.2643384,35.264277472776136,113.87680667277613,3.33985,3.151748207073544,5.448251792926456
gen=34_member=5819_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.5609588,34.56103873283972,113.17356793283972,3.0224,2.8506570610048954,5.749342938995104
gen=38_member=6490_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.0697604,36.069858023161345,114.68238722316136,3.73254,3.5358452831330545,5.064154716866945
gen=42_member=7145_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.306151199999995,36.30614392385608,114.9186731238561,3.85887,3.657811029776531,4.9421889702234685
gen=28_member=4655_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,33.7361532,33.73614280489097,112.34867200489097,2.71633,2.5545006020197234,6.045499397980276
gen=24_member=4008_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,33.7668996,33.76696087691461,112.3794900769146,2.71969,2.5572682480936133,6.042731751906386
gen=34_member=5732_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,33.7822728,33.7821917262945,112.39472092629453,2.72045,2.558514387354373,6.0414856126456264
gen=40_member=6768_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.653050799999995,36.65302211816361,115.26555131816362,4.06357,3.856237706098805,4.743762293901195
gen=44_member=7554_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,33.7114224,33.71131958774986,112.32384878774988,2.69854,2.5374611497708335,6.062538850229166
gen=18_member=3072_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,37.154796399999995,37.15490686727385,115.76743606727385,4.37912,4.162547102412433,4.4374528975875664
gen=50_member=8445_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,20.94736636,20.947372107145803,99.55990130714581,1.01547,0.9321265457715395,7.66787345422846
gen=50_member=8506_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.1778184,36.17771080932583,114.79024000932583,3.79088,3.5924801498995365,5.007519850100463
gen=50_member=8596_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,31.6560924,31.656131000200023,110.26866020020003,2.13446,1.9960856203260833,6.603914379673917
gen=50_member=8464_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.1692028,35.16929619734085,113.78182539734085,3.28738,3.1019434978453484,5.498056502154651
gen=50_member=8489_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,33.927984,33.928075253726064,112.54060445372608,2.76217,2.597633503853254,6.002366496146745
gen=50_member=8579_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.2674576,35.267503555717184,113.8800327557172,3.34196,3.153774234927052,5.446225765072947
gen=50_member=8474_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,28.369124,28.369120398124426,106.98164959812442,1.54501,1.4315435765627105,7.16845642343729
gen=50_member=8555_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.7982408,34.798261721440575,113.41079092144058,3.12278,2.944119244968178,5.655880755031822
gen=50_member=8483_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,32.124418,32.12450543561306,110.73703463561304,2.25475,2.1131128088349334,6.486887191165066
gen=50_member=8443_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,29.0288348,29.028751720435796,107.64128092043579,1.62866,1.5129848141497073,7.0870151858502926
gen=50_member=8469_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,27.342684399999996,27.342638190802248,105.95516739080225,1.39731,1.2911448161538501,7.308855183846149
gen=50_member=8584_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.776259200000005,36.77633515260383,115.38886435260383,4.09976,3.892588436963357,4.707411563036643
gen=50_member=8572_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.3808628,35.38077037906462,113.99329957906461,3.38958,3.199865205580653,5.400134794419347
gen=50_member=8550_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.4354488,35.43550778076299,114.048036980763,3.41089,3.220374142919662,5.379625857080338
gen=50_member=8507_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,29.1130532,29.113125122660595,107.72565432266059,1.64928,1.5324813538626583,7.067518646137342
gen=50_member=8467_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,28.4317308,28.431750054504132,107.04427925450413,1.56923,1.456448579551583,7.143551420448417
gen=50_member=8487_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.5025116,35.50262187067714,114.11515107067714,3.45215,3.2612521869566433,5.338747813043357
