member,generation,scenario,scenario_label,T_factor,S_factor,T_value,S_value,base_T_value,base_S_value,archive_pumping_objective_cfs,pumping_objective_reeval_cfs,full_model_total_pumping_cfs,archive_depletion_cfs,depletion_cfs,streamflow_cfs
gen=46_member=7888_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,32.783460399999996,32.783404919650515,111.3959341196505,2.41843,2.1140146410379206,6.485985358962079
gen=46_member=7821_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,31.01933,31.019254054929405,109.63178325492942,1.99327,1.722344448517033,6.877655551482967
gen=48_member=8165_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,35.0845388,35.08459194378328,113.69712114378328,3.24714,2.8665858540341014,5.733414145965899
gen=36_member=6131_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,36.0098272,36.00986073528155,114.62238993528156,3.70849,3.3021185329288665,5.297881467071133
gen=32_member=5391_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,33.261589199999996,33.261505768011496,111.8740349680115,2.57343,2.2535280415358154,6.346471958464184
gen=34_member=5740_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,27.0249716,27.025055498234494,105.63758469823449,1.37217,1.155814262719952,7.444185737280048
gen=35_member=5978_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,35.7979444,35.798046250315835,114.41057545031585,3.60663,3.204526183139487,5.3954738168605125
gen=32_member=5373_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,34.4901084,34.49010839919886,113.10263759919886,2.995,2.640374380952055,5.959625619047944
gen=44_member=7565_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,32.9715036,32.97144846847227,111.58397766847226,2.47831,2.1674125812953013,6.432587418704698
gen=45_member=7737_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,36.1261288,36.12613241634489,114.7386616163449,3.75756,3.3489870858637625,5.251012914136237
gen=35_member=6019_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,36.062408,36.06245626130536,114.67498546130537,3.73038,3.3239395318183305,5.276060468181669
gen=46_member=7796_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,35.467532,35.46763029885118,114.08015949885117,3.43824,3.0426250599383056,5.557374940061694
gen=47_member=7977_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,35.5069676,35.506986680921436,114.11951588092144,3.45533,3.0598744485260205,5.540125551473979
gen=49_member=8311_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,36.0073764,36.00733726709178,114.61986646709177,3.70558,3.299754681651797,5.300245318348203
gen=29_member=4851_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,35.2643384,35.264277472776136,113.87680667277613,3.33985,2.9514774184760824,5.648522581523917
gen=34_member=5819_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,34.5609588,34.56103873283972,113.17356793283972,3.0224,2.668601974882063,5.931398025117937
gen=38_member=6490_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,36.0697604,36.069858023161345,114.68238722316136,3.73254,3.3259144627941026,5.274085537205897
gen=42_member=7145_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,36.306151199999995,36.30614392385608,114.9186731238561,3.85887,3.4428348665521598,5.15716513344784
gen=28_member=4655_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,33.7361532,33.73614280489097,112.34867200489097,2.71633,2.3833986542847163,6.216601345715283
gen=24_member=4008_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,33.7668996,33.76696087691461,112.3794900769146,2.71969,2.3856721273283936,6.214327872671606
gen=34_member=5732_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,33.7822728,33.7821917262945,112.39472092629453,2.72045,2.3873060723521777,6.2126939276478215
gen=40_member=6768_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,36.653050799999995,36.65302211816361,115.26555131816362,4.06357,3.634007285740425,4.965992714259574
gen=44_member=7554_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,33.7114224,33.71131958774986,112.32384878774988,2.69854,2.3671931133507913,6.232806886649208
gen=18_member=3072_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,37.154796399999995,37.15490686727385,115.76743606727385,4.37912,3.9300405294120324,4.669959470587967
gen=50_member=8445_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,20.94736636,20.947372107145803,99.55990130714581,1.01547,0.8453530214392148,7.7546469785607846
gen=50_member=8506_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,36.1778184,36.17771080932583,114.79024000932583,3.79088,3.380579702319342,5.219420297680658
gen=50_member=8596_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,31.6560924,31.656131000200023,110.26866020020003,2.13446,1.850935136015458,6.749064863984541
gen=50_member=8464_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,35.1692028,35.16929619734085,113.78182539734085,3.28738,2.90468653129707,5.695313468702929
gen=50_member=8489_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,33.927984,33.928075253726064,112.54060445372608,2.76217,2.4237525822564714,6.176247417743529
gen=50_member=8579_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,35.2674576,35.267503555717184,113.8800327557172,3.34196,2.95339511233585,5.64660488766415
gen=50_member=8474_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,28.369124,28.369120398124426,106.98164959812442,1.54501,1.3128778377683643,7.287122162231635
gen=50_member=8555_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,34.7982408,34.798261721440575,113.41079092144058,3.12278,2.7547557616691147,5.845244238330885
gen=50_member=8483_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,32.124418,32.12450543561306,110.73703463561304,2.25475,1.964258216938325,6.6357417830616745
gen=50_member=8443_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,29.0288348,29.028751720435796,107.64128092043579,1.62866,1.3920988727747252,7.207901127225274
gen=50_member=8469_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,27.342684399999996,27.342638190802248,105.95516739080225,1.39731,1.1793552697782381,7.4206447302217615
gen=50_member=8584_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,36.776259200000005,36.77633515260383,115.38886435260383,4.09976,3.671039928928714,4.928960071071286
gen=50_member=8572_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,35.3808628,35.38077037906462,113.99329957906461,3.38958,2.9977407168095525,5.602259283190447
gen=50_member=8550_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,35.4354488,35.43550778076299,114.048036980763,3.41089,3.017351126214687,5.582648873785313
gen=50_member=8507_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,29.1130532,29.113125122660595,107.72565432266059,1.64928,1.4104269388994666,7.189573061100533
gen=50_member=8467_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,28.4317308,28.431750054504132,107.04427925450413,1.56923,1.337400896923781,7.2625991030762185
gen=50_member=8487_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,35.5025116,35.50262187067714,114.11515107067714,3.45215,3.0578548871608198,5.542145112839179
152,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,39.0853584,39.0854414587126,117.6979706587126,4.78258,5.284561448193069,3.3154385518069303
gen=36_member=6021_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,15.73043752,15.730428646974957,94.34295784697495,0.811083,0.9660445246527362,7.633955475347263
16,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,38.467534,38.46752870631738,117.08005790631736,4.48927,4.974645755525077,3.6253542444749227
130,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,38.6001,38.60014577795708,117.21267497795709,4.69071,5.185619463227672,3.4143805367723274
95,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,38.900657200000005,38.90068138512153,117.51321058512153,4.70127,5.202532642210961,3.397467357789039
156,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,37.6137644,37.61379239712806,116.22632159712806,4.4265,4.9024613082819,3.6975386917180995
gen=47_member=7948_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,28.5299856,28.529932454502454,107.14246165450244,1.5703,1.828035624842518,6.771964375157482
gen=48_member=8161_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,24.5082228,24.508282368015493,103.1208115680155,1.17026,1.3933011087417067,7.206698891258293
gen=33_member=5661_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,36.8916696,36.89173247767671,115.50426167767671,4.21575,4.679350695046372,3.9206493049536277
gen=47_member=7921_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,37.0291372,37.029124549782175,115.6416537497822,4.27101,4.737023054116867,3.8629769458831325
gen=40_member=6722_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,29.2066292,29.206608318766545,107.81913751876654,1.65561,1.9219485631784439,6.678051436821556
gen=48_member=8113_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,37.0135412,37.01352492542517,115.62605412542518,4.2324,4.696497730288567,3.9035022697114323
gen=48_member=8218_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,36.6236412,36.62363801974855,115.23616721974857,4.03399,4.483822727637301,4.116177272362699
gen=42_member=7058_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,17.825114,17.82511697626178,96.4376461762618,0.864582,1.0380627201454402,7.561937279854559
gen=48_member=8245_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,36.87897,36.87888641911074,115.49141561911075,4.17121,4.633116341871512,3.966883658128488
gen=41_member=6922_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,32.1159516,32.11592080418332,110.72845000418333,2.24821,2.568023819446383,6.031976180553617
gen=41_member=6885_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,16.94815092,16.94814371857778,95.56067291857778,0.828565,0.9907418546875942,7.609258145312405
gen=37_member=6262_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,25.3729096,25.372800727077287,103.98532992707726,1.2425,1.469764228077439,7.13023577192256
gen=39_member=6554_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,22.91498,22.91493475179726,101.52746395179726,1.07599,1.2872225858048236,7.3127774141951765
gen=44_member=7409_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,29.026161199999997,29.02617500954204,107.63870420954201,1.61819,1.879312773156842,6.7206872268431574
gen=33_member=5597_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,20.425457360000003,20.425447005160812,99.03797620516082,0.993719,1.1828481055074285,7.417151894492571
gen=35_member=5926_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,28.758578399999998,28.75848621927199,107.371015419272,1.60584,1.8664787047300102,6.733521295269989
gen=42_member=7147_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,36.785394,36.78548226240043,115.39801146240043,4.12536,4.584718863840451,4.015281136159548
gen=47_member=7992_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,37.303181200000004,37.30318347661641,115.91571267661642,4.41535,4.890575487301285,3.709424512698715
gen=44_member=7479_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,29.72709,29.726992928553695,108.3395221285537,1.7727,2.051043590200986,6.548956409799014
gen=46_member=7840_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,27.838414399999998,27.838357196260656,106.45088639626066,1.46259,1.7084441674562123,6.891555832543787
gen=36_member=6076_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,37.071692,37.07165394641189,115.6841831464119,4.31441,4.784474236186456,3.815525763813544
gen=39_member=6576_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,24.576845199999998,24.57679423226629,103.18932343226629,1.21064,1.431107673192486,7.168892326807514
gen=46_member=7833_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,30.2738412,30.273822445456965,108.88635164545695,1.83739,2.1213462787381934,6.478653721261806
gen=36_member=6039_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,34.2367848,34.236759922666806,112.84928912266682,2.88658,3.2639136378379625,5.336086362162037
gen=45_member=7630_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,20.27341864,20.273425248681576,98.88595444868157,0.964314,1.1562830373695616,7.443716962630438
gen=41_member=7002_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,31.456018,31.456010064777686,110.0685392647777,2.09323,2.4004466190336484,6.199553380966352
gen=44_member=7416_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,22.539562,22.53949283051267,101.15202203051267,1.03735,1.243861891673272,7.356138108326728
gen=48_member=8130_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,30.2965668,30.29664546331896,108.90917466331896,1.8663,2.151868007851803,6.4481319921481965
gen=42_member=7150_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,23.0183592,23.018345966531463,101.63087516653145,1.08725,1.2909323749674362,7.309067625032563
gen=46_member=7861_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,36.5779672,36.57795625745423,115.19048545745423,4.0076,4.460101326381093,4.139898673618907
gen=47_member=8013_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,24.1898416,24.189885878306495,102.80241507830647,1.14776,1.3646886186050093,7.2353113813949905
gen=34_member=5833_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,37.0554276,37.05546674905064,115.66799594905063,4.29346,4.761213910030043,3.8387860899699566
gen=29_member=4835_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,31.1628132,31.16289112554577,109.77542032554577,2.02499,2.3276141194902022,6.272385880509797
gen=43_member=7309_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,28.36244,28.362383210764136,106.97491241076413,1.53641,1.7904427271192551,6.8095572728807445
gen=42_member=7162_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,34.2657488,34.265693983561704,112.87822318356172,2.92099,3.30007060806354,5.29992939193646
gen=43_member=7394_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,29.6994628,29.69937939750987,108.31190859750988,1.74092,2.0156604103034237,6.584339589696576
gen=47_member=7994_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,27.7078536,27.707961235794844,106.32049043579485,1.42551,1.6677910708545491,6.9322089291454505
gen=48_member=8212_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,25.5088176,25.50891213870453,104.12144133870451,1.2664,1.4940010834977244,7.105998916502275
gen=34_member=5718_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,19.217970479999998,19.217975104740983,97.83050430474097,0.92753,1.100208997542753,7.499791002457247
gen=40_member=6749_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,32.0337384,32.033822459218676,110.64635165921867,2.22633,2.54639131481,6.0536086851899995
gen=45_member=7712_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,31.9644476,31.96441941761888,110.57694861761888,2.20694,2.5248761592303404,6.07512384076966
gen=49_member=8286_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,31.885799199999997,31.88574680923485,110.49827600923484,2.18552,2.502091384894003,6.097908615105997
gen=47_member=7987_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,32.3378604,32.3379503115816,110.95047951158162,2.30822,2.634028272583186,5.965971727416814
gen=42_member=7104_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,37.1305112,37.1305477391165,115.7430769391165,4.35228,4.824029725158705,3.7759702748412947
gen=44_member=7536_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,23.466855600000002,23.46684587614881,102.0793750761488,1.11985,1.3289190137789024,7.271080986221097
gen=38_member=6480_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,31.4072248,31.407133065935877,110.01966226593586,2.07448,2.384646488833159,6.215353511166841
gen=43_member=7269_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,36.833296,36.83339971387087,115.44592891387086,4.14372,4.604105253097161,3.995894746902839
gen=35_member=5948_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,37.07392,37.07384621264411,115.68637541264411,4.33924,4.810193178391435,3.7898068216085647
gen=29_member=4871_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,17.843495,17.843497187733753,96.45602638773376,0.881544,1.0498764869326498,7.55012351306735
gen=36_member=6031_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,31.3383796,31.338390787551674,109.95091998755169,2.05415,2.3609393225357564,6.239060677464243
gen=39_member=6689_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,29.4165068,29.416418185838467,108.02894738583845,1.67871,1.9467802747065879,6.653219725293412
gen=46_member=7811_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,30.8479968,30.84800808580873,109.46053728580873,1.95962,2.25593830429862,6.344061695701379
gen=36_member=6150_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,29.510305600000002,29.510270949002532,108.12280014900254,1.71536,1.9871819715117833,6.612818028488216
gen=28_member=4698_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,19.62453592,19.62453473077234,98.23706393077234,0.948853,1.1351348025927213,7.464865197407279
gen=45_member=7580_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,29.4198488,29.41977376399195,108.03230296399194,1.6928,1.9618566803854895,6.63814331961451
gen=37_member=6318_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,36.3585092,36.35850397821222,114.97103317821221,3.89263,4.334930993787147,4.265069006212853
gen=39_member=6634_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,37.24659,37.24656995207669,115.8590991520767,4.3792,4.852612907282675,3.7473870927173243
gen=46_member=7788_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,32.533256,32.533172613400616,111.1457018134006,2.35444,2.6855913681741024,5.914408631825897
gen=46_member=7881_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,27.1929628,27.192862415219388,105.80539161521938,1.37653,1.6181129948408515,6.981887005159148
gen=27_member=4566_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,34.2026964,34.20265674649548,112.8151859464955,2.87573,3.2564126951267944,5.343587304873205
gen=39_member=6698_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,33.52026,33.52015097310551,112.13268017310553,2.6497,3.0062863368356703,5.59371366316433
gen=41_member=6986_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,35.7676436,35.767651554973604,114.38018075497361,3.58673,4.017028298076984,4.582971701923015
gen=41_member=6973_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,35.1593996,35.15947657236159,113.77200577236158,3.28388,3.6960011713935605,4.903998828606439
gen=27_member=4568_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,32.5586552,32.558684654753776,111.17121385475377,2.37042,2.700854066251324,5.899145933748676
gen=37_member=6357_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,32.625718,32.62572860768373,111.23825780768374,2.3887,2.723316839437755,5.876683160562244
gen=47_member=8006_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,36.7613316,36.761407828424296,115.37393702842431,4.09604,4.549802400546846,4.050197599453154
gen=41_member=6898_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,31.489438,31.489447863162184,110.10197706316218,2.11934,2.431548615247152,6.1684513847528475
gen=39_member=6668_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,33.933108399999995,33.933030846740984,112.545560046741,2.77099,3.1384995312328643,5.461500468767135
gen=48_member=8200_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,34.8907028,34.89080581472363,113.50333501472363,3.16725,3.5700939572274066,5.029906042772593
gen=32_member=5452_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,34.8474796,34.84753054005696,113.46005974005696,3.14182,3.5412533032363815,5.0587466967636185
gen=44_member=7522_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,33.1631116,33.16311565476033,111.77564485476033,2.53937,2.8854734643756674,5.714526535624332
gen=45_member=7699_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,25.6714616,25.671464649350018,104.28399384935003,1.28466,1.5098992235974493,7.090100776402551
gen=38_member=6478_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,35.2785976,35.27857906393331,113.8911082639333,3.35376,3.7707977342378327,4.8292022657621665
gen=48_member=8105_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,36.5527908,36.55273076856624,115.16525996856623,3.9902,4.438958306310952,4.1610416936890475
gen=47_member=7995_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,36.497536399999994,36.49744644974915,115.10997564974916,3.97511,4.4276109320037085,4.172389067996291
gen=38_member=6507_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,36.2430988,36.243072285057984,114.85560148505799,3.82686,4.266181405118223,4.333818594881777
gen=47_member=8017_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,26.3334004,26.33332130996634,104.94585050996633,1.31111,1.5430413635716358,7.056958636428364
gen=28_member=4806_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,36.335338,36.335363024535646,114.94789222453565,3.87574,4.317136874973535,4.282863125026465
gen=33_member=5559_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,32.1440244,32.1440689013816,110.7565981013816,2.27771,2.603917306570769,5.996082693429231
gen=28_member=4728_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,25.063886,25.063855919912235,103.67638511991223,1.21593,1.439042608451673,7.160957391548327
gen=30_member=4999_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,33.9879172,33.98794532305361,112.60047452305362,2.78942,3.1634422652879497,5.43655773471205
gen=47_member=7949_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0000000000002,0.108,1700.0,0.12,31.069014399999997,31.068968509771572,109.68149770977158,1.99378,2.2938111638552385,6.306188836144761
