member,generation,scenario,parameter_name,parameter_label,parameter_symbol,parameter_factor,parameter_value,base_parameter_value,probability_weight,T_factor,T_value,S_factor,S_value,archive_pumping_objective_cfs,pumping_objective_reeval_cfs,full_model_total_pumping_cfs,archive_depletion_cfs,depletion_cfs,streamflow_cfs
gen=42_member=7080_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,35.2182188,35.21819334968434,113.83072254968432,3.313,2.885761231092316,5.714238768907684
gen=47_member=8007_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,34.1347424,34.13470291303967,112.74723211303967,2.85212,2.46378776410336,6.1362122358966396
gen=35_member=5961_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,36.8771876,36.87726444522587,115.48979364522586,4.16397,3.685378431081327,4.9146215689186725
gen=31_member=5281_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,33.1156552,33.11569694121411,111.72822614121412,2.52766,2.1792107597426202,6.420789240257379
gen=44_member=7417_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,28.040048399999996,28.04007293817745,106.65260213817746,1.50233,1.2554923475547564,7.344507652445243
gen=32_member=5429_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,36.214580399999996,36.214597535229515,114.82712673522953,3.8078,3.350791491988894,5.2492085080111055
gen=37_member=6347_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,35.6629276,35.66303769617801,114.275566896178,3.52921,3.0876094339391895,5.512390566060811
gen=42_member=7094_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,32.7239728,32.72396444274264,111.33649364274265,2.40462,2.069340797737991,6.530659202262008
gen=45_member=7577_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,33.348481199999995,33.348578128286576,111.96110732828657,2.59343,2.23746622071716,6.36253377928284
gen=38_member=6402_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,30.511791600000002,30.51186014513365,109.12438934513365,1.8927,1.6027253468531764,6.997274653146823
gen=31_member=5196_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,37.154128,37.154036317385696,115.76656551738569,4.37901,3.8834755159297885,4.716524484070211
gen=41_member=6995_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,33.0581728,33.05810757863159,111.6706367786316,2.50823,2.1620544702247426,6.4379455297752575
gen=39_member=6611_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,35.8961992,35.89623286365389,114.5087620636539,3.66312,3.2163575789009164,5.383642421099083
gen=49_member=8310_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,30.436708,30.43676948862573,109.04929868862573,1.88142,1.5915195840465668,7.008480415953433
gen=41_member=6917_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,30.7027312,30.7026693264571,109.3151985264571,1.93448,1.6408398366905879,6.959160163309412
gen=42_member=7156_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,30.610492,30.610510708305725,109.22303990830572,1.91823,1.6259722775702254,6.974027722429774
gen=29_member=4898_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,35.9271684,35.92717187396659,114.5397010739666,3.68037,3.2235988868320016,5.376401113167998
gen=47_member=7961_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,32.81844,32.81846706326812,111.43099626326813,2.42627,2.0880798437019106,6.511920156298089
gen=31_member=5213_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,34.374698,34.37459988167344,112.98712908167344,2.94698,2.560624892938228,6.039375107061772
gen=33_member=5529_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,18.329822840000002,18.32982475749499,96.94235395749497,0.902294,0.7322488591618179,7.867751140838182
gen=41_member=6902_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,29.628389600000002,29.628353465378915,108.24088266537892,1.72975,1.4572289711698931,7.142771028830106
gen=43_member=7373_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,30.566823199999998,30.566917442941545,109.17944664294156,1.90841,1.6166096706099222,6.983390329390078
gen=43_member=7354_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,36.3656388,36.365559376347385,114.97808857634739,3.91205,3.4491591079914947,5.150840892008505
gen=48_member=8255_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,18.692073360000002,18.692080334260165,97.30460953426017,0.907206,0.7371745004331564,7.862825499566843
gen=38_member=6443_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,31.6712428,31.67115470758055,110.28368390758054,2.14746,1.8351779931980425,6.764822006801957
gen=47_member=7988_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,30.769794,30.769795007202468,109.38232420720249,1.94462,1.6493506532888156,6.9506493467111845
gen=37_member=6360_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,28.05609,28.056013799679008,106.668542999679,1.51193,1.2579308045013107,7.342069195498689
gen=48_member=8171_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,34.994082,34.99403631605541,113.60656551605543,3.20978,2.792290436071034,5.807709563928966
gen=45_member=7732_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,28.232101999999998,28.232171596528566,106.84470079652857,1.52704,1.2745391879482677,7.325460812051732
gen=35_member=5956_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,34.0774828,34.07740547464268,112.6899346746427,2.82984,2.442817280847981,6.1571827191520185
gen=45_member=7623_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,26.867897600000003,26.867886619436277,105.48041581943627,1.35875,1.1172807549130448,7.482719245086955
gen=34_member=5765_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,30.9233032,30.92338623359191,109.5359154335919,1.98173,1.683222714250773,6.916777285749227
gen=38_member=6501_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,32.3964568,32.396349530682755,111.00887873068277,2.32041,1.9916879975955948,6.608312002404405
gen=48_member=8203_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,32.4539392,32.453841272609736,111.06637047260975,2.33521,2.0058669141504546,6.5941330858495455
gen=47_member=7974_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,35.0424296,35.04236881028093,113.65489801028093,3.23167,2.811586510847658,5.788413489152342
gen=42_member=7123_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,34.3967552,34.396745119239434,113.00927431923942,2.95964,2.5747069211577682,6.025293078842232
gen=30_member=5110_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,36.395271199999996,36.39534938259375,115.00787858259373,3.93251,3.4694281092548,5.1305718907452
gen=40_member=6879_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,35.52546,35.52547804840835,114.13800724840836,3.47595,3.0348093512627012,5.565190648737298
gen=31_member=5217_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,36.452308,36.4522647735805,115.0647939735805,3.94088,3.473061631099912,5.126938368900088
gen=42_member=7215_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,34.9225632,34.92253563470857,113.53506483470858,3.17583,2.764000236909165,5.835999763090834
gen=37_member=6211_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,20.656456399999996,20.656455308041814,99.26898450804181,1.01369,0.8260797992910766,7.773920200708923
gen=40_member=6803_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,33.8223768,33.822321012801254,112.43485021280125,2.72359,2.354306639919802,6.245693360080198
gen=30_member=5155_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,34.1209288,34.12094915647915,112.73347835647915,2.84803,2.470451063773291,6.129548936226708
gen=32_member=5405_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,27.866487199999998,27.866536503306772,106.47906570330677,1.47179,1.225051279109872,7.374948720890128
gen=37_member=6224_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,35.2442864,35.24434680969291,113.85687600969291,3.32624,2.8977847447190945,5.702215255280905
gen=36_member=6188_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,26.545060399999997,26.54503702240775,105.15756622240775,1.34227,1.1073440246727355,7.492655975327264
gen=44_member=7508_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,35.030844,35.030748929325185,113.64327812932517,3.22133,2.8024625773794325,5.797537422620567
gen=48_member=8233_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,34.676369199999996,34.67641402474263,113.28894322474264,3.06245,2.6647926955622774,5.935207304437722
gen=27_member=4602_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,31.533998,31.534063129350688,110.1465923293507,2.12737,1.8131704964157775,6.786829503584222
gen=34_member=5714_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,35.2895148,35.289422752427136,113.90195195242715,3.37452,2.9623004866539495,5.63769951334605
gen=33_member=5592_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,32.9057776,32.90581117439859,111.5183403743986,2.46009,2.119063538502073,6.480936461497927
gen=46_member=7897_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,34.6601048,34.66001472979494,113.27254392979495,3.05438,2.6590219882605206,5.940978011739479
gen=44_member=7516_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,36.109196,36.10912532430648,114.72165452430647,3.75377,3.3015947055391774,5.298405294460823
gen=47_member=8023_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,36.075776,36.0756878960716,114.68821709607163,3.73629,3.285573009159548,5.314426990840452
gen=43_member=7367_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,35.8665668,35.86655852747779,114.47908772747779,3.64645,3.196009164284323,5.4039908357156765
gen=41_member=6969_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,34.0139848,34.01408910075473,112.62661830075474,2.81773,2.432245136417362,6.167754863582638
gen=34_member=5825_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,21.687307439999998,21.6872977704652,100.29982697046519,1.03166,0.8370623157038662,7.7629376842961335
gen=40_member=6799_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,34.952641199999995,34.952751930942966,113.56528113094296,3.18988,2.7745281637808015,5.825471836219198
gen=36_member=6120_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,35.9581376,35.95802982865704,114.57055902865704,3.68918,3.2416155466355976,5.358384453364402
gen=43_member=7295_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,35.5167708,35.51686845465705,114.12939765465704,3.46262,3.0283641282647333,5.571635871735266
gen=37_member=6202_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,29.765634399999996,29.765572548609313,108.37810174860931,1.7877,1.5095427367091834,7.0904572632908165
gen=41_member=6991_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,36.3934888,36.393381324833584,115.00591052483358,3.91812,3.451806066176078,5.148193933823922
gen=34_member=5786_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,35.6983528,35.69845644451818,114.31098564451818,3.5556,3.1108797924403526,5.4891202075596475
gen=46_member=7820_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,35.8603284,35.860377441964175,114.47290664196417,3.63264,3.1860253718265286,5.413974628173471
gen=49_member=8399_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,35.851862,35.85181623963164,114.46434543963164,3.62622,3.1800976419965234,5.419902358003476
gen=34_member=5808_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,36.496199600000004,36.496093279758526,115.10862247975852,3.95771,3.4943351093924493,5.10566489060755
gen=43_member=7329_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,34.9811596,34.981147257172495,113.59367645717249,3.19666,2.7805631168804865,5.819436883119513
gen=42_member=7088_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,35.7903692,35.79047148072272,114.40300068072271,3.60323,3.1571491407692505,5.442850859230749
gen=45_member=7708_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,33.8571336,33.85718549462576,112.46971469462578,2.7429,2.37063072501346,6.2293692749865395
gen=32_member=5495_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,25.922334399999997,25.92224315458362,104.53477235458361,1.29931,1.0661171254766506,7.533882874523349
gen=41_member=6992_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,35.8253488,35.82539989519937,114.43792909519937,3.61253,3.167486445214978,5.432513554785022
gen=44_member=7474_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,35.6065592,35.60659604089044,114.21912524089045,3.50006,3.058820964493686,5.541179035506314
gen=38_member=6529_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,34.6110888,34.611036113818564,113.22356531381857,3.04111,2.647126583414318,5.952873416585682
gen=38_member=6418_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,34.4430976,34.443010318174956,113.05553951817497,2.97833,2.591447034828664,6.008552965171336
gen=42_member=7193_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,33.445622,33.44556490244684,112.05809410244683,2.62386,2.264178663262014,6.335821336737986
gen=40_member=6846_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,33.0759968,33.07610629167887,111.68863549167887,2.5122,2.163970539280173,6.436029460719826
gen=42_member=7137_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,31.799798399999997,31.799870105395673,110.41239930539568,2.16651,1.8504603957161512,6.749539604283848
gen=41_member=6951_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,31.7882128,31.788273688982024,110.40080288898203,2.16614,1.8531791777140172,6.746820822285983
gen=44_member=7514_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,34.407672399999996,34.40775328560086,113.02028248560086,2.96984,2.58202748721128,6.01797251278872
gen=26_member=4423_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,32.826238,32.826298754166096,111.43882795416609,2.44423,2.104809362239836,6.495190637760164
gen=30_member=5151_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,36.297461999999996,36.297392702126395,114.9099219021264,3.85519,3.3973013946984216,5.202698605301578
gen=36_member=6144_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,34.510605999999996,34.510550189225945,113.12307938922596,3.00686,2.617030361835826,5.982969638164174
gen=41_member=6946_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,35.683425199999995,35.683385394119824,114.29591459411984,3.5443,3.1018185499940376,5.498181450005962
gen=43_member=7239_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,35.7208556,35.72083483075705,114.33336403075705,3.56889,3.1237182097112797,5.47628179028872
gen=20_member=3413_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,32.9545708,32.95461211746549,111.5671413174655,2.47644,2.1335439573373653,6.466456042662634
gen=35_member=5913_pso,50,transmissivity_zminus_2p00,transmissivity,Transmissivity,T,0.8,1360.0,1700.0,0.022190548492442997,0.8,1360.0,,,21.26195996,21.261970620979778,99.87449982097976,1.01633,0.8251974011247589,7.77480259887524
