member,generation,scenario,scenario_label,T_factor,S_factor,T_value,S_value,base_T_value,base_S_value,archive_pumping_objective_cfs,pumping_objective_reeval_cfs,full_model_total_pumping_cfs,archive_depletion_cfs,depletion_cfs,streamflow_cfs
gen=50_member=8584_pso,50,Tzplus2p00_Szminus1p00,"T 1.20, S 0.90",1.2,0.9,2040.0,0.108,1700.0,0.12,36.776259200000005,36.77633515260383,115.38886435260383,4.09976,4.760618458566032,3.8393815414339674
gen=50_member=8572_pso,50,Tzplus2p00_Szminus1p00,"T 1.20, S 0.90",1.2,0.9,2040.0,0.108,1700.0,0.12,35.3808628,35.38077037906462,113.99329957906461,3.38958,3.9989810087571374,4.601018991242862
gen=50_member=8550_pso,50,Tzplus2p00_Szminus1p00,"T 1.20, S 0.90",1.2,0.9,2040.0,0.108,1700.0,0.12,35.4354488,35.43550778076299,114.048036980763,3.41089,4.022611286826056,4.577388713173944
gen=50_member=8507_pso,50,Tzplus2p00_Szminus1p00,"T 1.20, S 0.90",1.2,0.9,2040.0,0.108,1700.0,0.12,29.1130532,29.113125122660595,107.72565432266059,1.64928,2.0395070827237354,6.560492917276264
gen=50_member=8467_pso,50,Tzplus2p00_Szminus1p00,"T 1.20, S 0.90",1.2,0.9,2040.0,0.108,1700.0,0.12,28.4317308,28.431750054504132,107.04427925450413,1.56923,1.947043193437335,6.652956806562665
gen=50_member=8487_pso,50,Tzplus2p00_Szminus1p00,"T 1.20, S 0.90",1.2,0.9,2040.0,0.108,1700.0,0.12,35.5025116,35.50262187067714,114.11515107067714,3.45215,4.064922702192478,4.535077297807522
152,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,39.0853584,39.0854414587126,117.6979706587126,4.78258,5.237737521243567,3.362262478756433
gen=36_member=6021_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,15.73043752,15.730428646974957,94.34295784697495,0.811083,0.9511505077999739,7.648849492200026
16,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,38.467534,38.46752870631738,117.08005790631736,4.48927,4.929263345035269,3.6707366549647302
130,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,38.6001,38.60014577795708,117.21267497795709,4.69071,5.1393260366952305,3.460673963304769
95,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,38.900657200000005,38.90068138512153,117.51321058512153,4.70127,5.155615917614863,3.4443840823851364
156,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,37.6137644,37.61379239712806,116.22632159712806,4.4265,4.85790173212855,3.74209826787145
gen=47_member=7948_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,28.5299856,28.529932454502454,107.14246165450244,1.5703,1.8033818265877684,6.796618173412231
gen=48_member=8161_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,24.5082228,24.508282368015493,103.1208115680155,1.17026,1.372113089821399,7.227886910178601
gen=33_member=5661_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,36.8916696,36.89173247767671,115.50426167767671,4.21575,4.636096123135834,3.9639038768641655
gen=47_member=7921_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,37.0291372,37.029124549782175,115.6416537497822,4.27101,4.693302995818743,3.9066970041812565
gen=40_member=6722_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,29.2066292,29.206608318766545,107.81913751876654,1.65561,1.8964581173616406,6.703541882638359
gen=48_member=8113_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,37.0135412,37.01352492542517,115.62605412542518,4.2324,4.653037028738871,3.9469629712611285
gen=48_member=8218_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,36.6236412,36.62363801974855,115.23616721974857,4.03399,4.441663281946725,4.158336718053275
gen=42_member=7058_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,17.825114,17.82511697626178,96.4376461762618,0.864582,1.0214102519689474,7.578589748031052
gen=48_member=8245_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,36.87897,36.87888641911074,115.49141561911075,4.17121,4.590022441288414,4.009977558711586
gen=41_member=6922_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,32.1159516,32.11592080418332,110.72845000418333,2.24821,2.5374703461551538,6.062529653844846
gen=41_member=6885_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,16.94815092,16.94814371857778,95.56067291857778,0.828565,0.9751742864658153,7.624825713534184
gen=37_member=6262_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,25.3729096,25.372800727077287,103.98532992707726,1.2425,1.4481936315529214,7.151806368447078
gen=39_member=6554_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,22.91498,22.91493475179726,101.52746395179726,1.07599,1.2670867843489986,7.332913215651001
gen=44_member=7409_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,29.026161199999997,29.02617500954204,107.63870420954201,1.61819,1.8543269324221938,6.745673067577806
gen=33_member=5597_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,20.425457360000003,20.425447005160812,99.03797620516082,0.993719,1.1648136638696718,7.435186336130328
gen=35_member=5926_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,28.758578399999998,28.75848621927199,107.371015419272,1.60584,1.8415130725315336,6.758486927468466
gen=42_member=7147_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,36.785394,36.78548226240043,115.39801146240043,4.12536,4.5416170902135695,4.05838290978643
gen=47_member=7992_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,37.303181200000004,37.30318347661641,115.91571267661642,4.41535,4.846219246668694,3.7537807533313057
gen=44_member=7479_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,29.72709,29.726992928553695,108.3395221285537,1.7727,2.024444919051799,6.575555080948201
gen=46_member=7840_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,27.838414399999998,27.838357196260656,106.45088639626066,1.46259,1.6848468703360753,6.915153129663924
gen=36_member=6076_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,37.071692,37.07165394641189,115.6841831464119,4.31441,4.7403801623919035,3.859619837608096
gen=39_member=6576_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,24.576845199999998,24.57679423226629,103.18932343226629,1.21064,1.4101845251101375,7.189815474889862
gen=46_member=7833_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,30.2738412,30.273822445456965,108.88635164545695,1.83739,2.0942547472643085,6.505745252735691
gen=36_member=6039_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,34.2367848,34.236759922666806,112.84928912266682,2.88658,3.2281506114737093,5.37184938852629
gen=45_member=7630_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,20.27341864,20.273425248681576,98.88595444868157,0.964314,1.1378990956170412,7.462100904382958
gen=41_member=7002_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,31.456018,31.456010064777686,110.0685392647777,2.09323,2.371126038284215,6.2288739617157844
gen=44_member=7416_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,22.539562,22.53949283051267,101.15202203051267,1.03735,1.2241376271043507,7.375862372895649
gen=48_member=8130_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,30.2965668,30.29664546331896,108.90917466331896,1.8663,2.124617094468374,6.475382905531625
gen=42_member=7150_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,23.0183592,23.018345966531463,101.63087516653145,1.08725,1.2714775342897726,7.328522465710227
gen=46_member=7861_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,36.5779672,36.57795625745423,115.19048545745423,4.0076,4.417761094348049,4.182238905651951
gen=47_member=8013_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,24.1898416,24.189885878306495,102.80241507830647,1.14776,1.3440405884034146,7.255959411596585
gen=34_member=5833_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,37.0554276,37.05546674905064,115.66799594905063,4.29346,4.7175703586839255,3.882429641316074
gen=29_member=4835_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,31.1628132,31.16289112554577,109.77542032554577,2.02499,2.2987445486219364,6.301255451378063
gen=43_member=7309_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,28.36244,28.362383210764136,106.97491241076413,1.53641,1.7660783411757266,6.8339216588242735
gen=42_member=7162_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,34.2657488,34.265693983561704,112.87822318356172,2.92099,3.264087272928524,5.3359127270714755
gen=43_member=7394_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,29.6994628,29.69937939750987,108.31190859750988,1.74092,1.9893938943686706,6.610606105631329
gen=47_member=7994_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,27.7078536,27.707961235794844,106.32049043579485,1.42551,1.644580312515043,6.955419687484957
gen=48_member=8212_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,25.5088176,25.50891213870453,104.12144133870451,1.2664,1.472422535503973,7.127577464496026
gen=34_member=5718_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,19.217970479999998,19.217975104740983,97.83050430474097,0.92753,1.0836333547001014,7.5163666452998985
gen=40_member=6749_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,32.0337384,32.033822459218676,110.64635165921867,2.22633,2.5158065638418545,6.084193436158145
gen=45_member=7712_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,31.9644476,31.96441941761888,110.57694861761888,2.20694,2.4945051619536005,6.105494838046399
gen=49_member=8286_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,31.885799199999997,31.88574680923485,110.49827600923484,2.18552,2.471844638009856,6.128155361990144
gen=47_member=7987_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,32.3378604,32.3379503115816,110.95047951158162,2.30822,2.602935310831735,5.997064689168265
gen=42_member=7104_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,37.1305112,37.1305477391165,115.7430769391165,4.35228,4.780064663016278,3.819935336983722
gen=44_member=7536_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,23.466855600000002,23.46684587614881,102.0793750761488,1.11985,1.3090051292809233,7.290994870719077
gen=38_member=6480_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,31.4072248,31.407133065935877,110.01966226593586,2.07448,2.3550094863924524,6.244990513607547
gen=43_member=7269_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,36.833296,36.83339971387087,115.44592891387086,4.14372,4.561060862689505,4.038939137310495
gen=35_member=5948_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,37.07392,37.07384621264411,115.68637541264411,4.33924,4.766171737570191,3.833828262429809
gen=29_member=4871_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,17.843495,17.843497187733753,96.45602638773376,0.881544,1.0337517275648143,7.566248272435185
gen=36_member=6031_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,31.3383796,31.338390787551674,109.95091998755169,2.05415,2.33164112668643,6.26835887331357
gen=39_member=6689_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,29.4165068,29.416418185838467,108.02894738583845,1.67871,1.9211508611806565,6.678849138819343
gen=46_member=7811_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,30.8479968,30.84800808580873,109.46053728580873,1.95962,2.2276717456377937,6.3723282543622055
gen=36_member=6150_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,29.510305600000002,29.510270949002532,108.12280014900254,1.71536,1.9612164352167136,6.638783564783286
gen=28_member=4698_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,19.62453592,19.62453473077234,98.23706393077234,0.948853,1.1173044321421342,7.482695567857865
gen=45_member=7580_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,29.4198488,29.41977376399195,108.03230296399194,1.6928,1.9361290535190925,6.663870946480907
gen=37_member=6318_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,36.3585092,36.35850397821222,114.97103317821221,3.89263,4.293343058485943,4.306656941514056
gen=39_member=6634_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,37.24659,37.24656995207669,115.8590991520767,4.3792,4.808433779712011,3.7915662202879883
gen=46_member=7788_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,32.533256,32.533172613400616,111.1457018134006,2.35444,2.6540728313684703,5.945927168631529
gen=46_member=7881_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,27.1929628,27.192862415219388,105.80539161521938,1.37653,1.5952851432623716,7.004714856737628
gen=27_member=4566_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,34.2026964,34.20265674649548,112.8151859464955,2.87573,3.2202994201385775,5.379700579861423
gen=39_member=6698_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,33.52026,33.52015097310551,112.13268017310553,2.6497,2.972450020084181,5.627549979915819
gen=41_member=6986_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,35.7676436,35.767651554973604,114.38018075497361,3.58673,3.9766696366812186,4.623330363318781
gen=41_member=6973_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,35.1593996,35.15947657236159,113.77200577236158,3.28388,3.6571721479592623,4.942827852040738
gen=27_member=4568_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,32.5586552,32.558684654753776,111.17121385475377,2.37042,2.669381931760354,5.930618068239646
gen=37_member=6357_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,32.625718,32.62572860768373,111.23825780768374,2.3887,2.691466942990186,5.908533057009814
gen=47_member=8006_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,36.7613316,36.761407828424296,115.37393702842431,4.09604,4.507221415903286,4.092778584096713
gen=41_member=6898_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,31.489438,31.489447863162184,110.10197706316218,2.11934,2.4017148630887504,6.198285136911249
gen=39_member=6668_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,33.933108399999995,33.933030846740984,112.545560046741,2.77099,3.1036624928840255,5.496337507115975
gen=48_member=8200_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,34.8907028,34.89080581472363,113.50333501472363,3.16725,3.532109630437387,5.067890369562613
gen=32_member=5452_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,34.8474796,34.84753054005696,113.46005974005696,3.14182,3.5035647007440898,5.09643529925591
gen=44_member=7522_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,33.1631116,33.16311565476033,111.77564485476033,2.53937,2.852580100709353,5.747419899290646
gen=45_member=7699_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,25.6714616,25.671464649350018,104.28399384935003,1.28466,1.4883017152450317,7.111698284754968
gen=38_member=6478_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,35.2785976,35.27857906393331,113.8911082639333,3.35376,3.731539082391147,4.868460917608853
gen=48_member=8105_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,36.5527908,36.55273076856624,115.16525996856623,3.9902,4.3967995835383675,4.203200416461632
gen=47_member=7995_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,36.497536399999994,36.49744644974915,115.10997564974916,3.97511,4.385159532086331,4.214840467913668
gen=38_member=6507_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,36.2430988,36.243072285057984,114.85560148505799,3.82686,4.224913810537774,4.375086189462226
gen=47_member=8017_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,26.3334004,26.33332130996634,104.94585050996633,1.31111,1.521026547046576,7.078973452953424
gen=28_member=4806_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,36.335338,36.335363024535646,114.94789222453565,3.87574,4.275658872792277,4.324341127207723
gen=33_member=5559_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,32.1440244,32.1440689013816,110.7565981013816,2.27771,2.5728123335361666,6.027187666463833
gen=28_member=4728_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,25.063886,25.063855919912235,103.67638511991223,1.21593,1.4178428928041393,7.18215710719586
gen=30_member=4999_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,33.9879172,33.98794532305361,112.60047452305362,2.78942,3.1279367895592887,5.4720632104407105
gen=47_member=7949_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,31.069014399999997,31.068968509771572,109.68149770977158,1.99378,2.26517077504311,6.33482922495689
gen=37_member=6216_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,34.7610332,34.76111558406628,113.37364478406629,3.104,3.4614370601258417,5.1385629398741575
gen=35_member=5892_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,33.624976,33.6250096550061,112.23753885500611,2.6693,2.9937603300218205,5.606239669978179
gen=47_member=7933_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,26.4996092,26.49956968298791,105.11209888298791,1.3367,1.5484158958305136,7.051584104169486
gen=42_member=7127_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,33.1831636,33.183068642146345,111.79559784214636,2.56094,2.8761351283894077,5.723864871610592
gen=46_member=7815_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,30.2096748,30.209600453547942,108.82212965354798,1.82093,2.075811470385666,6.524188529614333
gen=41_member=6988_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,27.9351096,27.935094147883344,106.54762334788336,1.48478,1.712591527667292,6.887408472332708
gen=39_member=6630_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,32.2866164,32.28667995166453,110.89920915166454,2.28023,2.57183516761431,6.02816483238569
gen=46_member=7750_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,33.3573932,33.35737322320111,111.9699024232011,2.61481,2.9391915785890808,5.660808421410919
gen=47_member=8066_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,36.1452896,36.14526258672567,114.75779178672568,3.76811,4.163708209704792,4.436291790295208
gen=49_member=8375_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,33.014504,33.01442462041577,111.62695382041578,2.48535,2.794100593287758,5.805899406712242
gen=48_member=8129_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,36.633444399999995,36.63353389800296,115.24606309800296,4.0627,4.472060539329497,4.127939460670502
gen=39_member=6585_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,34.7828676,34.78292178056862,113.39545098056861,3.109,3.4661345576140357,5.133865442385964
gen=47_member=8011_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,35.1213008,35.12122980345115,113.73375900345114,3.26403,3.6351434699505445,4.964856530049455
gen=40_member=6726_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,31.242575600000002,31.242517549639818,109.85504674963983,2.03707,2.312395565965387,6.287604434034613
gen=44_member=7543_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,35.1870268,35.18705597340057,113.79958517340057,3.29833,3.67234424677528,4.92765575322472
gen=43_member=7287_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,33.646587600000004,33.64656535247972,112.25909455247972,2.68124,3.0063248506908233,5.593675149309176
gen=41_member=6982_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,36.2787468,36.278668778733376,114.89119797873339,3.84028,4.240578301393057,4.359421698606942
gen=33_member=5577_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,34.0012852,34.00137781832889,112.6139070183289,2.80281,3.145146321195964,5.454853678804035
gen=48_member=8183_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,34.7057788,34.70587203703935,113.31840123703935,3.0773,3.4312953896252454,5.168704610374754
gen=48_member=8234_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,23.7818948,23.781937390842728,102.39446659084273,1.1268,1.3163043986384275,7.283695601361572
gen=42_member=7080_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,35.2182188,35.21819334968434,113.83072254968432,3.313,3.688062642788676,4.911937357211324
gen=47_member=8007_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,34.1347424,34.13470291303967,112.74723211303967,2.85212,3.1981504977500137,5.401849502249986
gen=35_member=5961_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,36.8771876,36.87726444522587,115.48979364522586,4.16397,4.579917439162114,4.020082560837886
gen=31_member=5281_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,33.1156552,33.11569694121411,111.72822614121412,2.52766,2.8402432306122343,5.759756769387765
gen=44_member=7417_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,28.040048399999996,28.04007293817745,106.65260213817746,1.50233,1.7295479571030068,6.870452042896993
gen=32_member=5429_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,36.214580399999996,36.214597535229515,114.82712673522953,3.8078,4.206055409004533,4.393944590995467
gen=37_member=6347_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,35.6629276,35.66303769617801,114.275566896178,3.52921,3.915473816047592,4.684526183952407
