member,generation,scenario,parameter_name,parameter_label,parameter_symbol,parameter_factor,parameter_value,base_parameter_value,probability_weight,T_factor,T_value,S_factor,S_value,archive_pumping_objective_cfs,pumping_objective_reeval_cfs,full_model_total_pumping_cfs,archive_depletion_cfs,depletion_cfs,streamflow_cfs
gen=37_member=6347_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,35.6629276,35.66303769617801,114.275566896178,3.52921,3.2314707835207326,5.368529216479267
gen=42_member=7094_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,32.7239728,32.72396444274264,111.33649364274265,2.40462,2.177483550520328,6.422516449479671
gen=45_member=7577_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,33.348481199999995,33.348578128286576,111.96110732828657,2.59343,2.352735796401185,6.247264203598815
gen=38_member=6402_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,30.511791600000002,30.51186014513365,109.12438934513365,1.8927,1.6960623206120633,6.903937679387936
gen=31_member=5196_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,37.154128,37.154036317385696,115.76656551738569,4.37901,4.045632500387953,4.554367499612047
gen=41_member=6995_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,33.0581728,33.05810757863159,111.6706367786316,2.50823,2.2738494597836865,6.326150540216313
gen=39_member=6611_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,35.8961992,35.89623286365389,114.5087620636539,3.66312,3.361992931981058,5.238007068018941
gen=49_member=8310_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,30.436708,30.43676948862573,109.04929868862573,1.88142,1.6848049651594055,6.915195034840594
gen=41_member=6917_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,30.7027312,30.7026693264571,109.3151985264571,1.93448,1.735385689244009,6.864614310755991
gen=42_member=7156_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,30.610492,30.610510708305725,109.22303990830572,1.91823,1.7200140518563343,6.879985948143665
gen=29_member=4898_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,35.9271684,35.92717187396659,114.5397010739666,3.68037,3.3726771637825834,5.227322836217416
gen=47_member=7961_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,32.81844,32.81846706326812,111.43099626326813,2.42627,2.1971603210071757,6.402839678992824
gen=31_member=5213_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,34.374698,34.37459988167344,112.98712908167344,2.94698,2.68590966406814,5.91409033593186
gen=33_member=5529_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,18.329822840000002,18.32982475749499,96.94235395749497,0.902294,0.7866364598965627,7.8133635401034365
gen=41_member=6902_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,29.628389600000002,29.628353465378915,108.24088266537892,1.72975,1.5448071879684877,7.055192812031512
gen=43_member=7373_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,30.566823199999998,30.566917442941545,109.17944664294156,1.90841,1.7105387794838307,6.889461220516169
gen=43_member=7354_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,36.3656388,36.365559376347385,114.97808857634739,3.91205,3.600172869558287,4.999827130441712
gen=48_member=8255_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,18.692073360000002,18.692080334260165,97.30460953426017,0.907206,0.7913417123934795,7.80865828760652
gen=38_member=6443_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,31.6712428,31.67115470758055,110.28368390758054,2.14746,1.9356940738994384,6.664305926100561
gen=47_member=7988_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,30.769794,30.769795007202468,109.38232420720249,1.94462,1.7444181733681774,6.8555818266318225
gen=37_member=6360_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,28.05609,28.056013799679008,106.668542999679,1.51193,1.339561665164667,7.2604383348353325
gen=48_member=8171_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,34.994082,34.99403631605541,113.60656551605543,3.20978,2.927930943170517,5.672069056829482
gen=45_member=7732_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,28.232101999999998,28.232171596528566,106.84470079652857,1.52704,1.3563680589227625,7.243631941077237
gen=35_member=5956_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,34.0774828,34.07740547464268,112.6899346746427,2.82984,2.5678377901929577,6.032162209807042
gen=45_member=7623_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,26.867897600000003,26.867886619436277,105.48041581943627,1.35875,1.1951710467957783,7.4048289532042215
gen=34_member=5765_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,30.9233032,30.92338623359191,109.5359154335919,1.98173,1.7793425881818152,6.820657411818185
gen=38_member=6501_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,32.3964568,32.396349530682755,111.00887873068277,2.32041,2.0976760139870976,6.502323986012902
gen=48_member=8203_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,32.4539392,32.453841272609736,111.06637047260975,2.33521,2.112115593848592,6.487884406151408
gen=47_member=7974_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,35.0424296,35.04236881028093,113.65489801028093,3.23167,2.9481154507091194,5.65188454929088
gen=42_member=7123_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,34.3967552,34.396745119239434,113.00927431923942,2.95964,2.6996810127970847,5.900318987202915
gen=30_member=5110_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,36.395271199999996,36.39534938259375,115.00787858259373,3.93251,3.620529490486785,4.979470509513215
gen=40_member=6879_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,35.52546,35.52547804840835,114.13800724840836,3.47595,3.1785227399018927,5.421477260098107
gen=31_member=5217_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,36.452308,36.4522647735805,115.0647939735805,3.94088,3.6258782129332805,4.97412178706672
gen=42_member=7215_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,34.9225632,34.92253563470857,113.53506483470858,3.17583,2.897652778850876,5.7023472211491235
gen=37_member=6211_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,20.656456399999996,20.656455308041814,99.26898450804181,1.01369,0.8861003544168867,7.713899645583113
gen=40_member=6803_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,33.8223768,33.822321012801254,112.43485021280125,2.72359,2.4738895655034443,6.126110434496555
gen=30_member=5155_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,34.1209288,34.12094915647915,112.73347835647915,2.84803,2.592894384735368,6.007105615264631
gen=32_member=5405_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,27.866487199999998,27.866536503306772,106.47906570330677,1.47179,1.303844447083848,7.296155552916152
gen=37_member=6224_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,35.2442864,35.24434680969291,113.85687600969291,3.32624,3.0371792055444216,5.562820794455578
gen=36_member=6188_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,26.545060399999997,26.54503702240775,105.15756622240775,1.34227,1.1830877997117766,7.416912200288223
gen=44_member=7508_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,35.030844,35.030748929325185,113.64327812932517,3.22133,2.9385597238765353,5.661440276123464
gen=48_member=8233_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,34.676369199999996,34.67641402474263,113.28894322474264,3.06245,2.7937622281732466,5.806237771826753
gen=27_member=4602_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,31.533998,31.534063129350688,110.1465923293507,2.12737,1.9143280765683421,6.6856719234316575
gen=34_member=5714_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,35.2895148,35.289422752427136,113.90195195242715,3.37452,3.0962450350922417,5.503754964907758
gen=33_member=5592_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,32.9057776,32.90581117439859,111.5183403743986,2.46009,2.229144290072623,6.370855709927376
gen=46_member=7897_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,34.6601048,34.66001472979494,113.27254392979495,3.05438,2.7873057057488033,5.812694294251196
gen=44_member=7516_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,36.109196,36.10912532430648,114.72165452430647,3.75377,3.4490489085255613,5.150951091474438
gen=47_member=8023_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,36.075776,36.0756878960716,114.68821709607163,3.73629,3.4325510055999024,5.167448994400097
gen=43_member=7367_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,35.8665668,35.86655852747779,114.47908772747779,3.64645,3.342919144120106,5.257080855879893
gen=41_member=6969_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,34.0139848,34.01408910075473,112.62661830075474,2.81773,2.5567670506894014,6.043232949310598
gen=34_member=5825_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,21.687307439999998,21.6872977704652,100.29982697046519,1.03166,0.8993230880334825,7.700676911966517
gen=40_member=6799_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,34.952641199999995,34.952751930942966,113.56528113094296,3.18988,2.9094351707550623,5.690564829244938
gen=36_member=6120_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,35.9581376,35.95802982865704,114.57055902865704,3.68918,3.387532058821602,5.212467941178398
gen=43_member=7295_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,35.5167708,35.51686845465705,114.12939765465704,3.46262,3.1697176957248896,5.43028230427511
gen=37_member=6202_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,29.765634399999996,29.765572548609313,108.37810174860931,1.7877,1.5989849944106804,7.001015005589319
gen=41_member=6991_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,36.3934888,36.393381324833584,115.00591052483358,3.91812,3.6039445789418694,4.996055421058131
gen=34_member=5786_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,35.6983528,35.69845644451818,114.31098564451818,3.5556,3.2558409922825975,5.344159007717402
gen=46_member=7820_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,35.8603284,35.860377441964175,114.47290664196417,3.63264,3.3315918002557994,5.268408199744201
gen=49_member=8399_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,35.851862,35.85181623963164,114.46434543963164,3.62622,3.3254762460104357,5.274523753989564
gen=34_member=5808_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,36.496199600000004,36.496093279758526,115.10862247975852,3.95771,3.645503912357897,4.954496087642102
gen=43_member=7329_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,34.9811596,34.981147257172495,113.59367645717249,3.19666,2.91569734453415,5.684302655465849
gen=42_member=7088_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,35.7903692,35.79047148072272,114.40300068072271,3.60323,3.302542713406712,5.297457286593287
gen=45_member=7708_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,33.8571336,33.85718549462576,112.46971469462578,2.7429,2.491103529672438,6.1088964703275614
gen=32_member=5495_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,25.922334399999997,25.92224315458362,104.53477235458361,1.29931,1.1413165851193274,7.458683414880673
gen=41_member=6992_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,35.8253488,35.82539989519937,114.43792909519937,3.61253,3.3125143517922164,5.287485648207783
gen=44_member=7474_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,35.6065592,35.60659604089044,114.21912524089045,3.50006,3.2025558386369513,5.397444161363048
gen=38_member=6529_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,34.6110888,34.611036113818564,113.22356531381857,3.04111,2.7749494886666435,5.825050511333356
gen=38_member=6418_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,34.4430976,34.443010318174956,113.05553951817497,2.97833,2.717025562418809,5.882974437581191
gen=42_member=7193_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,33.445622,33.44556490244684,112.05809410244683,2.62386,2.380537370891763,6.219462629108237
gen=40_member=6846_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,33.0759968,33.07610629167887,111.68863549167887,2.5122,2.2763304237645414,6.323669576235458
gen=42_member=7137_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,31.799798399999997,31.799870105395673,110.41239930539568,2.16651,1.9522384339999372,6.647761566000062
gen=41_member=6951_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,31.7882128,31.788273688982024,110.40080288898203,2.16614,1.9541176172525307,6.645882382747469
gen=44_member=7514_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,34.407672399999996,34.40775328560086,113.02028248560086,2.96984,2.7078123074047102,5.892187692595289
gen=26_member=4423_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,32.826238,32.826298754166096,111.43882795416609,2.44423,2.2143042473302703,6.385695752669729
gen=30_member=5151_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,36.297461999999996,36.297392702126395,114.9099219021264,3.85519,3.546691312456763,5.053308687543236
gen=36_member=6144_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,34.510605999999996,34.510550189225945,113.12307938922596,3.00686,2.743518248772412,5.856481751227587
gen=41_member=6946_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,35.683425199999995,35.683385394119824,114.29591459411984,3.5443,3.2460061336838595,5.35399386631614
gen=43_member=7239_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,35.7208556,35.72083483075705,114.33336403075705,3.56889,3.2687932814013845,5.331206718598615
gen=20_member=3413_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,32.9545708,32.95461211746549,111.5671413174655,2.47644,2.244182530818969,6.35581746918103
gen=35_member=5913_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,21.26195996,21.261970620979778,99.87449982097976,1.01633,0.8863071560006786,7.713692843999321
gen=47_member=7945_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,34.610420399999995,34.610460392456865,113.22298959245687,3.03486,2.769249032163749,5.83075096783625
gen=31_member=5214_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,35.4428012,35.44276706150495,114.05529626150495,3.42253,3.1279116583270508,5.472088341672949
gen=35_member=5893_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,16.002053,16.002041893722712,94.61457109372272,0.813288,0.7093884624290963,7.890611537570903
gen=42_member=7082_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,33.697386,33.697411190937146,112.30994039093714,2.69841,2.4502491172424645,6.149750882757536
gen=44_member=7534_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,34.346848,34.34682017838482,112.95934937838484,2.93385,2.674279021394406,5.925720978605593
gen=45_member=7645_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,35.619036,35.61911037390231,114.23163957390231,3.51669,3.2193121798881013,5.380687820111898
gen=39_member=6590_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,36.736378,36.73640015568762,115.3489293556876,4.09121,3.7733570610729914,4.826642938927009
gen=38_member=6398_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,35.0974612,35.09741973001883,113.70994893001883,3.25449,2.969706119036086,5.630293880963913
gen=45_member=7594_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,36.3103844,36.31039554746737,114.92292474746739,3.8606,3.5520358206166773,5.047964179383323
gen=48_member=8227_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,33.9072636,33.90734269461019,112.51987189461022,2.7553,2.502477492261586,6.097522507738414
gen=30_member=5150_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,36.47793,36.47794126781239,115.0904704678124,3.95517,3.6427523932252717,4.957247606774728
gen=49_member=8327_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,30.106963999999998,30.10695679161178,108.71948599161179,1.80674,1.6153078169693014,6.984692183030698
gen=43_member=7261_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,34.4863208,34.48623759426499,113.09876679426499,2.98936,2.7272789173929803,5.872721082607019
gen=36_member=6133_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,35.8721368,35.87203034437702,114.48455954437703,3.65379,3.3521767427530733,5.247823257246926
gen=41_member=6892_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,29.7658572,29.765857301341477,108.37838650134148,1.79322,1.6041377738832936,6.9958622261167065
gen=47_member=8012_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,35.983982399999995,35.984022812402536,114.59655201240253,3.70111,3.3978139390309843,5.202186060969016
gen=47_member=7966_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,33.7234536,33.72345101193558,112.3359802119356,2.70123,2.453138208579425,6.146861791420575
gen=49_member=8363_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,35.4777808,35.477807888172215,114.09033708817222,3.43975,3.1471362484390237,5.452863751560976
gen=44_member=7456_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,35.4550552,35.454985598383615,114.06751479838361,3.43116,3.136148147871855,5.463851852128144
gen=40_member=6804_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,34.5288756,34.528979791643806,113.14150899164382,3.01687,2.753411440121409,5.84658855987859
gen=38_member=6471_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,35.0604764,35.06049322067706,113.67302242067706,3.24426,2.95985277585851,5.64014722414149
gen=22_member=3634_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,33.487508399999996,33.48751472965719,112.1000439296572,2.63496,2.391390299090899,6.208609700909101
gen=44_member=7539_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,36.0109412,36.01086498046887,114.62339418046886,3.71574,3.412994151216347,5.187005848783652
gen=49_member=8356_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,32.883720399999994,32.88362932713905,111.49615852713904,2.45508,2.2243377567406815,6.375662243259319
gen=46_member=7849_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,33.7256816,33.7256272553146,112.3381564553146,2.71464,2.4655980034475413,6.134401996552459
gen=42_member=7200_pso,50,storage_zplus_1p60,storage,Storage,S,1.1600000000000001,0.13920000000000002,0.12,0.045588999785278535,,,1.1600000000000001,0.13920000000000002,35.3322924,35.33222140569574,113.94475060569573,3.37515,3.0831987416839266,5.5168012583160735
