scenario,T_factor,T_value,probability_weight,member,generation,archive_pumping_objective_gpm,archive_pumping_objective_cfs,archive_total_pumping_gpm,archive_total_pumping_cfs,archive_depletion_cfs,archive_streamflow_cfs,pumping_objective_reeval_gpm,pumping_objective_reeval_cfs,total_pumping_gpm,total_pumping_cfs,full_model_total_pumping_gpm,full_model_total_pumping_cfs,n_model_q_columns,n_objective_q_columns,depletion_obs_name,depletion_cfs,streamflow_cfs,baseline_parameter_depletion_cfs,baseline_parameter_streamflow_cfs,depletion_change_from_baseline_cfs,streamflow_change_from_baseline_cfs,absolute_depletion_error_cfs,absolute_streamflow_error_cfs,streamflow_shortfall_below_baseline_cfs
T_plus_10pct,1.1,1870.0,,gen=37_member=6347_pso,50,16006.7,35.6629276,16006.7,35.6629276,3.52921,5.07079,16006.74941480162,35.66303769617801,16006.74941480162,35.66303769617801,51290.64941480162,114.275566896178,327,86,lpr:total_combined:bdpl,3.728406480635373,4.871593519364627,3.5292051773858613,5.070794822614138,0.19920130324951169,-0.19920130324951124,0.19920130324951169,0.19920130324951124,0.19920130324951124
T_plus_10pct,1.1,1870.0,,gen=42_member=7094_pso,50,14687.6,32.7239728,14687.6,32.7239728,2.40462,6.19538,14687.596248986823,32.72396444274264,14687.596248986823,32.72396444274264,49971.49624898683,111.33649364274264,327,86,lpr:total_combined:bdpl,2.559257955795194,6.040742044204805,2.404624081507928,6.195375918492072,0.15463387428726616,-0.15463387428726705,0.15463387428726616,0.15463387428726705,0.15463387428726705
T_plus_10pct,1.1,1870.0,,gen=45_member=7577_pso,50,14967.9,33.348481199999995,14967.9,33.348481199999995,2.59343,6.00657,14967.943504616956,33.348578128286576,14967.943504616956,33.348578128286576,50251.84350461696,111.96110732828656,327,86,lpr:total_combined:bdpl,2.7564995677647257,5.843500432235274,2.593432230219679,6.006567769780321,0.16306733754504688,-0.16306733754504688,0.16306733754504688,0.16306733754504688,0.16306733754504688
T_plus_10pct,1.1,1870.0,,gen=38_member=6402_pso,50,13694.7,30.5117916,13694.7,30.5117916,1.8927,6.7073,13694.73076532031,30.51186014513365,13694.73076532031,30.51186014513365,48978.63076532031,109.12438934513364,327,86,lpr:total_combined:bdpl,2.026934039407768,6.573065960592231,1.8927029265017543,6.707297073498245,0.13423111290601364,-0.13423111290601408,0.13423111290601364,0.13423111290601408,0.13423111290601408
T_plus_10pct,1.1,1870.0,,gen=31_member=5196_pso,50,16676.0,37.154128,16676.0,37.154128,4.37901,4.22099,16675.958849814047,37.154036317385696,16675.958849814047,37.154036317385696,51959.858849814045,115.76656551738569,327,86,lpr:total_combined:bdpl,4.600428125792511,3.999571874207489,4.3790099839992,4.220990016000799,0.22141814179331032,-0.22141814179331032,0.22141814179331032,0.22141814179331032,0.22141814179331032
T_plus_10pct,1.1,1870.0,,gen=41_member=6995_pso,50,14837.6,33.0581728,14837.6,33.0581728,2.50823,6.09177,14837.570726495327,33.05810757863159,14837.570726495327,33.05810757863159,50121.47072649533,111.6706367786316,327,86,lpr:total_combined:bdpl,2.6674723107191225,5.932527689280877,2.5082290688344937,6.091770931165506,0.1592432418846288,-0.1592432418846288,0.1592432418846288,0.1592432418846288,0.1592432418846288
T_plus_10pct,1.1,1870.0,,gen=39_member=6611_pso,50,16111.4,35.8961992,16111.4,35.8961992,3.66312,4.93688,16111.415109359916,35.89623286365389,16111.415109359916,35.89623286365389,51395.31510935992,114.5087620636539,327,86,lpr:total_combined:bdpl,3.864386441427299,4.735613558572701,3.663118269814579,4.936881730185421,0.20126817161271982,-0.20126817161272026,0.20126817161271982,0.20126817161272026,0.20126817161272026
T_plus_10pct,1.1,1870.0,,gen=49_member=8310_pso,50,13661.0,30.436708,13661.0,30.436708,1.88142,6.718579999999999,13661.02759812645,30.43676948862573,13661.02759812645,30.43676948862573,48944.92759812645,109.04929868862573,327,86,lpr:total_combined:bdpl,2.0157081344947634,6.584291865505236,1.8814224001312525,6.718577599868747,0.13428573436351088,-0.13428573436351154,0.13428573436351088,0.13428573436351154,0.13428573436351154
T_plus_10pct,1.1,1870.0,,gen=41_member=6917_pso,50,13780.4,30.7027312,13780.4,30.7027312,1.93448,6.66552,13780.37222911001,30.7026693264571,13780.37222911001,30.7026693264571,49064.27222911001,109.3151985264571,327,86,lpr:total_combined:bdpl,2.0703266065930963,6.529673393406903,1.9344802970633983,6.665519702936601,0.135846309529698,-0.13584630952969778,0.135846309529698,0.13584630952969778,0.13584630952969778
T_plus_10pct,1.1,1870.0,,gen=42_member=7156_pso,50,13739.0,30.610492,13739.0,30.610492,1.91823,6.681769999999999,13739.00839690562,30.610510708305725,13739.00839690562,30.610510708305725,49022.90839690562,109.22303990830572,327,86,lpr:total_combined:bdpl,2.0536593925696724,6.546340607430327,1.9182267449739132,6.681773255026086,0.13543264759575924,-0.13543264759575901,0.13543264759575924,0.13543264759575901,0.13543264759575901
T_plus_10pct,1.1,1870.0,,gen=29_member=4898_pso,50,16125.3,35.9271684,16125.3,35.9271684,3.68037,4.91963,16125.301559230968,35.92717187396659,16125.301559230968,35.92717187396659,51409.20155923097,114.5397010739666,327,86,lpr:total_combined:bdpl,3.885655815941774,4.714344184058225,3.680374002125098,4.919625997874902,0.2052818138166761,-0.20528181381667654,0.2052818138166761,0.20528181381667654,0.20528181381667654
T_plus_10pct,1.1,1870.0,,gen=47_member=7961_pso,50,14730.0,32.81844,14730.0,32.81844,2.42627,6.173729999999999,14730.012146888746,32.81846706326812,14730.012146888746,32.81846706326812,50013.912146888746,111.43099626326811,327,86,lpr:total_combined:bdpl,2.582177925260652,6.017822074739348,2.4262709560882163,6.173729043911783,0.15590696917243552,-0.15590696917243552,0.15590696917243552,0.15590696917243552,0.15590696917243552
T_plus_10pct,1.1,1870.0,,gen=31_member=5213_pso,50,15428.5,34.374698,15428.5,34.374698,2.94698,5.65302,15428.455961253789,34.37459988167344,15428.455961253789,34.37459988167344,50712.355961253794,112.98712908167344,327,86,lpr:total_combined:bdpl,3.123205537782923,5.476794462217077,2.9469766581836145,5.653023341816385,0.17622887959930855,-0.1762288795993081,0.17622887959930855,0.1762288795993081,0.1762288795993081
T_plus_10pct,1.1,1870.0,,gen=33_member=5529_pso,50,8227.03,18.32982284,8227.03,18.32982284,0.902294,7.697705999999999,8227.030860635094,18.32982475749499,8227.030860635094,18.32982475749499,43510.93086063509,96.94235395749496,327,86,lpr:total_combined:bdpl,0.981903883321766,7.618096116678234,0.9022937938185508,7.697706206181449,0.07961008950321524,-0.07961008950321524,0.07961008950321524,0.07961008950321524,0.07961008950321524
T_plus_10pct,1.1,1870.0,,gen=41_member=6902_pso,50,13298.2,29.6283896,13298.2,29.6283896,1.72975,6.87025,13298.183781588385,29.628353465378915,13298.183781588385,29.628353465378915,48582.08378158839,108.24088266537892,327,86,lpr:total_combined:bdpl,1.8563416970548237,6.743658302945176,1.7297505883192237,6.870249411680776,0.12659110873559998,-0.12659110873559953,0.12659110873559998,0.12659110873559953,0.12659110873559953
T_plus_10pct,1.1,1870.0,,gen=43_member=7373_pso,50,13719.4,30.5668232,13719.4,30.5668232,1.90841,6.69159,13719.442299345395,30.566917442941545,13719.442299345395,30.566917442941545,49003.3422993454,109.17944664294156,327,86,lpr:total_combined:bdpl,2.043472360297512,6.556527639702487,1.908406212310852,6.691593787689148,0.13506614798665972,-0.1350661479866604,0.13506614798665972,0.1350661479866604,0.1350661479866604
T_plus_10pct,1.1,1870.0,,gen=43_member=7354_pso,50,16322.1,36.3656388,16322.1,36.3656388,3.91205,4.68795,16322.064352041016,36.365559376347385,16322.064352041016,36.365559376347385,51605.96435204102,114.9780885763474,327,86,lpr:total_combined:bdpl,4.120177563435808,4.479822436564191,3.912045083841329,4.68795491615867,0.20813247959447922,-0.20813247959447878,0.20813247959447922,0.20813247959447878,0.20813247959447878
T_plus_10pct,1.1,1870.0,,gen=48_member=8255_pso,50,8389.62,18.69207336,8389.62,18.69207336,0.907206,7.692793999999999,8389.62313027835,18.692080334260165,8389.62313027835,18.692080334260165,43673.52313027835,97.30460953426017,327,86,lpr:total_combined:bdpl,0.987402863271786,7.612597136728214,0.9072063929299552,7.692793607070044,0.08019647034183075,-0.0801964703418303,0.08019647034183075,0.0801964703418303,0.0801964703418303
T_plus_10pct,1.1,1870.0,,gen=38_member=6443_pso,50,14215.1,31.6712428,14215.1,31.6712428,2.14746,6.452539999999999,14215.060461212095,31.67115470758055,14215.060461212095,31.67115470758055,49498.96046121209,110.28368390758054,327,86,lpr:total_combined:bdpl,2.292143999778681,6.307856000221319,2.1474636576256336,6.452536342374366,0.14468034215304737,-0.14468034215304648,0.14468034215304737,0.14468034215304648,0.14468034215304648
T_plus_10pct,1.1,1870.0,,gen=47_member=7988_pso,50,13810.5,30.769794,13810.5,30.769794,1.94462,6.655379999999999,13810.50045206574,30.769795007202468,13810.50045206574,30.769795007202468,49094.40045206575,109.38232420720249,327,86,lpr:total_combined:bdpl,2.081236556597301,6.518763443402698,1.9446224455793009,6.655377554420699,0.13661411101799992,-0.1366141110180008,0.13661411101799992,0.1366141110180008,0.1366141110180008
T_plus_10pct,1.1,1870.0,,gen=37_member=6360_pso,50,12592.5,28.05609,12592.5,28.05609,1.51193,7.08807,12592.465798778729,28.056013799679008,12592.465798778729,28.056013799679008,47876.36579877873,106.668542999679,327,86,lpr:total_combined:bdpl,1.6297066830592362,6.970293316940763,1.5119307530994452,7.088069246900554,0.11777592995979091,-0.11777592995979091,0.11777592995979091,0.11777592995979091,0.11777592995979091
T_plus_10pct,1.1,1870.0,,gen=48_member=8171_pso,50,15706.5,34.994082,15706.5,34.994082,3.20978,5.390219999999999,15706.47949553654,34.99403631605541,15706.47949553654,34.99403631605541,50990.37949553655,113.60656551605544,327,86,lpr:total_combined:bdpl,3.399217298661425,5.200782701338574,3.2097832134087616,5.390216786591238,0.18943408525266348,-0.18943408525266392,0.18943408525266348,0.18943408525266392,0.18943408525266392
T_plus_10pct,1.1,1870.0,,gen=45_member=7732_pso,50,12671.5,28.232102,12671.5,28.232102,1.52704,7.07296,12671.53123722108,28.232171596528566,12671.53123722108,28.232171596528566,47955.43123722109,106.84470079652856,327,86,lpr:total_combined:bdpl,1.6439238316893492,6.95607616831065,1.5270430343618209,7.072956965638179,0.11688079732752832,-0.11688079732752854,0.11688079732752832,0.11688079732752854,0.11688079732752854
T_plus_10pct,1.1,1870.0,,gen=35_member=5956_pso,50,15295.1,34.0774828,15295.1,34.0774828,2.82984,5.77016,15295.06529382526,34.07740547464268,15295.06529382526,34.07740547464268,50578.96529382527,112.6899346746427,327,86,lpr:total_combined:bdpl,3.0074924355533392,5.59250756444666,2.8298424505292394,5.77015754947076,0.1776499850240998,-0.17764998502409934,0.1776499850240998,0.17764998502409934,0.17764998502409934
T_plus_10pct,1.1,1870.0,,gen=45_member=7623_pso,50,12059.2,26.867897600000003,12059.2,26.867897600000003,1.35875,7.24125,12059.195071560269,26.86788661943628,12059.195071560269,26.86788661943628,47343.09507156027,105.48041581943627,327,86,lpr:total_combined:bdpl,1.4696549797600942,7.130345020239906,1.3587454728667916,7.241254527133208,0.11090950689330259,-0.11090950689330192,0.11090950689330259,0.11090950689330192,0.11090950689330192
T_plus_10pct,1.1,1870.0,,gen=34_member=5765_pso,50,13879.4,30.9233032,13879.4,30.9233032,1.98173,6.61827,13879.43726821899,30.92338623359191,13879.43726821899,30.92338623359191,49163.33726821899,109.5359154335919,327,86,lpr:total_combined:bdpl,2.1197982576837613,6.480201742316238,1.9817261402621529,6.618273859737847,0.1380721174216084,-0.13807211742160952,0.1380721174216084,0.13807211742160952,0.13807211742160952
T_plus_10pct,1.1,1870.0,,gen=38_member=6501_pso,50,14540.6,32.3964568,14540.6,32.3964568,2.32041,6.27959,14540.551853986875,32.396349530682755,14540.551853986875,32.396349530682755,49824.45185398688,111.00887873068277,327,86,lpr:total_combined:bdpl,2.472078959781234,6.127921040218766,2.3204104251195217,6.279589574880478,0.15166853466171215,-0.15166853466171215,0.15166853466171215,0.15166853466171215,0.15166853466171215
T_plus_10pct,1.1,1870.0,,gen=48_member=8203_pso,50,14566.4,32.4539392,14566.4,32.4539392,2.33521,6.26479,14566.356046952307,32.453841272609736,14566.356046952307,32.453841272609736,49850.25604695231,111.06637047260976,327,86,lpr:total_combined:bdpl,2.487207490402141,6.112792509597859,2.335212797343845,6.264787202656155,0.15199469305829583,-0.15199469305829627,0.15199469305829583,0.15199469305829627,0.15199469305829627
T_plus_10pct,1.1,1870.0,,gen=47_member=7974_pso,50,15728.2,35.0424296,15728.2,35.0424296,3.23167,5.36833,15728.172715565946,35.04236881028093,15728.172715565946,35.04236881028093,51012.07271556595,113.65489801028092,327,86,lpr:total_combined:bdpl,3.422161221893125,5.177838778106874,3.231672181574875,5.368327818425125,0.19048904031825042,-0.19048904031825042,0.19048904031825042,0.19048904031825042,0.19048904031825042
T_plus_10pct,1.1,1870.0,,gen=42_member=7123_pso,50,15438.4,34.3967552,15438.4,34.3967552,2.95964,5.640359999999999,15438.39547542165,34.396745119239434,15438.39547542165,34.396745119239434,50722.29547542165,113.00927431923942,327,86,lpr:total_combined:bdpl,3.1349145798447333,5.465085420155266,2.959639070757825,5.640360929242174,0.17527550908690825,-0.1752755090869078,0.17527550908690825,0.1752755090869078,0.1752755090869078
T_plus_10pct,1.1,1870.0,,gen=30_member=5110_pso,50,16335.4,36.3952712,16335.4,36.3952712,3.93251,4.667489999999999,16335.435090930769,36.39534938259375,16335.435090930769,36.39534938259375,51619.33509093076,115.00787858259372,327,86,lpr:total_combined:bdpl,4.140662650216525,4.459337349783475,3.932509378217297,4.667490621782703,0.20815327199922784,-0.20815327199922784,0.20815327199922784,0.20815327199922784,0.20815327199922784
T_plus_10pct,1.1,1870.0,,gen=40_member=6879_pso,50,15945.0,35.52546,15945.0,35.52546,3.47595,5.12405,15945.00810072188,35.52547804840835,15945.00810072188,35.52547804840835,51228.908100721885,114.13800724840836,327,86,lpr:total_combined:bdpl,3.674987431366579,4.92501256863342,3.475950463907369,5.124049536092631,0.19903696745921007,-0.19903696745921096,0.19903696745921007,0.19903696745921096,0.19903696745921096
T_plus_10pct,1.1,1870.0,,gen=31_member=5217_pso,50,16361.0,36.452308,16361.0,36.452308,3.94088,4.65912,16360.980598554985,36.4522647735805,16360.980598554985,36.4522647735805,51644.88059855498,115.0647939735805,327,86,lpr:total_combined:bdpl,4.150959865930021,4.449040134069978,3.940880276296,4.659119723704,0.2100795896340215,-0.21007958963402196,0.2100795896340215,0.21007958963402196,0.21007958963402196
T_plus_10pct,1.1,1870.0,,gen=42_member=7215_pso,50,15674.4,34.9225632,15674.4,34.9225632,3.17583,5.42417,15674.387627786611,34.92253563470857,15674.387627786611,34.92253563470857,50958.287627786616,113.53506483470858,327,86,lpr:total_combined:bdpl,3.3630948152537083,5.236905184746291,3.175829157195778,5.424170842804221,0.18726565805793038,-0.18726565805792994,0.18726565805793038,0.18726565805792994,0.18726565805792994
T_plus_10pct,1.1,1870.0,,gen=37_member=6211_pso,50,9271.3,20.6564564,9271.3,20.6564564,1.01369,7.586309999999999,9271.299509893095,20.656455308041814,9271.299509893095,20.656455308041814,44555.19950989309,99.2689845080418,327,86,lpr:total_combined:bdpl,1.1014216060684652,7.498578393931535,1.0136914070123024,7.586308592987697,0.08773019905616275,-0.0877301990561623,0.08773019905616275,0.0877301990561623,0.0877301990561623
T_plus_10pct,1.1,1870.0,,gen=40_member=6803_pso,50,15180.6,33.8223768,15180.6,33.8223768,2.72359,5.87641,15180.574960862325,33.822321012801254,15180.574960862325,33.822321012801254,50464.47496086232,112.43485021280124,327,86,lpr:total_combined:bdpl,2.892555892064573,5.707444107935427,2.723594315576165,5.876405684423834,0.16896157648840804,-0.1689615764884076,0.16896157648840804,0.1689615764884076,0.1689615764884076
T_plus_10pct,1.1,1870.0,,gen=30_member=5155_pso,50,15314.6,34.1209288,15314.6,34.1209288,2.84803,5.75197,15314.6091366603,34.12094915647915,15314.6091366603,34.12094915647915,50598.5091366603,112.73347835647915,327,86,lpr:total_combined:bdpl,3.020336735009117,5.579663264990883,2.848031611013018,5.751968388986981,0.17230512399609887,-0.17230512399609843,0.17230512399609887,0.17230512399609843,0.17230512399609843
T_plus_10pct,1.1,1870.0,,gen=32_member=5405_pso,50,12507.4,27.8664872,12507.4,27.8664872,1.47179,7.128209999999999,12507.42212895277,27.86653650330677,12507.42212895277,27.86653650330677,47791.32212895277,106.47906570330676,327,86,lpr:total_combined:bdpl,1.588298906738444,7.011701093261555,1.4717926599847913,7.128207340015209,0.11650624675365284,-0.11650624675365329,0.11650624675365284,0.11650624675365329,0.11650624675365329
T_plus_10pct,1.1,1870.0,,gen=37_member=6224_pso,50,15818.8,35.2442864,15818.8,35.2442864,3.32624,5.273759999999999,15818.827113865758,35.24434680969291,15818.827113865758,35.24434680969291,51102.72711386576,113.85687600969293,327,86,lpr:total_combined:bdpl,3.5200437424620787,5.079956257537921,3.326237167132866,5.273762832867133,0.19380657532921264,-0.1938065753292122,0.19380657532921264,0.1938065753292122,0.1938065753292122
T_plus_10pct,1.1,1870.0,,gen=36_member=6188_pso,50,11914.3,26.5450604,11914.3,26.5450604,1.34227,7.25773,11914.28950736434,26.54503702240775,11914.28950736434,26.54503702240775,47198.18950736434,105.15756622240777,327,86,lpr:total_combined:bdpl,1.4502755104986482,7.149724489501351,1.342270068175498,7.257729931824501,0.10800544232315024,-0.10800544232315001,0.10800544232315024,0.10800544232315001,0.10800544232315001
T_plus_10pct,1.1,1870.0,,gen=44_member=7508_pso,50,15723.0,35.030844,15723.0,35.030844,3.22133,5.37867,15722.957329140569,35.030748929325185,15722.957329140569,35.030748929325185,51006.85732914056,113.64327812932515,327,86,lpr:total_combined:bdpl,3.411290098404144,5.188709901595855,3.2213251018364017,5.378674898163598,0.18996499656774235,-0.1899649965677428,0.18996499656774235,0.1899649965677428,0.1899649965677428
T_plus_10pct,1.1,1870.0,,gen=48_member=8233_pso,50,15563.9,34.6763692,15563.9,34.6763692,3.06245,5.53755,15563.920118825235,34.67641402474263,15563.920118825235,34.67641402474263,50847.82011882524,113.28894322474264,327,86,lpr:total_combined:bdpl,3.24379136493989,5.35620863506011,3.0624463998642413,5.537553600135759,0.1813449650756489,-0.1813449650756489,0.1813449650756489,0.1813449650756489,0.1813449650756489
T_plus_10pct,1.1,1870.0,,gen=27_member=4602_pso,50,14153.5,31.533998,14153.5,31.533998,2.12737,6.47263,14153.52923220408,31.534063129350688,14153.52923220408,31.534063129350688,49437.429232204086,110.1465923293507,327,86,lpr:total_combined:bdpl,2.272757351211385,6.327242648788614,2.1273719794302,6.4726280205698,0.1453853717811846,-0.14538537178118638,0.1453853717811846,0.14538537178118638,0.14538537178118638
T_plus_10pct,1.1,1870.0,,gen=34_member=5714_pso,50,15839.1,35.2895148,15839.1,35.2895148,3.37452,5.225479999999999,15839.05868600859,35.289422752427136,15839.05868600859,35.289422752427136,51122.9586860086,113.90195195242715,327,86,lpr:total_combined:bdpl,3.5618513097268845,5.038148690273115,3.3745240137867936,5.225475986213207,0.1873272959400909,-0.18732729594009268,0.1873272959400909,0.18732729594009268,0.18732729594009268
T_plus_10pct,1.1,1870.0,,gen=33_member=5592_pso,50,14769.2,32.9057776,14769.2,32.9057776,2.46009,6.13991,14769.21506929919,32.90581117439859,14769.21506929919,32.90581117439859,50053.1150692992,111.5183403743986,327,86,lpr:total_combined:bdpl,2.6171609703000818,5.982839029699917,2.4600901846108965,6.139909815389103,0.1570707856891853,-0.15707078568918575,0.1570707856891853,0.15707078568918575,0.15707078568918575
T_plus_10pct,1.1,1870.0,,gen=46_member=7897_pso,50,15556.6,34.6601048,15556.6,34.6601048,3.05438,5.54562,15556.55957351658,34.66001472979494,15556.55957351658,34.66001472979494,50840.459573516586,113.27254392979496,327,86,lpr:total_combined:bdpl,3.2345214290966333,5.365478570903367,3.054383085197773,5.545616914802227,0.1801383438988604,-0.18013834389885997,0.1801383438988604,0.18013834389885997,0.18013834389885997
T_plus_10pct,1.1,1870.0,,gen=44_member=7516_pso,50,16207.0,36.109196,16207.0,36.109196,3.75377,4.84623,16206.968278414042,36.10912532430648,16206.968278414042,36.10912532430648,51490.86827841404,114.72165452430647,327,86,lpr:total_combined:bdpl,3.9573077049911114,4.642692295008889,3.753768229615384,4.846231770384616,0.20353947537572736,-0.20353947537572736,0.20353947537572736,0.20353947537572736,0.20353947537572736
T_plus_10pct,1.1,1870.0,,gen=47_member=8023_pso,50,16192.0,36.075776,16192.0,36.075776,3.73629,4.863709999999999,16191.9604560465,36.0756878960716,16191.9604560465,36.0756878960716,51475.86045604651,114.68821709607164,327,86,lpr:total_combined:bdpl,3.939221567054484,4.660778432945516,3.736287275768742,4.863712724231258,0.20293429128574214,-0.20293429128574125,0.20293429128574214,0.20293429128574125,0.20293429128574125
T_plus_10pct,1.1,1870.0,,gen=43_member=7367_pso,50,16098.1,35.8665668,16098.1,35.8665668,3.64645,4.95355,16098.09628701876,35.86655852747779,16098.09628701876,35.86655852747779,51381.99628701876,114.4790877274778,327,86,lpr:total_combined:bdpl,3.849331059500959,4.7506689404990405,3.646452731121315,4.953547268878685,0.20287832837964404,-0.20287832837964448,0.20287832837964404,0.20287832837964448,0.20287832837964448
T_plus_10pct,1.1,1870.0,,gen=41_member=6969_pso,50,15266.6,34.0139848,15266.6,34.0139848,2.81773,5.78227,15266.646813624207,34.01408910075473,15266.646813624207,34.01408910075473,50550.54681362421,112.62661830075474,327,86,lpr:total_combined:bdpl,2.9947430843093303,5.605256915690669,2.817733638390992,5.782266361609008,0.17700944591833823,-0.17700944591833956,0.17700944591833823,0.17700944591833956,0.17700944591833956
T_plus_10pct,1.1,1870.0,,gen=34_member=5825_pso,50,9733.98,21.68730744,9733.98,21.68730744,1.03166,7.568339999999999,9733.975659993355,21.6872977704652,9733.975659993355,21.6872977704652,45017.87565999336,100.2998269704652,327,86,lpr:total_combined:bdpl,1.122611113824527,7.477388886175473,1.031660987734052,7.568339012265948,0.09095012609047504,-0.09095012609047526,0.09095012609047504,0.09095012609047526,0.09095012609047526
T_plus_10pct,1.1,1870.0,,gen=40_member=6799_pso,50,15687.9,34.952641199999995,15687.9,34.952641199999995,3.18988,5.410119999999999,15687.949699705105,34.952751930942966,15687.949699705105,34.952751930942966,50971.849699705104,113.56528113094296,327,86,lpr:total_combined:bdpl,3.3784155004428804,5.221584499557119,3.189877173659776,5.410122826340224,0.18853832678310445,-0.1885383267831049,0.18853832678310445,0.1885383267831049,0.1885383267831049
T_plus_10pct,1.1,1870.0,,gen=36_member=6120_pso,50,16139.2,35.9581376,16139.2,35.9581376,3.68918,4.910819999999999,16139.15162866115,35.95802982865704,16139.15162866115,35.95802982865704,51423.05162866115,114.57055902865704,327,86,lpr:total_combined:bdpl,3.890807110327029,4.709192889672972,3.6891823362554974,4.910817663744501,0.20162477407153157,-0.20162477407152934,0.20162477407153157,0.20162477407152934,0.20162477407152934
T_plus_10pct,1.1,1870.0,,gen=43_member=7295_pso,50,15941.1,35.5167708,15941.1,35.5167708,3.46262,5.13738,15941.14383063602,35.51686845465705,15941.14383063602,35.51686845465705,51225.043830636016,114.12939765465704,327,86,lpr:total_combined:bdpl,3.6588730802628016,4.941126919737197,3.462616051819169,5.137383948180831,0.19625702844363246,-0.19625702844363424,0.19625702844363246,0.19625702844363424,0.19625702844363424
T_plus_10pct,1.1,1870.0,,gen=37_member=6202_pso,50,13359.8,29.7656344,13359.8,29.7656344,1.7877,6.8123,13359.772239052654,29.765572548609317,13359.772239052654,29.765572548609317,48643.672239052656,108.37810174860932,327,86,lpr:total_combined:bdpl,1.9167567047262064,6.683243295273793,1.7876984758523486,6.812301524147651,0.12905822887385776,-0.1290582288738582,0.12905822887385776,0.1290582288738582,0.1290582288738582
T_plus_10pct,1.1,1870.0,,gen=41_member=6991_pso,50,16334.6,36.3934888,16334.6,36.3934888,3.91812,4.68188,16334.551761594965,36.393381324833584,16334.551761594965,36.393381324833584,51618.451761594966,115.00591052483358,327,86,lpr:total_combined:bdpl,4.127878920243605,4.472121079756395,3.918116555580912,4.681883444419088,0.20976236466269294,-0.20976236466269338,0.20976236466269294,0.20976236466269338,0.20976236466269338
T_plus_10pct,1.1,1870.0,,gen=34_member=5786_pso,50,16022.6,35.6983528,16022.6,35.6983528,3.5556,5.0444,16022.646519083562,35.69845644451818,16022.646519083562,35.69845644451818,51306.54651908357,114.31098564451818,327,86,lpr:total_combined:bdpl,3.7560156681036423,4.8439843318963565,3.5555964069787223,5.044403593021277,0.20041926112492003,-0.20041926112492092,0.20041926112492003,0.20041926112492092,0.20041926112492092
T_plus_10pct,1.1,1870.0,,gen=46_member=7820_pso,50,16095.3,35.8603284,16095.3,35.8603284,3.63264,4.967359999999999,16095.32201165358,35.860377441964175,16095.32201165358,35.860377441964175,51379.22201165358,114.47290664196416,327,86,lpr:total_combined:bdpl,3.8339306150889785,4.766069384911021,3.63264191044118,4.96735808955882,0.2012887046477987,-0.2012887046477987,0.2012887046477987,0.2012887046477987,0.2012887046477987
T_plus_10pct,1.1,1870.0,,gen=49_member=8399_pso,50,16091.5,35.851862,16091.5,35.851862,3.62622,4.97378,16091.479461235029,35.85181623963164,16091.479461235029,35.85181623963164,51375.37946123503,114.46434543963164,327,86,lpr:total_combined:bdpl,3.8272802660382177,4.772719733961782,3.626218563359731,4.973781436640269,0.20106170267848666,-0.20106170267848622,0.20106170267848666,0.20106170267848622,0.20106170267848622
T_plus_10pct,1.1,1870.0,,gen=34_member=5808_pso,50,16380.7,36.4961996,16380.7,36.4961996,3.95771,4.642289999999999,16380.652279963431,36.496093279758526,16380.652279963431,36.496093279758526,51664.55227996344,115.10862247975852,327,86,lpr:total_combined:bdpl,4.166209412976966,4.433790587023034,3.957705212678139,4.642294787321861,0.20850420029882688,-0.20850420029882688,0.20850420029882688,0.20850420029882688,0.20850420029882688
T_plus_10pct,1.1,1870.0,,gen=43_member=7329_pso,50,15700.7,34.9811596,15700.7,34.9811596,3.19666,5.40334,15700.69446013128,34.981147257172495,15700.69446013128,34.981147257172495,50984.59446013128,113.59367645717248,327,86,lpr:total_combined:bdpl,3.385516077643368,5.214483922356632,3.196664946537503,5.403335053462497,0.18885113110586493,-0.1888511311058645,0.18885113110586493,0.1888511311058645,0.1888511311058645
T_plus_10pct,1.1,1870.0,,gen=42_member=7088_pso,50,16063.9,35.7903692,16063.9,35.7903692,3.60323,4.99677,16063.94590696711,35.79047148072272,16063.94590696711,35.79047148072272,51347.84590696711,114.40300068072273,327,86,lpr:total_combined:bdpl,3.804266176448024,4.795733823551975,3.603231967757983,4.9967680322420165,0.20103420869004074,-0.20103420869004118,0.20103420869004074,0.20103420869004118,0.20103420869004118
T_plus_10pct,1.1,1870.0,,gen=45_member=7708_pso,50,15196.2,33.8571336,15196.2,33.8571336,2.7429,5.857099999999999,15196.223292022336,33.85718549462576,15196.223292022336,33.85718549462576,50480.12329202234,112.46971469462578,327,86,lpr:total_combined:bdpl,2.9133651014451734,5.686634898554827,2.742898734192789,5.857101265807211,0.1704663672523843,-0.1704663672523843,0.1704663672523843,0.1704663672523843,0.1704663672523843
T_plus_10pct,1.1,1870.0,,gen=32_member=5495_pso,50,11634.8,25.9223344,11634.8,25.9223344,1.29931,7.300689999999999,11634.759046042916,25.92224315458362,11634.759046042916,25.92224315458362,46918.659046042914,104.5347723545836,327,86,lpr:total_combined:bdpl,1.4064795000255506,7.193520499974449,1.2993111659258398,7.30068883407416,0.10716833409971072,-0.10716833409971116,0.10716833409971072,0.10716833409971116,0.10716833409971116
