member,T_factor__T_minus_10pct,T_factor__T_plus_10pct,T_factor__baseline_T,T_value__T_minus_10pct,T_value__T_plus_10pct,T_value__baseline_T,absolute_depletion_error_cfs__T_minus_10pct,absolute_depletion_error_cfs__T_plus_10pct,absolute_depletion_error_cfs__baseline_T,absolute_streamflow_error_cfs__T_minus_10pct,absolute_streamflow_error_cfs__T_plus_10pct,absolute_streamflow_error_cfs__baseline_T,depletion_cfs__T_minus_10pct,depletion_cfs__T_plus_10pct,depletion_cfs__baseline_T,depletion_change_from_baseline_cfs__T_minus_10pct,depletion_change_from_baseline_cfs__T_plus_10pct,depletion_change_from_baseline_cfs__baseline_T,full_model_total_pumping_cfs__T_minus_10pct,full_model_total_pumping_cfs__T_plus_10pct,full_model_total_pumping_cfs__baseline_T,pumping_objective_reeval_cfs__T_minus_10pct,pumping_objective_reeval_cfs__T_plus_10pct,pumping_objective_reeval_cfs__baseline_T,streamflow_cfs__T_minus_10pct,streamflow_cfs__T_plus_10pct,streamflow_cfs__baseline_T,streamflow_change_from_baseline_cfs__T_minus_10pct,streamflow_change_from_baseline_cfs__T_plus_10pct,streamflow_change_from_baseline_cfs__baseline_T,streamflow_shortfall_below_baseline_cfs__T_minus_10pct,streamflow_shortfall_below_baseline_cfs__T_plus_10pct,streamflow_shortfall_below_baseline_cfs__baseline_T,pumping_objective_reeval_cfs
gen=45_member=7708_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.18046538186932493,0.1704663672523843,0.0,0.18046538186932537,0.1704663672523843,0.0,2.562433352323464,2.9133651014451734,2.742898734192789,-0.18046538186932493,0.1704663672523843,0.0,112.46971469462578,112.46971469462578,112.46971469462578,33.85718549462576,33.85718549462576,33.85718549462576,6.037566647676536,5.686634898554827,5.857101265807211,0.18046538186932537,-0.1704663672523843,0.0,0.0,0.1704663672523843,0.0,33.85718549462576
gen=45_member=7712_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.1547138667861221,0.14713534941122797,0.0,0.15471386678612298,0.14713534941122663,0.0,2.052229776650082,2.354078992847432,2.206943643436204,-0.1547138667861221,0.14713534941122797,0.0,110.57694861761888,110.57694861761888,110.57694861761888,31.96441941761888,31.96441941761888,31.96441941761888,6.547770223349918,6.245921007152568,6.393056356563795,0.15471386678612298,-0.14713534941122663,0.0,0.0,0.14713534941122663,0.0,31.96441941761888
gen=45_member=7732_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.12231853312267749,0.11688079732752832,0.0,0.12231853312267749,0.11688079732752854,0.0,1.4047245012391434,1.6439238316893492,1.5270430343618209,-0.12231853312267749,0.11688079732752832,0.0,106.84470079652856,106.84470079652856,106.84470079652856,28.232171596528566,28.232171596528566,28.232171596528566,7.195275498760856,6.95607616831065,7.072956965638179,0.12231853312267749,-0.11688079732752854,0.0,0.0,0.11688079732752854,0.0,28.232171596528566
gen=45_member=7737_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.2180940322981617,0.20369732914922567,0.0,0.21809403229816215,0.20369732914922523,0.0,3.5394656327713365,3.961256994218724,3.7575596650694982,-0.2180940322981617,0.20369732914922567,0.0,114.7386616163449,114.7386616163449,114.7386616163449,36.12613241634489,36.12613241634489,36.12613241634489,5.060534367228663,4.638743005781276,4.842440334930501,0.21809403229816215,-0.20369732914922523,0.0,0.0,0.20369732914922523,0.0,36.12613241634489
gen=46_member=7750_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.17573111199570546,0.1664457014796885,0.0,0.1757311119957059,0.16644570147968718,0.0,2.439082255444127,2.781259068919521,2.6148133674398326,-0.17573111199570546,0.1664457014796885,0.0,111.9699024232011,111.9699024232011,111.9699024232011,33.35737322320111,33.35737322320111,33.35737322320111,6.1609177445558725,5.818740931080479,5.985186632560167,0.1757311119957059,-0.16644570147968718,0.0,0.0,0.16644570147968718,0.0,33.35737322320111
gen=46_member=7783_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.2074910204419571,0.19435746450317914,0.0,0.20749102044195844,0.19435746450317737,0.0,3.127555534567716,3.529404019512852,3.335046555009673,-0.2074910204419571,0.19435746450317914,0.0,113.86341409428331,113.86341409428331,113.86341409428331,35.250884894283324,35.250884894283324,35.250884894283324,5.472444465432284,5.070595980487148,5.264953444990326,0.20749102044195844,-0.19435746450317737,0.0,0.0,0.19435746450317737,0.0,35.250884894283324
gen=46_member=7788_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.16184603174984824,0.15355489824872004,0.0,0.1618460317498478,0.15355489824872137,0.0,2.192595557887668,2.507996487886236,2.354441589637516,-0.16184603174984824,0.15355489824872004,0.0,111.1457018134006,111.1457018134006,111.1457018134006,32.533172613400616,32.533172613400616,32.533172613400616,6.407404442112332,6.092003512113763,6.245558410362484,0.1618460317498478,-0.15355489824872137,0.0,0.0,0.15355489824872137,0.0,32.533172613400616
gen=46_member=7796_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.21130999922058846,0.19767456384430826,0.0,0.21130999922058802,0.19767456384430737,0.0,3.2269289365293914,3.635913499594288,3.43823893574998,-0.21130999922058846,0.19767456384430826,0.0,114.08015949885116,114.08015949885116,114.08015949885116,35.46763029885118,35.46763029885118,35.46763029885118,5.373071063470608,4.964086500405712,5.16176106425002,0.21130999922058802,-0.19767456384430737,0.0,0.0,0.19767456384430737,0.0,35.46763029885118
gen=46_member=7810_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.18941359768639687,0.1783155454400065,0.0,0.18941359768639643,0.1783155454400056,0.0,2.834009360744673,3.201738503871076,3.0234229584310697,-0.18941359768639687,0.1783155454400065,0.0,113.18659336730867,113.18659336730867,113.18659336730867,34.57406416730866,34.57406416730866,34.57406416730866,5.765990639255326,5.398261496128924,5.57657704156893,0.18941359768639643,-0.1783155454400056,0.0,0.0,0.1783155454400056,0.0,34.57406416730866
gen=46_member=7811_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.14435428104290238,0.13723636409084095,0.0,0.1443542810429026,0.13723636409084072,0.0,1.8152645829770453,2.0968552281107886,1.9596188640199477,-0.14435428104290238,0.13723636409084095,0.0,109.46053728580873,109.46053728580873,109.46053728580873,30.84800808580873,30.84800808580873,30.84800808580873,6.784735417022954,6.503144771889211,6.640381135980052,0.1443542810429026,-0.13723636409084072,0.0,0.0,0.13723636409084072,0.0,30.84800808580873
gen=46_member=7815_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.13728274771091864,0.13049742186815494,0.0,0.13728274771091886,0.13049742186815472,0.0,1.683648939322442,1.9514291089015157,1.8209316870333607,-0.13728274771091864,0.13049742186815494,0.0,108.82212965354798,108.82212965354798,108.82212965354798,30.209600453547942,30.209600453547942,30.209600453547942,6.916351060677558,6.648570891098484,6.779068312966639,0.13728274771091886,-0.13049742186815472,0.0,0.0,0.13049742186815472,0.0,30.209600453547942
gen=46_member=7820_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.21531898800485694,0.2012887046477987,0.0,0.2153189880048565,0.2012887046477987,0.0,3.417322922436323,3.8339306150889785,3.63264191044118,-0.21531898800485694,0.2012887046477987,0.0,114.47290664196416,114.47290664196416,114.47290664196416,35.860377441964175,35.860377441964175,35.860377441964175,5.182677077563676,4.766069384911021,4.96735808955882,0.2153189880048565,-0.2012887046477987,0.0,0.0,0.2012887046477987,0.0,35.860377441964175
gen=46_member=7821_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.1457267319710689,0.13850702628174028,0.0,0.14572673197106933,0.13850702628173917,0.0,1.847544756205296,2.131778514458105,1.993271488176365,-0.1457267319710689,0.13850702628174028,0.0,109.63178325492942,109.63178325492942,109.63178325492942,31.019254054929405,31.019254054929405,31.019254054929405,6.752455243794704,6.468221485541895,6.6067285118236345,0.14572673197106933,-0.13850702628173917,0.0,0.0,0.13850702628173917,0.0,31.019254054929405
gen=46_member=7822_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.226708461596139,0.21163185904289517,0.0,0.22670846159613856,0.21163185904289517,0.0,3.8393771988774144,4.2777175195164485,4.066085660473553,-0.226708461596139,0.21163185904289517,0.0,115.31189303186918,115.31189303186918,115.31189303186918,36.69936383186918,36.69936383186918,36.69936383186918,4.760622801122585,4.322282480483551,4.533914339526446,0.22670846159613856,-0.21163185904289517,0.0,0.0,0.21163185904289517,0.0,36.69936383186918
gen=46_member=7833_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.13824161808271862,0.1314802893111353,0.0,0.13824161808271995,0.13148028931113576,0.0,1.6991531981368964,1.9688751055307503,1.837394816219615,-0.13824161808271862,0.1314802893111353,0.0,108.88635164545695,108.88635164545695,108.88635164545695,30.273822445456965,30.273822445456965,30.273822445456965,6.900846801863104,6.631124894469249,6.762605183780384,0.13824161808271995,-0.13148028931113576,0.0,0.0,0.13148028931113576,0.0,30.273822445456965
gen=46_member=7840_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.1198143418123776,0.11344110886970493,0.0,0.11981434181237738,0.11344110886970427,0.0,1.3427789111909916,1.576034361873074,1.4625932530033692,-0.1198143418123776,0.11344110886970493,0.0,106.45088639626066,106.45088639626066,106.45088639626066,27.838357196260656,27.838357196260656,27.838357196260656,7.257221088809008,7.023965638126926,7.13740674699663,0.11981434181237738,-0.11344110886970427,0.0,0.0,0.11344110886970427,0.0,27.838357196260656
gen=46_member=7849_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.17846574146093497,0.1685463932147253,0.0,0.17846574146093452,0.16854639321472575,0.0,2.536172114252432,2.8831842489280923,2.714637855713367,-0.17846574146093497,0.1685463932147253,0.0,112.3381564553146,112.3381564553146,112.3381564553146,33.7256272553146,33.7256272553146,33.7256272553146,6.063827885747568,5.716815751071907,5.885362144286633,0.17846574146093452,-0.16854639321472575,0.0,0.0,0.16854639321472575,0.0,33.7256272553146
gen=46_member=7861_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.22738308714752486,0.21187041324879896,0.0,0.22738308714752442,0.21187041324879896,0.0,3.78021799460968,4.219471495006004,4.007601081757205,-0.22738308714752486,0.21187041324879896,0.0,115.19048545745424,115.19048545745424,115.19048545745424,36.57795625745423,36.57795625745423,36.57795625745423,4.819782005390319,4.380528504993996,4.592398918242795,0.22738308714752442,-0.21187041324879896,0.0,0.0,0.21187041324879896,0.0,36.57795625745423
gen=46_member=7862_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.18775752126707967,0.1767755711304937,0.0,0.18775752126707967,0.17677557113049414,0.0,2.8105413866403843,3.1750744790379577,2.998298907907464,-0.18775752126707967,0.1767755711304937,0.0,113.11443468961808,113.11443468961808,113.11443468961808,34.50190548961805,34.50190548961805,34.50190548961805,5.789458613359615,5.4249255209620415,5.601701092092536,0.18775752126707967,-0.17677557113049414,0.0,0.0,0.17677557113049414,0.0,34.50190548961805
gen=46_member=7881_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.11899760832962691,0.11244705554658396,0.0,0.11899760832962691,0.11244705554658374,0.0,1.257537326808338,1.488981990684549,1.376534935137965,-0.11899760832962691,0.11244705554658396,0.0,105.80539161521938,105.80539161521938,105.80539161521938,27.192862415219388,27.192862415219388,27.192862415219388,7.342462673191662,7.111018009315451,7.223465064862035,0.11899760832962691,-0.11244705554658374,0.0,0.0,0.11244705554658374,0.0,27.192862415219388
gen=46_member=7888_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.16360175180807612,0.15523630715570036,0.0,0.16360175180807524,0.15523630715570036,0.0,2.254828825680686,2.5736668846444624,2.418430577488762,-0.16360175180807612,0.15523630715570036,0.0,111.3959341196505,111.3959341196505,111.3959341196505,32.783404919650515,32.783404919650515,32.783404919650515,6.345171174319313,6.026333115355538,6.181569422511238,0.16360175180807524,-0.15523630715570036,0.0,0.0,0.15523630715570036,0.0,32.783404919650515
gen=46_member=7897_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.1912796211652985,0.1801383438988604,0.0,0.1912796211652985,0.18013834389885997,0.0,2.8631034640324744,3.2345214290966333,3.054383085197773,-0.1912796211652985,0.1801383438988604,0.0,113.27254392979496,113.27254392979496,113.27254392979496,34.66001472979494,34.66001472979494,34.66001472979494,5.736896535967525,5.365478570903367,5.545616914802227,0.1912796211652985,-0.18013834389885997,0.0,0.0,0.18013834389885997,0.0,34.66001472979494
gen=47_member=7921_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.23450221703875407,0.21816980070806835,0.0,0.23450221703875407,0.21816980070806835,0.0,4.036505397539104,4.489177415285926,4.271007614577858,-0.23450221703875407,0.21816980070806835,0.0,115.6416537497822,115.6416537497822,115.6416537497822,37.029124549782175,37.029124549782175,37.029124549782175,4.563494602460896,4.110822584714073,4.328992385422142,0.23450221703875407,-0.21816980070806835,0.0,0.0,0.21816980070806835,0.0,37.029124549782175
gen=47_member=7929_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.1727225929226539,0.1635106767091825,0.0,0.17272259292265346,0.1635106767091825,0.0,2.4079430194153004,2.744176289047137,2.5806656123379543,-0.1727225929226539,0.1635106767091825,0.0,111.88822037913836,111.88822037913836,111.88822037913836,33.27569117913837,33.27569117913837,33.27569117913837,6.192056980584699,5.855823710952863,6.019334387662045,0.17272259292265346,-0.1635106767091825,0.0,0.0,0.1635106767091825,0.0,33.27569117913837
gen=47_member=7933_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.11479731600285703,0.1086403646897196,0.0,0.11479731600285703,0.1086403646897196,0.0,1.2219008958527289,1.4453385765453055,1.336698211855586,-0.11479731600285703,0.1086403646897196,0.0,105.11209888298792,105.11209888298792,105.11209888298792,26.49956968298791,26.49956968298791,26.49956968298791,7.378099104147271,7.154661423454694,7.263301788144414,0.11479731600285703,-0.1086403646897196,0.0,0.0,0.1086403646897196,0.0,26.49956968298791
gen=47_member=7945_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.19022536950039326,0.17914722586433962,0.0,0.1902253695003946,0.17914722586433918,0.0,2.8446328474556197,3.2140054428203526,3.034858216956013,-0.19022536950039326,0.17914722586433962,0.0,113.22298959245688,113.22298959245688,113.22298959245688,34.610460392456865,34.610460392456865,34.610460392456865,5.75536715254438,5.385994557179647,5.565141783043986,0.1902253695003946,-0.17914722586433918,0.0,0.0,0.17914722586433918,0.0,34.610460392456865
gen=47_member=7948_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.12484132413514182,0.11915299456966566,0.0,0.12484132413514182,0.11915299456966544,0.0,1.4454573131635846,1.689451631868392,1.5702986372987264,-0.12484132413514182,0.11915299456966566,0.0,107.14246165450244,107.14246165450244,107.14246165450244,28.52993245450245,28.52993245450245,28.52993245450245,7.154542686836415,6.910548368131607,7.029701362701273,0.12484132413514182,-0.11915299456966544,0.0,0.0,0.11915299456966544,0.0,28.52993245450245
gen=47_member=7949_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.1460836363745952,0.13890351772334597,0.0,0.14608363637459565,0.13890351772334597,0.0,1.8476916522038764,2.1326788063018176,1.9937752885784716,-0.1460836363745952,0.13890351772334597,0.0,109.68149770977158,109.68149770977158,109.68149770977158,31.06896850977157,31.06896850977157,31.06896850977157,6.752308347796124,6.467321193698182,6.606224711421528,0.14608363637459565,-0.13890351772334597,0.0,0.0,0.13890351772334597,0.0,31.06896850977157
gen=47_member=7961_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.1643546916775005,0.15590696917243552,0.0,0.1643546916775005,0.15590696917243552,0.0,2.261916264410716,2.582177925260652,2.4262709560882163,-0.1643546916775005,0.15590696917243552,0.0,111.43099626326811,111.43099626326811,111.43099626326811,32.81846706326812,32.81846706326812,32.81846706326812,6.338083735589284,6.017822074739348,6.173729043911783,0.1643546916775005,-0.15590696917243552,0.0,0.0,0.15590696917243552,0.0,32.81846706326812
gen=47_member=7966_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.17779875712911197,0.1679456547746847,0.0,0.17779875712911242,0.16794565477468382,0.0,2.5234352894447074,2.869179701348504,2.7012340465738194,-0.17779875712911197,0.1679456547746847,0.0,112.3359802119356,112.3359802119356,112.3359802119356,33.72345101193558,33.72345101193558,33.72345101193558,6.076564710555292,5.730820298651496,5.89876595342618,0.17779875712911242,-0.16794565477468382,0.0,0.0,0.16794565477468382,0.0,33.72345101193558
gen=47_member=7974_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.20297780196364368,0.19048904031825042,0.0,0.20297780196364368,0.19048904031825042,0.0,3.028694379611231,3.422161221893125,3.231672181574875,-0.20297780196364368,0.19048904031825042,0.0,113.65489801028092,113.65489801028092,113.65489801028092,35.04236881028093,35.04236881028093,35.04236881028093,5.5713056203887685,5.177838778106874,5.368327818425125,0.20297780196364368,-0.19048904031825042,0.0,0.0,0.19048904031825042,0.0,35.04236881028093
gen=47_member=7977_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.2112696581307385,0.19770644721397446,0.0,0.21126965813073806,0.19770644721397357,0.0,3.244055444110811,3.653031549455524,3.4553251022415497,-0.2112696581307385,0.19770644721397446,0.0,114.11951588092144,114.11951588092144,114.11951588092144,35.50698668092144,35.50698668092144,35.50698668092144,5.355944555889188,4.946968450544476,5.14467489775845,0.21126965813073806,-0.19770644721397357,0.0,0.0,0.19770644721397357,0.0,35.50698668092144
gen=47_member=7987_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.1586868791922993,0.1508521914463814,0.0,0.15868687919229885,0.15085219144638096,0.0,2.1495365130813417,2.4590755837200224,2.308223392273641,-0.1586868791922993,0.1508521914463814,0.0,110.95047951158162,110.95047951158162,110.95047951158162,32.3379503115816,32.3379503115816,32.3379503115816,6.4504634869186575,6.140924416279978,6.291776607726359,0.15868687919229885,-0.15085219144638096,0.0,0.0,0.15085219144638096,0.0,32.3379503115816
gen=47_member=7988_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.14368754263886574,0.13661411101799992,0.0,0.1436875426388653,0.1366141110180008,0.0,1.8009349029404351,2.081236556597301,1.9446224455793009,-0.14368754263886574,0.13661411101799992,0.0,109.38232420720249,109.38232420720249,109.38232420720249,30.769795007202468,30.769795007202468,30.769795007202468,6.7990650970595645,6.518763443402698,6.655377554420699,0.1436875426388653,-0.1366141110180008,0.0,0.0,0.1366141110180008,0.0,30.769795007202468
gen=47_member=7992_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.23965336232387102,0.22275692300447858,0.0,0.23965336232387102,0.22275692300447858,0.0,4.175699512397961,4.638109797726311,4.415352874721832,-0.23965336232387102,0.22275692300447858,0.0,115.91571267661642,115.91571267661642,115.91571267661642,37.30318347661641,37.30318347661641,37.30318347661641,4.424300487602038,3.961890202273689,4.184647125278167,0.23965336232387102,-0.22275692300447858,0.0,0.0,0.22275692300447858,0.0,37.30318347661641
gen=47_member=7994_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.11862306653005161,0.11207193805130844,0.0,0.11862306653005117,0.11207193805130888,0.0,1.3068869301571135,1.5375819347384736,1.4255099966871652,-0.11862306653005161,0.11207193805130844,0.0,106.32049043579484,106.32049043579484,106.32049043579484,27.707961235794844,27.707961235794844,27.707961235794844,7.293113069842886,7.062418065261526,7.174490003312835,0.11862306653005117,-0.11207193805130888,0.0,0.0,0.11207193805130888,0.0,27.707961235794844
gen=47_member=7995_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.2271964702587308,0.2118884503659184,0.0,0.2271964702587308,0.21188845036591886,0.0,3.7479100124897102,4.186994933114359,3.975106482748441,-0.2271964702587308,0.2118884503659184,0.0,115.10997564974916,115.10997564974916,115.10997564974916,36.49744644974915,36.49744644974915,36.49744644974915,4.85208998751029,4.41300506688564,4.624893517251559,0.2271964702587308,-0.21188845036591886,0.0,0.0,0.21188845036591886,0.0,36.49744644974915
gen=47_member=8006_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.22745075496048495,0.21230447851063694,0.0,0.22745075496048361,0.21230447851063783,0.0,3.868591053300331,4.308346286771453,4.096041808260816,-0.22745075496048495,0.21230447851063694,0.0,115.37393702842432,115.37393702842432,115.37393702842432,36.761407828424296,36.761407828424296,36.761407828424296,4.731408946699668,4.291653713228547,4.503958191739184,0.22745075496048361,-0.21230447851063783,0.0,0.0,0.21230447851063783,0.0,36.761407828424296
gen=47_member=8007_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.18829780923080364,0.17779231677297647,0.0,0.18829780923080364,0.17779231677297602,0.0,2.663821486030867,3.029911612034647,2.8521192952616707,-0.18829780923080364,0.17779231677297647,0.0,112.74723211303969,112.74723211303969,112.74723211303969,34.13470291303967,34.13470291303967,34.13470291303967,5.936178513969132,5.570088387965352,5.7478807047383285,0.18829780923080364,-0.17779231677297602,0.0,0.0,0.17779231677297602,0.0,34.13470291303967
gen=47_member=8010_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.17511256751482396,0.16558755777531653,0.0,0.17511256751482396,0.16558755777531697,0.0,2.4591468891039856,2.799847014394126,2.6342594566188096,-0.17511256751482396,0.16558755777531653,0.0,112.09592735320258,112.09592735320258,112.09592735320258,33.48339815320258,33.48339815320258,33.48339815320258,6.140853110896014,5.800152985605873,5.96574054338119,0.17511256751482396,-0.16558755777531697,0.0,0.0,0.16558755777531697,0.0,33.48339815320258
gen=47_member=8011_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.20382309161502787,0.1911524719270794,0.0,0.20382309161502832,0.1911524719270794,0.0,3.0602095634051825,3.4551851269472897,3.2640326550202103,-0.20382309161502787,0.1911524719270794,0.0,113.73375900345114,113.73375900345114,113.73375900345114,35.12122980345115,35.12122980345115,35.12122980345115,5.539790436594817,5.1448148730527095,5.335967344979789,0.20382309161502832,-0.1911524719270794,0.0,0.0,0.1911524719270794,0.0,35.12122980345115
gen=47_member=8012_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.21689135193111353,0.20274395500889586,0.0,0.21689135193111309,0.20274395500889675,0.0,3.4842196121372035,3.903854919077213,3.701110964068317,-0.21689135193111353,0.20274395500889586,0.0,114.59655201240253,114.59655201240253,114.59655201240253,35.984022812402536,35.984022812402536,35.984022812402536,5.115780387862796,4.696145080922786,4.898889035931683,0.21689135193111309,-0.20274395500889675,0.0,0.0,0.20274395500889675,0.0,35.984022812402536
gen=47_member=8013_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.10555510744718455,0.10053517160399172,0.0,0.10555510744718521,0.10053517160399128,0.0,1.0422072136410925,1.2482974926922688,1.147762321088277,-0.10555510744718455,0.10053517160399172,0.0,102.80241507830648,102.80241507830648,102.80241507830648,24.18988587830649,24.18988587830649,24.18988587830649,7.557792786358908,7.351702507307731,7.452237678911723,0.10555510744718521,-0.10053517160399128,0.0,0.0,0.10053517160399128,0.0,24.18988587830649
gen=47_member=8017_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.11367707091901358,0.10775208688342541,0.0,0.1136770709190138,0.10775208688342541,0.0,1.1974355512895258,1.4188647090919648,1.3111126222085394,-0.11367707091901358,0.10775208688342541,0.0,104.94585050996632,104.94585050996632,104.94585050996632,26.33332130996634,26.33332130996634,26.33332130996634,7.402564448710474,7.181135290908035,7.28888737779146,0.1136770709190138,-0.10775208688342541,0.0,0.0,0.10775208688342541,0.0,26.33332130996634
gen=47_member=8023_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.21722283860324998,0.20293429128574214,0.0,0.21722283860325042,0.20293429128574125,0.0,3.519064437165492,3.939221567054484,3.736287275768742,-0.21722283860324998,0.20293429128574214,0.0,114.68821709607164,114.68821709607164,114.68821709607164,36.0756878960716,36.0756878960716,36.0756878960716,5.080935562834508,4.660778432945516,4.863712724231258,0.21722283860325042,-0.20293429128574125,0.0,0.0,0.20293429128574125,0.0,36.0756878960716
gen=47_member=8066_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.21853161297849155,0.20407431493691153,0.0,0.21853161297849155,0.20407431493691064,0.0,3.549581014060533,3.972186941975936,3.7681126270390246,-0.21853161297849155,0.20407431493691153,0.0,114.75779178672568,114.75779178672568,114.75779178672568,36.14526258672567,36.14526258672567,36.14526258672567,5.050418985939467,4.627813058024064,4.831887372960975,0.21853161297849155,-0.20407431493691064,0.0,0.0,0.20407431493691064,0.0,36.14526258672567
gen=48_member=8105_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.22487452624600524,0.209987397165476,0.0,0.22487452624600568,0.20998739716547554,0.0,3.7653235943322434,4.200185517743725,3.9901981205782486,-0.22487452624600524,0.209987397165476,0.0,115.16525996856625,115.16525996856625,115.16525996856625,36.55273076856624,36.55273076856624,36.55273076856624,4.834676405667756,4.399814482256275,4.609801879421751,0.22487452624600568,-0.20998739716547554,0.0,0.0,0.20998739716547554,0.0,36.55273076856624
gen=48_member=8113_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.23340382094093037,0.21734190426344213,0.0,0.23340382094093037,0.21734190426344213,0.0,3.998997909055946,4.449743634260319,4.232401729996877,-0.23340382094093037,0.21734190426344213,0.0,115.62605412542518,115.62605412542518,115.62605412542518,37.01352492542517,37.01352492542517,37.01352492542517,4.601002090944053,4.150256365739681,4.367598270003123,0.23340382094093037,-0.21734190426344213,0.0,0.0,0.21734190426344213,0.0,37.01352492542517
gen=48_member=8120_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.21670947813183972,0.20248477787492236,0.0,0.21670947813183972,0.2024847778749228,0.0,3.507141474928734,3.926335730935496,3.7238509530605737,-0.21670947813183972,0.20248477787492236,0.0,114.66200638149316,114.66200638149316,114.66200638149316,36.049477181493145,36.049477181493145,36.049477181493145,5.092858525071266,4.673664269064504,4.876149046939426,0.21670947813183972,-0.2024847778749228,0.0,0.0,0.2024847778749228,0.0,36.049477181493145
gen=48_member=8123_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.21420042695085684,0.20045679868846422,0.0,0.21420042695085684,0.20045679868846555,0.0,3.3540169026309123,3.7686741282702334,3.568217329581769,-0.21420042695085684,0.20045679868846422,0.0,114.31822279544762,114.31822279544762,114.31822279544762,35.70569359544761,35.70569359544761,35.70569359544761,5.245983097369088,4.831325871729765,5.031782670418231,0.21420042695085684,-0.20045679868846555,0.0,0.0,0.20045679868846555,0.0,35.70569359544761
gen=48_member=8129_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.2264641229475326,0.211361061113422,0.0,0.22646412294753304,0.211361061113422,0.0,3.836239492507437,4.274064676568392,4.06270361545497,-0.2264641229475326,0.211361061113422,0.0,115.24606309800296,115.24606309800296,115.24606309800296,36.63353389800296,36.63353389800296,36.63353389800296,4.763760507492563,4.325935323431608,4.53729638454503,0.22646412294753304,-0.211361061113422,0.0,0.0,0.211361061113422,0.0,36.63353389800296
gen=48_member=8130_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.1390600232905681,0.13222653013764463,0.0,0.13906002329056744,0.13222653013764507,0.0,1.7272416563784982,1.998528209806711,1.8663016796690663,-0.1390600232905681,0.13222653013764463,0.0,108.90917466331896,108.90917466331896,108.90917466331896,30.29664546331896,30.29664546331896,30.29664546331896,6.872758343621501,6.601471790193289,6.733698320330934,0.13906002329056744,-0.13222653013764507,0.0,0.0,0.13222653013764507,0.0,30.29664546331896
