scenario,scenario_label,T_multiplier,generation,member,nsga2_front,q_total_from_wells,lpr:total_combined:bdpl
baseline,Baseline T,1.0,8,gen=7_member=1194_pso,1,,3.97511
baseline,Baseline T,1.0,8,gen=7_member=1085_pso,1,,4.13874
baseline,Baseline T,1.0,8,gen=6_member=955_pso,2,,2.79194
baseline,Baseline T,1.0,8,gen=7_member=1133_pso,2,,2.83006
baseline,Baseline T,1.0,8,gen=5_member=789_pso,1,,3.89715
baseline,Baseline T,1.0,8,gen=6_member=878_pso,1,,4.10183
baseline,Baseline T,1.0,8,gen=6_member=891_pso,2,,2.98952
baseline,Baseline T,1.0,8,gen=7_member=1064_pso,2,,2.99139
baseline,Baseline T,1.0,8,gen=5_member=715_pso,1,,3.67465
baseline,Baseline T,1.0,8,gen=7_member=1058_pso,2,,2.35705
baseline,Baseline T,1.0,8,gen=7_member=1048_pso,1,,3.80818
baseline,Baseline T,1.0,8,gen=7_member=1196_pso,2,,1.77255
baseline,Baseline T,1.0,8,gen=7_member=1075_pso,2,,3.57842
baseline,Baseline T,1.0,8,gen=6_member=944_pso,2,,1.43339
baseline,Baseline T,1.0,8,gen=7_member=1051_pso,1,,4.35007
baseline,Baseline T,1.0,8,gen=7_member=1076_pso,2,,3.22328
baseline,Baseline T,1.0,8,95,1,,4.70127
baseline,Baseline T,1.0,8,gen=7_member=1174_pso,1,,3.26982
baseline,Baseline T,1.0,8,gen=6_member=930_pso,2,,3.75206
baseline,Baseline T,1.0,8,gen=6_member=900_pso,1,,3.72604
baseline,Baseline T,1.0,8,gen=6_member=1016_pso,1,,4.4236
baseline,Baseline T,1.0,8,gen=7_member=1103_pso,2,,3.53859
baseline,Baseline T,1.0,8,156,1,,4.4265
baseline,Baseline T,1.0,8,gen=7_member=1155_pso,2,,2.81632
baseline,Baseline T,1.0,8,116,1,,4.42483
baseline,Baseline T,1.0,8,gen=8_member=1311_pso,1,,2.93349
baseline,Baseline T,1.0,8,gen=8_member=1320_pso,1,,1.74428
baseline,Baseline T,1.0,8,gen=8_member=1309_pso,1,,1.49438
baseline,Baseline T,1.0,8,gen=8_member=1232_pso,1,,3.18127
baseline,Baseline T,1.0,8,gen=8_member=1207_pso,1,,2.5396
baseline,Baseline T,1.0,8,gen=8_member=1350_pso,1,,3.55729
baseline,Baseline T,1.0,8,gen=8_member=1268_pso,1,,2.2679
baseline,Baseline T,1.0,8,gen=8_member=1208_pso,1,,2.02649
baseline,Baseline T,1.0,8,gen=8_member=1215_pso,1,,3.38035
baseline,Baseline T,1.0,8,gen=8_member=1235_pso,1,,1.85801
baseline,Baseline T,1.0,8,gen=8_member=1206_pso,1,,1.31003
baseline,Baseline T,1.0,8,gen=8_member=1259_pso,1,,2.65818
baseline,Baseline T,1.0,8,gen=8_member=1277_pso,1,,2.81542
baseline,Baseline T,1.0,8,gen=8_member=1225_pso,1,,4.25508
baseline,Baseline T,1.0,8,gen=8_member=1229_pso,1,,1.95863
baseline,Baseline T,1.0,8,gen=8_member=1217_pso,1,,1.40553
baseline,Baseline T,1.0,8,gen=8_member=1292_pso,1,,2.71922
baseline,Baseline T,1.0,8,gen=8_member=1257_pso,1,,2.76147
baseline,Baseline T,1.0,8,gen=8_member=1359_pso,1,,2.31002
baseline,Baseline T,1.0,8,gen=8_member=1296_pso,1,,3.24316
baseline,Baseline T,1.0,8,gen=8_member=1272_pso,1,,4.27743
baseline,Baseline T,1.0,8,gen=8_member=1365_pso,1,,3.74388
baseline,Baseline T,1.0,8,gen=8_member=1209_pso,1,,1.43311
baseline,Baseline T,1.0,8,gen=8_member=1297_pso,1,,4.3389
baseline,Baseline T,1.0,8,gen=8_member=1275_pso,1,,3.72617
baseline,Baseline T,1.0,8,gen=8_member=1265_pso,1,,1.41466
baseline,Baseline T,1.0,9,152,1,,4.78258
baseline,Baseline T,1.0,9,gen=5_member=717_pso,2,,1.19771
baseline,Baseline T,1.0,9,gen=8_member=1311_pso,1,,2.93349
baseline,Baseline T,1.0,9,gen=8_member=1320_pso,1,,1.74428
baseline,Baseline T,1.0,9,gen=8_member=1309_pso,1,,1.49438
baseline,Baseline T,1.0,9,gen=8_member=1232_pso,2,,3.18127
baseline,Baseline T,1.0,9,gen=8_member=1207_pso,2,,2.5396
baseline,Baseline T,1.0,9,gen=8_member=1350_pso,1,,3.55729
baseline,Baseline T,1.0,9,gen=8_member=1268_pso,2,,2.2679
baseline,Baseline T,1.0,9,gen=8_member=1208_pso,1,,2.02649
baseline,Baseline T,1.0,9,16,1,,4.48927
baseline,Baseline T,1.0,9,gen=8_member=1215_pso,1,,3.38035
baseline,Baseline T,1.0,9,gen=7_member=1113_pso,1,,2.35885
baseline,Baseline T,1.0,9,gen=8_member=1235_pso,1,,1.85801
baseline,Baseline T,1.0,9,130,1,,4.69071
baseline,Baseline T,1.0,9,gen=8_member=1206_pso,1,,1.31003
baseline,Baseline T,1.0,9,gen=7_member=1194_pso,1,,3.97511
baseline,Baseline T,1.0,9,gen=8_member=1259_pso,2,,2.65818
baseline,Baseline T,1.0,9,gen=8_member=1277_pso,1,,2.81542
baseline,Baseline T,1.0,9,gen=5_member=715_pso,1,,3.67465
baseline,Baseline T,1.0,9,gen=5_member=789_pso,1,,3.89715
baseline,Baseline T,1.0,9,gen=6_member=878_pso,1,,4.10183
baseline,Baseline T,1.0,9,gen=7_member=1048_pso,1,,3.80818
baseline,Baseline T,1.0,9,gen=7_member=1085_pso,1,,4.13874
baseline,Baseline T,1.0,9,gen=8_member=1225_pso,1,,4.25508
baseline,Baseline T,1.0,9,gen=8_member=1229_pso,2,,1.95863
baseline,Baseline T,1.0,9,gen=7_member=1157_pso,1,,3.3102
baseline,Baseline T,1.0,9,gen=8_member=1217_pso,2,,1.40553
baseline,Baseline T,1.0,9,gen=8_member=1292_pso,2,,2.71922
baseline,Baseline T,1.0,9,gen=8_member=1257_pso,1,,2.76147
baseline,Baseline T,1.0,9,95,1,,4.70127
baseline,Baseline T,1.0,9,gen=8_member=1359_pso,1,,2.31002
baseline,Baseline T,1.0,9,gen=8_member=1296_pso,2,,3.24316
baseline,Baseline T,1.0,9,gen=7_member=1051_pso,1,,4.35007
baseline,Baseline T,1.0,9,gen=8_member=1272_pso,1,,4.27743
baseline,Baseline T,1.0,9,gen=8_member=1365_pso,1,,3.74388
baseline,Baseline T,1.0,9,gen=8_member=1209_pso,2,,1.43311
baseline,Baseline T,1.0,9,gen=6_member=1016_pso,2,,4.4236
baseline,Baseline T,1.0,9,gen=8_member=1297_pso,2,,4.3389
baseline,Baseline T,1.0,9,gen=7_member=1050_pso,2,,1.98951
baseline,Baseline T,1.0,9,gen=7_member=1174_pso,1,,3.26982
baseline,Baseline T,1.0,9,156,1,,4.4265
baseline,Baseline T,1.0,9,gen=6_member=900_pso,1,,3.72604
baseline,Baseline T,1.0,9,gen=7_member=1052_pso,2,,1.41652
baseline,Baseline T,1.0,9,gen=8_member=1275_pso,1,,3.72617
baseline,Baseline T,1.0,9,gen=8_member=1265_pso,2,,1.41466
baseline,Baseline T,1.0,9,116,2,,4.42483
baseline,Baseline T,1.0,9,gen=9_member=1403_pso,1,,1.16547
baseline,Baseline T,1.0,9,gen=9_member=1379_pso,1,,2.62886
baseline,Baseline T,1.0,9,gen=9_member=1398_pso,1,,3.11145
baseline,Baseline T,1.0,9,gen=9_member=1532_pso,1,,2.46337
baseline,Baseline T,1.0,9,gen=9_member=1499_pso,1,,2.9479
baseline,Baseline T,1.0,9,gen=9_member=1425_pso,1,,3.48268
baseline,Baseline T,1.0,9,gen=9_member=1397_pso,1,,3.17065
baseline,Baseline T,1.0,9,gen=9_member=1504_pso,1,,1.35282
baseline,Baseline T,1.0,9,gen=9_member=1427_pso,1,,1.90931
baseline,Baseline T,1.0,9,gen=9_member=1438_pso,1,,2.2118
baseline,Baseline T,1.0,9,gen=9_member=1503_pso,1,,4.07072
baseline,Baseline T,1.0,9,gen=9_member=1416_pso,1,,2.92153
baseline,Baseline T,1.0,9,gen=9_member=1420_pso,1,,3.64603
baseline,Baseline T,1.0,9,gen=9_member=1489_pso,1,,2.44386
baseline,Baseline T,1.0,9,gen=9_member=1428_pso,1,,2.17118
baseline,Baseline T,1.0,9,gen=9_member=1477_pso,1,,2.09166
baseline,Baseline T,1.0,9,gen=9_member=1385_pso,1,,2.11121
baseline,Baseline T,1.0,9,gen=9_member=1509_pso,1,,3.95285
baseline,Baseline T,1.0,9,gen=9_member=1409_pso,1,,4.39707
baseline,Baseline T,1.0,9,gen=9_member=1516_pso,1,,4.29044
baseline,Baseline T,1.0,9,gen=9_member=1467_pso,1,,4.20012
baseline,Baseline T,1.0,9,gen=9_member=1448_pso,1,,4.18682
baseline,Baseline T,1.0,9,gen=9_member=1382_pso,1,,1.88753
baseline,Baseline T,1.0,9,gen=9_member=1441_pso,1,,1.33835
baseline,Baseline T,1.0,10,152,1,,4.78258
baseline,Baseline T,1.0,10,gen=9_member=1403_pso,1,,1.16547
baseline,Baseline T,1.0,10,gen=8_member=1309_pso,1,,1.49438
baseline,Baseline T,1.0,10,gen=8_member=1320_pso,1,,1.74428
baseline,Baseline T,1.0,10,gen=9_member=1379_pso,1,,2.62886
baseline,Baseline T,1.0,10,16,1,,4.48927
baseline,Baseline T,1.0,10,gen=9_member=1398_pso,1,,3.11145
baseline,Baseline T,1.0,10,130,1,,4.69071
baseline,Baseline T,1.0,10,gen=8_member=1257_pso,1,,2.76147
baseline,Baseline T,1.0,10,gen=9_member=1532_pso,1,,2.46337
baseline,Baseline T,1.0,10,gen=8_member=1208_pso,1,,2.02649
baseline,Baseline T,1.0,10,gen=9_member=1499_pso,1,,2.9479
baseline,Baseline T,1.0,10,gen=9_member=1425_pso,1,,3.48268
baseline,Baseline T,1.0,10,gen=8_member=1206_pso,2,,1.31003
baseline,Baseline T,1.0,10,gen=8_member=1215_pso,1,,3.38035
baseline,Baseline T,1.0,10,gen=8_member=1350_pso,1,,3.55729
baseline,Baseline T,1.0,10,gen=8_member=1277_pso,2,,2.81542
baseline,Baseline T,1.0,10,gen=9_member=1397_pso,1,,3.17065
baseline,Baseline T,1.0,10,gen=9_member=1504_pso,1,,1.35282
baseline,Baseline T,1.0,10,gen=7_member=1048_pso,1,,3.80818
baseline,Baseline T,1.0,10,gen=8_member=1359_pso,2,,2.31002
baseline,Baseline T,1.0,10,gen=5_member=789_pso,2,,3.89715
baseline,Baseline T,1.0,10,gen=8_member=1235_pso,1,,1.85801
baseline,Baseline T,1.0,10,gen=7_member=1174_pso,2,,3.26982
baseline,Baseline T,1.0,10,gen=9_member=1427_pso,1,,1.90931
baseline,Baseline T,1.0,10,gen=9_member=1438_pso,1,,2.2118
baseline,Baseline T,1.0,10,gen=7_member=1113_pso,2,,2.35885
baseline,Baseline T,1.0,10,gen=9_member=1503_pso,2,,4.07072
baseline,Baseline T,1.0,10,gen=9_member=1416_pso,2,,2.92153
baseline,Baseline T,1.0,10,gen=7_member=1194_pso,2,,3.97511
baseline,Baseline T,1.0,10,gen=9_member=1420_pso,2,,3.64603
baseline,Baseline T,1.0,10,gen=7_member=1157_pso,2,,3.3102
baseline,Baseline T,1.0,10,gen=7_member=1051_pso,2,,4.35007
baseline,Baseline T,1.0,10,gen=9_member=1489_pso,2,,2.44386
baseline,Baseline T,1.0,10,gen=9_member=1428_pso,1,,2.17118
baseline,Baseline T,1.0,10,156,1,,4.4265
baseline,Baseline T,1.0,10,95,1,,4.70127
baseline,Baseline T,1.0,10,gen=7_member=1085_pso,1,,4.13874
baseline,Baseline T,1.0,10,gen=9_member=1477_pso,2,,2.09166
baseline,Baseline T,1.0,10,gen=8_member=1365_pso,1,,3.74388
baseline,Baseline T,1.0,10,gen=5_member=715_pso,2,,3.67465
baseline,Baseline T,1.0,10,gen=9_member=1385_pso,2,,2.11121
baseline,Baseline T,1.0,10,gen=9_member=1509_pso,1,,3.95285
baseline,Baseline T,1.0,10,gen=8_member=1225_pso,1,,4.25508
baseline,Baseline T,1.0,10,gen=9_member=1409_pso,1,,4.39707
baseline,Baseline T,1.0,10,gen=9_member=1516_pso,1,,4.29044
baseline,Baseline T,1.0,10,gen=9_member=1467_pso,1,,4.20012
baseline,Baseline T,1.0,10,gen=6_member=878_pso,2,,4.10183
baseline,Baseline T,1.0,10,gen=9_member=1448_pso,2,,4.18682
baseline,Baseline T,1.0,10,gen=6_member=900_pso,2,,3.72604
baseline,Baseline T,1.0,10,gen=9_member=1382_pso,2,,1.88753
baseline,Baseline T,1.0,10,gen=9_member=1441_pso,1,,1.33835
baseline,Baseline T,1.0,10,gen=8_member=1272_pso,1,,4.27743
baseline,Baseline T,1.0,10,gen=8_member=1311_pso,1,,2.93349
baseline,Baseline T,1.0,10,gen=8_member=1275_pso,2,,3.72617
baseline,Baseline T,1.0,10,gen=10_member=1599_pso,1,,1.10398
baseline,Baseline T,1.0,10,gen=10_member=1609_pso,1,,1.60385
baseline,Baseline T,1.0,10,gen=10_member=1638_pso,1,,3.56133
baseline,Baseline T,1.0,10,gen=10_member=1624_pso,1,,3.95862
baseline,Baseline T,1.0,10,gen=10_member=1628_pso,1,,1.29835
baseline,Baseline T,1.0,10,gen=10_member=1565_pso,1,,2.37364
baseline,Baseline T,1.0,10,gen=10_member=1574_pso,1,,2.56855
baseline,Baseline T,1.0,10,gen=10_member=1577_pso,1,,3.0592
baseline,Baseline T,1.0,10,gen=10_member=1551_pso,1,,2.05605
baseline,Baseline T,1.0,10,gen=10_member=1699_pso,1,,3.92019
baseline,Baseline T,1.0,10,gen=10_member=1563_pso,1,,2.81039
baseline,Baseline T,1.0,10,gen=10_member=1656_pso,1,,3.34016
baseline,Baseline T,1.0,10,gen=10_member=1595_pso,1,,3.81714
baseline,Baseline T,1.0,10,gen=10_member=1647_pso,1,,4.30495
baseline,Baseline T,1.0,10,gen=10_member=1712_pso,1,,2.27841
baseline,Baseline T,1.0,10,gen=10_member=1626_pso,1,,3.26564
baseline,Baseline T,1.0,10,gen=10_member=1578_pso,1,,3.38863
baseline,Baseline T,1.0,10,gen=10_member=1679_pso,1,,2.44799
baseline,Baseline T,1.0,10,gen=10_member=1559_pso,1,,3.26819
baseline,Baseline T,1.0,10,gen=10_member=1688_pso,1,,2.24289
baseline,Baseline T,1.0,10,gen=10_member=1641_pso,1,,4.1678
baseline,Baseline T,1.0,10,gen=10_member=1616_pso,1,,3.13281
baseline,Baseline T,1.0,10,gen=10_member=1586_pso,1,,1.87705
baseline,Baseline T,1.0,10,gen=10_member=1560_pso,1,,2.80894
baseline,Baseline T,1.0,10,gen=10_member=1568_pso,1,,2.27425
baseline,Baseline T,1.0,10,gen=10_member=1698_pso,1,,3.81145
baseline,Baseline T,1.0,10,gen=10_member=1704_pso,1,,3.38806
baseline,Baseline T,1.0,11,152,1,,4.78258
baseline,Baseline T,1.0,11,gen=10_member=1599_pso,2,,1.10398
baseline,Baseline T,1.0,11,16,1,,4.48927
baseline,Baseline T,1.0,11,gen=8_member=1320_pso,1,,1.74428
baseline,Baseline T,1.0,11,gen=8_member=1309_pso,2,,1.49438
baseline,Baseline T,1.0,11,gen=10_member=1609_pso,1,,1.60385
baseline,Baseline T,1.0,11,gen=8_member=1365_pso,1,,3.74388
baseline,Baseline T,1.0,11,130,1,,4.69071
baseline,Baseline T,1.0,11,gen=7_member=1085_pso,2,,4.13874
baseline,Baseline T,1.0,11,gen=9_member=1403_pso,1,,1.16547
baseline,Baseline T,1.0,11,gen=9_member=1379_pso,2,,2.62886
baseline,Baseline T,1.0,11,gen=10_member=1638_pso,1,,3.56133
baseline,Baseline T,1.0,11,gen=10_member=1624_pso,1,,3.95862
baseline,Baseline T,1.0,11,gen=8_member=1257_pso,2,,2.76147
baseline,Baseline T,1.0,11,gen=10_member=1628_pso,2,,1.29835
baseline,Baseline T,1.0,11,gen=10_member=1565_pso,2,,2.37364
baseline,Baseline T,1.0,11,gen=9_member=1425_pso,2,,3.48268
baseline,Baseline T,1.0,11,gen=10_member=1574_pso,1,,2.56855
baseline,Baseline T,1.0,11,gen=10_member=1577_pso,2,,3.0592
baseline,Baseline T,1.0,11,gen=9_member=1504_pso,1,,1.35282
baseline,Baseline T,1.0,11,gen=9_member=1428_pso,2,,2.17118
baseline,Baseline T,1.0,11,gen=9_member=1427_pso,1,,1.90931
baseline,Baseline T,1.0,11,gen=8_member=1208_pso,1,,2.02649
baseline,Baseline T,1.0,11,gen=10_member=1551_pso,1,,2.05605
baseline,Baseline T,1.0,11,gen=8_member=1311_pso,1,,2.93349
baseline,Baseline T,1.0,11,gen=10_member=1699_pso,1,,3.92019
baseline,Baseline T,1.0,11,gen=9_member=1397_pso,2,,3.17065
baseline,Baseline T,1.0,11,gen=8_member=1235_pso,2,,1.85801
baseline,Baseline T,1.0,11,gen=9_member=1499_pso,1,,2.9479
baseline,Baseline T,1.0,11,gen=10_member=1563_pso,2,,2.81039
baseline,Baseline T,1.0,11,gen=9_member=1409_pso,1,,4.39707
baseline,Baseline T,1.0,11,gen=9_member=1532_pso,1,,2.46337
baseline,Baseline T,1.0,11,gen=10_member=1656_pso,2,,3.34016
baseline,Baseline T,1.0,11,gen=10_member=1595_pso,1,,3.81714
baseline,Baseline T,1.0,11,gen=10_member=1647_pso,1,,4.30495
baseline,Baseline T,1.0,11,gen=10_member=1712_pso,1,,2.27841
baseline,Baseline T,1.0,11,gen=10_member=1626_pso,2,,3.26564
baseline,Baseline T,1.0,11,gen=10_member=1578_pso,2,,3.38863
baseline,Baseline T,1.0,11,156,1,,4.4265
baseline,Baseline T,1.0,11,95,1,,4.70127
baseline,Baseline T,1.0,11,gen=10_member=1679_pso,2,,2.44799
baseline,Baseline T,1.0,11,gen=9_member=1467_pso,2,,4.20012
baseline,Baseline T,1.0,11,gen=8_member=1350_pso,1,,3.55729
baseline,Baseline T,1.0,11,gen=8_member=1225_pso,2,,4.25508
baseline,Baseline T,1.0,11,gen=10_member=1559_pso,2,,3.26819
baseline,Baseline T,1.0,11,gen=9_member=1398_pso,1,,3.11145
baseline,Baseline T,1.0,11,gen=9_member=1438_pso,2,,2.2118
baseline,Baseline T,1.0,11,gen=7_member=1048_pso,2,,3.80818
baseline,Baseline T,1.0,11,gen=10_member=1688_pso,2,,2.24289
baseline,Baseline T,1.0,11,gen=10_member=1641_pso,2,,4.1678
baseline,Baseline T,1.0,11,gen=10_member=1616_pso,1,,3.13281
baseline,Baseline T,1.0,11,gen=9_member=1441_pso,1,,1.33835
baseline,Baseline T,1.0,11,gen=10_member=1586_pso,1,,1.87705
baseline,Baseline T,1.0,11,gen=10_member=1560_pso,2,,2.80894
baseline,Baseline T,1.0,11,gen=8_member=1215_pso,1,,3.38035
baseline,Baseline T,1.0,11,gen=9_member=1509_pso,1,,3.95285
baseline,Baseline T,1.0,11,gen=10_member=1568_pso,2,,2.27425
baseline,Baseline T,1.0,11,gen=8_member=1272_pso,2,,4.27743
baseline,Baseline T,1.0,11,gen=9_member=1516_pso,1,,4.29044
baseline,Baseline T,1.0,11,gen=10_member=1698_pso,2,,3.81145
baseline,Baseline T,1.0,11,gen=10_member=1704_pso,2,,3.38806
baseline,Baseline T,1.0,11,gen=11_member=1739_pso,1,,1.075
baseline,Baseline T,1.0,11,gen=11_member=1788_pso,1,,1.44673
baseline,Baseline T,1.0,11,gen=11_member=1748_pso,1,,2.8358
baseline,Baseline T,1.0,11,gen=11_member=1801_pso,1,,3.28327
baseline,Baseline T,1.0,11,gen=11_member=1768_pso,1,,2.70207
baseline,Baseline T,1.0,11,gen=11_member=1731_pso,1,,3.6088
baseline,Baseline T,1.0,11,gen=11_member=1761_pso,1,,3.99965
baseline,Baseline T,1.0,11,gen=11_member=1755_pso,1,,2.40669
baseline,Baseline T,1.0,11,gen=11_member=1756_pso,1,,3.1664
baseline,Baseline T,1.0,11,gen=11_member=1763_pso,1,,4.13598
baseline,Baseline T,1.0,11,gen=11_member=1864_pso,1,,4.1937
baseline,Baseline T,1.0,11,gen=11_member=1778_pso,1,,3.47428
baseline,Baseline T,1.0,11,gen=11_member=1734_pso,1,,1.22795
baseline,Baseline T,1.0,11,gen=11_member=1874_pso,1,,1.81022
baseline,Baseline T,1.0,11,gen=11_member=1749_pso,1,,2.19895
baseline,Baseline T,1.0,11,gen=11_member=1811_pso,1,,2.30933
baseline,Baseline T,1.0,11,gen=11_member=1861_pso,1,,1.30037
baseline,Baseline T,1.0,11,gen=11_member=1738_pso,1,,2.64828
baseline,Baseline T,1.0,11,gen=11_member=1737_pso,1,,2.48481
baseline,Baseline T,1.0,11,gen=11_member=1823_pso,1,,3.01936
baseline,Baseline T,1.0,11,gen=11_member=1766_pso,1,,2.15
baseline,Baseline T,1.0,11,gen=11_member=1867_pso,1,,2.10254
baseline,Baseline T,1.0,11,gen=11_member=1862_pso,1,,3.38741
baseline,Baseline T,1.0,11,gen=11_member=1797_pso,1,,1.66947
baseline,Baseline T,1.0,11,gen=11_member=1770_pso,1,,3.52847
baseline,Baseline T,1.0,11,gen=11_member=1858_pso,1,,2.59588
baseline,Baseline T,1.0,11,gen=11_member=1879_pso,1,,3.75161
baseline,Baseline T,1.0,11,gen=11_member=1803_pso,1,,2.9648
baseline,Baseline T,1.0,11,gen=11_member=1724_pso,1,,1.65496
baseline,Baseline T,1.0,11,gen=11_member=1750_pso,1,,4.14746
baseline,Baseline T,1.0,11,gen=11_member=1786_pso,1,,3.01437
baseline,Baseline T,1.0,12,152,1,,4.78258
baseline,Baseline T,1.0,12,gen=11_member=1739_pso,1,,1.075
baseline,Baseline T,1.0,12,16,1,,4.48927
baseline,Baseline T,1.0,12,gen=11_member=1788_pso,1,,1.44673
baseline,Baseline T,1.0,12,gen=11_member=1748_pso,1,,2.8358
baseline,Baseline T,1.0,12,gen=11_member=1801_pso,1,,3.28327
baseline,Baseline T,1.0,12,130,1,,4.69071
baseline,Baseline T,1.0,12,gen=10_member=1609_pso,1,,1.60385
baseline,Baseline T,1.0,12,gen=11_member=1768_pso,1,,2.70207
baseline,Baseline T,1.0,12,gen=11_member=1731_pso,1,,3.6088
baseline,Baseline T,1.0,12,gen=11_member=1761_pso,1,,3.99965
baseline,Baseline T,1.0,12,gen=10_member=1595_pso,2,,3.81714
baseline,Baseline T,1.0,12,gen=11_member=1755_pso,2,,2.40669
baseline,Baseline T,1.0,12,gen=9_member=1403_pso,1,,1.16547
baseline,Baseline T,1.0,12,gen=11_member=1756_pso,1,,3.1664
baseline,Baseline T,1.0,12,gen=9_member=1427_pso,1,,1.90931
baseline,Baseline T,1.0,12,gen=11_member=1763_pso,2,,4.13598
baseline,Baseline T,1.0,12,gen=8_member=1208_pso,2,,2.02649
baseline,Baseline T,1.0,12,gen=11_member=1864_pso,1,,4.1937
baseline,Baseline T,1.0,12,gen=8_member=1365_pso,2,,3.74388
baseline,Baseline T,1.0,12,gen=11_member=1778_pso,1,,3.47428
baseline,Baseline T,1.0,12,gen=8_member=1320_pso,2,,1.74428
baseline,Baseline T,1.0,12,gen=10_member=1699_pso,2,,3.92019
baseline,Baseline T,1.0,12,gen=11_member=1734_pso,1,,1.22795
baseline,Baseline T,1.0,12,gen=11_member=1874_pso,1,,1.81022
baseline,Baseline T,1.0,12,gen=11_member=1749_pso,1,,2.19895
baseline,Baseline T,1.0,12,gen=11_member=1811_pso,1,,2.30933
baseline,Baseline T,1.0,12,gen=9_member=1409_pso,1,,4.39707
baseline,Baseline T,1.0,12,gen=9_member=1398_pso,1,,3.11145
baseline,Baseline T,1.0,12,gen=8_member=1311_pso,1,,2.93349
baseline,Baseline T,1.0,12,gen=9_member=1516_pso,1,,4.29044
baseline,Baseline T,1.0,12,gen=10_member=1574_pso,2,,2.56855
baseline,Baseline T,1.0,12,gen=11_member=1861_pso,2,,1.30037
baseline,Baseline T,1.0,12,gen=10_member=1712_pso,1,,2.27841
baseline,Baseline T,1.0,12,gen=9_member=1504_pso,1,,1.35282
baseline,Baseline T,1.0,12,gen=10_member=1647_pso,1,,4.30495
baseline,Baseline T,1.0,12,gen=11_member=1738_pso,2,,2.64828
baseline,Baseline T,1.0,12,gen=11_member=1737_pso,2,,2.48481
baseline,Baseline T,1.0,12,gen=8_member=1215_pso,2,,3.38035
baseline,Baseline T,1.0,12,gen=10_member=1586_pso,1,,1.87705
baseline,Baseline T,1.0,12,gen=11_member=1823_pso,1,,3.01936
baseline,Baseline T,1.0,12,gen=11_member=1766_pso,1,,2.15
baseline,Baseline T,1.0,12,gen=11_member=1867_pso,1,,2.10254
baseline,Baseline T,1.0,12,gen=11_member=1862_pso,2,,3.38741
baseline,Baseline T,1.0,12,156,1,,4.4265
baseline,Baseline T,1.0,12,95,1,,4.70127
baseline,Baseline T,1.0,12,gen=11_member=1797_pso,2,,1.66947
baseline,Baseline T,1.0,12,gen=11_member=1770_pso,1,,3.52847
baseline,Baseline T,1.0,12,gen=11_member=1858_pso,1,,2.59588
baseline,Baseline T,1.0,12,gen=9_member=1532_pso,2,,2.46337
baseline,Baseline T,1.0,12,gen=10_member=1551_pso,2,,2.05605
baseline,Baseline T,1.0,12,gen=11_member=1879_pso,2,,3.75161
baseline,Baseline T,1.0,12,gen=11_member=1803_pso,1,,2.9648
baseline,Baseline T,1.0,12,gen=11_member=1724_pso,2,,1.65496
baseline,Baseline T,1.0,12,gen=11_member=1750_pso,1,,4.14746
baseline,Baseline T,1.0,12,gen=10_member=1616_pso,1,,3.13281
baseline,Baseline T,1.0,12,gen=11_member=1786_pso,2,,3.01437
baseline,Baseline T,1.0,12,gen=9_member=1441_pso,2,,1.33835
baseline,Baseline T,1.0,12,gen=10_member=1638_pso,1,,3.56133
baseline,Baseline T,1.0,12,gen=10_member=1624_pso,1,,3.95862
baseline,Baseline T,1.0,12,gen=9_member=1509_pso,1,,3.95285
baseline,Baseline T,1.0,12,gen=8_member=1350_pso,1,,3.55729
baseline,Baseline T,1.0,12,gen=9_member=1499_pso,1,,2.9479
baseline,Baseline T,1.0,12,gen=12_member=1939_pso,1,,2.40686
baseline,Baseline T,1.0,12,gen=12_member=1990_pso,1,,3.70524
baseline,Baseline T,1.0,12,gen=12_member=1960_pso,1,,2.00789
baseline,Baseline T,1.0,12,gen=12_member=1931_pso,1,,1.6533
baseline,Baseline T,1.0,12,gen=12_member=1904_pso,1,,1.79151
baseline,Baseline T,1.0,12,gen=12_member=2060_pso,1,,3.32935
baseline,Baseline T,1.0,12,gen=12_member=1903_pso,1,,3.43679
baseline,Baseline T,1.0,12,gen=12_member=1952_pso,1,,3.80344
baseline,Baseline T,1.0,12,gen=12_member=1949_pso,1,,1.23472
baseline,Baseline T,1.0,12,gen=12_member=1959_pso,1,,3.84565
baseline,Baseline T,1.0,12,gen=12_member=1901_pso,1,,3.91207
baseline,Baseline T,1.0,12,gen=12_member=1919_pso,1,,4.07322
baseline,Baseline T,1.0,12,gen=12_member=2008_pso,1,,1.52735
baseline,Baseline T,1.0,12,gen=12_member=1970_pso,1,,2.35878
baseline,Baseline T,1.0,12,gen=12_member=2037_pso,1,,4.34566
baseline,Baseline T,1.0,12,gen=12_member=1950_pso,1,,2.61669
baseline,Baseline T,1.0,12,gen=12_member=1994_pso,1,,2.69494
baseline,Baseline T,1.0,12,gen=12_member=1932_pso,1,,1.5467
baseline,Baseline T,1.0,12,gen=12_member=2050_pso,1,,4.04462
baseline,Baseline T,1.0,12,gen=12_member=1910_pso,1,,4.24604
baseline,Baseline T,1.0,12,gen=12_member=2039_pso,1,,2.96597
baseline,Baseline T,1.0,12,gen=12_member=1953_pso,1,,3.525
baseline,Baseline T,1.0,12,gen=12_member=1911_pso,1,,4.22687
baseline,Baseline T,1.0,12,gen=12_member=1978_pso,1,,3.96455
baseline,Baseline T,1.0,12,gen=12_member=1967_pso,1,,3.1208
