member,generation,scenario,base_T_value,base_S_value,archive_pumping_objective_cfs,pumping_objective_reeval_cfs,full_model_total_pumping_cfs,archive_depletion_cfs,depletion_cfs,streamflow_cfs,T_z_score,S_z_score,T_factor,S_factor,T_value,S_value,diffusivity_factor,T_probability_weight,S_probability_weight,joint_probability_weight,scenario_label
gen=47_member=7988_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,30.769794,30.769795007202468,109.38232420720249,1.94462,1.4332092567439956,7.166790743256004,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=37_member=6360_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,28.05609,28.056013799679008,106.668542999679,1.51193,1.0733545051820892,7.5266454948179105,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=48_member=8171_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,34.994082,34.99403631605541,113.60656551605544,3.20978,2.4793605633891724,6.120639436610827,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=45_member=7732_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,28.232102,28.232171596528566,106.84470079652856,1.52704,1.08640548268575,7.5135945173142495,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=35_member=5956_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,34.0774828,34.07740547464268,112.6899346746427,2.82984,2.1567418032328023,6.443258196767197,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=45_member=7623_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,26.867897600000003,26.86788661943628,105.48041581943627,1.35875,0.9402526304394316,7.659747369560568,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=34_member=5765_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,30.9233032,30.92338623359191,109.5359154335919,1.98173,1.4646344626264012,7.135365537373598,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=38_member=6501_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,32.3964568,32.396349530682755,111.00887873068277,2.32041,1.7499543596525908,6.850045640347409,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=48_member=8203_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,32.4539392,32.453841272609736,111.06637047260976,2.33521,1.7628452231430431,6.8371547768569565,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=47_member=7974_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,35.0424296,35.04236881028093,113.65489801028092,3.23167,2.496518742226981,6.103481257773018,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=42_member=7123_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,34.3967552,34.396745119239434,113.00927431923942,2.95964,2.285975312326135,6.314024687673864,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=30_member=5110_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,36.3952712,36.39534938259375,115.00787858259372,3.93251,3.118038690612313,5.481961309387686,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=40_member=6879_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,35.52546,35.52547804840835,114.13800724840836,3.47595,2.701605653251494,5.898394346748505,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=31_member=5217_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,36.452308,36.4522647735805,115.0647939735805,3.94088,3.117152261099993,5.482847738900006,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=42_member=7215_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,34.9225632,34.92253563470857,113.53506483470858,3.17583,2.4561010553744627,6.143898944625537,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=37_member=6211_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,20.6564564,20.656455308041814,99.2689845080418,1.01369,0.6913516875164019,7.908648312483598,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=40_member=6803_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,33.8223768,33.822321012801254,112.43485021280124,2.72359,2.079314897694142,6.520685102305858,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=30_member=5155_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,34.1209288,34.12094915647915,112.73347835647915,2.84803,2.188161964270516,6.411838035729484,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=32_member=5405_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,27.8664872,27.86653650330677,106.47906570330676,1.47179,1.045402083061601,7.554597916938398,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=37_member=6224_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,35.2442864,35.24434680969291,113.85687600969293,3.32624,2.575408983209004,6.024591016790996,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=36_member=6188_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,26.5450604,26.54503702240775,105.15756622240777,1.34227,0.9353798721821756,7.664620127817824,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=44_member=7508_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,35.030844,35.030748929325185,113.64327812932515,3.22133,2.488510077774611,6.111489922225388,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=48_member=8233_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,34.6763692,34.67641402474263,113.28894322474264,3.06245,2.3675205224787206,6.232479477521279,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=27_member=4602_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,31.533998,31.534063129350688,110.1465923293507,2.12737,1.5831518207644557,7.016848179235544,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=34_member=5714_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,35.2895148,35.289422752427136,113.90195195242715,3.37452,2.6523383097158337,5.947661690284166,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=33_member=5592_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,32.9057776,32.90581117439859,111.5183403743986,2.46009,1.8673554476165228,6.732644552383476,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=46_member=7897_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,34.6601048,34.66001472979494,113.27254392979496,3.05438,2.362997489225358,6.237002510774642,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=44_member=7516_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,36.109196,36.10912532430648,114.72165452430647,3.75377,2.959030416789503,5.640969583210497,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=47_member=8023_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,36.075776,36.0756878960716,114.68821709607164,3.73629,2.9441588912027568,5.655841108797243,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=43_member=7367_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,35.8665668,35.86655852747779,114.4790877274778,3.64645,2.855070630452437,5.744929369547563,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=41_member=6969_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,34.0139848,34.01408910075473,112.62661830075474,2.81773,2.1472951839860714,6.452704816013928,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=34_member=5825_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,21.68730744,21.6872977704652,100.2998269704652,1.03166,0.6973923836719659,7.902607616328034,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=40_member=6799_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,34.952641199999995,34.952751930942966,113.56528113094296,3.18988,2.4634639343636096,6.13653606563639,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=36_member=6120_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,35.9581376,35.95802982865704,114.57055902865704,3.68918,2.9028323591080105,5.697167640891989,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=43_member=7295_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,35.5167708,35.51686845465705,114.12939765465704,3.46262,2.701119232352639,5.898880767647361,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=37_member=6202_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,29.7656344,29.765572548609317,108.37810174860932,1.7877,1.3066041081236404,7.29339589187636,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=41_member=6991_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,36.3934888,36.393381324833584,115.00591052483358,3.91812,3.0984690315282144,5.501530968471785,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=34_member=5786_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,35.6983528,35.69845644451818,114.31098564451818,3.5556,2.7747974590389486,5.825202540961051,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=46_member=7820_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,35.8603284,35.860377441964175,114.47290664196416,3.63264,2.8482620610243483,5.751737938975651,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=49_member=8399_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,35.851862,35.85181623963164,114.46434543963164,3.62622,2.842835794743886,5.757164205256114,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=34_member=5808_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,36.4961996,36.496093279758526,115.10862247975852,3.95771,3.1432268373962344,5.456773162603765,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=43_member=7329_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,34.9811596,34.981147257172495,113.59367645717248,3.19666,2.468922218135797,6.131077781864203,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=42_member=7088_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,35.7903692,35.79047148072272,114.40300068072273,3.60323,2.819752923902579,5.780247076097421,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=45_member=7708_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,33.8571336,33.85718549462576,112.46971469462578,2.7429,2.093997361593749,6.50600263840625,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=32_member=5495_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,25.9223344,25.92224315458362,104.5347723545836,1.29931,0.8953403155064522,7.7046596844935475,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=41_member=6992_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,35.8253488,35.82539989519937,114.43792909519937,3.61253,2.8310090251665176,5.768990974833482,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=44_member=7474_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,35.6065592,35.60659604089044,114.21912524089043,3.50006,2.7256226176519083,5.874377382348092,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=38_member=6529_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,34.6110888,34.611036113818564,113.22356531381855,3.04111,2.3521788840019955,6.247821115998004,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=38_member=6418_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,34.4430976,34.44301031817496,113.05553951817495,2.97833,2.3013633543905883,6.298636645609411,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=42_member=7193_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,33.445622,33.44556490244684,112.05809410244684,2.62386,1.9971975949353395,6.60280240506466,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=40_member=6846_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,33.0759968,33.07610629167887,111.68863549167888,2.5122,1.9074138512265493,6.692586148773451,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=42_member=7137_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,31.7997984,31.799870105395676,110.41239930539568,2.16651,1.6187993465919388,6.981200653408061,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=41_member=6951_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,31.7882128,31.788273688982024,110.40080288898204,2.16614,1.6227692179651885,6.977230782034811,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=44_member=7514_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,34.4076724,34.40775328560086,113.02028248560086,2.96984,2.291906551233877,6.308093448766122,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=26_member=4423_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,32.826238,32.826298754166096,111.43882795416609,2.44423,1.8547760033840803,6.74522399661592,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=30_member=5151_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,36.297462,36.2973927021264,114.9099219021264,3.85519,3.050229487789011,5.549770512210989,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=36_member=6144_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,34.510606,34.510550189225945,113.12307938922596,3.00686,2.325084744324509,6.274915255675491,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=41_member=6946_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,35.683425199999995,35.683385394119824,114.29591459411984,3.5443,2.7675213688359817,5.832478631164018,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=43_member=7239_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,35.7208556,35.72083483075705,114.33336403075704,3.56889,2.787205365874689,5.812794634125311,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=20_member=3413_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,32.9545708,32.95461211746549,111.5671413174655,2.47644,1.880768937006957,6.7192310629930425,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=35_member=5913_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,21.26195996,21.261970620979778,99.87449982097976,1.01633,0.6881954741833147,7.9118045258166845,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=47_member=7945_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,34.610420399999995,34.610460392456865,113.22298959245688,3.03486,2.3472691549611358,6.252730845038864,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=31_member=5214_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,35.4428012,35.44276706150495,114.05529626150496,3.42253,2.6561900319831064,5.943809968016893,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=35_member=5893_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,16.002053,16.002041893722712,94.61457109372272,0.813288,0.5518159506150129,8.048184049384986,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=42_member=7082_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,33.697386,33.697411190937146,112.30994039093714,2.69841,2.0581319826851554,6.541868017314844,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=44_member=7534_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,34.346848,34.34682017838482,112.95934937838484,2.93385,2.2620800460784016,6.337919953921598,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=45_member=7645_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,35.619036,35.61911037390231,114.23163957390231,3.51669,2.7431648603326018,5.856835139667398,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=39_member=6590_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,36.736378,36.73640015568762,115.3489293556876,4.09121,3.2615506577399693,5.338449342260031,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=38_member=6398_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,35.0974612,35.09741973001883,113.70994893001884,3.25449,2.515795443598117,6.0842045564018825,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=45_member=7594_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,36.3103844,36.31039554746737,114.9229247474674,3.8606,3.055699124888229,5.544300875111771,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=48_member=8227_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,33.9072636,33.90734269461019,112.51987189461022,2.7553,2.1036977832465125,6.496302216753487,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=30_member=5150_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,36.47793,36.47794126781239,115.0904704678124,3.95517,3.139911941323437,5.460088058676562,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=49_member=8327_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,30.106964,30.10695679161178,108.7194859916118,1.80674,1.3187667846326097,7.28123321536739,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
gen=43_member=7261_pso,50,Tzminus2p00_Szplus2p00,1700.0,0.12,34.4863208,34.48623759426499,113.098766794265,2.98936,2.310443139911136,6.289556860088864,-2.0,2.0,0.8,1.2,1360.0,0.144,0.6666666666666667,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 1.20"
