member,scenario,T_multiplier,total_pumping_cfs,depletion_metric_cfs,depletion_metric_source,streamflow_metric_cfs
gen=42_member=5374_pso,Tmin10per,0.9,113.20058552538916,3.6214877182122462,lpr:total_combined:bdpl,4.978512281787753
gen=48_member=6063_pso,Tmin10per,0.9,112.93032608863855,3.5609902574006584,lpr:total_combined:bdpl,5.039009742599341
gen=37_member=4733_pso,Tmin10per,0.9,110.94304023871504,2.9594132235546997,lpr:total_combined:bdpl,5.6405867764453
gen=38_member=4788_pso,Tmin10per,0.9,113.26712697697164,3.8888216834550207,lpr:total_combined:bdpl,4.711178316544979
gen=42_member=5267_pso,Tmin10per,0.9,110.00596711546119,2.9852819534818478,lpr:total_combined:bdpl,5.614718046518152
gen=46_member=5801_pso,Tmin10per,0.9,113.22196912434808,3.718440271217188,lpr:total_combined:bdpl,4.881559728782811
gen=47_member=5934_pso,Tmin10per,0.9,113.82797755135162,4.0701708185077665,lpr:total_combined:bdpl,4.529829181492233
gen=40_member=5041_pso,Tmin10per,0.9,102.29118560995288,1.930896282340555,lpr:total_combined:bdpl,6.6691037176594445
gen=44_member=5596_pso,Tmin10per,0.9,103.2154070951459,1.9588769596504176,lpr:total_combined:bdpl,6.641123040349582
gen=46_member=5800_pso,Tmin10per,0.9,97.6550596006507,1.6315152065083027,lpr:total_combined:bdpl,6.968484793491697
90,Tmin10per,0.9,116.67420011609174,4.750961814504117,lpr:total_combined:bdpl,3.849038185495883
8,Tmin10per,0.9,116.81868744021489,4.739271375709025,lpr:total_combined:bdpl,3.8607286242909744
gen=47_member=5927_pso,Tmin10per,0.9,113.38911135853733,3.9939742342514384,lpr:total_combined:bdpl,4.606025765748561
gen=23_member=2880_pso,Tmin10per,0.9,112.92684908610936,3.654035864130897,lpr:total_combined:bdpl,4.945964135869103
gen=45_member=5694_pso,Tmin10per,0.9,111.0093069433018,3.1762846852867024,lpr:total_combined:bdpl,5.423715314713297
gen=33_member=4157_pso,Tmin10per,0.9,114.04680931292796,4.222662019582211,lpr:total_combined:bdpl,4.3773379804177885
gen=39_member=4884_pso,Tmin10per,0.9,109.73919419703337,2.787570487722397,lpr:total_combined:bdpl,5.812429512277603
gen=43_member=5440_pso,Tmin10per,0.9,113.26056522804225,3.7583561734066917,lpr:total_combined:bdpl,4.841643826593308
gen=33_member=4206_pso,Tmin10per,0.9,108.43121424251774,2.761951209162872,lpr:total_combined:bdpl,5.838048790837128
gen=48_member=6130_pso,Tmin10per,0.9,108.10197565175132,2.492903630561511,lpr:total_combined:bdpl,6.107096369438489
gen=40_member=5021_pso,Tmin10per,0.9,114.42298858972927,4.122231396027606,lpr:total_combined:bdpl,4.477768603972394
gen=45_member=5738_pso,Tmin10per,0.9,101.44176925683163,2.0521605197258577,lpr:total_combined:bdpl,6.547839480274142
gen=27_member=3377_pso,Tmin10per,0.9,113.50561413851973,3.997631273463553,lpr:total_combined:bdpl,4.602368726536447
gen=46_member=5826_pso,Tmin10per,0.9,113.58942872082596,3.999446966812921,lpr:total_combined:bdpl,4.6005530331870785
gen=41_member=5141_pso,Tmin10per,0.9,103.98262990240956,2.128345597625164,lpr:total_combined:bdpl,6.471654402374836
gen=29_member=3677_pso,Tmin10per,0.9,107.49075901812265,2.5387354184300372,lpr:total_combined:bdpl,6.061264581569962
gen=35_member=4441_pso,Tmin10per,0.9,112.7408049492038,3.6804397774712534,lpr:total_combined:bdpl,4.919560222528746
gen=31_member=3912_pso,Tmin10per,0.9,109.4358685353491,2.657398906044932,lpr:total_combined:bdpl,5.9426010939550675
gen=44_member=5517_pso,Tmin10per,0.9,114.64506990106443,4.220332558974885,lpr:total_combined:bdpl,4.379667441025115
gen=49_member=6177_pso,Tmin10per,0.9,113.24006846059336,3.750791014366505,lpr:total_combined:bdpl,4.849208985633495
gen=44_member=5611_pso,Tmin10per,0.9,111.15740233106493,3.089919200925538,lpr:total_combined:bdpl,5.510080799074462
gen=35_member=4426_pso,Tmin10per,0.9,112.00787006888837,3.2621014785245945,lpr:total_combined:bdpl,5.337898521475405
gen=25_member=3126_pso,Tmin10per,0.9,110.7456458264627,3.1331346293675595,lpr:total_combined:bdpl,5.466865370632441
gen=36_member=4525_pso,Tmin10per,0.9,104.1932217100814,2.14123174569839,lpr:total_combined:bdpl,6.45876825430161
gen=47_member=5916_pso,Tmin10per,0.9,110.94259024453984,3.192720807849632,lpr:total_combined:bdpl,5.407279192150368
gen=37_member=4683_pso,Tmin10per,0.9,108.44556761794595,2.5510217950549476,lpr:total_combined:bdpl,6.048978204945052
gen=30_member=3767_pso,Tmin10per,0.9,112.62120985927314,3.4983294346251443,lpr:total_combined:bdpl,5.101670565374855
gen=41_member=5185_pso,Tmin10per,0.9,108.0284143272721,2.608015445655137,lpr:total_combined:bdpl,5.991984554344862
gen=40_member=5102_pso,Tmin10per,0.9,113.76569959363216,4.065111766044002,lpr:total_combined:bdpl,4.534888233955997
gen=40_member=5107_pso,Tmin10per,0.9,113.2918564342653,3.7557696587027456,lpr:total_combined:bdpl,4.844230341297254
gen=36_member=4597_pso,Tmin10per,0.9,113.75666201895062,3.790339196762864,lpr:total_combined:bdpl,4.8096608032371355
gen=43_member=5401_pso,Tmin10per,0.9,112.31383278235167,3.4440437092159826,lpr:total_combined:bdpl,5.155956290784017
gen=34_member=4241_pso,Tmin10per,0.9,114.46142802373738,4.080666075075244,lpr:total_combined:bdpl,4.519333924924756
gen=41_member=5136_pso,Tmin10per,0.9,97.87988049441645,1.560643675858169,lpr:total_combined:bdpl,7.03935632414183
gen=30_member=3730_pso,Tmin10per,0.9,113.7952021322529,3.8707866274453093,lpr:total_combined:bdpl,4.729213372554691
gen=26_member=3274_pso,Tmin10per,0.9,112.82445245292084,3.690865836160813,lpr:total_combined:bdpl,4.9091341638391865
gen=27_member=3397_pso,Tmin10per,0.9,113.58781394206383,3.8209943263059127,lpr:total_combined:bdpl,4.779005673694087
gen=35_member=4358_pso,Tmin10per,0.9,113.86524662813426,4.1020607679768295,lpr:total_combined:bdpl,4.49793923202317
gen=39_member=4886_pso,Tmin10per,0.9,112.49553281816928,3.5034489367600496,lpr:total_combined:bdpl,5.09655106323995
gen=44_member=5592_pso,Tmin10per,0.9,113.83513390610538,4.072616516299722,lpr:total_combined:bdpl,4.5273834837002775
gen=38_member=4844_pso,Tmin10per,0.9,113.49729508533936,3.895642279642222,lpr:total_combined:bdpl,4.704357720357778
gen=42_member=5368_pso,Tmin10per,0.9,113.60327523642825,3.9683327095983816,lpr:total_combined:bdpl,4.631667290401618
gen=41_member=5212_pso,Tmin10per,0.9,113.39280908408162,3.7626405742694686,lpr:total_combined:bdpl,4.837359425730531
gen=46_member=5787_pso,Tmin10per,0.9,112.2492079241473,3.361728519962086,lpr:total_combined:bdpl,5.2382714800379135
gen=47_member=5970_pso,Tmin10per,0.9,112.98882236975196,3.609672763994751,lpr:total_combined:bdpl,4.990327236005249
gen=50_member=6375_pso,Tmin10per,0.9,114.69132797029663,4.47638029433736,lpr:total_combined:bdpl,4.12361970566264
gen=50_member=6314_pso,Tmin10per,0.9,113.8688467999999,4.0923798439289545,lpr:total_combined:bdpl,4.507620156071045
gen=50_member=6331_pso,Tmin10per,0.9,114.13882836846653,4.2859644219485435,lpr:total_combined:bdpl,4.314035578051456
gen=50_member=6311_pso,Tmin10per,0.9,113.50255122228917,3.8991896716273713,lpr:total_combined:bdpl,4.700810328372628
gen=50_member=6307_pso,Tmin10per,0.9,97.48088883738998,1.7457433325979277,lpr:total_combined:bdpl,6.854256667402072
gen=50_member=6332_pso,Tmin10per,0.9,104.88944693775542,2.164634200188971,lpr:total_combined:bdpl,6.435365799811029
gen=50_member=6369_pso,Tmin10per,0.9,100.98821742317548,1.7653941870850105,lpr:total_combined:bdpl,6.834605812914989
gen=50_member=6392_pso,Tmin10per,0.9,103.38209531073939,2.031280569639304,lpr:total_combined:bdpl,6.568719430360696
gen=50_member=6378_pso,Tmin10per,0.9,103.01387905851539,1.8972507796105047,lpr:total_combined:bdpl,6.702749220389495
gen=50_member=6337_pso,Tmin10per,0.9,112.96343703652401,3.6403761449374104,lpr:total_combined:bdpl,4.959623855062589
gen=50_member=6333_pso,Tmin10per,0.9,103.3777322471563,2.129413737998866,lpr:total_combined:bdpl,6.470586262001134
gen=50_member=6385_pso,Tmin10per,0.9,100.23758185220039,1.9129705853615446,lpr:total_combined:bdpl,6.687029414638455
