member,generation,scenario,parameter_name,parameter_label,parameter_symbol,parameter_factor,parameter_value,base_parameter_value,probability_weight,T_factor,T_value,S_factor,S_value,archive_pumping_objective_cfs,pumping_objective_reeval_cfs,full_model_total_pumping_cfs,archive_depletion_cfs,depletion_cfs,streamflow_cfs,baseline_parameter_depletion_cfs,baseline_parameter_streamflow_cfs,depletion_change_from_baseline_cfs,streamflow_change_from_baseline_cfs,absolute_depletion_error_cfs,absolute_streamflow_error_cfs,streamflow_shortfall_below_baseline_cfs
gen=47_member=7974_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.0424296,35.04236881028093,113.65489801028092,3.23167,3.047715411029194,5.552284588970806,3.231672181574875,5.368327818425125,-0.18395677054568083,0.18395677054568083,0.18395677054568083,0.18395677054568083,0.0
gen=42_member=7123_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.3967552,34.396745119239434,113.00927431923942,2.95964,2.7908955279790058,5.809104472020994,2.959639070757825,5.640360929242174,-0.1687435427788193,0.1687435427788202,0.1687435427788193,0.1687435427788202,0.0
gen=30_member=5110_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.3952712,36.39534938259375,115.00787858259372,3.93251,3.730423822821828,4.869576177178172,3.932509378217297,4.667490621782703,-0.20208555539546902,0.20208555539546946,0.20208555539546902,0.20208555539546946,0.0
gen=40_member=6879_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.52546,35.52547804840835,114.13800724840836,3.47595,3.283182351449143,5.316817648550856,3.475950463907369,5.124049536092631,-0.1927681124582259,0.192768112458225,0.1927681124582259,0.192768112458225,0.0
gen=31_member=5217_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.452308,36.4522647735805,115.0647939735805,3.94088,3.736904156656549,4.863095843343451,3.940880276296,4.659119723704,-0.20397611963945073,0.20397611963945028,0.20397611963945073,0.20397611963945028,0.0
gen=42_member=7215_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.9225632,34.92253563470857,113.53506483470858,3.17583,2.995264864996304,5.604735135003696,3.175829157195778,5.424170842804221,-0.1805642921994739,0.18056429219947479,0.1805642921994739,0.18056429219947479,0.0
gen=37_member=6211_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,20.6564564,20.656455308041814,99.2689845080418,1.01369,0.9304787780102176,7.669521221989783,1.0136914070123024,7.586308592987697,-0.08321262900208481,0.08321262900208559,0.08321262900208481,0.08321262900208559,0.0
gen=40_member=6803_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,33.8223768,33.822321012801254,112.43485021280124,2.72359,2.5613725559364022,6.038627444063597,2.723594315576165,5.876405684423834,-0.16222175963976282,0.16222175963976326,0.16222175963976282,0.16222175963976326,0.0
gen=30_member=5155_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.1209288,34.12094915647915,112.73347835647915,2.84803,2.682352967679705,5.917647032320295,2.848031611013018,5.751968388986981,-0.16567864333331306,0.1656786433333144,0.16567864333331306,0.1656786433333144,0.0
gen=32_member=5405_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,27.8664872,27.86653650330677,106.47906570330676,1.47179,1.3616194854558348,7.238380514544165,1.4717926599847913,7.128207340015209,-0.11017317452895647,0.11017317452895625,0.11017317452895647,0.11017317452895625,0.0
gen=37_member=6224_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.2442864,35.24434680969291,113.85687600969293,3.32624,3.1388083697055507,5.461191630294449,3.326237167132866,5.273762832867133,-0.18742879742731544,0.18742879742731589,0.18742879742731544,0.18742879742731589,0.0
gen=36_member=6188_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,26.5450604,26.54503702240775,105.15756622240777,1.34227,1.2387380706506956,7.361261929349304,1.342270068175498,7.257729931824501,-0.10353199752480235,0.10353199752480258,0.10353199752480235,0.10353199752480258,0.0
gen=44_member=7508_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.030844,35.030748929325185,113.64327812932515,3.22133,3.0378635298612333,5.562136470138766,3.2213251018364017,5.378674898163598,-0.18346157197516844,0.183461571975168,0.18346157197516844,0.183461571975168,0.0
gen=48_member=8233_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.6763692,34.67641402474263,113.28894322474264,3.06245,2.887989258699436,5.712010741300563,3.0624463998642413,5.537553600135759,-0.17445714116480548,0.1744571411648046,0.17445714116480548,0.1744571411648046,0.0
gen=27_member=4602_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,31.533998,31.534063129350688,110.1465923293507,2.12737,1.9887016621723084,6.611298337827691,2.1273719794302,6.4726280205698,-0.1386703172578918,0.13867031725789047,0.1386703172578918,0.13867031725789047,0.0
gen=34_member=5714_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.2895148,35.289422752427136,113.90195195242715,3.37452,3.1939526292646603,5.406047370735339,3.3745240137867936,5.225475986213207,-0.18057138452213328,0.18057138452213195,0.18057138452213328,0.18057138452213195,0.0
gen=33_member=5592_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,32.9057776,32.90581117439859,111.5183403743986,2.46009,2.3098857478416583,6.290114252158341,2.4600901846108965,6.139909815389103,-0.15020443676923811,0.15020443676923811,0.15020443676923811,0.15020443676923811,0.0
gen=46_member=7897_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.6601048,34.66001472979494,113.27254392979496,3.05438,2.880990743900134,5.7190092560998655,3.054383085197773,5.545616914802227,-0.1733923412976388,0.1733923412976388,0.1733923412976388,0.1733923412976388,0.0
gen=44_member=7516_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.109196,36.10912532430648,114.72165452430647,3.75377,3.556328198976352,5.043671801023647,3.753768229615384,4.846231770384616,-0.19744003063903204,0.19744003063903115,0.19744003063903204,0.19744003063903115,0.0
gen=47_member=8023_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.075776,36.0756878960716,114.68821709607164,3.73629,3.539447356413693,5.060552643586307,3.736287275768742,4.863712724231258,-0.1968399193550492,0.19683991935504963,0.1968399193550492,0.19683991935504963,0.0
gen=43_member=7367_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.8665668,35.86655852747779,114.4790877274778,3.64645,3.4497691496617056,5.150230850338295,3.646452731121315,4.953547268878685,-0.1966835814596095,0.1966835814596104,0.1966835814596095,0.1966835814596104,0.0
gen=41_member=6969_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.0139848,34.01408910075473,112.62661830075474,2.81773,2.6480630935246983,5.951936906475302,2.817733638390992,5.782266361609008,-0.16967054486629385,0.1696705448662934,0.16967054486629385,0.1696705448662934,0.0
gen=34_member=5825_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,21.68730744,21.6872977704652,100.2998269704652,1.03166,0.9453580771205146,7.654641922879485,1.031660987734052,7.568339012265948,-0.08630291061353734,0.08630291061353645,0.08630291061353734,0.08630291061353645,0.0
gen=40_member=6799_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.952641199999995,34.952751930942966,113.56528113094296,3.18988,3.0078942108075517,5.592105789192448,3.189877173659776,5.410122826340224,-0.18198296285222426,0.18198296285222426,0.18198296285222426,0.18198296285222426,0.0
gen=36_member=6120_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.9581376,35.95802982865704,114.57055902865704,3.68918,3.49366916185326,5.10633083814674,3.6891823362554974,4.910817663744501,-0.1955131744022376,0.19551317440223936,0.1955131744022376,0.19551317440223936,0.0
gen=43_member=7295_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.5167708,35.51686845465705,114.12939765465704,3.46262,3.2727023910926154,5.327297608907385,3.462616051819169,5.137383948180831,-0.1899136607265537,0.18991366072655325,0.1899136607265537,0.18991366072655325,0.0
gen=37_member=6202_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,29.7656344,29.765572548609317,108.37810174860932,1.7877,1.6648125792887454,6.935187420711254,1.7876984758523486,6.812301524147651,-0.12288589656360327,0.12288589656360305,0.12288589656360327,0.12288589656360305,0.0
gen=41_member=6991_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.3934888,36.393381324833584,115.00591052483358,3.91812,3.714567799621067,4.885432200378933,3.918116555580912,4.681883444419088,-0.203548755959845,0.20354875595984456,0.203548755959845,0.20354875595984456,0.0
gen=34_member=5786_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.6983528,35.69845644451818,114.31098564451818,3.5556,3.361292110468412,5.238707889531588,3.5555964069787223,5.044403593021277,-0.19430429651031034,0.19430429651031034,0.19430429651031034,0.19430429651031034,0.0
gen=46_member=7820_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.8603284,35.860377441964175,114.47290664196416,3.63264,3.437537399209398,5.162462600790602,3.63264191044118,4.96735808955882,-0.19510451123178196,0.19510451123178196,0.19510451123178196,0.19510451123178196,0.0
gen=49_member=8399_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.851862,35.85181623963164,114.46434543963164,3.62622,3.4313221218693224,5.168677878130677,3.626218563359731,4.973781436640269,-0.19489644149040863,0.19489644149040863,0.19489644149040863,0.19489644149040863,0.0
gen=34_member=5808_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.4961996,36.496093279758526,115.10862247975852,3.95771,3.755387207874448,4.844612792125552,3.957705212678139,4.642294787321861,-0.20231800480369078,0.20231800480369166,0.20231800480369078,0.20231800480369166,0.0
gen=43_member=7329_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.9811596,34.981147257172495,113.59367645717248,3.19666,3.014348013435578,5.585651986564422,3.196664946537503,5.403335053462497,-0.1823169331019252,0.18231693310192476,0.1823169331019252,0.18231693310192476,0.0
gen=42_member=7088_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.7903692,35.79047148072272,114.40300068072273,3.60323,3.4083747076931123,5.191625292306887,3.603231967757983,4.9967680322420165,-0.1948572600648708,0.1948572600648708,0.1948572600648708,0.1948572600648708,0.0
gen=45_member=7708_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,33.8571336,33.85718549462576,112.46971469462578,2.7429,2.579287592408726,6.020712407591274,2.742898734192789,5.857101265807211,-0.1636111417840631,0.1636111417840631,0.1636111417840631,0.1636111417840631,0.0
gen=32_member=5495_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,25.9223344,25.92224315458362,104.5347723545836,1.29931,1.1965582943547102,7.40344170564529,1.2993111659258398,7.30068883407416,-0.10275287157112967,0.10275287157112967,0.10275287157112967,0.10275287157112967,0.0
gen=41_member=6992_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.8253488,35.82539989519937,114.43792909519937,3.61253,3.4181027126190298,5.18189728738097,3.612529890918069,4.987470109081931,-0.19442717829903922,0.19442717829903877,0.19442717829903922,0.19442717829903877,0.0
gen=44_member=7474_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.6065592,35.60659604089044,114.21912524089043,3.50006,3.307244529535512,5.292755470464488,3.500060004864631,5.099939995135369,-0.1928154753291187,0.19281547532911958,0.1928154753291187,0.19281547532911958,0.0
gen=38_member=6529_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.6110888,34.611036113818564,113.22356531381855,3.04111,2.8683131719712547,5.731686828028745,3.041111755454159,5.558888244545841,-0.17279858348290444,0.172798583482904,0.17279858348290444,0.172798583482904,0.0
gen=38_member=6418_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.4430976,34.44301031817496,113.05553951817495,2.97833,2.80870369893654,5.79129630106346,2.978329086001256,5.621670913998743,-0.16962538706471575,0.16962538706471708,0.16962538706471575,0.16962538706471708,0.0
gen=42_member=7193_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,33.445622,33.44556490244684,112.05809410244684,2.62386,2.465733573657664,6.134266426342336,2.6238571418490007,5.976142858150999,-0.15812356819133644,0.15812356819133644,0.15812356819133644,0.15812356819133644,0.0
gen=40_member=6846_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,33.0759968,33.07610629167887,111.68863549167888,2.5122,2.3587857577269213,6.241214242273078,2.5121954424954005,6.087804557504599,-0.15340968476847916,0.15340968476847916,0.15340968476847916,0.15340968476847916,0.0
gen=42_member=7137_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,31.7997984,31.799870105395676,110.41239930539568,2.16651,2.0270434038654987,6.572956596134501,2.166508641055657,6.433491358944343,-0.13946523719015813,0.13946523719015858,0.13946523719015813,0.13946523719015858,0.0
gen=41_member=6951_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,31.7882128,31.788273688982024,110.40080288898204,2.16614,2.0282016059775616,6.571798394022438,2.1661407021590344,6.433859297840965,-0.13793909618147282,0.13793909618147282,0.13793909618147282,0.13793909618147282,0.0
gen=44_member=7514_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.4076724,34.40775328560086,113.02028248560086,2.96984,2.7997094537832137,5.800290546216786,2.969835090773703,5.630164909226297,-0.17012563699048933,0.17012563699048933,0.17012563699048933,0.17012563699048933,0.0
gen=26_member=4423_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,32.826238,32.826298754166096,111.43882795416609,2.44423,2.2946675489109705,6.305332451089029,2.4442324503270694,6.15576754967293,-0.1495649014160989,0.1495649014160989,0.1495649014160989,0.1495649014160989,0.0
gen=30_member=5151_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.297462,36.2973927021264,114.9099219021264,3.85519,3.655311081163515,4.944688918836484,3.855186874041565,4.7448131259584345,-0.1998757928780499,0.1998757928780499,0.1998757928780499,0.1998757928780499,0.0
gen=36_member=6144_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.510606,34.510550189225945,113.12307938922596,3.00686,2.835899772493661,5.764100227506338,3.0068591738707413,5.593140826129258,-0.17095940137708032,0.17095940137707988,0.17095940137708032,0.17095940137707988,0.0
gen=41_member=6946_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.683425199999995,35.683385394119824,114.29591459411984,3.5443,3.350966998245422,5.249033001754578,3.5442993418543915,5.055700658145608,-0.19333234360896956,0.19333234360896956,0.19333234360896956,0.19333234360896956,0.0
gen=43_member=7239_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.7208556,35.72083483075705,114.33336403075704,3.56889,3.3744046940800505,5.225595305919949,3.568889637147474,5.031110362852526,-0.19448494306742337,0.19448494306742337,0.19448494306742337,0.19448494306742337,0.0
gen=20_member=3413_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,32.9545708,32.95461211746549,111.5671413174655,2.47644,2.3253714791463582,6.274628520853641,2.476442307505919,6.123557692494081,-0.15107082835956076,0.15107082835956032,0.15107082835956076,0.15107082835956032,0.0
gen=35_member=5913_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,21.26195996,21.261970620979778,99.87449982097976,1.01633,0.931515149616824,7.668484850383176,1.0163314134959738,7.583668586504026,-0.08481626387914976,0.08481626387914964,0.08481626387914976,0.08481626387914964,0.0
gen=47_member=7945_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.610420399999995,34.610460392456865,113.22298959245688,3.03486,2.86242481342788,5.737575186572119,3.034858216956013,5.565141783043986,-0.17243340352813297,0.1724334035281334,0.17243340352813297,0.1724334035281334,0.0
gen=31_member=5214_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.4428012,35.44276706150495,114.05529626150496,3.42253,3.231553387103967,5.368446612896033,3.42252865851418,5.17747134148582,-0.19097527141021287,0.1909752714102133,0.19097527141021287,0.1909752714102133,0.0
gen=35_member=5893_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,16.002053,16.002041893722712,94.61457109372272,0.813288,0.7454573409390871,7.854542659060913,0.8132883924956406,7.786711607504359,-0.06783105155655345,0.06783105155655367,0.06783105155655345,0.06783105155655367,0.0
gen=42_member=7082_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,33.697386,33.697411190937146,112.30994039093714,2.69841,2.537187783283065,6.062812216716935,2.698409503554718,5.901590496445281,-0.16122172027165327,0.16122172027165416,0.16122172027165327,0.16122172027165416,0.0
gen=44_member=7534_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.346848,34.34682017838482,112.95934937838484,2.93385,2.7653089935859483,5.834691006414051,2.9338504123415627,5.6661495876584365,-0.16854141875561446,0.16854141875561446,0.16854141875561446,0.16854141875561446,0.0
gen=45_member=7645_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.619036,35.61911037390231,114.23163957390231,3.51669,3.3238711745138114,5.276128825486188,3.516691347333545,5.083308652666455,-0.1928201728197334,0.19282017281973296,0.1928201728197334,0.19282017281973296,0.0
gen=39_member=6590_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.736378,36.73640015568762,115.3489293556876,4.09121,3.8852742841891663,4.714725715810833,4.091206726931732,4.508793273068267,-0.20593244274256595,0.20593244274256595,0.20593244274256595,0.20593244274256595,0.0
gen=38_member=6398_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.0974612,35.09741973001883,113.70994893001884,3.25449,3.069735952468416,5.530264047531583,3.254489893288976,5.345510106711024,-0.1847539408205603,0.18475394082055896,0.1847539408205603,0.18475394082055896,0.0
gen=45_member=7594_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.3103844,36.31039554746737,114.9229247474674,3.8606,3.660685853158155,4.939314146841845,3.860598708949262,4.739401291050738,-0.19991285579110674,0.19991285579110674,0.19991285579110674,0.19991285579110674,0.0
gen=48_member=8227_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,33.9072636,33.90734269461019,112.51987189461022,2.7553,2.591025728149771,6.008974271850229,2.7552995004033938,5.844700499596605,-0.16427377225362294,0.16427377225362338,0.16427377225362294,0.16427377225362338,0.0
gen=30_member=5150_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.47793,36.47794126781239,115.0904704678124,3.95517,3.752729761170209,4.847270238829791,3.9551744266243625,4.644825573375638,-0.2024446654541534,0.20244466545415296,0.2024446654541534,0.20244466545415296,0.0
gen=49_member=8327_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,30.106964,30.10695679161178,108.7194859916118,1.80674,1.6820640436247858,6.917935956375214,1.8067379306649052,6.793262069335095,-0.12467388704011939,0.12467388704011828,0.12467388704011939,0.12467388704011828,0.0
gen=43_member=7261_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.4863208,34.48623759426499,113.098766794265,2.98936,2.819227648514154,5.780772351485846,2.989359921162631,5.610640078837369,-0.17013227264847686,0.17013227264847686,0.17013227264847686,0.17013227264847686,0.0
gen=36_member=6133_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.8721368,35.87203034437702,114.48455954437703,3.65379,3.4583285103272754,5.141671489672724,3.6537904336927274,4.946209566307273,-0.19546192336545198,0.19546192336545154,0.19546192336545198,0.19546192336545154,0.0
gen=41_member=6892_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,29.7658572,29.76585730134148,108.37838650134148,1.79322,1.6701006564746448,6.929899343525355,1.7932215884321627,6.806778411567837,-0.12312093195751794,0.1231209319575175,0.12312093195751794,0.1231209319575175,0.0
gen=47_member=8012_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.983982399999995,35.984022812402536,114.59655201240253,3.70111,3.504553658496436,5.095446341503564,3.701110964068317,4.898889035931683,-0.196557305571881,0.196557305571881,0.196557305571881,0.196557305571881,0.0
gen=47_member=7966_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,33.7234536,33.72345101193558,112.3359802119356,2.70123,2.5400411468007302,6.059958853199269,2.7012340465738194,5.89876595342618,-0.16119289977308915,0.1611928997730896,0.16119289977308915,0.1611928997730896,0.0
gen=49_member=8363_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.4777808,35.477807888172215,114.09033708817222,3.43975,3.2500150415545,5.3499849584455,3.4397528364932968,5.160247163506703,-0.1897377949387966,0.1897377949387966,0.1897377949387966,0.1897377949387966,0.0
gen=44_member=7456_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.4550552,35.454985598383615,114.0675147983836,3.43116,3.239920646229642,5.360079353770358,3.431156849191001,5.168843150808998,-0.19123620296135924,0.19123620296135968,0.19123620296135924,0.19123620296135968,0.0
gen=40_member=6804_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.5288756,34.528979791643806,113.14150899164382,3.01687,2.845847002978847,5.754152997021153,3.016870007405461,5.583129992594539,-0.1710230044266141,0.17102300442661456,0.1710230044266141,0.17102300442661456,0.0
gen=38_member=6471_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.0604764,35.06049322067706,113.67302242067706,3.24426,3.059748966689829,5.54025103331017,3.2442631362861047,5.355736863713895,-0.18451416959627576,0.18451416959627487,0.18451416959627576,0.18451416959627487,0.0
gen=22_member=3634_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,33.4875084,33.48751472965719,112.1000439296572,2.63496,2.4766626532263087,6.123337346773691,2.6349586355249133,5.965041364475086,-0.15829598229860453,0.15829598229860498,0.15829598229860453,0.15829598229860498,0.0
gen=44_member=7539_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.0109412,36.01086498046887,114.62339418046886,3.71574,3.519533590657329,5.080466409342671,3.71574467634347,4.88425532365653,-0.1962110856861412,0.19621108568614165,0.1962110856861412,0.19621108568614165,0.0
gen=49_member=8356_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,32.883720399999994,32.88362932713905,111.49615852713904,2.45508,2.3049712924978007,6.295028707502199,2.455078154837682,6.144921845162317,-0.15010686233988135,0.15010686233988224,0.15010686233988135,0.15010686233988224,0.0
gen=46_member=7849_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,33.7256816,33.7256272553146,112.3381564553146,2.71464,2.55284143602374,6.047158563976259,2.714637855713367,5.885362144286633,-0.16179641968962688,0.161796419689626,0.16179641968962688,0.161796419689626,0.0
gen=42_member=7200_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.3322924,35.33222140569574,113.94475060569572,3.37515,3.185839371014189,5.414160628985811,3.375146551306809,5.224853448693191,-0.18930718029262028,0.18930718029262028,0.18930718029262028,0.18930718029262028,0.0
gen=38_member=6459_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.7359324,36.73590992805043,115.34843912805044,4.07908,3.87372250406704,4.72627749593296,4.079081097759876,4.520918902240124,-0.20535859369283616,0.2053585936928357,0.20535859369283616,0.2053585936928357,0.0
gen=40_member=6838_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,27.5438728,27.54385585819388,106.15638505819388,1.42018,1.3127317708015471,7.287268229198452,1.4201768569284965,7.179823143071503,-0.10744508612694936,0.10744508612694936,0.10744508612694936,0.10744508612694936,0.0
gen=35_member=5994_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.683276,34.68326987798987,113.29579907798986,3.07603,2.9004964863926808,5.699503513607318,3.076027027129444,5.523972972870556,-0.1755305407367631,0.17553054073676222,0.1755305407367631,0.17553054073676222,0.0
gen=39_member=6670_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,32.435669600000004,32.43577512726643,111.04830432726642,2.33137,2.186434287612869,6.413565712387131,2.331366553624733,6.268633446375267,-0.14493226601186437,0.14493226601186393,0.14493226601186437,0.14493226601186393,0.0
gen=48_member=8120_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.0494856,36.049477181493145,114.66200638149316,3.72385,3.527468488957145,5.072531511042855,3.7238509530605737,4.876149046939426,-0.19638246410342886,0.1963824641034284,0.19638246410342886,0.1963824641034284,0.0
gen=47_member=7929_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,33.2756256,33.27569117913837,111.88822037913836,2.58067,2.4240563643136275,6.175943635686372,2.5806656123379543,6.019334387662045,-0.15660924802432685,0.15660924802432685,0.15660924802432685,0.15660924802432685,0.0
gen=32_member=5467_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.4252,35.42529510560696,114.03782430560696,3.40923,3.21878634200101,5.381213657998989,3.4092267076579525,5.190773292342048,-0.19044036565694267,0.1904403656569409,0.19044036565694267,0.1904403656569409,0.0
gen=45_member=7589_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.2645612,35.264548182297666,113.87707738229766,3.34169,3.1546330284405677,5.445366971559432,3.3416938493864854,5.258306150613514,-0.1870608209459177,0.18706082094591814,0.1870608209459177,0.18706082094591814,0.0
gen=42_member=7063_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,32.7798956,32.77998072785285,111.39250992785288,2.41578,2.267542708733998,6.332457291266001,2.4157795755081053,6.184220424491894,-0.1482368667741074,0.1482368667741074,0.1482368667741074,0.1482368667741074,0.0
