member,pumping_objective_reeval_cfs,baseline_streamflow_cfs,baseline_depletion_cfs,expected_streamflow_cfs,expected_depletion_cfs,expected_streamflow_bias_from_baseline_cfs,expected_depletion_bias_from_baseline_cfs,probability_weighted_absolute_streamflow_error_cfs,probability_weighted_absolute_depletion_error_cfs,probability_weighted_streamflow_shortfall_cfs,probability_weighted_depletion_excess_cfs,streamflow_std_cfs,depletion_std_cfs,streamflow_p05_cfs,streamflow_p50_cfs,streamflow_p95_cfs,depletion_p05_cfs,depletion_p50_cfs,depletion_p95_cfs
gen=44_member=7416_pso,22.53949283051267,7.562654399840738,1.0373456001592622,7.556211844539293,1.0437881554607062,-0.0064425553014446635,0.006442555301443997,0.07272419954485455,0.07272419954485433,0.039583377423149456,0.03958337742314913,0.09104296417221089,0.09104296417221078,7.363857843632771,7.542492734130135,7.682260888146613,0.8866439150500688,1.0183964261743212,1.1856788332497668
gen=48_member=8130_pso,30.29664546331896,6.733698320330934,1.8663016796690663,6.725046943037543,1.874953056962455,-0.008651377293390716,0.008651377293388718,0.10091400518504147,0.1009140051850416,0.054782691239215364,0.05478269123921526,0.12631792341973658,0.12631792341973666,6.458790869891322,6.7057569714475775,6.900323634406558,1.6560794791929672,1.8399851696927638,2.0714974693460677
gen=42_member=7150_pso,23.018345966531463,7.512751084270679,1.087248915729321,7.506395259760491,1.0936047402395093,-0.006355824510188235,0.006355824510188235,0.07172302360966946,0.07172302360966946,0.0390394240599291,0.03903942405992892,0.08979018533944223,0.08979018533944218,7.3166817536533255,7.492867016436576,7.630707050998065,0.9386268973838128,1.068561020266425,1.2335449100306672
gen=46_member=7861_pso,36.57795625745423,4.592398918242795,4.007601081757205,4.580352853247664,4.019647146752336,-0.012046064995130834,0.012046064995130834,0.16290436688701584,0.16290436688701593,0.08747521594107316,0.0874752159410732,0.20358683914452363,0.20358683914452366,4.156623007104687,4.547428349125187,4.865458196590559,3.661977076876106,3.9648301517477202,4.334447206518325
gen=47_member=8013_pso,24.18988587830649,7.452237678911723,1.147762321088277,7.445611898170708,1.1543881018292916,-0.0066257807410146086,0.0066257807410146086,0.07665318905521866,0.07665318905521873,0.041639484898116565,0.04163948489811671,0.09593113667166217,0.09593113667166227,7.243403245019523,7.430994431199848,7.578658892560235,0.9883756123267818,1.1277666451996695,1.3037276369854192
gen=34_member=5833_pso,37.05546674905064,4.3065435066022655,4.293456493397734,4.294249207922807,4.305750792077193,-0.012294298679458748,0.012294298679458748,0.16872566550507984,0.16872566550507975,0.09050998209226921,0.09050998209226921,0.2108290367118235,0.2108290367118234,3.8559663476106723,4.259971855932611,4.589751119341582,3.934944005737555,4.249114905113724,4.631574205919356
gen=29_member=4835_pso,31.16289112554577,6.575014360023404,2.024985639976596,6.565863630550939,2.0341363694490604,-0.009150729472465535,0.009150729472464203,0.10697575711105911,0.10697575711105906,0.05806324329176209,0.058063243291761685,0.13390172713273624,0.1339017271327362,6.283680506496236,6.545395449852794,6.751690999250851,1.8020707168515289,1.9970849663727444,2.24245887349486
gen=43_member=7309_pso,28.362383210764136,7.063589597449552,1.5364104025504484,7.0556898445327025,1.5443101554672962,-0.007899752916849856,0.007899752916847858,0.08934737279048893,0.08934737279048889,0.04862356285366886,0.04862356285366838,0.1119203813519194,0.11192038135191927,6.819070076861448,7.038852719272634,7.2106644544477385,1.350655181097567,1.513168703927656,1.7186719775693842
gen=42_member=7162_pso,34.265693983561704,5.67901004605478,2.9209899539452198,5.667991378373382,2.932008621626618,-0.011018667681398142,0.011018667681398142,0.13476879003189468,0.13476879003189463,0.07289372885664647,0.07289372885664622,0.16861478418210066,0.1686147841821006,5.314025732384283,5.641729746765703,5.9026944570013855,2.638420959128045,2.8857772979605576,3.1938005272728422
gen=43_member=7394_pso,29.69937939750987,6.85907675375209,1.7409232462479096,6.85065007268739,1.7493499273126099,-0.008426681064699793,0.008426681064700237,0.0968963301281838,0.09689633012818384,0.05266150559644212,0.052661505596442074,0.12131031843093981,0.12131031843093988,6.594606108014055,6.832242167003454,7.018810400989938,1.5394703184721779,1.7156702723432724,1.9382268902129354
gen=47_member=7994_pso,27.707961235794844,7.174490003312835,1.4255099966871652,7.167375481043955,1.4326245189560454,-0.007114522268880208,0.007114522268880208,0.0858106342154212,0.08581063421542116,0.04646257824215098,0.04646257824215068,0.10740746918299635,0.10740746918299626,6.941266692212624,7.150758225162965,7.316695806919768,1.2459851268332436,1.40309829145651,1.5994430977734093
gen=48_member=8212_pso,25.50891213870453,7.333601761230064,1.266398238769936,7.326818717857688,1.2731812821423103,-0.006783043372375452,0.006783043372374342,0.08074344908857851,0.0807434490885786,0.04376324623047642,0.04376324623047648,0.10101371590173479,0.10101371590173487,7.114461111123752,7.311233629225485,7.4671879590623504,1.0978659029069444,1.2453079030750451,1.430228327926614
gen=34_member=5718_pso,19.217975104740983,7.672470311191279,0.9275296888087196,7.6669578028911864,0.9330421971088125,-0.0055125083000922,0.0055125083000929775,0.060562033305655766,0.06056203330565571,0.03303727080287383,0.033037270802874344,0.07585120055572273,0.07585120055572268,7.506241669696299,7.655676724663461,7.771763880242747,0.8024942628648867,0.9117723094161425,1.0513941545635856
gen=40_member=6749_pso,32.03382245921868,6.373670999560371,2.226329000439628,6.363932748085435,2.236067251914565,-0.009738251474936455,0.009738251474936899,0.11299246046882194,0.11299246046882187,0.061365355971879046,0.06136535597187922,0.14145644853530337,0.1414564485353033,6.065564088892503,6.342389155992068,6.5601387188011735,1.9910781796066144,2.1968738798739684,2.4562145442832324
gen=45_member=7712_pso,31.96441941761888,6.393056356563795,2.206943643436204,6.383412150654134,2.2165878493458657,-0.009644205909660641,0.00964420590966153,0.11229465626943036,0.1122946562694301,0.060969431089545674,0.06096943108954578,0.14057600032840953,0.1405760003284094,6.086994717625417,6.361969091587025,6.578443160645836,1.9730418132894663,2.1776646874374643,2.4353271449284506
gen=49_member=8286_pso,31.88574680923485,6.414481197193633,2.1855188028063663,6.404879511758671,2.195120488241328,-0.009601685434962093,0.009601685434961649,0.11181592987468697,0.11181592987468697,0.060708807654824254,0.060708807654824275,0.1399761327547399,0.13997613275473988,6.109732276260319,6.383526685902496,6.59907918339705,1.9526109692177127,2.156363563609707,2.412928125833146
gen=47_member=7987_pso,32.3379503115816,6.291776607726359,2.308223392273641,6.281918918910596,2.3180810810894044,-0.009857688815762877,0.009857688815763321,0.11514369474997388,0.11514369474997403,0.0625006917828684,0.0625006917828686,0.14413142708481405,0.14413142708481408,5.978131948597265,6.259898194289914,6.481929128015625,2.0682956236087895,2.2781960932842544,2.542324876015036
gen=42_member=7104_pso,37.1305477391165,4.247723524139242,4.352276475860758,4.2352757265409275,4.364724273459072,-0.01244779759831438,0.01244779759831438,0.17024167886592373,0.1702416788659237,0.09134473823211937,0.09134473823211932,0.21272041890188648,0.21272041890188642,3.7931759599870536,4.200660759009104,4.533446564809048,3.9904663524416555,4.3076084497056595,4.6934496262896275
gen=44_member=7536_pso,23.46684587614881,7.48014819105545,1.119851808944549,7.473738583930501,1.126261416069498,-0.0064096071249490905,0.006409607124948868,0.07382950576052986,0.0738295057605297,0.04011955644273939,0.04011955644273933,0.09240300097381068,0.09240300097381048,7.278882776022034,7.459686521470913,7.601853148087246,0.9664270921048074,1.100596760834423,1.2701367716564678
gen=38_member=6480_pso,31.40713306593588,6.525518949741783,2.0744810502582167,6.516052535694265,2.0839474643057345,-0.009466414047517802,0.009466414047517802,0.10946456936991136,0.10946456936991152,0.05946549170871459,0.059465491708714624,0.13703964130335566,0.1370396413033557,6.226943577551583,6.495208953564437,6.70608928409419,1.8467018533866575,2.0459475725697773,2.2972587987659576
