scenario,T_factor,T_value,probability_weight,member,generation,ag_receipts_archive_baseline,fish_prob_archive_baseline,ag_receipts_reeval,fish_prob_reeval,raw_total_pumping_gpm,raw_total_pumping_cfs,effective_total_pumping_gpm,effective_total_pumping_cfs,depletion_obs_name,depletion_cfs,streamflow_cfs,baseline_T_depletion_cfs,baseline_T_streamflow_cfs,baseline_T_ag_receipts,baseline_T_fish_prob,depletion_change_from_baseline_cfs,streamflow_change_from_baseline_cfs,streamflow_error_cfs,absolute_streamflow_error_cfs,streamflow_shortfall_below_baseline_cfs
T_plus_10pct,1.1,1870.0000000000002,,gen=43_member=5437_pso,50,11872500.0,0.688115,11872492.260370716,0.681188333813612,49773.96375344011,110.89639124266456,49388.10419626745,110.03669614928387,lpr:total_combined:bdpl,2.8170404488368743,5.782959551163126,2.664153731853429,5.9358462681465705,11872492.260370716,0.6881154406599326,0.15288671698344514,-0.1528867169834447,0.1528867169834447,0.1528867169834447,0.1528867169834447
T_plus_10pct,1.1,1870.0000000000002,,gen=44_member=5578_pso,50,10529000.0,0.716879,10529046.22432401,0.7148148211838105,45321.15226539255,100.9755272472946,43781.85514960589,97.54597327332193,lpr:total_combined:bdpl,1.712846650465132,6.887153349534867,1.613148945323405,6.9868510546765945,10529046.22432401,0.7168791997941185,0.09969770514172716,-0.09969770514172716,0.09969770514172716,0.09969770514172716,0.09969770514172716
T_plus_10pct,1.1,1870.0000000000002,,gen=36_member=4573_pso,50,9923880.0,0.718701,9923883.486663597,0.7176378257134999,42793.782245499315,95.34454684297248,42379.19800126966,94.42085314682879,lpr:total_combined:bdpl,1.5582696229017106,7.041730377098289,1.4670362263043522,7.132963773695647,9923883.486663597,0.7187011319527531,0.09123339659735841,-0.09123339659735841,0.09123339659735841,0.09123339659735841,0.09123339659735841
T_plus_10pct,1.1,1870.0000000000002,,gen=44_member=5555_pso,50,11482000.0,0.70427,11481968.855985735,0.7000759291283087,48635.122267710045,108.35905241245798,47726.17379980708,106.33391522597017,lpr:total_combined:bdpl,2.3130546570439376,6.286945342956062,2.1801279813367684,6.419872018663231,11481968.855985735,0.7042700609099659,0.1329266757071692,-0.13292667570716876,0.13292667570716876,0.13292667570716876,0.13292667570716876
T_plus_10pct,1.1,1870.0000000000002,,gen=38_member=4840_pso,50,11953800.0,0.677695,11953765.575695587,0.6702697032072064,50063.23576541098,111.54088928533567,49665.68700823383,110.65515065434496,lpr:total_combined:bdpl,3.0580232464755466,5.5419767535244535,2.89415036265607,5.705849637343929,11953765.575695587,0.6776945795982344,0.16387288381947673,-0.16387288381947585,0.16387288381947585,0.16387288381947585,0.16387288381947585
T_plus_10pct,1.1,1870.0000000000002,,gen=47_member=5966_pso,50,11540800.0,0.702015,11540755.077291641,0.6979084530723358,48509.58313027878,108.07935121426111,47949.67757377042,106.8318816343605,lpr:total_combined:bdpl,2.381749538796445,6.218250461203555,2.2515861865427147,6.3484138134572845,11540755.077291641,0.7020153958630895,0.1301633522537302,-0.13016335225372977,0.13016335225372977,0.13016335225372977,0.13016335225372977
T_plus_10pct,1.1,1870.0000000000002,,gen=47_member=5898_pso,50,11764400.0,0.695319,11764362.834467728,0.6908317948980007,49013.50339598111,109.20208556624591,48858.132426577125,108.85591904641383,lpr:total_combined:bdpl,2.604201649283357,5.995798350716642,2.4638199090570296,6.13618009094297,11764362.834467728,0.6953189506537198,0.14038174022632743,-0.14038174022632788,0.14038174022632788,0.14038174022632788,0.14038174022632788
T_plus_10pct,1.1,1870.0000000000002,,gen=38_member=4768_pso,50,10569000.0,0.71664,10568987.168558508,0.7145603967219368,44629.149277354714,99.4337445899463,43944.607240902464,97.90858493273069,lpr:total_combined:bdpl,1.725133899932872,6.874866100067128,1.6246944403027037,6.975305559697296,10568987.168558508,0.7166401343828656,0.10043945963016832,-0.10043945963016832,0.10043945963016832,0.10043945963016832,0.10043945963016832
T_plus_10pct,1.1,1870.0000000000002,,gen=41_member=5241_pso,50,11446400.0,0.705662,11446374.076925283,0.7016212084254811,48174.289000024866,107.3323158920554,47488.398587199335,105.80415205228012,lpr:total_combined:bdpl,2.2640793623451425,6.335920637654857,2.136021468651098,6.463978531348902,11446374.076925283,0.7056617193235153,0.12805789369404463,-0.12805789369404508,0.12805789369404508,0.12805789369404508,0.12805789369404508
T_plus_10pct,1.1,1870.0000000000002,,gen=39_member=4901_pso,50,9895340.0,0.718742,9895339.590260155,0.7176846004787771,43036.58307268322,95.88550708593822,42282.3515580355,94.20507927130309,lpr:total_combined:bdpl,1.5542562723224085,7.045743727677591,1.4634930103697525,7.136506989630247,9895339.590260155,0.7187424273966453,0.09076326195265594,-0.09076326195265594,0.09076326195265594,0.09076326195265594,0.09076326195265594
T_plus_10pct,1.1,1870.0000000000002,,gen=40_member=5082_pso,50,10606200.0,0.716303,10606192.66881587,0.7142352254339546,45134.53789635979,100.5597504330896,43870.23979482254,97.74289426286462,lpr:total_combined:bdpl,1.7408378173383012,6.859162182661699,1.6409722314787833,6.959027768521216,10606192.66881587,0.7163030802462714,0.09986558585951788,-0.09986558585951766,0.09986558585951766,0.09986558585951766,0.09986558585951766
T_plus_10pct,1.1,1870.0000000000002,,gen=49_member=6158_pso,50,11921100.0,0.684136,11921105.488845602,0.6769833984956105,49938.49052936899,111.2629568994341,49407.06456081771,110.07893984150185,lpr:total_combined:bdpl,2.9098466910617162,5.690153308938283,2.751981912848804,5.848018087151196,11921105.488845602,0.684136055099977,0.15786477821291234,-0.15786477821291278,0.15786477821291278,0.15786477821291278,0.15786477821291278
T_plus_10pct,1.1,1870.0000000000002,,gen=49_member=6216_pso,50,11945100.0,0.680279,11945134.063002478,0.672744378645926,49765.95027878354,110.87853722112972,49575.549827551215,110.45432501578411,lpr:total_combined:bdpl,3.0034052058102185,5.596594794189781,2.837117057679754,5.762882942320246,11945134.063002478,0.6802786876565723,0.16628814813046455,-0.166288148130465,0.166288148130465,0.166288148130465,0.166288148130465
T_plus_10pct,1.1,1870.0000000000002,,gen=47_member=6002_pso,50,10144400.0,0.718198,10144439.49189337,0.7171154257515446,43537.03644438117,97.00051719808124,42685.09218699485,95.10238539262453,lpr:total_combined:bdpl,1.601740579758727,6.998259420241273,1.5102412774079752,7.089758722592024,10144439.49189337,0.7181975860789928,0.09149930235075177,-0.09149930235075132,0.09149930235075132,0.09149930235075132,0.09149930235075132
T_plus_10pct,1.1,1870.0000000000002,,gen=32_member=3978_pso,50,11724500.0,0.69565,11724521.462720819,0.6912355357226143,49484.08398621317,110.25053912128294,48874.142584268266,108.89158967774969,lpr:total_combined:bdpl,2.593237581314914,6.006762418685085,2.453313981441033,6.146686018558967,11724521.462720819,0.6956504359983704,0.13992359987388125,-0.1399235998738817,0.1399235998738817,0.1399235998738817,0.1399235998738817
T_plus_10pct,1.1,1870.0000000000002,,gen=24_member=2976_pso,50,11884300.0,0.687169,11884331.744194893,0.6800073665511386,49948.858920262544,111.28605767434495,49302.48132715866,109.8459283969095,lpr:total_combined:bdpl,2.843105328682115,5.756894671317885,2.6850501292237676,5.914949870776232,11884331.744194893,0.6871686509051157,0.15805519945834723,-0.15805519945834678,0.15805519945834678,0.15805519945834678,0.15805519945834678
T_plus_10pct,1.1,1870.0000000000002,,gen=46_member=5863_pso,50,11617300.0,0.700106,11617325.353071578,0.695804291543806,49401.63840788752,110.06685037277339,48314.00128676755,107.6435948669181,lpr:total_combined:bdpl,2.448437762175988,6.151562237824011,2.312099736816777,6.287900263183223,11617325.353071578,0.7001060589818718,0.13633802535921102,-0.1363380253592119,0.1363380253592119,0.1363380253592119,0.1363380253592119
T_plus_10pct,1.1,1870.0000000000002,,gen=49_member=6159_pso,50,10903700.0,0.713479,10903671.696892686,0.711200516284885,45667.79848784485,101.74785503091832,45185.67293819359,100.67367930629531,lpr:total_combined:bdpl,1.8873969496719216,6.712603050328078,1.7773714633273998,6.8226285366726,10903671.696892686,0.7134787458617392,0.1100254863445218,-0.11002548634452136,0.11002548634452136,0.11002548634452136,0.11002548634452136
T_plus_10pct,1.1,1870.0000000000002,,gen=49_member=6198_pso,50,11459600.0,0.705203,11459602.640373657,0.7011537685117785,48552.841526723045,108.17573092153894,47570.689864403525,105.98749701789104,lpr:total_combined:bdpl,2.278894164801539,6.321105835198461,2.150545043857054,6.4494549561429455,11459602.640373657,0.7052034682762328,0.1283491209444847,-0.1283491209444847,0.1283491209444847,0.1283491209444847,0.1283491209444847
T_plus_10pct,1.1,1870.0000000000002,,gen=39_member=4883_pso,50,11655800.0,0.698172,11655757.181802921,0.6938646753532446,48881.632005089115,108.90827610733855,48537.54062247831,108.14164050688167,lpr:total_combined:bdpl,2.509910969452571,6.0900890305474285,2.373392739367702,6.2266072606322975,11655757.181802921,0.6981721286505488,0.13651823008486907,-0.13651823008486907,0.13651823008486907,0.13651823008486907,0.13651823008486907
T_plus_10pct,1.1,1870.0000000000002,,gen=36_member=4595_pso,50,12058100.0,0.663152,12058128.274327343,0.6525714170684973,50642.234983008704,112.83089954214338,50507.80174322089,112.53138228389614,lpr:total_combined:bdpl,3.367035714608363,5.2329642853916365,3.188178930123629,5.411821069876371,12058128.274327343,0.6631516057535513,0.1788567844847342,-0.17885678448473463,0.17885678448473463,0.17885678448473463,0.17885678448473463
T_plus_10pct,1.1,1870.0000000000002,,gen=44_member=5538_pso,50,11819700.0,0.693476,11819711.981230736,0.6881152786917415,49533.11938529392,110.35978999043485,48989.99124684964,109.149700497981,lpr:total_combined:bdpl,2.6641573066192787,5.935842693380721,2.5222147023207153,6.077785297679284,11819711.981230736,0.6934764652608703,0.14194260429856342,-0.14194260429856342,0.14194260429856342,0.14194260429856342,0.14194260429856342
T_plus_10pct,1.1,1870.0000000000002,,gen=47_member=5958_pso,50,11252200.0,0.708814,11252182.316333093,0.7060606146119252,46889.07693987987,104.46886342205235,46538.53885013175,103.68786455809354,lpr:total_combined:bdpl,2.1233790846240943,6.476620915375905,2.0026522535261395,6.59734774647386,11252182.316333093,0.7088139961171142,0.12072683109795479,-0.12072683109795435,0.12072683109795435,0.12072683109795435,0.12072683109795435
T_plus_10pct,1.1,1870.0000000000002,,gen=46_member=5862_pso,50,12127400.0,0.646326,12127415.605267622,0.6342734858785469,50873.35612585935,113.34583744841463,50761.635386620335,113.0969236413901,lpr:total_combined:bdpl,3.659161464313828,4.940838535686172,3.472613185398164,5.127386814601836,12127415.605267622,0.6463260316051229,0.18654827891566406,-0.18654827891566406,0.18654827891566406,0.18654827891566406,0.18654827891566406
T_plus_10pct,1.1,1870.0000000000002,,gen=48_member=6077_pso,50,11804900.0,0.693913,11804869.991800735,0.6887734442762704,49514.66438767297,110.31867225573538,48929.08457796394,109.01400043970366,lpr:total_combined:bdpl,2.649631072553239,5.95036892744676,2.508382479005553,6.091617520994447,11804869.991800735,0.6939129026208544,0.1412485935476857,-0.1412485935476866,0.1412485935476866,0.1412485935476866,0.1412485935476866
T_plus_10pct,1.1,1870.0000000000002,,gen=38_member=4784_pso,50,11163300.0,0.710244,11163326.786992056,0.7078348843427937,47658.341063344036,106.1827838891305,46251.2716214466,103.04783317258301,lpr:total_combined:bdpl,2.049937764279627,6.550062235720373,1.9335854021290155,6.666414597870984,11163326.786992056,0.7102441206169997,0.11635236215061151,-0.11635236215061173,0.11635236215061173,0.11635236215061173,0.11635236215061173
T_plus_10pct,1.1,1870.0000000000002,,gen=38_member=4799_pso,50,11949800.0,0.678338,11949789.008105733,0.6709465352498385,50300.94685990873,112.07050960387664,49627.29767271265,110.56961921480378,lpr:total_combined:bdpl,3.043085028942177,5.5569149710578225,2.8799603574189843,5.720039642581016,11949789.008105733,0.6783375110730322,0.16312467152319288,-0.16312467152319332,0.16312467152319332,0.16312467152319332,0.16312467152319332
T_plus_10pct,1.1,1870.0000000000002,,gen=33_member=4144_pso,50,10275000.0,0.717721,10274983.576880537,0.7161487083188952,43886.43329653439,97.77897338467862,43197.64571836743,96.24435466052263,lpr:total_combined:bdpl,1.6484275145459806,6.951572485454019,1.5511039817159038,7.048896018284096,10274983.576880537,0.7177213397693751,0.09732353283007678,-0.09732353283007722,0.09732353283007722,0.09732353283007722,0.09732353283007722
T_plus_10pct,1.1,1870.0000000000002,,gen=40_member=5066_pso,50,11747400.0,0.695498,11747366.836248316,0.6909278185501725,49275.627853929764,109.7860988585555,48795.80376842059,108.71705079604108,lpr:total_combined:bdpl,2.6020823314701644,5.997917668529835,2.4581485139404498,6.14185148605955,11747366.836248316,0.6954978957629557,0.14393381752971468,-0.14393381752971468,0.14393381752971468,0.14393381752971468,0.14393381752971468
T_plus_10pct,1.1,1870.0000000000002,,gen=40_member=5054_pso,50,11588500.0,0.701146,11588547.789286416,0.6969238884278691,48781.04607997798,108.68417066619094,48181.74171599037,107.34892054322654,lpr:total_combined:bdpl,2.412953828985931,6.187046171014069,2.2791367860329963,6.320863213967003,11588547.789286416,0.7011461132731867,0.13381704295293462,-0.13381704295293417,0.13381704295293417,0.13381704295293417,0.13381704295293417
T_plus_10pct,1.1,1870.0000000000002,,gen=45_member=5693_pso,50,10709600.0,0.715379,10709593.135838162,0.7131849082782165,45013.264122283465,100.28955246444755,44331.89936597063,98.77147178738257,lpr:total_combined:bdpl,1.7915621416338563,6.808437858366143,1.6855932697084197,6.91440673029158,10709593.135838162,0.7153791400536657,0.10596887192543658,-0.10596887192543658,0.10596887192543658,0.10596887192543658,0.10596887192543658
T_plus_10pct,1.1,1870.0000000000002,,gen=48_member=6031_pso,50,12052400.0,0.665521,12052365.848215453,0.6551013869481561,50542.03664619567,112.60765764772395,50359.41582725156,112.20077846311648,lpr:total_combined:bdpl,3.3242668859051254,5.275733114094875,3.1481278453861616,5.451872154613838,12052365.848215453,0.6655208087713973,0.17613904051896379,-0.17613904051896334,0.17613904051896334,0.17613904051896334,0.17613904051896334
T_plus_10pct,1.1,1870.0000000000002,,gen=31_member=3921_pso,50,12113900.0,0.648713,12113891.248633971,0.6376045892668509,50758.519707847816,113.08998190908493,50541.739414484626,112.60699541547174,lpr:total_combined:bdpl,3.615532670758251,4.984467329241749,3.432259262983702,5.167740737016297,12113891.248633971,0.6487131488428448,0.18327340777454904,-0.18327340777454815,0.18327340777454815,0.18327340777454815,0.18327340777454815
T_plus_10pct,1.1,1870.0000000000002,,gen=44_member=5545_pso,50,11598800.0,0.700704,11598815.43768315,0.696464472577162,48922.10128165834,108.99844165553478,48203.08537435674,107.39647421406681,lpr:total_combined:bdpl,2.4275143208781365,6.172485679121863,2.2931497480897933,6.306850251910206,11598815.43768315,0.7007039732045743,0.13436457278834313,-0.13436457278834357,0.13436457278834357,0.13436457278834357,0.13436457278834357
T_plus_10pct,1.1,1870.0000000000002,,gen=39_member=4943_pso,50,11638200.0,0.698899,11638206.369778983,0.6947162272759599,49553.62611216778,110.40547897790981,48263.5673686528,107.53122809735844,lpr:total_combined:bdpl,2.4829223166940575,6.117077683305942,2.350363895023021,6.249636104976979,11638206.369778983,0.6988987398250707,0.1325584216710367,-0.13255842167103715,0.13255842167103715,0.13255842167103715,0.13255842167103715
T_plus_10pct,1.1,1870.0000000000002,,gen=34_member=4333_pso,50,11563700.0,0.701354,11563663.491177239,0.6970992550187454,49190.64059163448,109.59674723816163,48020.76320158239,106.99026041312557,lpr:total_combined:bdpl,2.407395849606925,6.192604150393075,2.272533832543477,6.327466167456523,11563663.491177239,0.70135445111761,0.13486201706344803,-0.13486201706344758,0.13486201706344758,0.13486201706344758,0.13486201706344758
T_plus_10pct,1.1,1870.0000000000002,,gen=46_member=5865_pso,50,10532800.0,0.716666,10532832.151348412,0.7145639446955885,44588.28472863733,99.34269837540397,43900.42570084892,97.8101484614914,lpr:total_combined:bdpl,1.724962553054345,6.8750374469456546,1.6234691380700301,6.9765308619299695,10532832.151348412,0.7166655059570326,0.10149341498431497,-0.10149341498431497,0.10149341498431497,0.10149341498431497,0.10149341498431497
T_plus_10pct,1.1,1870.0000000000002,,gen=35_member=4371_pso,50,11707200.0,0.696196,11707227.059533695,0.6917133741056367,49103.908059944864,109.40350715755716,48760.57446755105,108.63855991370374,lpr:total_combined:bdpl,2.5780932150700946,6.0219067849299055,2.4360379341798524,6.163962065820147,11707227.059533695,0.6961955336508473,0.14205528089024222,-0.14205528089024178,0.14205528089024178,0.14205528089024178,0.14205528089024178
T_plus_10pct,1.1,1870.0000000000002,,gen=39_member=4906_pso,50,11134300.0,0.710422,11134328.034844197,0.7079846460447274,47578.77914141552,106.00551992707378,46071.3940281057,102.6470658946195,lpr:total_combined:bdpl,2.042705128790019,6.557294871209981,1.9250045537733647,6.674995446226635,11134328.034844197,0.7104217989274334,0.11770057501665421,-0.11770057501665399,0.11770057501665399,0.11770057501665399,0.11770057501665399
T_plus_10pct,1.1,1870.0000000000002,,gen=47_member=5999_pso,50,10584600.0,0.716506,10584561.410868496,0.7144197695661743,45172.36751059882,100.64403481361417,43991.90226940192,98.01395825622748,lpr:total_combined:bdpl,1.731925388974721,6.868074611025278,1.631188793752154,6.968811206247846,10584561.410868496,0.7165056598297174,0.10073659522256695,-0.10073659522256762,0.10073659522256762,0.10073659522256762,0.10073659522256762
T_plus_10pct,1.1,1870.0000000000002,,gen=42_member=5333_pso,50,10737100.0,0.714956,10737093.054913322,0.7128130265214029,45512.1533406996,101.40107764307871,44447.611060534735,99.02927744287139,lpr:total_combined:bdpl,1.8095219080997826,6.7904780919002174,1.7060212905279992,6.893978709472,10737093.054913322,0.7149561496832161,0.10350061757178342,-0.10350061757178253,0.10350061757178253,0.10350061757178253,0.10350061757178253
T_plus_10pct,1.1,1870.0000000000002,,gen=46_member=5794_pso,50,11924600.0,0.682557,11924617.05125353,0.6753588581199019,49682.41356246758,110.69241741717775,49427.09624546203,110.1235704348894,lpr:total_combined:bdpl,2.945701579712823,5.654298420287176,2.786827430244407,5.813172569755593,11924617.05125353,0.6825572480794769,0.15887414946841627,-0.15887414946841627,0.15887414946841627,0.15887414946841627,0.15887414946841627
T_plus_10pct,1.1,1870.0000000000002,,gen=43_member=5487_pso,50,12067400.0,0.661074,12067409.117305875,0.6504291321833982,50562.666453056096,112.65362085740898,50537.27173193039,112.59704141874091,lpr:total_combined:bdpl,3.403250776305738,5.196749223694262,3.2233055046572927,5.376694495342707,12067409.117305875,0.6610737098129726,0.1799452716484451,-0.1799452716484451,0.1799452716484451,0.1799452716484451,0.1799452716484451
T_plus_10pct,1.1,1870.0000000000002,,gen=30_member=3743_pso,50,10742800.0,0.714799,10742769.128613207,0.7125988980590052,45646.324483692624,101.70001094966716,44378.07642666707,98.87435427861422,lpr:total_combined:bdpl,1.8198630907684907,6.7801369092315085,1.713588991356934,6.886411008643066,10742769.128613207,0.7147994499908987,0.10627409941155674,-0.10627409941155719,0.10627409941155719,0.10627409941155719,0.10627409941155719
T_plus_10pct,1.1,1870.0000000000002,,gen=39_member=4904_pso,50,10630300.0,0.716073,10630263.80682499,0.7139674306031593,45186.13101289218,100.67469989672378,44125.36338214286,98.31130961541429,lpr:total_combined:bdpl,1.753770779318136,6.846229220681863,1.6520747085298877,6.947925291470112,10630263.80682499,0.7160731881327753,0.10169607078824838,-0.1016960707882486,0.1016960707882486,0.1016960707882486,0.1016960707882486
T_plus_10pct,1.1,1870.0000000000002,,gen=47_member=5956_pso,50,12183100.0,0.627514,12183071.266239155,0.6128088254578566,50949.92024342074,113.51642230234141,50854.86246850255,113.30463357982367,lpr:total_combined:bdpl,3.9402927079500802,4.659707292049919,3.747697991113233,4.852302008886767,12183071.266239155,0.6275136307375955,0.19259471683684737,-0.19259471683684737,0.19259471683684737,0.19259471683684737,0.19259471683684737
T_plus_10pct,1.1,1870.0000000000002,,gen=45_member=5633_pso,50,10052500.0,0.7184,10052464.229952421,0.7173173808830012,43191.05822560805,96.22967772665474,42774.25277119569,95.30103517422398,lpr:total_combined:bdpl,1.5857643080913668,7.014235691908633,1.4928793436690044,7.107120656330995,10052464.229952421,0.7183999358013387,0.09288496442236238,-0.09288496442236216,0.09288496442236216,0.09288496442236216,0.09288496442236216
T_plus_10pct,1.1,1870.0000000000002,,gen=42_member=5374_pso,50,12060700.0,0.662726,12060715.189592736,0.6521305341492258,50808.16226453737,113.20058552538926,50520.26567669265,112.55915192767122,lpr:total_combined:bdpl,3.374488785968662,5.225511214031338,3.1953659668389367,5.404634033161063,12060715.189592736,0.6627264599881645,0.17912281912972539,-0.17912281912972539,0.17912281912972539,0.17912281912972539,0.17912281912972539
T_plus_10pct,1.1,1870.0000000000002,,gen=48_member=6063_pso,50,11984100.0,0.674935,11984089.021979596,0.667087993885443,50686.86090154338,112.93032608863865,50056.85481995258,111.52667253885436,lpr:total_combined:bdpl,3.121634774370658,5.478365225629341,2.955054540266959,5.644945459733041,11984089.021979596,0.6749350871189527,0.16658023410369927,-0.1665802341036997,0.1665802341036997,0.1665802341036997,0.1665802341036997
T_plus_10pct,1.1,1870.0000000000002,,gen=37_member=4733_pso,50,11692900.0,0.69644,11692914.81233409,0.6919959142165052,49794.90136387573,110.94304023871513,48748.25392030278,108.61110973443459,lpr:total_combined:bdpl,2.5691385327551655,6.030861467244835,2.428300631150606,6.171699368849394,11692914.81233409,0.6964396627420671,0.14083790160455933,-0.14083790160455933,0.14083790160455933,0.14083790160455933,0.14083790160455933
T_plus_10pct,1.1,1870.0000000000002,,gen=38_member=4788_pso,50,12107000.0,0.64925,12107032.78287132,0.6383458829134191,50838.0282661453,113.26712697697172,50549.15545890157,112.6235183624327,lpr:total_combined:bdpl,3.605823651343322,4.994176348656678,3.423190931483538,5.176809068516462,12107032.78287132,0.6492495817134613,0.18263271985978413,-0.18263271985978413,0.18263271985978413,0.18263271985978413,0.18263271985978413
T_plus_10pct,1.1,1870.0000000000002,,gen=42_member=5267_pso,50,11624000.0,0.698994,11624016.320151795,0.6947481880538328,49374.311990781556,110.0059671154613,48229.59089885325,107.45552852264503,lpr:total_combined:bdpl,2.4819093680847097,6.11809063191529,2.34734570811154,6.25265429188846,11624016.320151795,0.6989939703239986,0.13456365997316988,-0.13456365997316944,0.13456365997316944,0.13456365997316944,0.13456365997316944
T_plus_10pct,1.1,1870.0000000000002,,gen=46_member=5801_pso,50,12128900.0,0.644216,12128869.131304957,0.6314505008465641,50817.75993013832,113.22196912434818,50772.09331393344,113.1202239034437,lpr:total_combined:bdpl,3.6961352285035876,4.903864771496412,3.5082774120981726,5.0917225879018275,12128869.131304957,0.644216331104358,0.187857816405415,-0.18785781640541543,0.18785781640541543,0.18785781640541543,0.18785781640541543
T_plus_10pct,1.1,1870.0000000000002,,gen=47_member=5934_pso,50,12214400.0,0.617987,12214365.004216783,0.6028883132408139,51089.75653112735,113.82797755135174,51089.75653112735,113.82797755135174,lpr:total_combined:bdpl,4.070225624773562,4.529774375226437,3.8724765346307266,4.7275234653692735,12214365.004216783,0.6179866602388745,0.19774909014283581,-0.19774909014283626,0.19774909014283626,0.19774909014283626,0.19774909014283626
T_plus_10pct,1.1,1870.0000000000002,,gen=40_member=5041_pso,50,10773400.0,0.714662,10773385.543513425,0.712428569375101,45911.66320015842,102.29118560995296,44777.123591647796,99.76343136219128,lpr:total_combined:bdpl,1.828088994108253,6.771911005891747,1.7202388949108955,6.879761105089104,10773385.543513425,0.7146617545581112,0.10785009919735744,-0.107850099197357,0.107850099197357,0.107850099197357,0.107850099197357
T_plus_10pct,1.1,1870.0000000000002,,gen=44_member=5596_pso,50,11129300.0,0.710806,11129305.094874427,0.7083837417527649,46326.48433354849,103.21540709514603,46042.22206637733,102.5820707638887,lpr:total_combined:bdpl,2.0234310837943124,6.576568916205687,1.9064431073117016,6.693556892688298,11129305.094874427,0.7108061392991337,0.11698797648261072,-0.11698797648261028,0.11698797648261028,0.11698797648261028,0.11698797648261028
T_plus_10pct,1.1,1870.0000000000002,,gen=46_member=5800_pso,50,10266700.0,0.717862,10266732.962909713,0.7164154188808683,43830.81669688098,97.65505960065083,43267.22125075295,96.39936894667757,lpr:total_combined:bdpl,1.6355469165621552,6.964453083437844,1.5390264643071996,7.0609735356928,10266732.962909713,0.7178621007197982,0.09652045225495565,-0.09652045225495609,0.09652045225495609,0.09652045225495609,0.09652045225495609
T_plus_10pct,1.1,1870.0000000000002,,90,50,12416100.0,0.556633,12416131.199367564,0.5327300885212696,52367.2352406157,116.67420011609178,52367.2352406157,116.67420011609178,lpr:total_combined:bdpl,4.803105358439439,3.7968946415605602,4.5752215929257956,4.024778407074204,12416131.199367564,0.5566328473213152,0.22788376551364387,-0.22788376551364387,0.22788376551364387,0.22788376551364387,0.22788376551364387
T_plus_10pct,1.1,1870.0000000000002,,8,50,12404500.0,0.556712,12404528.288386147,0.5326379112320283,52432.08592469255,116.81868744021499,52432.08592469255,116.81868744021499,lpr:total_combined:bdpl,4.803971722985738,3.796028277014262,4.574370940926311,4.0256290590736885,12404528.288386147,0.5567115758856632,0.22960078205942658,-0.22960078205942658,0.22960078205942658,0.22960078205942658,0.22960078205942658
T_plus_10pct,1.1,1870.0000000000002,,gen=47_member=5927_pso,50,12191700.0,0.623739,12191693.59369932,0.6089441088495553,50892.77888623762,113.3891113585374,50864.275180965094,113.32560510319023,lpr:total_combined:bdpl,3.9909104472992722,4.609089552700727,3.797141684463503,4.802858315536497,12191693.59369932,0.623738553752266,0.19376876283576916,-0.19376876283577005,0.19376876283577005,0.19376876283577005,0.19376876283577005
T_plus_10pct,1.1,1870.0000000000002,,gen=23_member=2880_pso,50,12086100.0,0.651425,12086117.93737263,0.6406734181423626,50685.30030794859,112.92684908610946,50513.65277696667,112.54441838708175,lpr:total_combined:bdpl,3.568169918645523,5.031830081354476,3.3864191405675586,5.213580859432441,12086117.93737263,0.6514247996527707,0.18175077807796436,-0.1817507780779648,0.1817507780779648,0.1817507780779648,0.1817507780779648
T_plus_10pct,1.1,1870.0000000000002,,gen=45_member=5694_pso,50,11937100.0,0.681248,11937082.887701936,0.6740010550454401,49824.64404995597,111.0093069433019,49490.96174587519,110.26586276980991,lpr:total_combined:bdpl,2.9756693655388435,5.624330634461156,2.8157322378759657,5.784267762124034,11937082.887701936,0.6812476072239025,0.15993712766287782,-0.15993712766287782,0.15993712766287782,0.15993712766287782,0.15993712766287782
T_plus_10pct,1.1,1870.0000000000002,,gen=33_member=4157_pso,50,12187200.0,0.625142,12187167.117334038,0.6103873318581083,51187.975454635576,114.04680931292806,50849.17018404211,113.29195117004582,lpr:total_combined:bdpl,3.972007978250758,4.627992021749241,3.7787561435405195,4.82124385645948,12187167.117334038,0.6251423087652561,0.19325183471023832,-0.19325183471023877,0.19325183471023877,0.19325183471023877,0.19325183471023877
T_plus_10pct,1.1,1870.0000000000002,,gen=39_member=4884_pso,50,11680400.0,0.697022,11680425.995853443,0.6925452036051848,49254.57549238486,109.73919419703346,48559.45242309004,108.19045999864461,lpr:total_combined:bdpl,2.5517296347425336,6.048270365257466,2.409828710957895,6.190171289042105,11680425.995853443,0.6970224928409644,0.1419009237846387,-0.1419009237846396,0.1419009237846396,0.1419009237846396,0.1419009237846396
T_plus_10pct,1.1,1870.0000000000002,,gen=43_member=5440_pso,50,12121100.0,0.647192,12121098.886050921,0.635557624386158,50835.08313646425,113.26056522804235,50621.75583412206,112.78527199842394,lpr:total_combined:bdpl,3.6423425886097456,4.9576574113902545,3.4579695839817983,5.142030416018201,12121098.886050921,0.6471922669367052,0.18437300462794726,-0.1843730046279468,0.1843730046279468,0.1843730046279468,0.1843730046279468
T_plus_10pct,1.1,1870.0000000000002,,gen=33_member=4206_pso,50,11551100.0,0.701567,11551056.819824193,0.6973749050652077,48667.510880842834,108.43121424251783,47816.250315878584,106.53460570377749,lpr:total_combined:bdpl,2.39865953748268,6.20134046251732,2.265808249269094,6.334191750730906,11551056.819824193,0.7015666582040447,0.13285128821358594,-0.13285128821358594,0.13285128821358594,0.13285128821358594,0.13285128821358594
