member,generation,fixed_pumping_cfs,fixed_streamflow_cfs,fixed_depletion_cfs,optimized_streamflow_cfs,optimized_depletion_cfs,scenario,original_scenario,scenario_label,streamflow_gap_cfs,depletion_gap_cfs,streamflow_loss_cfs,depletion_loss_cfs,fixed_streamflow_advantage_cfs,fixed_depletion_advantage_cfs,fixed_better_streamflow,fixed_better_depletion,absolute_streamflow_gap_cfs,absolute_depletion_gap_cfs,is_comparable_with_original_front,original_front_pumping_min_cfs,original_front_pumping_max_cfs
gen=39_member=4935_pso,50,103.94532287253078,6.456525125818198,2.143474874181802,6.48277338289982,2.1172266171001795,T_plus_10pct,original_T_plus_10pct,T +10%,0.026248257081622484,0.026248257081622484,0.026248257081622484,0.026248257081622484,0.0,0.0,False,False,0.026248257081622484,0.026248257081622484,True,91.0440392003432,117.41614755261728
gen=44_member=5540_pso,50,114.24014400405802,4.195703921822796,4.404296078177204,4.196491884380828,4.4035081156191715,T_plus_10pct,original_T_plus_10pct,T +10%,0.0007879625580322625,0.0007879625580322625,0.0007879625580322625,0.0007879625580322625,0.0,0.0,False,False,0.0007879625580322625,0.0007879625580322625,True,91.0440392003432,117.41614755261728
gen=42_member=5321_pso,50,111.78601953470148,5.392239702088641,3.207760297911359,5.094208357536306,3.505791642463693,T_plus_10pct,original_T_plus_10pct,T +10%,-0.29803134455233415,-0.2980313445523337,0.0,0.0,0.29803134455233415,0.2980313445523337,True,True,0.29803134455233415,0.2980313445523337,True,91.0440392003432,117.41614755261728
gen=39_member=4882_pso,50,99.8747179039148,6.763131755858019,1.8368682441419808,6.719430589019331,1.8805694109806683,T_plus_10pct,original_T_plus_10pct,T +10%,-0.04370116683868819,-0.04370116683868752,0.0,0.0,0.04370116683868819,0.04370116683868752,True,True,0.04370116683868819,0.04370116683868752,True,91.0440392003432,117.41614755261728
gen=39_member=4970_pso,50,111.96893622141724,5.291288639359841,3.3087113606401584,4.916509609659959,3.68349039034004,T_plus_10pct,original_T_plus_10pct,T +10%,-0.37477902969988186,-0.37477902969988186,0.0,0.0,0.37477902969988186,0.37477902969988186,True,True,0.37477902969988186,0.37477902969988186,True,91.0440392003432,117.41614755261728
gen=32_member=3991_pso,50,113.6728294514638,4.544345917991159,4.055654082008841,4.534410497257665,4.065589502742335,T_plus_10pct,original_T_plus_10pct,T +10%,-0.009935420733494738,-0.00993542073349385,0.0,0.0,0.009935420733494738,0.00993542073349385,False,False,0.009935420733494738,0.00993542073349385,True,91.0440392003432,117.41614755261728
gen=37_member=4713_pso,50,113.25725659789096,4.683008334228124,3.9169916657718766,4.610639889512961,3.9893601104870395,T_plus_10pct,original_T_plus_10pct,T +10%,-0.07236844471516335,-0.0723684447151629,0.0,0.0,0.07236844471516335,0.0723684447151629,True,True,0.07236844471516335,0.0723684447151629,True,91.0440392003432,117.41614755261728
gen=41_member=5214_pso,50,111.63241981318504,5.512892846655856,3.0871071533441445,5.129008558241648,3.4709914417583514,T_plus_10pct,original_T_plus_10pct,T +10%,-0.3838842884142082,-0.38388428841420685,0.0,0.0,0.3838842884142082,0.38388428841420685,True,True,0.3838842884142082,0.38388428841420685,True,91.0440392003432,117.41614755261728
gen=47_member=5902_pso,50,102.73306098283294,6.577645410410881,2.0223545895891197,6.559497003465693,2.0405029965343067,T_plus_10pct,original_T_plus_10pct,T +10%,-0.018148406945187823,-0.018148406945186935,0.0,0.0,0.018148406945187823,0.018148406945186935,True,True,0.018148406945187823,0.018148406945186935,True,91.0440392003432,117.41614755261728
gen=45_member=5714_pso,50,110.83594791720644,5.473573110687422,3.126426889312578,5.555048471849429,3.044951528150571,T_plus_10pct,original_T_plus_10pct,T +10%,0.08147536116200715,0.08147536116200715,0.08147536116200715,0.08147536116200715,0.0,0.0,False,False,0.08147536116200715,0.08147536116200715,True,91.0440392003432,117.41614755261728
gen=45_member=5725_pso,50,94.92444773110908,7.009048474598636,1.5909515254013642,6.967262408129668,1.6327375918703326,T_plus_10pct,original_T_plus_10pct,T +10%,-0.04178606646896821,-0.04178606646896843,0.0,0.0,0.04178606646896821,0.04178606646896843,True,True,0.04178606646896821,0.04178606646896843,True,91.0440392003432,117.41614755261728
gen=41_member=5219_pso,50,100.4888594428024,6.724037057241544,1.875962942758456,6.698099993758254,1.9019000062417457,T_plus_10pct,original_T_plus_10pct,T +10%,-0.025937063483289613,-0.025937063483289613,0.0,0.0,0.025937063483289613,0.025937063483289613,True,True,0.025937063483289613,0.025937063483289613,True,91.0440392003432,117.41614755261728
gen=38_member=4779_pso,50,106.563046480051,6.239096738155791,2.3609032618442094,6.212212276126501,2.387787723873499,T_plus_10pct,original_T_plus_10pct,T +10%,-0.026884462029289402,-0.026884462029289402,0.0,0.0,0.026884462029289402,0.026884462029289402,True,True,0.026884462029289402,0.026884462029289402,True,91.0440392003432,117.41614755261728
gen=39_member=4891_pso,50,114.03231986760248,4.261650182126187,4.338349817873812,4.241624072489061,4.358375927510939,T_plus_10pct,original_T_plus_10pct,T +10%,-0.020026109637126588,-0.020026109637126588,0.0,0.0,0.020026109637126588,0.020026109637126588,True,True,0.020026109637126588,0.020026109637126588,True,91.0440392003432,117.41614755261728
gen=38_member=4772_pso,50,104.91317880806484,6.401215033905994,2.198784966094005,6.394588863162131,2.2054111368378697,T_plus_10pct,original_T_plus_10pct,T +10%,-0.006626170743863291,-0.006626170743864623,0.0,0.0,0.006626170743863291,0.006626170743864623,False,False,0.006626170743863291,0.006626170743864623,True,91.0440392003432,117.41614755261728
gen=42_member=5263_pso,50,114.2226322908421,4.199525056964489,4.400474943035511,4.213123771101404,4.386876228898596,T_plus_10pct,original_T_plus_10pct,T +10%,0.013598714136914936,0.013598714136914936,0.013598714136914936,0.013598714136914936,0.0,0.0,False,False,0.013598714136914936,0.013598714136914936,True,91.0440392003432,117.41614755261728
gen=40_member=5076_pso,50,109.05327032793032,5.947300450743489,2.65269954925651,5.973801235831652,2.626198764168348,T_plus_10pct,original_T_plus_10pct,T +10%,0.026500785088162893,0.026500785088162004,0.026500785088162893,0.026500785088162004,0.0,0.0,False,False,0.026500785088162893,0.026500785088162004,True,91.0440392003432,117.41614755261728
gen=49_member=6161_pso,50,95.02082706734132,7.001341129102904,1.5986588708970948,6.964606604995885,1.6353933950041142,T_plus_10pct,original_T_plus_10pct,T +10%,-0.03673452410701916,-0.036734524107019384,0.0,0.0,0.03673452410701916,0.036734524107019384,True,True,0.03673452410701916,0.036734524107019384,True,91.0440392003432,117.41614755261728
gen=43_member=5437_pso,50,110.03669614928388,5.782959551163126,2.8170404488368743,5.762507163488381,2.8374928365116183,T_plus_10pct,original_T_plus_10pct,T +10%,-0.020452387674744443,-0.020452387674744,0.0,0.0,0.020452387674744443,0.020452387674744,True,True,0.020452387674744443,0.020452387674744,True,91.0440392003432,117.41614755261728
gen=44_member=5578_pso,50,97.54597327332192,6.887153349534867,1.712846650465132,6.841186453547561,1.7588135464524388,T_plus_10pct,original_T_plus_10pct,T +10%,-0.04596689598730652,-0.045966895987306744,0.0,0.0,0.04596689598730652,0.045966895987306744,True,True,0.04596689598730652,0.045966895987306744,True,91.0440392003432,117.41614755261728
gen=36_member=4573_pso,50,94.4208531468288,7.041730377098289,1.5582696229017106,6.990325811809809,1.6096741881901906,T_plus_10pct,original_T_plus_10pct,T +10%,-0.05140456528847981,-0.05140456528848003,0.0,0.0,0.05140456528847981,0.05140456528848003,True,True,0.05140456528847981,0.05140456528848003,True,91.0440392003432,117.41614755261728
gen=44_member=5555_pso,50,106.33391522597016,6.286945342956062,2.3130546570439376,6.268776305025118,2.3312236949748817,T_plus_10pct,original_T_plus_10pct,T +10%,-0.018169037930944043,-0.018169037930944043,0.0,0.0,0.018169037930944043,0.018169037930944043,True,True,0.018169037930944043,0.018169037930944043,True,91.0440392003432,117.41614755261728
gen=38_member=4840_pso,50,110.65515065434496,5.5419767535244535,3.0580232464755466,5.553898065325241,3.046101934674758,T_plus_10pct,original_T_plus_10pct,T +10%,0.011921311800787926,0.01192131180078837,0.011921311800787926,0.01192131180078837,0.0,0.0,False,False,0.011921311800787926,0.01192131180078837,True,91.0440392003432,117.41614755261728
gen=47_member=5966_pso,50,106.8318816343605,6.218250461203555,2.381749538796445,6.201815273525764,2.398184726474236,T_plus_10pct,original_T_plus_10pct,T +10%,-0.016435187677791063,-0.016435187677791063,0.0,0.0,0.016435187677791063,0.016435187677791063,True,True,0.016435187677791063,0.016435187677791063,True,91.0440392003432,117.41614755261728
gen=47_member=5898_pso,50,108.85591904641385,5.995798350716642,2.604201649283357,5.999435793752121,2.600564206247879,T_plus_10pct,original_T_plus_10pct,T +10%,0.00363744303547886,0.003637443035477972,0.00363744303547886,0.003637443035477972,0.0,0.0,False,False,0.00363744303547886,0.003637443035477972,True,91.0440392003432,117.41614755261728
gen=38_member=4768_pso,50,97.90858493273068,6.874866100067128,1.725133899932872,6.8236693568995275,1.7763306431004717,T_plus_10pct,original_T_plus_10pct,T +10%,-0.05119674316760037,-0.0511967431675997,0.0,0.0,0.05119674316760037,0.0511967431675997,True,True,0.05119674316760037,0.0511967431675997,True,91.0440392003432,117.41614755261728
gen=41_member=5241_pso,50,105.80415205228012,6.335920637654857,2.2640793623451425,6.303848385920985,2.2961516140790144,T_plus_10pct,original_T_plus_10pct,T +10%,-0.032072251733871404,-0.03207225173387185,0.0,0.0,0.032072251733871404,0.03207225173387185,True,True,0.032072251733871404,0.03207225173387185,True,91.0440392003432,117.41614755261728
gen=39_member=4901_pso,50,94.20507927130308,7.045743727677591,1.5542562723224085,6.9921388175021075,1.6078611824978923,T_plus_10pct,original_T_plus_10pct,T +10%,-0.05360491017548341,-0.053604910175483855,0.0,0.0,0.05360491017548341,0.053604910175483855,True,True,0.05360491017548341,0.053604910175483855,True,91.0440392003432,117.41614755261728
gen=40_member=5082_pso,50,97.74289426286462,6.859162182661699,1.7408378173383012,6.833726973888597,1.7662730261114026,T_plus_10pct,original_T_plus_10pct,T +10%,-0.025435208773101792,-0.025435208773101348,0.0,0.0,0.025435208773101792,0.025435208773101348,True,True,0.025435208773101792,0.025435208773101348,True,91.0440392003432,117.41614755261728
gen=49_member=6158_pso,50,110.07893984150184,5.690153308938283,2.909846691061716,5.760759604233756,2.839240395766244,T_plus_10pct,original_T_plus_10pct,T +10%,0.07060629529547224,0.0706062952954718,0.07060629529547224,0.0706062952954718,0.0,0.0,False,False,0.07060629529547224,0.0706062952954718,True,91.0440392003432,117.41614755261728
gen=49_member=6216_pso,50,110.45432501578412,5.596594794189781,3.0034052058102185,5.703488382883876,2.896511617116124,T_plus_10pct,original_T_plus_10pct,T +10%,0.10689358869409471,0.10689358869409471,0.10689358869409471,0.10689358869409471,0.0,0.0,False,False,0.10689358869409471,0.10689358869409471,True,91.0440392003432,117.41614755261728
gen=47_member=6002_pso,50,95.10238539262453,6.998259420241273,1.601740579758727,6.962359205663821,1.6376407943361788,T_plus_10pct,original_T_plus_10pct,T +10%,-0.03590021457745163,-0.03590021457745185,0.0,0.0,0.03590021457745163,0.03590021457745185,True,True,0.03590021457745163,0.03590021457745185,True,91.0440392003432,117.41614755261728
gen=32_member=3978_pso,50,108.89158967774968,6.006762418685085,2.593237581314914,5.990752746101588,2.609247253898412,T_plus_10pct,original_T_plus_10pct,T +10%,-0.016009672583496837,-0.016009672583497725,0.0,0.0,0.016009672583496837,0.016009672583497725,True,True,0.016009672583496837,0.016009672583497725,True,91.0440392003432,117.41614755261728
gen=24_member=2976_pso,50,109.8459283969095,5.756894671317885,2.843105328682115,5.86780368345967,2.73219631654033,T_plus_10pct,original_T_plus_10pct,T +10%,0.11090901214178484,0.11090901214178484,0.11090901214178484,0.11090901214178484,0.0,0.0,False,False,0.11090901214178484,0.11090901214178484,True,91.0440392003432,117.41614755261728
gen=46_member=5863_pso,50,107.6435948669181,6.151562237824011,2.448437762175988,6.1223657532653695,2.47763424673463,T_plus_10pct,original_T_plus_10pct,T +10%,-0.029196484558641878,-0.02919648455864232,0.0,0.0,0.029196484558641878,0.02919648455864232,True,True,0.029196484558641878,0.02919648455864232,True,91.0440392003432,117.41614755261728
gen=49_member=6159_pso,50,100.67367930629533,6.712603050328078,1.8873969496719216,6.690555670911951,1.9094443290880492,T_plus_10pct,original_T_plus_10pct,T +10%,-0.022047379416127555,-0.022047379416127555,0.0,0.0,0.022047379416127555,0.022047379416127555,True,True,0.022047379416127555,0.022047379416127555,True,91.0440392003432,117.41614755261728
gen=49_member=6198_pso,50,105.98749701789104,6.321105835198461,2.278894164801539,6.308198802407165,2.291801197592834,T_plus_10pct,original_T_plus_10pct,T +10%,-0.012907032791296125,-0.012907032791295237,0.0,0.0,0.012907032791296125,0.012907032791295237,True,True,0.012907032791296125,0.012907032791295237,True,91.0440392003432,117.41614755261728
gen=39_member=4883_pso,50,108.14164050688169,6.0900890305474285,2.509910969452571,6.07502065491416,2.5249793450858404,T_plus_10pct,original_T_plus_10pct,T +10%,-0.015068375633268793,-0.015068375633269238,0.0,0.0,0.015068375633268793,0.015068375633269238,True,True,0.015068375633268793,0.015068375633269238,True,91.0440392003432,117.41614755261728
gen=36_member=4595_pso,50,112.53138228389614,5.2329642853916365,3.367035714608363,5.204242563758404,3.3957574362415954,T_plus_10pct,original_T_plus_10pct,T +10%,-0.028721721633232278,-0.028721721633232278,0.0,0.0,0.028721721633232278,0.028721721633232278,True,True,0.028721721633232278,0.028721721633232278,True,91.0440392003432,117.41614755261728
gen=44_member=5538_pso,50,109.149700497981,5.935842693380721,2.6641573066192787,5.969943028577335,2.6300569714226643,T_plus_10pct,original_T_plus_10pct,T +10%,0.03410033519661404,0.034100335196614484,0.03410033519661404,0.034100335196614484,0.0,0.0,False,False,0.03410033519661404,0.034100335196614484,True,91.0440392003432,117.41614755261728
gen=47_member=5958_pso,50,103.68786455809354,6.476620915375905,2.1233790846240943,6.495523507038454,2.1044764929615463,T_plus_10pct,original_T_plus_10pct,T +10%,0.01890259166254893,0.01890259166254804,0.01890259166254893,0.01890259166254804,0.0,0.0,False,False,0.01890259166254893,0.01890259166254804,True,91.0440392003432,117.41614755261728
gen=46_member=5862_pso,50,113.0969236413901,4.940838535686172,3.659161464313828,4.752116324112886,3.847883675887114,T_plus_10pct,original_T_plus_10pct,T +10%,-0.18872221157328628,-0.18872221157328628,0.0,0.0,0.18872221157328628,0.18872221157328628,True,True,0.18872221157328628,0.18872221157328628,True,91.0440392003432,117.41614755261728
gen=48_member=6077_pso,50,109.01400043970366,5.95036892744676,2.649631072553239,5.977033747076696,2.6229662529233035,T_plus_10pct,original_T_plus_10pct,T +10%,0.02666481962993572,0.026664819629935277,0.02666481962993572,0.026664819629935277,0.0,0.0,False,False,0.02666481962993572,0.026664819629935277,True,91.0440392003432,117.41614755261728
gen=38_member=4784_pso,50,103.047833172583,6.550062235720373,2.049937764279627,6.5364468680104775,2.0635531319895217,T_plus_10pct,original_T_plus_10pct,T +10%,-0.013615367709895132,-0.013615367709894688,0.0,0.0,0.013615367709895132,0.013615367709894688,True,True,0.013615367709895132,0.013615367709894688,True,91.0440392003432,117.41614755261728
gen=38_member=4799_pso,50,110.56961921480378,5.556914971057823,3.043085028942177,5.563822778280347,3.0361772217196528,T_plus_10pct,original_T_plus_10pct,T +10%,0.006907807222523488,0.006907807222524376,0.006907807222523488,0.006907807222524376,0.0,0.0,False,False,0.006907807222523488,0.006907807222524376,True,91.0440392003432,117.41614755261728
gen=33_member=4144_pso,50,96.24435466052265,6.951572485454019,1.6484275145459806,6.9072395706879535,1.6927604293120464,T_plus_10pct,original_T_plus_10pct,T +10%,-0.04433291476606538,-0.04433291476606582,0.0,0.0,0.04433291476606538,0.04433291476606582,True,True,0.04433291476606538,0.04433291476606582,True,91.0440392003432,117.41614755261728
gen=40_member=5066_pso,50,108.71705079604108,5.997917668529835,2.6020823314701644,6.033239502572985,2.5667604974270146,T_plus_10pct,original_T_plus_10pct,T +10%,0.03532183404314981,0.03532183404314981,0.03532183404314981,0.03532183404314981,0.0,0.0,False,False,0.03532183404314981,0.03532183404314981,True,91.0440392003432,117.41614755261728
gen=40_member=5054_pso,50,107.34892054322654,6.187046171014069,2.412953828985931,6.138460298247081,2.4615397017529195,T_plus_10pct,original_T_plus_10pct,T +10%,-0.04858587276698856,-0.04858587276698856,0.0,0.0,0.04858587276698856,0.04858587276698856,True,True,0.04858587276698856,0.04858587276698856,True,91.0440392003432,117.41614755261728
gen=45_member=5693_pso,50,98.77147178738257,6.808437858366143,1.7915621416338563,6.765759785069833,1.8342402149301669,T_plus_10pct,original_T_plus_10pct,T +10%,-0.042678073296309904,-0.04267807329631057,0.0,0.0,0.042678073296309904,0.04267807329631057,True,True,0.042678073296309904,0.04267807329631057,True,91.0440392003432,117.41614755261728
gen=48_member=6031_pso,50,112.20077846311648,5.275733114094875,3.324266885905125,5.276224706361933,3.323775293638067,T_plus_10pct,original_T_plus_10pct,T +10%,0.0004915922670587491,0.000491592267057861,0.0004915922670587491,0.000491592267057861,0.0,0.0,False,False,0.0004915922670587491,0.000491592267057861,True,91.0440392003432,117.41614755261728
gen=31_member=3921_pso,50,112.60699541547174,4.984467329241749,3.615532670758251,5.067406122224592,3.532593877775408,T_plus_10pct,original_T_plus_10pct,T +10%,0.08293879298284335,0.08293879298284335,0.08293879298284335,0.08293879298284335,0.0,0.0,False,False,0.08293879298284335,0.08293879298284335,True,91.0440392003432,117.41614755261728
gen=44_member=5545_pso,50,107.3964742140668,6.172485679121863,2.4275143208781365,6.141066728692543,2.458933271307457,T_plus_10pct,original_T_plus_10pct,T +10%,-0.031418950429319636,-0.031418950429320525,0.0,0.0,0.031418950429319636,0.031418950429320525,True,True,0.031418950429319636,0.031418950429320525,True,91.0440392003432,117.41614755261728
gen=39_member=4943_pso,50,107.53122809735844,6.117077683305942,2.482922316694057,6.140209343936471,2.459790656063528,T_plus_10pct,original_T_plus_10pct,T +10%,0.023131660630529183,0.023131660630529183,0.023131660630529183,0.023131660630529183,0.0,0.0,False,False,0.023131660630529183,0.023131660630529183,True,91.0440392003432,117.41614755261728
gen=34_member=4333_pso,50,106.99026041312555,6.192604150393075,2.407395849606925,6.193899538828691,2.4061004611713086,T_plus_10pct,original_T_plus_10pct,T +10%,0.0012953884356159406,0.0012953884356163847,0.0012953884356159406,0.0012953884356163847,0.0,0.0,False,False,0.0012953884356159406,0.0012953884356163847,True,91.0440392003432,117.41614755261728
gen=46_member=5865_pso,50,97.8101484614914,6.875037446945655,1.724962553054345,6.831179346396976,1.7688206536030242,T_plus_10pct,original_T_plus_10pct,T +10%,-0.04385810054867978,-0.04385810054867911,0.0,0.0,0.04385810054867978,0.04385810054867911,True,True,0.04385810054867978,0.04385810054867911,True,91.0440392003432,117.41614755261728
gen=35_member=4371_pso,50,108.63855991370374,6.0219067849299055,2.5780932150700946,6.038783067024798,2.561216932975202,T_plus_10pct,original_T_plus_10pct,T +10%,0.016876282094892225,0.01687628209489267,0.016876282094892225,0.01687628209489267,0.0,0.0,False,False,0.016876282094892225,0.01687628209489267,True,91.0440392003432,117.41614755261728
gen=39_member=4906_pso,50,102.6470658946195,6.557294871209981,2.042705128790019,6.568625067621435,2.031374932378565,T_plus_10pct,original_T_plus_10pct,T +10%,0.011330196411453386,0.01133019641145383,0.011330196411453386,0.01133019641145383,0.0,0.0,False,False,0.011330196411453386,0.01133019641145383,True,91.0440392003432,117.41614755261728
gen=47_member=5999_pso,50,98.01395825622748,6.868074611025278,1.731925388974721,6.813021412929348,1.786978587070652,T_plus_10pct,original_T_plus_10pct,T +10%,-0.05505319809593079,-0.05505319809593101,0.0,0.0,0.05505319809593079,0.05505319809593101,True,True,0.05505319809593079,0.05505319809593101,True,91.0440392003432,117.41614755261728
gen=42_member=5333_pso,50,99.0292774428714,6.7904780919002174,1.8095219080997824,6.760105312501107,1.8398946874988928,T_plus_10pct,original_T_plus_10pct,T +10%,-0.030372779399110428,-0.030372779399110428,0.0,0.0,0.030372779399110428,0.030372779399110428,True,True,0.030372779399110428,0.030372779399110428,True,91.0440392003432,117.41614755261728
gen=46_member=5794_pso,50,110.1235704348894,5.654298420287176,2.945701579712823,5.758911941343016,2.8410880586569833,T_plus_10pct,original_T_plus_10pct,T +10%,0.10461352105583988,0.10461352105583988,0.10461352105583988,0.10461352105583988,0.0,0.0,False,False,0.10461352105583988,0.10461352105583988,True,91.0440392003432,117.41614755261728
gen=43_member=5487_pso,50,112.59704141874091,5.196749223694262,3.403250776305738,5.056168252151952,3.543831747848048,T_plus_10pct,original_T_plus_10pct,T +10%,-0.14058097154230964,-0.14058097154231008,0.0,0.0,0.14058097154230964,0.14058097154231008,True,True,0.14058097154230964,0.14058097154231008,True,91.0440392003432,117.41614755261728
gen=30_member=3743_pso,50,98.87435427861422,6.7801369092315085,1.8198630907684907,6.763503254958542,1.8364967450414575,T_plus_10pct,original_T_plus_10pct,T +10%,-0.016633654272966147,-0.016633654272966814,0.0,0.0,0.016633654272966147,0.016633654272966814,True,True,0.016633654272966147,0.016633654272966814,True,91.0440392003432,117.41614755261728
gen=39_member=4904_pso,50,98.31130961541427,6.846229220681863,1.753770779318136,6.796400720391337,1.8035992796086624,T_plus_10pct,original_T_plus_10pct,T +10%,-0.0498285002905261,-0.04982850029052632,0.0,0.0,0.0498285002905261,0.04982850029052632,True,True,0.0498285002905261,0.04982850029052632,True,91.0440392003432,117.41614755261728
gen=47_member=5956_pso,50,113.30463357982369,4.659707292049919,3.94029270795008,4.662149714314872,3.9378502856851285,T_plus_10pct,original_T_plus_10pct,T +10%,0.002442422264952171,0.002442422264951283,0.002442422264952171,0.002442422264951283,0.0,0.0,False,False,0.002442422264952171,0.002442422264951283,True,91.0440392003432,117.41614755261728
gen=45_member=5633_pso,50,95.30103517422398,7.014235691908633,1.5857643080913668,6.955731388196006,1.6442686118039935,T_plus_10pct,original_T_plus_10pct,T +10%,-0.058504303712626715,-0.058504303712626715,0.0,0.0,0.058504303712626715,0.058504303712626715,True,True,0.058504303712626715,0.058504303712626715,True,91.0440392003432,117.41614755261728
gen=42_member=5374_pso,50,112.55915192767122,5.225511214031338,3.374488785968662,5.149460231060064,3.450539768939936,T_plus_10pct,original_T_plus_10pct,T +10%,-0.07605098297127366,-0.0760509829712741,0.0,0.0,0.07605098297127366,0.0760509829712741,True,True,0.07605098297127366,0.0760509829712741,True,91.0440392003432,117.41614755261728
gen=48_member=6063_pso,50,111.52667253885436,5.478365225629341,3.121634774370658,5.146056153561282,3.453943846438718,T_plus_10pct,original_T_plus_10pct,T +10%,-0.3323090720680595,-0.33230907206805993,0.0,0.0,0.3323090720680595,0.33230907206805993,True,True,0.3323090720680595,0.33230907206805993,True,91.0440392003432,117.41614755261728
gen=37_member=4733_pso,50,108.6111097344346,6.030861467244835,2.569138532755165,6.010758519167389,2.589241480832611,T_plus_10pct,original_T_plus_10pct,T +10%,-0.020102948077445504,-0.020102948077445948,0.0,0.0,0.020102948077445504,0.020102948077445948,True,True,0.020102948077445504,0.020102948077445948,True,91.0440392003432,117.41614755261728
gen=38_member=4788_pso,50,112.6235183624327,4.994176348656678,3.605823651343322,5.097155475957786,3.502844524042214,T_plus_10pct,original_T_plus_10pct,T +10%,0.10297912730110781,0.10297912730110781,0.10297912730110781,0.10297912730110781,0.0,0.0,False,False,0.10297912730110781,0.10297912730110781,True,91.0440392003432,117.41614755261728
gen=42_member=5267_pso,50,107.45552852264504,6.11809063191529,2.4819093680847097,6.144303512417003,2.455696487582997,T_plus_10pct,original_T_plus_10pct,T +10%,0.026212880501712554,0.026212880501712554,0.026212880501712554,0.026212880501712554,0.0,0.0,False,False,0.026212880501712554,0.026212880501712554,True,91.0440392003432,117.41614755261728
gen=46_member=5801_pso,50,113.1202239034437,4.903864771496412,3.696135228503588,4.854522283990405,3.745477716009596,T_plus_10pct,original_T_plus_10pct,T +10%,-0.04934248750600734,-0.04934248750600778,0.0,0.0,0.04934248750600734,0.04934248750600778,True,True,0.04934248750600734,0.04934248750600778,True,91.0440392003432,117.41614755261728
gen=47_member=5934_pso,50,113.82797755135174,4.529774375226437,4.070225624773562,4.515505442127764,4.084494557872236,T_plus_10pct,original_T_plus_10pct,T +10%,-0.014268933098673386,-0.014268933098673386,0.0,0.0,0.014268933098673386,0.014268933098673386,True,True,0.014268933098673386,0.014268933098673386,True,91.0440392003432,117.41614755261728
gen=40_member=5041_pso,50,99.76343136219128,6.771911005891747,1.828088994108253,6.729092085256976,1.8709079147430239,T_plus_10pct,original_T_plus_10pct,T +10%,-0.04281892063477066,-0.042818920634770885,0.0,0.0,0.04281892063477066,0.042818920634770885,True,True,0.04281892063477066,0.042818920634770885,True,91.0440392003432,117.41614755261728
gen=44_member=5596_pso,50,102.5820707638887,6.576568916205687,2.0234310837943124,6.573434017620819,2.0265659823791804,T_plus_10pct,original_T_plus_10pct,T +10%,-0.00313489858486804,-0.00313489858486804,0.0,0.0,0.00313489858486804,0.00313489858486804,False,False,0.00313489858486804,0.00313489858486804,True,91.0440392003432,117.41614755261728
gen=46_member=5800_pso,50,96.39936894667755,6.964453083437844,1.6355469165621552,6.898860514221499,1.7011394857784998,T_plus_10pct,original_T_plus_10pct,T +10%,-0.06559256921634482,-0.0655925692163446,0.0,0.0,0.06559256921634482,0.0655925692163446,True,True,0.06559256921634482,0.0655925692163446,True,91.0440392003432,117.41614755261728
90,50,116.67420011609178,3.79689464156056,4.803105358439439,3.7967966736848324,4.803203326315168,T_plus_10pct,original_T_plus_10pct,T +10%,-9.79678757273561e-05,-9.796787572824428e-05,0.0,0.0,9.79678757273561e-05,9.796787572824428e-05,False,False,9.79678757273561e-05,9.796787572824428e-05,True,91.0440392003432,117.41614755261728
8,50,116.818687440215,3.796028277014262,4.803971722985738,3.7420599403281494,4.85794005967185,T_plus_10pct,original_T_plus_10pct,T +10%,-0.05396833668611256,-0.05396833668611212,0.0,0.0,0.05396833668611256,0.05396833668611212,True,True,0.05396833668611256,0.05396833668611212,True,91.0440392003432,117.41614755261728
gen=47_member=5927_pso,50,113.32560510319024,4.609089552700727,3.990910447299272,4.653259852763323,3.9467401472366763,T_plus_10pct,original_T_plus_10pct,T +10%,0.04417030006259637,0.04417030006259548,0.04417030006259637,0.04417030006259548,0.0,0.0,False,False,0.04417030006259637,0.04417030006259548,True,91.0440392003432,117.41614755261728
gen=23_member=2880_pso,50,112.54441838708176,5.031830081354476,3.568169918645523,5.185737339015554,3.4142626609844453,T_plus_10pct,original_T_plus_10pct,T +10%,0.1539072576610776,0.1539072576610776,0.1539072576610776,0.1539072576610776,0.0,0.0,False,False,0.1539072576610776,0.1539072576610776,True,91.0440392003432,117.41614755261728
gen=45_member=5694_pso,50,110.26586276980991,5.624330634461156,2.9756693655388435,5.744149774590016,2.8558502254099833,T_plus_10pct,original_T_plus_10pct,T +10%,0.11981914012886019,0.11981914012886019,0.11981914012886019,0.11981914012886019,0.0,0.0,False,False,0.11981914012886019,0.11981914012886019,True,91.0440392003432,117.41614755261728
gen=33_member=4157_pso,50,113.29195117004582,4.627992021749241,3.972007978250758,4.677854228129904,3.9221457718700954,T_plus_10pct,original_T_plus_10pct,T +10%,0.049862206380662855,0.04986220638066241,0.049862206380662855,0.04986220638066241,0.0,0.0,False,False,0.049862206380662855,0.04986220638066241,True,91.0440392003432,117.41614755261728
gen=39_member=4884_pso,50,108.1904599986446,6.048270365257466,2.5517296347425336,6.062750330097243,2.537249669902757,T_plus_10pct,original_T_plus_10pct,T +10%,0.014479964839777537,0.014479964839776649,0.014479964839777537,0.014479964839776649,0.0,0.0,False,False,0.014479964839777537,0.014479964839776649,True,91.0440392003432,117.41614755261728
